trip_id,vehicle_id,start_time,end_time,distance,fuel_consumed
1789179240000-642689989225816064-566305663035146240,566305663035146240,1789179240000,1789209483000,0.0,70.138
1789179240000-642689989225816064-566305663035146240,566305663035146240,1789209484000,1789223167000,0.0,36.165
1789180396000-642689989225816064-582166702746271744,582166702746271744,1789180396000,1789187773000,0.0,15.524
1789180396000-642689989225816064-582166702746271744,582166702746271744,1789187774000,1789196356000,0.0,17.961
1789181341000-642689989225816064-1515667522240643072,1515667522240643072,1789181341000,1789186491000,0.0,11.545
1789181341000-642689989225816064-1515667522240643072,1515667522240643072,1789186492000,1789214870000,0.0,55.15
1789182985000-642689989225816064-566303952333733888,566303952333733888,1789182985000,1789188985000,0.0,15.691
1789182985000-642689989225816064-566303952333733888,566303952333733888,1789188986000,1789196939000,0.0,29.84
1789188409000-642689989225816064-718906843354628096,718906843354628096,1789188409000,1789206757000,0.0,67.704
1789188409000-642689989225816064-718906843354628096,718906843354628096,1789206758000,1789208247000,11.426348,6.149
1789189205000-642689989225816064-589014414737289216,589014414737289216,1789189205000,1789212162000,0.0,51.649
1789189205000-642689989225816064-589014414737289216,589014414737289216,1789212163000,1789236254000,0.0,46.287
1789192693000-642689989225816064-1533070673256120320,1533070673256120320,1789192693000,1789208312000,0.0,60.558
1789192693000-642689989225816064-1533070673256120320,1533070673256120320,1789208313000,1789224364000,189.98,64.895
1789192693000-642689989225816064-1533070673256120320,1533070673256120320,1789224365000,1789224676000,0.22,0.27
1789193782000-642689989225816064-1363547788364742656,1363547788364742656,1789193782000,1789194681000,4.125,0.695
1789193782000-642689989225816064-1363547788364742656,1363547788364742656,1789194682000,1789195391000,1.375,0.356
1789196156000-642689989225816064-1533069815709696000,1533069815709696000,1789196156000,1789212733000,187.0,63.898
1789196156000-642689989225816064-1533069815709696000,1533069815709696000,1789212734000,1789220434000,105.63,37.312
1789196156000-642689989225816064-1533069815709696000,1533069815709696000,1789220435000,1789225595000,0.0,21.775
1789241177000-642689989225816064-739902048702562304,739902048702562304,1789241177000,1789245492000,52.75,12.73
1789241177000-642689989225816064-739902048702562304,739902048702562304,1789245493000,1789258228000,178.125,40.023
1789243058000-642689989225816064-1425525382987120640,1425525382987120640,1789243058000,1789252284000,155.3,44.474
1789243058000-642689989225816064-1425525382987120640,1425525382987120640,1789252285000,1789262815000,171.9,45.504
