vehicle_id_agg,trip_id,start_time_agg,end_time_agg,counts,total_distance,total_fuel_consumed,mean_mileage,account_id,start_time_trips,vehicle_id_trips,vehicle_plate,duration,end_time_trips,carbon_emission,distance,fuel_consumed,mileage,odo_distance_km,raw_fuel_consumed,id,engine_hours,load_estimation,active_driver,driver_ids
1430193762327330816,1789669232000-642689989225816064-1430193762327330816,1789669232000,1789696147000,3,432.90000000000003,110.596,3.914246446526095,642689989225816064,1789669232000,1430193762327330816,MP09AN2545,26915000,1789696147000,292.958159999993,419.816,110.96899999999732,3.7831826906614467,435.5999999999767,110.96899999999732,1789669232000-642689989225816064-1430193762327330816,7.300000000000182,"{'confidence': 88.5, 'count': 121, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 14721.215583840924, 'std': 3711.9725094226146, 'timestamp': 1789696778871}",,
1425525382987120640,1789669250000-642689989225816064-1425525382987120640,1789669250000,1789694760000,2,414.3,106.53,3.8890453393410307,642689989225816064,1789669250000,1425525382987120640,MP09AM6115,25510000,1789694760000,281.259762321653,399.968,106.5377887582019,3.7542359820116706,415.5,106.5377887582019,1789669250000-642689989225816064-1425525382987120640,6.949999999999818,"{'confidence': 71, 'count': 22, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'MEDIUM', 'mean': 12239.651016622212, 'std': 3332.000537133429, 'timestamp': 1789695555050}",,
1425523015684194304,1789675392000-642689989225816064-1425523015684194304,1789675392000,1789696611000,2,335.0,90.569,3.6988373505283265,642689989225816064,1789675392000,1425523015684194304,MP09AM6184,21219000,1789696611000,238.27952157305862,324.916,90.25739453524947,3.5998823328885927,337.0,90.25739453524947,1789675392000-642689989225816064-1425523015684194304,5.800000000000182,"{'confidence': 85.1, 'count': 28, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 16757.20297882474, 'std': 2640.113969930308, 'timestamp': 1789697188980}",,
1533070437565595648,1789649560000-642689989225816064-1533070437565595648,1789649560000,1789664659000,2,144.39,57.914,2.493179542079635,642689989225816064,1789649560000,1533070437565595648,MP09BP2959,15099000,1789664659000,152.92309679825814,180.174,57.925415453885655,3.1104481269268804,,57.925415453885655,1789649560000-642689989225816064-1533070437565595648,4.156944444444434,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1789664892092}",,
1531026470644744192,1789603480000-642689989225816064-1531026470644744192,1789603480000,1789618031000,2,72.95,60.772999999999996,1.200368584733352,642689989225816064,1789603480000,1531026470644744192,MP09BM0987,14551000,1789618031000,160.46464629447718,186.845,60.782062990332264,3.074015438234118,,60.782062990332264,1789603480000-642689989225816064-1531026470644744192,4.004444444444289,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1789619301912}",,
739919483375714304,1789652009000-642689989225816064-739919483375714304,1789652009000,1789699722000,3,0.0,174.486,0.0,642689989225816064,1789652009000,739919483375714304,MP13P8163,47713000,1789699722000,468.405660901342,575.52,177.42638670505377,3.243711438235624,,177.42638670505377,1789652009000-642689989225816064-739919483375714304,0.0,"{'confidence': None, 'count': None, 'error_code': 'RANSAC_NO_VALID_MODEL', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1789701753806}",,
1515667522240643072,1789613265000-642689989225816064-1515667522240643072,1789613265000,1789643518000,2,0.0,64.264,0.0,642689989225816064,1789613265000,1515667522240643072,MP09BJ5830,30253000,1789643518000,200.16659387918165,338.599,75.82067949969002,4.465786936153537,,64.26425402490258,1789613265000-642689989225816064-1515667522240643072,5.090583333333326,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1789643599991}",,
566303952333733888,1789615411000-642689989225816064-566303952333733888,1789615411000,1789627916000,2,0.0,42.23,0.0,642689989225816064,1789615411000,566303952333733888,MP09AF4518,12505000,1789627916000,112.15651313470904,147.994,42.4835277025413,3.4835619357275553,,42.4835277025413,1789615411000-642689989225816064-566303952333733888,3.4166666666642413,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1789628036890}",,
566305825849643008,1789640695000-642689989225816064-566305825849643008,1789640695000,1789655683000,2,0.0,30.794,0.0,642689989225816064,1789640695000,566305825849643008,MP09AF2745,14988000,1789655683000,107.78601597908023,194.335,40.82803635571221,4.759841945541199,,30.794299613122178,1789640695000-642689989225816064-566305825849643008,2.5261666666666733,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1789655724192}",,
566306901520842752,1789628480000-642689989225816064-566306901520842752,1789628480000,1789630621000,2,0.0,4.165,0.0,642689989225816064,1789628480000,566306901520842752,MP09AF2718,2141000,1789630621000,11.808294268207627,15.015,4.472838737957434,3.356928536810327,,4.165157906045752,1789628480000-642689989225816064-566306901520842752,0.0,,797137039710486532,['1518643558708412416']
