vehicle_id_agg,trip_id,start_time_agg,end_time_agg,counts,total_distance,total_fuel_consumed,mean_mileage,account_id,start_time_trips,vehicle_id_trips,vehicle_plate,duration,end_time_trips,carbon_emission,distance,fuel_consumed,mileage,odo_distance_km,raw_fuel_consumed,id,engine_hours,load_estimation,active_driver,driver_ids
1429476090367180800,1789664605000-642689989225816064-1429476090367180800,1789664605000,1789702830000,5,643.0999999999999,186.16,3.4545552213149975,642689989225816064,1789664605000,1429476090367180800,MP09AN1563,38225000,1789702830000,490.9876989217043,627.725,185.98018898549404,3.375225089425847,651.4000000000233,185.9728783486138,1789664605000-642689989225816064-1429476090367180800,10.5,"{'confidence': 86.4, 'count': 57, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 14970.872182027157, 'std': 3064.067311498839, 'timestamp': 1789705717472}",,
1537535790538555392,1789621287000-642689989225816064-1537535790538555392,1789621287000,1789665585000,2,539.6,167.472,3.22203114550492,642689989225816064,1789621287000,1537535790538555392,MP09BP2921,44298000,1789665585000,442.1531782328694,549.765,167.48226448214749,3.282526670509649,541.8000000000029,167.48226448214749,1789621287000-642689989225816064-1537535790538555392,12.256944444444343,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1789665655173}",,
1439682401377714176,1789663254000-642689989225816064-1439682401377714176,1789663254000,1789695422000,2,464.1,124.91900000000001,3.715207454430471,642689989225816064,1789663254000,1439682401377714176,mp09an6583,32168000,1789695422000,330.00000900012844,453.598,125.00000340913957,3.628783901031754,465.8999999999942,124.9342166984147,1789663254000-642689989225816064-1439682401377714176,8.649999999999636,"{'confidence': 0, 'count': 2, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 19522.42437509531, 'std': 3802.337909978428, 'timestamp': 1789696207594}",,
1430193762327330816,1789669232000-642689989225816064-1430193762327330816,1789669232000,1789696147000,3,432.90000000000003,110.596,3.914246446526095,642689989225816064,1789669232000,1430193762327330816,MP09AN2545,26915000,1789696147000,292.958159999993,419.816,110.96899999999732,3.7831826906614467,435.5999999999767,110.96899999999732,1789669232000-642689989225816064-1430193762327330816,7.300000000000182,"{'confidence': 88.5, 'count': 121, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 14721.215583840924, 'std': 3711.9725094226146, 'timestamp': 1789696778871}",,
1425525382987120640,1789669250000-642689989225816064-1425525382987120640,1789669250000,1789694760000,2,414.3,106.53,3.8890453393410307,642689989225816064,1789669250000,1425525382987120640,MP09AM6115,25510000,1789694760000,281.259762321653,399.968,106.5377887582019,3.7542359820116706,415.5,106.5377887582019,1789669250000-642689989225816064-1425525382987120640,6.949999999999818,"{'confidence': 71, 'count': 22, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'MEDIUM', 'mean': 12239.651016622212, 'std': 3332.000537133429, 'timestamp': 1789695555050}",,
1326601740895649792,1789611329000-642689989225816064-1326601740895649792,1789611329000,1789644880000,1,393.423,127.575,3.083856554967666,642689989225816064,1789611329000,1326601740895649792,MP09DT3654,33551000,1789644880000,336.7974035846508,393.423,127.574774085095,3.083862015993685,,127.57477408509502,1789611329000-642689989225816064-1326601740895649792,9.283333333334667,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1789644889445}",,
1557834963942899712,1789633258000-642689989225816064-1557834963942899712,1789633258000,1789661796000,1,389.84,129.005,3.0218983760319365,642689989225816064,1789633258000,1557834963942899712,MP09BQ8912,28538000,1789661796000,340.57192774999487,389.84,129.00451808711927,3.021909664719909,386.4799999999959,129.00451808711927,1789633258000-642689989225816064-1557834963942899712,7.886388888889087,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1789661804669}",,
566305825849643008,1789613453000-642689989225816064-566305825849643008,1789613453000,1789640036000,1,378.255,77.727,4.866455671774287,642689989225816064,1789613453000,566305825849643008,MP09AF2745,26583000,1789640036000,205.1987604155087,378.255,77.72680318769268,4.866467994143533,,58.026596963643755,1789613453000-642689989225816064-566305825849643008,4.531513888888894,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1789640106162}",,
1425523015684194304,1789675392000-642689989225816064-1425523015684194304,1789675392000,1789696611000,2,335.0,90.569,3.6988373505283265,642689989225816064,1789675392000,1425523015684194304,MP09AM6184,21219000,1789696611000,238.27952157305862,324.916,90.25739453524947,3.5998823328885927,337.0,90.25739453524947,1789675392000-642689989225816064-1425523015684194304,5.800000000000182,"{'confidence': 85.1, 'count': 28, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 16757.20297882474, 'std': 2640.113969930308, 'timestamp': 1789697188980}",,
1532377823644221440,1789608025000-642689989225816064-1532377823644221440,1789608025000,1789635041000,1,334.904,67.23,4.981466607169418,642689989225816064,1789608025000,1532377823644221440,MP09BJ9733,27016000,1789635041000,177.4870366447544,334.904,67.22993812301303,4.981471192003987,,20.992458067592644,1789608025000-642689989225816064-1532377823644221440,0.0,"{'confidence': 26.5, 'count': 8, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'MEDIUM', 'mean': 12508.69393073854, 'std': 5198.77223583063, 'timestamp': 1789635043877}",,
