vehicle_id_agg,trip_id,start_time_agg,end_time_agg,counts,total_distance,total_fuel_consumed,mean_mileage,account_id,start_time_trips,vehicle_id_trips,vehicle_plate,duration,end_time_trips,carbon_emission,distance,engine_hours,fuel_consumed,mileage,odo_distance_km,raw_fuel_consumed,id,load_estimation,driver_ids,vehicle_device_type,active_driver,adblue_consumed
1389243940330274816,1786438637000-632578958264631296-1389243940330274816,1786438637000,1786476637000,1,400.301,134.186,2.983180063493956,632578958264631296,1786438637000,1389243940330274816,NL01AJ6140,38000000,1786476637000,354.25018648244964,400.301,10.5,134.18567669789758,2.9831872510597988,414.625,134.18567669789758,1786438637000-632578958264631296-1389243940330274816,,,,,
1073664045493518336,1786445411000-632578958264631296-1073664045493518336,1786445411000,1786468827000,1,238.089,72.129,3.300877594310194,632578958264631296,1786445411000,1073664045493518336,RJ47GA5839,23416000,1786468827000,190.42094638495905,238.089,6.449999999999818,72.12914635793904,3.300870896467975,246.15000000002328,72.12914635793904,1786445411000-632578958264631296-1073664045493518336,"{'confidence': 62.8, 'count': 14, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 57622.3605660614, 'std': 16044.016423451354, 'timestamp': 1786525583321}",,,,
931855689733636096,1786449868000-632578958264631296-931855689733636096,1786449868000,1786468465000,1,227.603,75.803,3.002559265464428,632578958264631296,1786449868000,931855689733636096,RJ47GA4526,18597000,1786468465000,200.1197303382362,227.603,0.0,75.8029281584228,3.0025621111143055,235.59999999999854,75.8029281584228,1786449868000-632578958264631296-931855689733636096,,,,,
1132636899983228928,1786449877000-632578958264631296-1132636899983228928,1786449877000,1786468388000,1,227.434,77.395,2.9386136055300733,632578958264631296,1786449877000,1132636899983228928,RJ47GA6286,18511000,1786468388000,204.32377164023194,227.434,5.100000000000364,77.3953680455424,2.9385996312617717,239.39999999999418,77.3953680455424,1786449877000-632578958264631296-1132636899983228928,,,,,
1536402078727929856,1786434566000-632578958264631296-1536402078727929856,1786434566000,1786449000000,1,211.169,76.912,2.7455923653006034,632578958264631296,1786434566000,1536402078727929856,NL01AK8054,14434000,1786449000000,203.0474951686855,211.169,3.9500000000000455,76.91192998813844,2.7455948645751973,217.29000000000087,76.91192998813844,1786434566000-632578958264631296-1536402078727929856,,,,,
908732861828300800,1786444367000-632578958264631296-908732861828300800,1786444367000,1786464605000,1,206.016,55.918,3.684251940341214,632578958264631296,1786444367000,908732861828300800,RJ47GA2126,20238000,1786464605000,147.6239642739709,206.016,5.549999999999272,55.91816828559504,3.684240852593724,212.875,55.91816828559504,1786444367000-632578958264631296-908732861828300800,,,,,
1536432469593554944,1786441794000-632578958264631296-1536432469593554944,1786441794000,1786459189000,1,204.086,69.426,2.939619162849653,632578958264631296,1786441794000,1536432469593554944,NL01AK8052,17395000,1786459189000,183.2837017315241,204.086,4.7999999999999545,69.42564459527428,2.93963421138897,209.45000000000073,69.42564459527428,1786441794000-632578958264631296-1536432469593554944,,,,,
1454186236603269120,1786414511000-632578958264631296-1454186236603269120,1786414511000,1786430421000,1,201.884,65.613,3.0768902504076934,632578958264631296,1786414511000,1454186236603269120,Rj47GA5305,15910000,1786430421000,173.21952772930837,201.884,4.399999999999636,65.61345747322287,3.0768687975693054,210.40000000002328,65.61345747322287,1786414511000-632578958264631296-1454186236603269120,"{'confidence': 76.3, 'count': 27, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 39892.07902380376, 'std': 9808.265971298113, 'timestamp': 1786474589865}",,,,
1268615116379652096,1786450509000-632578958264631296-1268615116379652096,1786450509000,1786467731000,1,192.85,54.709,3.5250141658593646,632578958264631296,1786450509000,1268615116379652096,RJ47GA5518,17222000,1786467731000,144.43193611967467,192.85,0.0,54.709066711997984,3.5250098674724235,200.79999999998836,54.709066711997984,1786450509000-632578958264631296-1268615116379652096,"{'confidence': 78, 'count': 23, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'MEDIUM', 'mean': 36124.699027671726, 'std': 7610.00113812512, 'timestamp': 1786525319062}",,,,
1536393085787832320,1786446420000-632578958264631296-1536393085787832320,1786446420000,1786462639000,1,189.367,88.015,2.1515309890359595,632578958264631296,1786446420000,1536393085787832320,NL01AK8055,16219000,1786462639000,232.36004195002073,189.367,4.4500000000000455,88.01516740531088,2.1515268968127135,194.8199999999997,88.01516740531088,1786446420000-632578958264631296-1536393085787832320,"{'confidence': 6.3, 'count': 3, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 55400.982344944205, 'std': 17981.594272664574, 'timestamp': 1786497593958}",,,,
1471164933021368320,1786420685000-632578958264631296-1471164933021368320,1786420685000,1786434750000,1,187.662,42.067,4.46102645779352,632578958264631296,1786420685000,1471164933021368320,NL01AK2622,14065000,1786434750000,111.05703775804098,187.662,3.8500000000001364,42.0670597568337,4.461020120844427,198.25,42.0670597568337,1786420685000-632578958264631296-1471164933021368320,,,,,
1142833661045899264,1786449087000-632578958264631296-1142833661045899264,1786449087000,1786464821000,1,186.749,66.017,2.82880167229653,632578958264631296,1786449087000,1142833661045899264,RJ47GA6293,15734000,1786464821000,174.28612956258644,186.749,4.300000000000182,66.01747331916152,2.8287813909078556,198.10000000000582,66.01747331916152,1786449087000-632578958264631296-1142833661045899264,,,,,
