vehicle_id_agg,trip_id,start_time_agg,end_time_agg,counts,total_distance,total_fuel_consumed,mean_mileage,account_id,start_time_trips,vehicle_id_trips,vehicle_plate,duration,end_time_trips,carbon_emission,fuel_consumed,mileage,odo_distance_km,raw_fuel_consumed,id,distance,load_estimation,driver_ids,engine_hours
1321504772410310656,1785693345000-1205841794575630336-1321504772410310656,1785693345000,1785713500000,1,213.127,52.236,4.080078872808025,1205841794575630336,1785693345000,1321504772410310656,OD08X4547,20155000,1785713500000,137.90235369637102,52.23574003650417,4.080099178284052,217.5100000000093,52.23574003650417,1785693345000-1205841794575630336-1321504772410310656,213.127,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1785713510592}",,0.0
1207350809923158016,1785689279000-1205841794575630336-1207350809923158016,1785689279000,1785708400000,1,196.814,44.379,4.43484530971856,1205841794575630336,1785689279000,1207350809923158016,OD18M8045,19121000,1785708400000,117.16013068905421,44.378837382217505,4.4348615603630686,201.51499999998487,44.378837382217505,1785689279000-1205841794575630336-1207350809923158016,196.814,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1785708412376}",,0.0
1207353169709891584,1785658747000-1205841794575630336-1207353169709891584,1785658747000,1785681983000,1,194.404,49.069,3.961849640302431,1205841794575630336,1785658747000,1207353169709891584,OD10Y3956,23236000,1785681983000,129.54177189320623,49.068852989850846,3.961861509993102,199.61500000000524,49.068852989850846,1785658747000-1205841794575630336-1207353169709891584,194.404,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1785681990364}",,0.0
1207354165982920704,1785662731000-1205841794575630336-1207354165982920704,1785662731000,1785681003000,1,185.095,58.179,3.1814744151669845,1205841794575630336,1785662731000,1207354165982920704,OD18M8085,18272000,1785681003000,153.5918831610868,58.17874362162379,3.1814884350854933,191.33499999999185,58.17874362162379,1785662731000-1205841794575630336-1207354165982920704,185.095,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1785681015627}",,0.0
1207352417205616640,1785655214000-1205841794575630336-1207352417205616640,1785655214000,1785674492000,1,151.026,32.784,4.6066983894582725,1205841794575630336,1785655214000,1207352417205616640,OD24J9746,19278000,1785674492000,86.5500404254903,32.784106221776625,4.6066834635766885,156.0,32.784106221776625,1785655214000-1205841794575630336-1207352417205616640,151.026,"{'confidence': 74.3, 'count': 14, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 10243.92137066479, 'std': 1972.9911922251983, 'timestamp': 1785674495697}",,0.0
1207352417205616640,1785635960000-1205841794575630336-1207352417205616640,1785635960000,1785651776000,1,150.677,30.0,5.022566666666666,1205841794575630336,1785635960000,1207352417205616640,OD24J9746,15816000,1785651776000,79.2,30.0,5.022566666666666,155.0,30.0,1785635960000-1205841794575630336-1207352417205616640,150.677,"{'confidence': 72.2, 'count': 15, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 12148.250697999354, 'std': 2615.6202117493876, 'timestamp': 1785651819111}",,0.0
1263152400886136832,1785630225000-1205841794575630336-1263152400886136832,1785630225000,1785648625000,1,143.462,39.191,3.660585338470567,1205841794575630336,1785630225000,1263152400886136832,OD34U6420,18400000,1785648625000,103.4646966301156,39.19117296595287,3.6605691828777833,153.25,39.19117296595287,1785630225000-1205841794575630336-1263152400886136832,143.462,"{'confidence': 68.8, 'count': 11, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 13389.29520692474, 'std': 2769.4233752983464, 'timestamp': 1785648627337}",,5.0499999999999545
1263152400886136832,1785654314000-1205841794575630336-1263152400886136832,1785654314000,1785674074000,1,142.383,37.352,3.811924394945385,1205841794575630336,1785654314000,1263152400886136832,OD34U6420,19760000,1785674074000,98.61030408220347,37.352387909925554,3.811884807561793,151.875,37.352387909925554,1785654314000-1205841794575630336-1263152400886136832,142.383,"{'confidence': 64.9, 'count': 11, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 13418.31428209132, 'std': 3121.6537331581058, 'timestamp': 1785674077860}",,5.4500000000000455
1207324802503671808,1785660656000-1205841794575630336-1207324802503671808,1785660656000,1785675140000,1,140.518,25.682,5.471458609142591,1205841794575630336,1785660656000,1207324802503671808,OD30F1965,14484000,1785675140000,67.79978912357032,25.681738304382698,5.471514363029702,144.0,25.681738304382698,1785660656000-1205841794575630336-1207324802503671808,140.518,"{'confidence': 0, 'count': 5, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'MEDIUM', 'mean': 7801.858798533134, 'std': 6858.56100522006, 'timestamp': 1785675183875}",,0.0
1263540421879922688,1785664649000-1205841794575630336-1263540421879922688,1785664649000,1785686779000,1,134.073,22.8,5.8803947368421055,1205841794575630336,1785664649000,1263540421879922688,OD11AF3976,22130000,1785686779000,60.19142685057998,22.79978289794696,5.880450730610808,140.5,22.79978289794696,1785664649000-1205841794575630336-1263540421879922688,134.073,"{'confidence': 63.5, 'count': 9, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 15907.905525304994, 'std': 3486.423076428392, 'timestamp': 1785686783247}",,6.100000000000364
