vehicle_id_agg,trip_id,start_time_agg,end_time_agg,counts,total_distance,total_fuel_consumed,mean_mileage,account_id,start_time_trips,vehicle_id_trips,vehicle_plate,duration,end_time_trips,carbon_emission,fuel_consumed,mileage,odo_distance_km,raw_fuel_consumed,id,distance,load_estimation,engine_hours,active_driver,driver_ids
1429476090367180800,1786033132000-642689989225816064-1429476090367180800,1786033132000,1786073677000,2,648.1,162.087,3.9984699574919644,642689989225816064,1786033132000,1429476090367180800,MP09AN1563,40545000,1786073677000,427.9361231431131,162.0970163420883,3.856906278155037,648.7999999999884,162.0970163420883,1786033132000-642689989225816064-1429476090367180800,625.193,,11.199999999999818,,
1425525382987120640,1786041176000-642689989225816064-1425525382987120640,1786041176000,1786067359000,2,413.7,97.1,4.260556127703398,642689989225816064,1786041176000,1425525382987120640,MP09AM6115,26183000,1786067359000,232.5573154783599,88.08989222665147,4.544119533828792,415.20000000001164,43.37807725357342,1786041176000-642689989225816064-1425525382987120640,400.291,"{'confidence': 84.7, 'count': 48, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'MEDIUM', 'mean': 13859.080531059371, 'std': 2947.7260261108045, 'timestamp': 1786112508318}",6.050000000000182,,
740159491168796672,1786030547000-642689989225816064-740159491168796672,1786030547000,1786060166000,2,333.875,78.481,4.254214395841032,642689989225816064,1786030547000,740159491168796672,MP13P9027,29619000,1786060166000,237.62520532401598,90.00954747121817,4.037160614724753,334.875,79.43976423442635,1786030547000-642689989225816064-740159491168796672,363.383,"{'confidence': 56.9, 'count': 13, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 13933.538055981413, 'std': 4327.469623309202, 'timestamp': 1786128151582}",0.0,,
1531014613364113408,1785982606000-642689989225816064-1531014613364113408,1785982606000,1786000620000,2,196.77,64.189,3.0654785087787633,642689989225816064,1785982606000,1531014613364113408,MP09BM0929,18014000,1786000620000,169.50873125685604,64.2078527488091,3.474356958684272,,64.2078527488091,1785982606000-642689989225816064-1531014613364113408,223.081,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1786147922402}",4.954999999999927,,
1533593777682251776,1786011785000-642689989225816064-1533593777682251776,1786011785000,1786026950000,2,194.07,52.322,3.7091472038530635,642689989225816064,1786011785000,1533593777682251776,MP09BL8707,15165000,1786026950000,138.13036357809887,52.32210741594653,4.568260183020688,194.06999999999243,52.32210741594653,1786011785000-642689989225816064-1533593777682251776,239.021,,4.152222222222463,,
1531014613364113408,1786001519000-642689989225816064-1531014613364113408,1786001519000,1786016730000,2,20.44,60.596,0.3373159944550796,642689989225816064,1786001519000,1531014613364113408,MP09BM0929,15211000,1786016730000,159.9797215515115,60.598379375572534,4.219601293546708,,60.598379375572534,1786001519000-642689989225816064-1531014613364113408,255.701,,4.188055555555366,,
588522082246086656,1786007522000-642689989225816064-588522082246086656,1786007522000,1786035008000,5,0.0,54.818,0.0,642689989225816064,1786007522000,588522082246086656,MP09BP1475,27486000,1786035008000,182.82360900875312,69.25136704877012,4.622551346525154,,54.81821374999997,1786007522000-642689989225816064-588522082246086656,320.118,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1786136867225}",4.5675000000000034,,
1527036626096619520,1786007748000-642689989225816064-1527036626096619520,1786007748000,1786037158000,4,0.0,82.187,0.0,642689989225816064,1786007748000,1527036626096619520,MP09BJ9703,29410000,1786037158000,216.20160231747965,81.89454633237865,4.072700990934379,,81.89454633237865,1786007748000-642689989225816064-1527036626096619520,333.532,,8.128888888888923,,
1527036626096619520,1785978861000-642689989225816064-1527036626096619520,1785978861000,1786007143000,3,0.0,77.252,0.0,642689989225816064,1785978861000,1527036626096619520,MP09BJ9703,28282000,1786007143000,202.75681032440377,76.80182209257718,4.3611986131820215,,76.80182209257718,1785978861000-642689989225816064-1527036626096619520,334.948,,7.737222222222044,,
739919483375714304,1786022692000-642689989225816064-739919483375714304,1786022692000,1786078965000,3,0.0,161.091,0.0,642689989225816064,1786022692000,739919483375714304,MP13P8163,56273000,1786078965000,429.0991951329369,162.53757391399125,3.5554671211334883,,162.53757391399125,1786022692000-642689989225816064-739919483375714304,577.897,,0.0,,
