vehicle_id_agg,trip_id,start_time_agg,end_time_agg,counts,total_distance,total_fuel_consumed,mean_mileage,account_id,start_time_trips,vehicle_id_trips,vehicle_plate,duration,end_time_trips,carbon_emission,distance,fuel_consumed,mileage,odo_distance_km,raw_fuel_consumed,id,load_estimation,engine_hours
1305231238159663104,1786418429000-1205841794575630336-1305231238159663104,1786418429000,1786434746000,2,132.75,23.357,5.683521000128441,1205841794575630336,1786418429000,1305231238159663104,OD34T6505,16317000,1786434746000,61.69435683956822,126.286,23.369074560442506,5.403979506050612,135.5,23.369074560442506,1786418429000-1205841794575630336-1305231238159663104,,4.5
1207347153039523840,1786415512000-1205841794575630336-1207347153039523840,1786415512000,1786439021000,1,131.999,23.651,5.581117077502008,1205841794575630336,1786415512000,1207347153039523840,OD24J9561,23509000,1786439021000,62.439179829185605,131.999,23.65120448075212,5.581068824948164,136.0,23.65120448075212,1786415512000-1205841794575630336-1207347153039523840,"{'confidence': 0, 'count': 2, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 9003.412778039403, 'std': 94.39103121442541, 'timestamp': 1786530891351}",0.0
1262074593548435456,1786430844000-1205841794575630336-1262074593548435456,1786430844000,1786448532000,1,131.632,24.194,5.440687773828222,1205841794575630336,1786430844000,1262074593548435456,OD23R2063,17688000,1786448532000,63.87132675354022,131.632,24.19368437634099,5.440758751433616,138.3000000000029,24.193684376340993,1786430844000-1205841794575630336-1262074593548435456,,0.0
1262052313451724800,1786432659000-1205841794575630336-1262052313451724800,1786432659000,1786449332000,1,130.263,21.034,6.192973281353999,1205841794575630336,1786432659000,1262052313451724800,OD26G5271,16673000,1786449332000,55.52866754225368,130.263,21.033586190247604,6.193095120431604,133.70000000001164,21.033586190247604,1786432659000-1205841794575630336-1262052313451724800,"{'confidence': 57.4, 'count': 14, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'LOW', 'mean': 6020.142838650219, 'std': 1920.9743254038835, 'timestamp': 1786483896062}",0.0
1207354165982920704,1786420756000-1205841794575630336-1207354165982920704,1786420756000,1786434835000,1,130.106,39.113,3.3264132129982356,1205841794575630336,1786420756000,1207354165982920704,OD18M8085,14079000,1786434835000,103.25877648506138,130.106,39.11317291100809,3.3263985076337974,134.31500000000233,39.11317291100809,1786420756000-1205841794575630336-1207354165982920704,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1786522439107}",0.0
1262052610576220160,1786421573000-1205841794575630336-1262052610576220160,1786421573000,1786442001000,1,128.557,25.797,4.983408923518238,1205841794575630336,1786421573000,1262052610576220160,OD26G3613,20428000,1786442001000,68.10381886039531,128.557,25.796901083483068,4.983428032071299,134.5,25.796901083483068,1786421573000-1205841794575630336-1262052610576220160,,0.0
1262195380511047680,1786423973000-1205841794575630336-1262195380511047680,1786423973000,1786451148000,1,125.361,22.396,5.597472762993392,1205841794575630336,1786423973000,1262195380511047680,OD11AE3285,27175000,1786451148000,59.12570311403055,125.361,22.39609966440551,5.597447853799218,134.0,22.39609966440551,1786423973000-1205841794575630336-1262195380511047680,,7.5
1262018877387177984,1786436888000-1205841794575630336-1262018877387177984,1786436888000,1786451337000,1,124.615,19.518,6.384619325750589,1205841794575630336,1786436888000,1262018877387177984,OD27D5776,14449000,1786451337000,51.52692883693474,124.615,19.51777607459649,6.384692575820337,128.0000000000291,19.494708881185655,1786436888000-1205841794575630336-1262018877387177984,"{'confidence': 61.5, 'count': 13, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'MEDIUM', 'mean': 7797.2401119338465, 'std': 2164.0738447806843, 'timestamp': 1786506788994}",0.0
1262020680996618240,1786433819000-1205841794575630336-1262020680996618240,1786433819000,1786454434000,1,124.314,22.59,5.503054448871182,1205841794575630336,1786433819000,1262020680996618240,OD03AB1591,20615000,1786454434000,59.63849570508548,124.314,22.590339282229348,5.502971799002213,129.5,22.590339282229348,1786433819000-1205841794575630336-1262020680996618240,,0.0
1207354467398189056,1786438910000-1205841794575630336-1207354467398189056,1786438910000,1786456404000,1,121.524,26.837,4.528225956701569,1205841794575630336,1786438910000,1207354467398189056,OD08W5721,17494000,1786456404000,70.85036846241728,121.524,26.837260781218664,4.528181955330005,123.0,26.837260781218667,1786438910000-1205841794575630336-1207354467398189056,"{'confidence': 72, 'count': 16, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 15064.347669423767, 'std': 3371.4704928621163, 'timestamp': 1786488899273}",0.0
