vehicle_id_agg,trip_id,start_time_agg,end_time_agg,counts,total_distance,total_fuel_consumed,mean_mileage,account_id,start_time_trips,vehicle_id_trips,vehicle_plate,duration,end_time_trips,carbon_emission,engine_hours,fuel_consumed,mileage,odo_distance_km,raw_fuel_consumed,id,distance,driver_ids,vehicle_device_type,active_driver,adblue_consumed
800026217909583872,1774578360000-632578958264631296-800026217909583872,1774578360000,1774596315000,1,210.0,64.042,3.2790980918772057,632578958264631296,1774578360000,800026217909583872,RJ47GA3185,17955000,1774596315000,169.0702641445567,3.800000000000182,64.04176672142299,3.2791100363218377,210.0,58.182659948795404,1774578360000-632578958264631296-800026217909583872,210.0,['900758004222132224'],,900758004222132224,
1094226815196594176,1774606222000-632578958264631296-1094226815196594176,1774606222000,1774623632000,1,201.384,52.116,3.864149205618236,632578958264631296,1774606222000,1094226815196594176,RJ14GP9552,17410000,1774623632000,137.58638648255356,4.800000000000182,52.11605548581574,3.86414509161788,208.60000000000582,52.11605548581574,1774606222000-632578958264631296-1094226815196594176,201.384,,,,
1299087047838924800,1774572968000-632578958264631296-1299087047838924800,1774572968000,1774586907000,1,185.543,53.525,3.4664736104624008,632578958264631296,1774572968000,1299087047838924800,RJ47GA6395,13939000,1774586907000,141.30710010094592,3.850000000000364,53.525416704903755,3.4664466233478457,192.5,53.525416704903755,1774572968000-632578958264631296-1299087047838924800,185.543,,,,
800026217909583872,1774604682000-632578958264631296-800026217909583872,1774604682000,1774619168000,1,181.128,50.782,3.5667756291599386,632578958264631296,1774604682000,800026217909583872,RJ47GA3185,14486000,1774619168000,134.06453381355055,4.0,50.78202038392066,3.566774197454959,203.07000000000698,50.78202038392066,1774604682000-632578958264631296-800026217909583872,181.128,['900758004222132224'],,900758004222132224,
1094955908762435584,1774576069000-632578958264631296-1094955908762435584,1774576069000,1774591929000,1,179.497,51.754,3.4682729837307265,632578958264631296,1774576069000,1094955908762435584,RJ47GA5970,15860000,1774591929000,136.63165124001455,4.350000000000364,51.75441334849036,3.468245283573209,186.92999999999302,51.75441334849036,1774576069000-632578958264631296-1094955908762435584,179.497,,,,
1067775323560476672,1774579122000-632578958264631296-1067775323560476672,1774579122000,1774595701000,1,177.659,49.995,3.5535353535353535,632578958264631296,1774579122000,1067775323560476672,RJ14GP9558,16579000,1774595701000,131.9869549469092,4.600000000000364,49.99505869201106,3.5535311818403557,184.90000000002328,49.99505869201106,1774579122000-632578958264631296-1067775323560476672,177.659,,,,
1211337321434054656,1774586953000-632578958264631296-1211337321434054656,1774586953000,1774602067000,1,174.533,45.5,3.8358901098901095,632578958264631296,1774586953000,1211337321434054656,RJ47GA3107,15114000,1774602067000,120.12,4.100000000000136,45.5,3.8358901098901095,198.3399999999965,45.5,1774586953000-632578958264631296-1211337321434054656,174.533,,,,
786329294770012160,1774572923000-632578958264631296-786329294770012160,1774572923000,1774590334000,1,172.336,64.783,2.6602040658814814,632578958264631296,1774572923000,786329294770012160,RJ47GA3336,17411000,1774590334000,171.0271287126986,4.800000000001091,64.78300330026462,2.6602039303617167,194.03999999997905,64.78300330026462,1774572923000-632578958264631296-786329294770012160,172.336,['900758004226326533'],,900758004226326533,
1156948637754851328,1774587365000-632578958264631296-1156948637754851328,1774587365000,1774602158000,1,172.031,50.518,3.405340670652045,632578958264631296,1774587365000,1156948637754851328,RJ14GP9557,14793000,1774602158000,133.36832243608032,4.050000000000182,50.51830395306072,3.4053201817670535,178.20000000001164,50.51830395306072,1774587365000-632578958264631296-1156948637754851328,172.031,,,,
1176582451024101376,1774569743000-632578958264631296-1176582451024101376,1774569743000,1774584713000,1,170.726,57.894,2.9489411683421425,632578958264631296,1774569743000,1176582451024101376,RJ47GA6342,14970000,1774584713000,152.84109379226263,0.0,57.89435370919038,2.948923151600849,180.5,57.89435370919038,1774569743000-632578958264631296-1176582451024101376,170.726,,,,
