account_id,start_time,vehicle_id,vehicle_plate,duration,end_time,carbon_emission,engine_hours,fuel_consumed,mileage,odo_distance_km,raw_fuel_consumed,id,distance,driver_ids,vehicle_device_type,active_driver,adblue_consumed
901025643674730496,1774593082000,1291421127226163200,NL01AG9585,5869000,1774598951000,67.69693730103744,1.550000000000182,25.642779280695997,2.529717987661099,65.30000000001746,25.642779280695997,1774593082000-901025643674730496-1291421127226163200,64869.0,,,,
901025643674730496,1774587590000,1291421127226163200,NL01AG9585,2543000,1774590133000,23.8929947186983,0.6999999999998181,9.05037678738572,2.0184794986062533,18.599999999976717,9.05037678738572,1774587590000-901025643674730496-1291421127226163200,18268.0,,,,
901025643674730496,1774587016000,1291421127226163200,NL01AG9585,197000,1774587213000,0.6180617664736842,0.04311666666666667,0.23411430548245613,0.4869416235162223,0.10000000000582077,0.23411430548245613,1774587016000-901025643674730496-1291421127226163200,114.0,,,,
901025643674730496,1774574868000,1291421127226163200,NL01AG9585,8267000,1774583135000,83.24721757540019,2.2999999999992724,31.53303696037886,2.6422764196385526,84.69999999998254,31.533036960378862,1774574868000-901025643674730496-1291421127226163200,83319.0,,,,
901025643674730496,1774616490000,1447671848144732160,RJ14GQ0817,4030000,1774620520000,24.93830350054485,1.1000000000003638,9.446327083539716,4.350897405576503,42.10000000000582,9.446327083539716,1774616490000-901025643674730496-1447671848144732160,41100.0,,,,
901025643674730496,1774611753000,1447671848144732160,RJ14GQ0817,3070000,1774614823000,24.81282321589882,0.8499999999994543,9.398796672688947,2.6544887466814644,25.599999999976717,9.398796672688947,1774611753000-901025643674730496-1447671848144732160,24949.0,,,,
901025643674730496,1774583954000,1447671848144732160,RJ14GQ0817,8646000,1774592600000,90.28343133391773,2.4000000000005457,34.198269444665804,2.6748137109103918,93.90000000002328,34.198269444665804,1774583954000-901025643674730496-1447671848144732160,91474.0,,,,
901025643674730496,1774580332000,1447671848144732160,RJ14GQ0817,267000,1774580599000,0.179479220289855,0.05009361111111111,0.06798455314009659,1.8680714093727964,0.09999999997671694,0.06798455314009659,1774580332000-901025643674730496-1447671848144732160,127.0,,,,
901025643674730496,1774574572000,1447671848144732160,RJ14GQ0817,5756000,1774580328000,56.62092467521755,1.5999999999994543,21.44731995273392,3.363870178604924,73.60000000000582,21.44731995273392,1774574572000-901025643674730496-1447671848144732160,72146.0,,,,
901025643674730496,1774573061000,1447671848144732160,RJ14GQ0817,1498000,1774574559000,6.63768724981998,0.4000000000005457,2.5142754734166592,4.135187297464854,10.5,2.5142754734166592,1774573061000-901025643674730496-1447671848144732160,10397.0,,,,
632578958264631296,1774628399000,1500848886552461312,NL01AK3124,1816000,1774630215000,,,,,,,1774628399000-632578958264631296-1500848886552461312,20913.0,,c,,
632578958264631296,1774624719000,1500848886552461312,NL01AK3124,2651000,1774627370000,,,,,,,1774624719000-632578958264631296-1500848886552461312,25552.0,,c,,
632578958264631296,1774628280000,1505944797024616448,RJ47GA8532,2436000,1774630716000,,,,,,,1774628280000-632578958264631296-1505944797024616448,,,,,
632578958264631296,1774620427000,1505944797024616448,RJ47GA8532,5617000,1774626044000,,,,,,,1774620427000-632578958264631296-1505944797024616448,,,,,
632578958264631296,1774614213000,1505944797024616448,RJ47GA8532,6212000,1774620425000,,,,,,,1774614213000-632578958264631296-1505944797024616448,,,,,
632578958264631296,1774605326000,1505944797024616448,RJ47GA8532,6745000,1774612071000,,,,,,,1774605326000-632578958264631296-1505944797024616448,,,,,
632578958264631296,1774597801000,1505944797024616448,RJ47GA8532,6271000,1774604072000,,,,,,,1774597801000-632578958264631296-1505944797024616448,,,,,
632578958264631296,1774581223000,1505944797024616448,RJ47GA8532,12765000,1774593988000,,,,,,,1774581223000-632578958264631296-1505944797024616448,,,,,
632578958264631296,1774569013000,1537822792169291776,NL01AK8056,2417000,1774571430000,,,,,,,1774569013000-632578958264631296-1537822792169291776,,,,,
632578958264631296,1774567806000,1537822792169291776,NL01AK8056,286000,1774568092000,,,,,,,1774567806000-632578958264631296-1537822792169291776,,,,,
1194637793272266752,1774619849000,874238000127541248,RJ47GA4754,1018000,1774620867000,6.240698526827045,0.1999999999998181,2.3639009571314564,1.1819446121763324,2.8000000000174623,2.3639009571314564,1774619849000-1194637793272266752-874238000127541248,2794.0,,,,0.0
1194637793272266752,1774619734000,874238000127541248,RJ47GA4754,106000,1774619840000,0.23148532,0.02585638888888889,0.08768383333333332,,0.0,0.08768383333333332,1774619734000-1194637793272266752-874238000127541248,,,,,
1194637793272266752,1774614192000,874238000127541248,RJ47GA4754,4046000,1774618238000,50.563147828729065,1.1000000000003638,19.15270751088222,1.8013641142066812,35.5,19.15270751088222,1774614192000-1194637793272266752-874238000127541248,34501.0,,,,0.0
1194637793272266752,1774600577000,874238000127541248,RJ47GA4754,257000,1774600834000,0.8630600620512819,0.058888888888888886,0.3269166901709401,0.29059391232159437,0.10000000000582077,0.3269166901709401,1774600577000-1194637793272266752-874238000127541248,,,,,
1194637793272266752,1774596651000,874238000127541248,RJ47GA4754,211000,1774596862000,0.5749558602857143,0.04425888888888888,0.21778631071428572,0.20662455712854966,0.09999999997671694,0.21778631071428572,1774596651000-1194637793272266752-874238000127541248,45.0,,,,
1194637793272266752,1774587621000,874238000127541248,RJ47GA4754,903000,1774588524000,3.022034860426294,0.1999999999998181,1.1447101744038992,0.4315502832472398,0.5,1.1447101744038992,1774587621000-1194637793272266752-874238000127541248,494.0,,,,0.0
