vehicle_id_agg,trip_id,start_time_agg,end_time_agg,counts,total_distance,total_fuel_consumed,mean_mileage,account_id,start_time_trips,vehicle_id_trips,vehicle_plate,duration,end_time_trips,carbon_emission,fuel_consumed,odo_distance_km,raw_fuel_consumed,id,mileage,distance,engine_hours,load_estimation,active_driver,driver_ids
589017381083291648,1787113460000-642689989225816064-589017381083291648,1787113460000,1787130134000,1,207.955,44.12,4.713395285584769,642689989225816064,1787113460000,589017381083291648,MP09BP1514,16674000,1787130134000,116.47551498309166,44.11951325117108,,35.08300970833332,1787113460000-642689989225816064-589017381083291648,4.713447286150198,207.955,2.777104166666674,,,
1557834963942899712,1787157992000-642689989225816064-1557834963942899712,1787157992000,1787170394000,1,203.643,52.257,3.896951604569723,642689989225816064,1787157992000,1557834963942899712,MP09BQ8912,12402000,1787170394000,137.95758620768547,52.2566614423051,201.38499999999476,52.2566614423051,1787157992000-642689989225816064-1557834963942899712,3.8969768519337133,203.643,3.415277777777874,,,
1326603043004743680,1787149181000-642689989225816064-1326603043004743680,1787149181000,1787164800000,1,200.35,59.673,3.35746485009971,642689989225816064,1787149181000,1326603043004743680,MP09AE6372,15619000,1787164800000,157.53564670812378,59.67259345004688,198.88000000000466,59.67259345004688,1787149181000-642689989225816064-1326603043004743680,3.3574877245400265,200.35,4.309999999999491,,,
1326601811460620288,1787145313000-642689989225816064-1326601811460620288,1787145313000,1787162471000,1,200.279,70.598,2.836893396413496,642689989225816064,1787145313000,1326601811460620288,MP09AE9054,17158000,1787162471000,186.3797175723262,70.59837786830538,198.43999999994412,70.59837786830538,1787145313000-642689989225816064-1326601811460620288,2.8368782123238243,200.279,4.736388888888541,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1787236891353}",,
1326602059092328448,1787142005000-642689989225816064-1326602059092328448,1787142005000,1787159937000,1,200.094,59.793,3.3464452360644223,642689989225816064,1787142005000,1326602059092328448,MP09DT9045,17932000,1787159937000,157.85314617036838,59.7928583978668,196.71999999997206,59.7928583978668,1787142005000-642689989225816064-1326602059092328448,3.3464531611544204,200.094,4.952499999999418,,,
1533070725588451328,1787154931000-642689989225816064-1533070725588451328,1787154931000,1787169382000,1,199.438,56.876,3.5065405443420774,642689989225816064,1787154931000,1533070725588451328,MP09BQ7645,14451000,1787169382000,150.15259713923896,56.87598376486324,197.95999999999913,56.87598376486324,1787154931000-642689989225816064-1533070725588451328,3.5065415452771207,199.438,3.9647222222222354,,,
1533610372471193600,1787152730000-642689989225816064-1533610372471193600,1787152730000,1787168884000,1,199.264,54.388,3.6637493564756936,642689989225816064,1787152730000,1533610372471193600,MP09BL8769,16154000,1787168884000,143.58529267665543,54.38836843812705,197.99000000000524,54.38836843812705,1787152730000-642689989225816064-1533610372471193600,3.6637245374750567,199.264,4.432222222222208,,,
1326601875818020864,1787162292000-642689989225816064-1326601875818020864,1787162292000,1787175719000,1,199.144,49.144,4.052254598730262,642689989225816064,1787162292000,1326601875818020864,MP09BN1094,13427000,1787175719000,129.73977013703626,49.14385232463495,197.91999999999825,49.14385232463495,1787162292000-642689989225816064-1326601875818020864,4.052266775597741,199.144,3.6683333333330665,,,
1326601705701244928,1787158014000-642689989225816064-1326601705701244928,1787158014000,1787173348000,1,199.139,55.162,3.610075776802872,642689989225816064,1787158014000,1326601705701244928,MP09DU7263,15334000,1787173348000,145.62865911274557,55.16237087603998,197.1600000000326,55.16237087603998,1787158014000-642689989225816064-1326601705701244928,3.6100515049924535,199.139,4.218611111111386,,,
1537213879656906752,1787165387000-642689989225816064-1537213879656906752,1787165387000,1787178461000,1,199.138,46.617,4.271789261428235,642689989225816064,1787165387000,1537213879656906752,MP09BN1073,13074000,1787178461000,123.0695610890814,46.61725798828841,197.7899999999936,46.61725798828841,1787165387000-642689989225816064-1537213879656906752,4.27176562057831,199.138,3.5763888888891415,,,
1326601740895649792,1787169110000-642689989225816064-1326601740895649792,1787169110000,1787182133000,1,199.005,49.425,4.026403641881639,642689989225816064,1787169110000,1326601740895649792,MP09DT3654,13023000,1787182133000,130.48222305564573,49.4250844907749,197.31999999994878,49.4250844907749,1787169110000-642689989225816064-1326601740895649792,4.026396758859237,199.005,3.576666666665915,,,
1537213879656906752,1787102806000-642689989225816064-1537213879656906752,1787102806000,1787118347000,1,198.946,65.302,3.0465529386542523,642689989225816064,1787102806000,1537213879656906752,MP09BN1073,15541000,1787118347000,172.3964389090841,65.3016814049561,,65.3016814049561,1787102806000-642689989225816064-1537213879656906752,3.0465678022327447,198.946,4.2797222222220626,,,
1326602030344568832,1787100314000-642689989225816064-1326602030344568832,1787100314000,1787116326000,1,198.934,66.738,2.9808205220414155,642689989225816064,1787100314000,1326602030344568832,MP09DY9063,16012000,1787116326000,176.18872140714382,66.73815204816053,196.35999999998603,66.73815204816053,1787100314000-642689989225816064-1326602030344568832,2.9808137308992677,198.934,4.420000000000073,,,
1533070725588451328,1787181618000-642689989225816064-1533070725588451328,1787181618000,1787196320000,1,198.154,56.287,3.520422122337307,642689989225816064,1787181618000,1533070725588451328,MP09BQ7645,14702000,1787196320000,148.5971180372318,56.28678713531507,196.83499999999913,56.28678713531507,1787181618000-642689989225816064-1533070725588451328,3.5204354358267422,198.154,4.035277777777765,,,
1326601999923281920,1787106251000-642689989225816064-1326601999923281920,1787106251000,1787122515000,1,198.105,68.123,2.908048676658397,642689989225816064,1787106251000,1326601999923281920,MP09DZ9027,16264000,1787122515000,179.84475088433226,68.1230116986107,196.31999999994878,68.1230116986107,1787106251000-642689989225816064-1326601999923281920,2.9080481772657762,198.105,4.462777777776864,,,
1326603043004743680,1787183538000-642689989225816064-1326603043004743680,1787183538000,1787198702000,2,196.56,56.758,3.4631241410902427,642689989225816064,1787183538000,1326603043004743680,MP09AE6372,15164000,1787198702000,149.86727443543035,56.767906983117555,197.63999999995576,56.767906983117555,1787183538000-642689989225816064-1326603043004743680,3.5045857875148716,198.948,4.157222222222117,,,
1533070725588451328,1787116613000-642689989225816064-1533070725588451328,1787116613000,1787131105000,1,195.716,66.642,2.936826625851565,642689989225816064,1787116613000,1533070725588451328,MP09BQ7645,14492000,1787131105000,175.93399262154065,66.6416638717957,194.25,66.6416638717957,1787116613000-642689989225816064-1533070725588451328,2.936841438660891,195.716,3.976944444444598,,,
642737467253858304,1787128174000-642689989225816064-642737467253858304,1787128174000,1787143250000,1,194.765,52.37,3.7190185220546113,642689989225816064,1787128174000,642737467253858304,MP04PA7290,15076000,1787143250000,138.25668728116577,52.36995730347188,,43.30265084915515,1787128174000-642689989225816064-642737467253858304,3.7190215541208396,194.765,2.706680000000006,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1787229926944}",,
