vehicle_id_agg,trip_id,start_time_agg,end_time_agg,counts,total_distance,total_fuel_consumed,mean_mileage,account_id,start_time_trips,vehicle_id_trips,vehicle_plate,duration,end_time_trips,carbon_emission,engine_hours,fuel_consumed,mileage,odo_distance_km,raw_fuel_consumed,id,distance,driver_ids,active_driver,adblue_consumed
1083728245179809792,1775470156000-632578958264631296-1083728245179809792,1775470156000,1775484333000,1,161.034,67.263,2.3940948218188303,632578958264631296,1775470156000,1083728245179809792,RJ47GA6241,14177000,1775484333000,177.57396006913638,3.9000000000005457,67.26286366255165,2.394099674493268,170.0,67.26286366255165,1775470156000-632578958264631296-1083728245179809792,161.034,,,
1097510484225032192,1775479355000-632578958264631296-1097510484225032192,1775479355000,1775494668000,1,160.129,58.332,2.7451313172872522,632578958264631296,1775479355000,1097510484225032192,RJ47GA3830,15313000,1775494668000,153.99622288360993,4.200000000000728,58.331902607428006,2.745135900635086,175.125,58.331902607428,1775479355000-632578958264631296-1097510484225032192,160.129,,,
1064532839803912192,1775432807000-632578958264631296-1064532839803912192,1775432807000,1775446509000,1,159.972,55.971,2.858122956531061,632578958264631296,1775432807000,1064532839803912192,RJ47GA3903,13702000,1775446509000,147.76388817345077,3.75,55.97116976267074,2.858114287736243,163.25,55.97116976267073,1775432807000-632578958264631296-1064532839803912192,159.972,,,
1064532839803912192,1775479518000-632578958264631296-1064532839803912192,1775479518000,1775492931000,1,158.618,49.777,3.1865721116178154,632578958264631296,1775479518000,1064532839803912192,RJ47GA3903,13413000,1775492931000,131.41089559393728,3.7000000000007276,49.77685439164291,3.186581433049143,161.875,49.77685439164291,1775479518000-632578958264631296-1064532839803912192,158.618,,,
1083778254826897408,1775473229000-632578958264631296-1083778254826897408,1775473229000,1775491126000,1,158.542,75.758,2.0927426806409883,632578958264631296,1775473229000,1083778254826897408,RJ47GA3529,17897000,1775491126000,200.00076062840927,4.950000000000728,75.75786387439744,2.092746440988018,155.5,75.75786387439744,1775473229000-632578958264631296-1083778254826897408,158.542,,,
1067776270814674944,1775467294000-632578958264631296-1067776270814674944,1775467294000,1775480496000,1,157.916,54.638,2.8902229217760533,632578958264631296,1775467294000,1067776270814674944,RJ47GA6416,13202000,1775480496000,144.24451390126413,0.007301666666666667,54.638073447448534,2.890219036582343,161.5,54.63209154030418,1775467294000-632578958264631296-1067776270814674944,157.916,,,
951559578305167360,1775465214000-632578958264631296-951559578305167360,1775465214000,1775479926000,1,157.235,26.506,5.932053120048291,632578958264631296,1775465214000,951559578305167360,RJ47GA4675,14712000,1775479926000,69.9745260176365,0.0,26.505502279407764,5.932164512202304,162.30000000001746,26.505502279407764,1775465214000-632578958264631296-951559578305167360,157.235,,,
933392054296248320,1775462800000-632578958264631296-933392054296248320,1775462800000,1775476429000,1,157.011,47.396,3.312747911216136,632578958264631296,1775462800000,933392054296248320,RJ47GA4680,13629000,1775476429000,125.12497825539693,3.7000000000007276,47.395825096741255,3.312760136141093,162.5,47.395825096741255,1775462800000-632578958264631296-933392054296248320,157.011,,,
1064532839803912192,1775448363000-632578958264631296-1064532839803912192,1775448363000,1775460590000,1,156.289,57.508,2.7176914516241215,632578958264631296,1775448363000,1064532839803912192,RJ47GA3903,12227000,1775460590000,151.8217601790063,3.350000000000364,57.50824249204784,2.717679992074378,158.625,57.50824249204784,1775448363000-632578958264631296-1064532839803912192,156.289,,,
794950170587430912,1775466110000-632578958264631296-794950170587430912,1775466110000,1775482301000,1,156.266,59.427,2.6295454927894726,632578958264631296,1775466110000,794950170587430912,RJ47GA2696,16191000,1775482301000,156.88726535192885,4.450000000000728,59.42699445148819,2.629545738301876,175.35000000003492,59.42699445148819,1775466110000-632578958264631296-794950170587430912,156.266,['900758004192772105'],900758004192772105,
1067764843953520640,1775467169000-632578958264631296-1067764843953520640,1775467169000,1775481608000,1,155.851,65.846,2.3669015581812105,632578958264631296,1775467169000,1067764843953520640,RJ47GA6292,14439000,1775481608000,173.83367067235903,1.199999999999818,65.84608737589357,2.3668984173698595,165.29999999998836,65.84608737589357,1775467169000-632578958264631296-1067764843953520640,155.851,,,
1504876024033181696,1775443419000-632578958264631296-1504876024033181696,1775443419000,1775455542000,1,154.334,53.037,2.909930803024304,632578958264631296,1775443419000,1504876024033181696,RJ47GA8531,12123000,1775455542000,140.0172836953596,3.300000000000068,53.0368498846059,2.9099390392866433,162.5450000000019,53.0368498846059,1775443419000-632578958264631296-1504876024033181696,154.334,,,
946034616492359680,1775436612000-632578958264631296-946034616492359680,1775436612000,1775450622000,1,153.013,51.104,2.994149185973701,632578958264631296,1775436612000,946034616492359680,RJ47GA3642,14010000,1775450622000,134.91378067343712,3.850000000000364,51.10370480054436,2.99416648161231,163.75,51.10370480054436,1775436612000-632578958264631296-946034616492359680,153.013,,,
862677666426257408,1775430315000-632578958264631296-862677666426257408,1775430315000,1775442691000,1,152.816,45.153,3.384404137045158,632578958264631296,1775430315000,862677666426257408,RJ47GA4393,12376000,1775442691000,119.20402417301638,3.399999999999636,45.1530394594759,3.3844011793967894,158.10000000003492,45.1530394594759,1775430315000-632578958264631296-862677666426257408,152.816,['900758004234715142'],900758004234715142,2.0550886853435077
947582270531698688,1775462975000-632578958264631296-947582270531698688,1775462975000,1775476613000,1,152.717,51.764,2.95025500347732,632578958264631296,1775462975000,947582270531698688,RJ47GA3810,13638000,1775476613000,136.65587270333964,3.75,51.76358814520441,2.9502784770562385,157.625,51.7635881452044,1775462975000-632578958264631296-947582270531698688,152.717,,,
1428033112889098240,1775430531000-632578958264631296-1428033112889098240,1775430531000,1775447282000,1,152.325,54.687,2.785396895057326,632578958264631296,1775430531000,1428033112889098240,NL01AJ9497,16751000,1775447282000,144.37346536088052,4.650000000000091,54.68691869730322,2.785401036089305,156.875,54.68691869730322,1775430531000-632578958264631296-1428033112889098240,152.325,,,
1488156479612518400,1775462978000-632578958264631296-1488156479612518400,1775462978000,1775476678000,1,152.3,46.319,3.288067531682463,632578958264631296,1775462978000,1488156479612518400,NL01AK3105,13700000,1775476678000,122.28331802126107,3.75,46.31943864441707,3.2880363937302786,160.5,46.31943864441707,1775462978000-632578958264631296-1488156479612518400,152.3,,,
1088492376734826496,1775464218000-632578958264631296-1088492376734826496,1775464218000,1775477602000,1,151.848,45.087,3.367888748419722,632578958264631296,1775464218000,1088492376734826496,RJ47GA5700,13384000,1775477602000,119.02968003350402,3.699999999999818,45.087000012690915,3.367888747471742,155.29999999998836,45.087000012690915,1775464218000-632578958264631296-1088492376734826496,151.848,,,
1136252936335130624,1775441772000-632578958264631296-1136252936335130624,1775441772000,1775455459000,1,151.297,56.615,2.6723836439106243,632578958264631296,1775441772000,1136252936335130624,RJ47GA6224,13687000,1775455459000,149.46371200730908,3.7999999999992724,56.61504242701102,2.672381641240566,161.5,56.61504242701102,1775441772000-632578958264631296-1136252936335130624,151.297,,,
1083019060351860736,1775464110000-632578958264631296-1083019060351860736,1775464110000,1775476947000,1,150.928,53.337,2.8297054577497796,632578958264631296,1775464110000,1083019060351860736,RJ47GA5912,12837000,1775476947000,140.80897966068318,3.550000000000182,53.33673471995575,2.829719531809487,159.5,53.33673471995575,1775464110000-632578958264631296-1083019060351860736,150.928,,,
