vehicle_id_agg,trip_id,start_time_agg,end_time_agg,counts,total_distance,total_fuel_consumed,mean_mileage,account_id,start_time_trips,vehicle_id_trips,vehicle_plate,duration,end_time_trips,carbon_emission,distance,engine_hours,fuel_consumed,mileage,odo_distance_km,raw_fuel_consumed,load_estimation,id
1536322320262496256,1787413284000-649034868264558592-1536322320262496256,1787413284000,1787467662000,2,995.29,265.305,3.751493564011232,649034868264558592,1787413284000,1536322320262496256,MP09BL9000,54378000,1787467662000,700.1911478271351,998.318,15.061388888888814,265.22391963149056,3.764057183783011,997.8299999999872,265.22391963149056,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1787467664939}",1787413284000-649034868264558592-1536322320262496256
1284476928488636416,1787411877000-649034868264558592-1284476928488636416,1787411877000,1787469494000,3,860.135,273.721,3.142378553344464,649034868264558592,1787411877000,1284476928488636416,MP09DJ9990,57617000,1787469494000,723.0684569688815,807.488,16.0,273.8895670336672,2.948224748921311,861.8950000000186,273.8895670336672,"{'confidence': 72.7, 'count': 19, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 20941.711209145356, 'std': 4993.114110950214, 'timestamp': 1787469499303}",1787411877000-649034868264558592-1284476928488636416
1474016264899788800,1787415163000-649034868264558592-1474016264899788800,1787415163000,1787462365000,1,750.637,227.116,3.305081984536536,649034868264558592,1787415163000,1474016264899788800,MP09BK9990,47202000,1787462365000,599.5865703919404,750.637,13.074722222222135,227.1161251484623,3.3050801633275495,,227.1161251484623,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1787462374589}",1787415163000-649034868264558592-1474016264899788800
1561408916011614208,1787419238000-649034868264558592-1561408916011614208,1787419238000,1787454821000,3,663.175,175.727,3.773893596317014,649034868264558592,1787419238000,1561408916011614208,MP09BP0999,35583000,1787454821000,465.43934303741634,674.564,9.855555555555611,176.30278145356678,3.826167655656988,668.0800000000017,176.30278145356678,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1787530120169}",1787419238000-649034868264558592-1561408916011614208
1406272050288394240,1787422316000-649034868264558592-1406272050288394240,1787422316000,1787460212000,4,658.26,201.959,3.259374427482806,649034868264558592,1787422316000,1406272050288394240,MP09AT9000,37896000,1787460212000,532.0792284383595,693.624,10.489444444444416,201.54516228725737,3.441531377525176,,201.54516228725737,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1787531062210}",1787422316000-649034868264558592-1406272050288394240
1220369221305761792,1787392497000-649034868264558592-1220369221305761792,1787392497000,1787450174000,4,648.56,261.13,2.4836671389729252,649034868264558592,1787392497000,1220369221305761792,MP09ZY9990,57677000,1787450174000,689.5752261267277,651.671,15.993888888886431,261.202737169215,2.494885800441777,655.0399999999208,261.202737169215,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1787450185092}",1787392497000-649034868264558592-1220369221305761792
1494313280225673216,1787404478000-649034868264558592-1494313280225673216,1787404478000,1787454195000,4,636.27,242.654,2.6221286275931983,649034868264558592,1787404478000,1494313280225673216,MP09BL9990,49717000,1787454195000,640.843484245896,642.897,13.780555555555566,242.74374403253634,2.6484596032012626,641.2600000000093,242.74374403253634,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1787530045648}",1787404478000-649034868264558592-1494313280225673216
1561408897250492416,1787427716000-649034868264558592-1561408897250492416,1787427716000,1787466327000,5,612.87,191.621,3.1983446490729093,649034868264558592,1787427716000,1561408897250492416,MP09BP0009,38611000,1787466327000,506.8829025176499,625.991,10.700277777777728,192.00109943850373,3.260351122106462,620.0250000000015,192.00109943850373,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1787531757645}",1787427716000-649034868264558592-1561408897250492416
1284477133422329856,1787424633000-649034868264558592-1284477133422329856,1787424633000,1787457989000,1,592.123,200.173,2.958056281316661,649034868264558592,1787424633000,1284477133422329856,MP09DH9990,33356000,1787457989000,528.455767890193,592.123,9.199999999998909,200.17263935234584,2.958061610796565,631.3450000000885,200.17263935234584,"{'confidence': 76.1, 'count': 21, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 25292.48095913541, 'std': 5548.245749959029, 'timestamp': 1787530690433}",1787424633000-649034868264558592-1284477133422329856
1537489451758911488,1787412637000-649034868264558592-1537489451758911488,1787412637000,1787455345000,4,588.405,161.428,3.6449996283172683,649034868264558592,1787412637000,1537489451758911488,MP09BG9990,42708000,1787455345000,426.2701826762429,571.043,0.0,161.46597828645562,3.536614995060549,593.6449999999895,161.46597828645562,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1787455349457}",1787412637000-649034868264558592-1537489451758911488
