vehicle_id_agg,trip_id,start_time_agg,end_time_agg,counts,total_distance,total_fuel_consumed,mean_mileage,account_id,start_time_trips,vehicle_id_trips,vehicle_plate,driver_ids,duration,end_time_trips,carbon_emission,distance,engine_hours,fuel_consumed,mileage,odo_distance_km,raw_fuel_consumed,id,load_estimation,vehicle_device_type,active_driver,adblue_consumed
1060630916881186816,1786251503000-632578958264631296-1060630916881186816,1786251503000,1786266210000,1,162.759,58.83,2.7665986741458437,632578958264631296,1786251503000,1060630916881186816,RJ47GA5617,,14707000,1786266210000,155.31049745316724,162.759,1.300000000000182,58.82973388377547,2.7666111888513396,,58.82973388377547,1786251503000-632578958264631296-1060630916881186816,"{'confidence': 63.8, 'count': 8, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 47317.86340435676, 'std': 9684.878758705261, 'timestamp': 1786354070166}",,,
870275474985582592,1786245381000-632578958264631296-870275474985582592,1786245381000,1786259723000,1,162.658,47.642,3.414172368918181,632578958264631296,1786245381000,870275474985582592,RJ47GA4502,,14342000,1786259723000,125.77523504083736,162.658,4.0,47.64213448516566,3.4141627313244505,170.20000000001164,47.64213448516566,1786245381000-632578958264631296-870275474985582592,"{'confidence': 87.1, 'count': 7, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 33035.11565874595, 'std': 2250.1347007178083, 'timestamp': 1786269123689}",,,1.8731681856681828
1120316585941139456,1786234017000-632578958264631296-1120316585941139456,1786234017000,1786249202000,1,161.796,65.293,2.477999172958816,632578958264631296,1786234017000,1120316585941139456,RJ47GA6415,,15185000,1786249202000,172.37359190243112,161.796,4.199999999999818,65.29302723576936,2.477998139307647,167.60000000000582,65.29302723576936,1786234017000-632578958264631296-1120316585941139456,"{'confidence': 67.8, 'count': 20, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 47147.43225296957, 'std': 13591.795702674315, 'timestamp': 1786345886319}",,,
1428367002015105024,1786235025000-632578958264631296-1428367002015105024,1786235025000,1786248323000,1,160.481,47.789,3.3581158844085457,632578958264631296,1786235025000,1428367002015105024,NL01AJ9499,,13298000,1786248323000,126.1619037603008,160.481,3.649999999999636,47.78859990920485,3.358143998880553,164.25,47.78859990920485,1786235025000-632578958264631296-1428367002015105024,"{'confidence': 66.1, 'count': 11, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 44834.70356816989, 'std': 10079.291846684286, 'timestamp': 1786345046283}",,,
1536014535985463296,1786276960000-632578958264631296-1536014535985463296,1786276960000,1786290476000,1,159.488,49.49,3.2226308345120227,632578958264631296,1786276960000,1536014535985463296,NL01AK8375,,13516000,1786290476000,130.6525118816413,159.488,3.7000000000000455,49.489587833955035,3.222657673672815,163.34999999999854,49.489587833955035,1786276960000-632578958264631296-1536014535985463296,,,,
1501933614227521536,1786243922000-632578958264631296-1501933614227521536,1786243922000,1786256810000,1,158.398,55.93,2.832075809047023,632578958264631296,1786243922000,1501933614227521536,NL01AK3126,,12888000,1786256810000,147.65582935300318,158.398,3.5499999999999545,55.93023839128908,2.8320637378987086,159.25,55.93023839128908,1786243922000-632578958264631296-1501933614227521536,"{'confidence': 44.8, 'count': 6, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 51548.175776041244, 'std': 13927.74730428946, 'timestamp': 1786347303964}",,,
1144224275478085632,1786240087000-632578958264631296-1144224275478085632,1786240087000,1786253167000,1,157.725,57.281,2.753530839196243,632578958264631296,1786240087000,1144224275478085632,NL01AG9586,,13080000,1786253167000,151.22133167954735,157.725,3.5499999999992724,57.28080745437399,2.7535400950070934,160.20000000001164,57.280807454374,1786240087000-632578958264631296-1144224275478085632,"{'confidence': 72.6, 'count': 22, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 40764.10814488774, 'std': 10470.613759872253, 'timestamp': 1786264055500}",,,
1097510484225032192,1786282376000-632578958264631296-1097510484225032192,1786282376000,1786294082000,1,156.368,37.197,4.2037798747210795,632578958264631296,1786282376000,1097510484225032192,RJ47GA3830,,11706000,1786294082000,98.19912152170355,156.368,3.1999999999989086,37.19663694003922,4.20382090596159,171.125,31.86214601483383,1786282376000-632578958264631296-1097510484225032192,,,,
1067775012183736320,1786249823000-632578958264631296-1067775012183736320,1786249823000,1786263816000,1,156.118,37.858,4.123778329547256,632578958264631296,1786249823000,1067775012183736320,RJ47GA3615,,13993000,1786263816000,99.9454038565411,156.118,3.850000000000364,37.85810752141708,4.123766617538421,193.375,37.85810752141709,1786249823000-632578958264631296-1067775012183736320,"{'confidence': 0, 'count': 2, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 38032.83854507943, 'std': 15339.625480145225, 'timestamp': 1786287847376}",,,
1067767656859303936,1786246953000-632578958264631296-1067767656859303936,1786246953000,1786260819000,1,155.484,58.682,2.649602944684912,632578958264631296,1786246953000,1067767656859303936,RJ47GA6229,,13866000,1786260819000,154.92028137239177,155.484,3.800000000000182,58.68192476226961,2.649606341814655,164.79999999998836,58.68192476226961,1786246953000-632578958264631296-1067767656859303936,,,,
