vehicle_id_agg,trip_id,start_time_agg,end_time_agg,counts,total_distance,total_fuel_consumed,mean_mileage,account_id,start_time_trips,vehicle_id_trips,vehicle_plate,duration,end_time_trips,carbon_emission,fuel_consumed,mileage,odo_distance_km,raw_fuel_consumed,id,distance,load_estimation,driver_ids,engine_hours
1262093991835336704,1785197014000-1205841794575630336-1262093991835336704,1785197014000,1785214842000,3,112.80000000000001,23.964,4.70706059088633,1205841794575630336,1785197014000,1262093991835336704,OD15Y6331,17828000,1785214842000,63.28912724216215,23.973154258394754,4.527647835995195,114.79999999998836,23.973154258394754,1785197014000-1205841794575630336-1262093991835336704,108.542,,,0.0
1207299646611783680,1785211762000-1205841794575630336-1207299646611783680,1785211762000,1785230490000,2,102.0,19.207,5.310563856927161,1205841794575630336,1785211762000,1207299646611783680,OD18M3385,18728000,1785230490000,50.679033594654236,19.196603634338725,5.112050124557383,102.0,19.196603634338725,1785211762000-1205841794575630336-1207299646611783680,98.134,"{'confidence': 78.1, 'count': 12, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'MEDIUM', 'mean': 8237.754317954916, 'std': 1248.450275273135, 'timestamp': 1785377782901}",,0.0
1262396962972368896,1785224204000-1205841794575630336-1262396962972368896,1785224204000,1785234572000,2,80.875,13.661999999999999,5.919704289269507,1205841794575630336,1785224204000,1262396962972368896,OD05BR6908,10368000,1785234572000,36.0790068062178,13.666290456900681,5.545250208093887,81.375,13.66629045690068,1785224204000-1205841794575630336-1262396962972368896,75.783,"{'confidence': 48, 'count': 11, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'LOW', 'mean': 4681.570688267727, 'std': 1615.5580095824585, 'timestamp': 1785379875408}",,2.8499999999994543
1262398707081412608,1785201217000-1205841794575630336-1262398707081412608,1785201217000,1785211880000,2,80.75,11.135,7.251908396946565,1205841794575630336,1785201217000,1262398707081412608,OD11AE3386,10663000,1785211880000,29.393847637500855,11.13403319602305,6.791878438714459,81.25,11.13403319602305,1785201217000-1205841794575630336-1262398707081412608,75.621,,,2.899999999999636
1330013363635224576,1785205084000-1205841794575630336-1330013363635224576,1785205084000,1785209903000,2,42.625,7.447,5.7237813884785815,1205841794575630336,1785205084000,1330013363635224576,OD11AE5289,4819000,1785209903000,19.71498362210973,7.467796826556715,5.441229983051869,43.75,7.467796826556715,1785205084000-1205841794575630336-1330013363635224576,40.634,,,1.300000000000182
1262198552675745792,1785282617000-1205841794575630336-1262198552675745792,1785282617000,1785289255000,2,42.25,8.408,5.024976213130352,1205841794575630336,1785282617000,1262198552675745792,OD29N3066,6638000,1785289255000,22.216898517166946,8.415491862563236,4.820276777933273,43.75,8.415491862563236,1785282617000-1205841794575630336-1262198552675745792,40.565,,,1.800000000000182
1207343873743912960,1785231090000-1205841794575630336-1207343873743912960,1785231090000,1785235640000,2,32.0,5.648,5.6657223796034,1205841794575630336,1785231090000,1207343873743912960,OD08V3298,4550000,1785235640000,14.88111468696244,5.636785866273652,5.862560825260858,33.0,5.636785866273652,1785231090000-1205841794575630336-1207343873743912960,33.046,,,0.0
1263152575222382592,1785208068000-1205841794575630336-1263152575222382592,1785208068000,1785213429000,2,26.25,5.112,5.134976525821596,1205841794575630336,1785208068000,1263152575222382592,OD21Q6526,5361000,1785213429000,13.54818607207393,5.131888663664367,4.910862579392905,27.125,5.131888663664367,1785208068000-1205841794575630336-1263152575222382592,25.202,,,1.5
1207342409109733376,1785227331000-1205841794575630336-1207342409109733376,1785227331000,1785231678000,2,26.0,6.3149999999999995,4.117181314330958,1205841794575630336,1785227331000,1207342409109733376,OD08V3283,4347000,1785231678000,16.673069170403867,6.315556503940858,3.994897359283648,26.0,6.315556503940858,1785227331000-1205841794575630336-1207342409109733376,25.23,,,0.0
1263152575222382592,1785214280000-1205841794575630336-1263152575222382592,1785214280000,1785217454000,2,21.375,3.7039999999999997,5.7707883369330455,1205841794575630336,1785214280000,1263152575222382592,OD21Q6526,3174000,1785217454000,9.788735465507248,3.7078543429951694,5.4767523536526515,21.75,3.7078543429951694,1785214280000-1205841794575630336-1263152575222382592,20.307,,,0.8500000000003638
1207340887542071296,1785211938000-1205841794575630336-1207340887542071296,1785211938000,1785214996000,2,18.0,7.192,2.5027808676307006,1205841794575630336,1785211938000,1207340887542071296,OD20C5856,3058000,1785214996000,19.01638109972943,7.20317465898842,2.416573361618939,18.0,7.20317465898842,1785211938000-1205841794575630336-1207340887542071296,17.407,,,0.0
1262394011205763072,1785225372000-1205841794575630336-1262394011205763072,1785225372000,1785228804000,2,14.75,4.231,3.4861734814464667,1205841794575630336,1785225372000,1262394011205763072,OD05BR7155,3432000,1785228804000,11.19418427493055,4.240221316261572,3.5891994461784282,15.875,4.232777361059338,1785225372000-1205841794575630336-1262394011205763072,15.219,,,0.9173413888885251
1262221068588810240,1785231794000-1205841794575630336-1262221068588810240,1785231794000,1785234362000,3,11.375,2.884,3.9441747572815538,1205841794575630336,1785231794000,1262221068588810240,OD21R1642,2568000,1785234362000,7.6327093229312455,2.891177773837593,4.19413849598899,12.875,2.891177773837593,1785231794000-1205841794575630336-1262221068588810240,12.126,,,0.6999999999998181
1207347065403736064,1785211590000-1205841794575630336-1207347065403736064,1785211590000,1785213033000,2,9.0,2.267,3.9700044111160127,1205841794575630336,1785211590000,1207347065403736064,OD24J9514,1443000,1785213033000,5.996285331317462,2.2713202012566143,4.120511055562359,9.0,2.2713202012566143,1785211590000-1205841794575630336-1207347065403736064,9.359,,,0.0
