tags,id,start_time,end_time,account_id,vehicle_id,driver_id,driver_type,trip_id,driver_session_id,distance,mileage,loss,idling_alert_fuel_consumed,ready,alert_breath_test_duration,alert_breath_test_count,alert_camera_tampered_duration,alert_camera_tampered_count,alert_distracted_driving_duration,alert_distracted_driving_count,alert_drowsiness_duration,alert_drowsiness_count,alert_emergency_recording_duration,alert_emergency_recording_count,alert_eyes_closed_duration,alert_eyes_closed_count,alert_fcw_duration,alert_fcw_count,alert_lane_departure_warning_duration,alert_lane_departure_warning_count,alert_mobile_phone_duration,alert_mobile_phone_count,alert_pcw_duration,alert_pcw_count,alert_sd_card_tampered_duration,alert_sd_card_tampered_count,alert_seatbelt_violation_duration,alert_seatbelt_violation_count,alert_tailgating_duration,alert_tailgating_count,alert_smoking_duration,alert_smoking_count,alert_idling_duration,alert_idling_count,alert_over_speed_duration,alert_over_speed_count,alert_speeding_duration,alert_speeding_count,alert_freerun_duration,alert_freerun_count,alert_over_acc_duration,alert_over_acc_count,alert_hard_brake_duration,alert_hard_brake_count,alert_unscheduled_driving_duration,alert_unscheduled_driving_count,alert_slow_running_duration,alert_slow_running_count,alert_continuous_driving_duration,alert_continuous_driving_count,alert_fuel_chori_amount,alert_fuel_chori_count,alert_def_chori_amount,alert_def_chori_count,accident_count,unresolved_alerts_count,day_driving_duration,night_driving_duration,driver_idle_duration_before_trip,vehicle_idle_duration_before_trip,total_alerts_count,gear_utilization,peak_torque_range,fuel_smart_mode,terrain,uphill_slope,engine_load,engine_hours,fuel_consumed,adblue_consumed,avg_speed,last_gear_utilization,last_two_gear_utilization,below_ptr_duration,between_ptr_duration,above_ptr_duration,alert_stoppage_duration,alert_stoppage_count,last_gear_utilization_duration,last_two_gear_utilization_duration,total_gear_utilization_duration,first_gear_pickup_count,second_gear_pickup_count,third_and_higher_gear_pickup_count
[],1405177997576634368-1785974395000,1785974395000,1785982117000,632578958264631296,1405177997576634368,,,1785974395000-632578958264631296-1405177997576634368,,78.836,2.673,,0.0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2317,5405,,0,1,"{'fifth_gear_duration': 4.067238159197403, 'first_gear_duration': 0.09399542169526583, 'sixth_gear_duration': 7.734380190777829, 'third_gear_duration': 0.5662835547354474, 'eighth_gear_duration': 77.47562660060805, 'fourth_gear_duration': 0.38060373590876845, 'second_gear_duration': 0.3759816867810633, 'seventh_gear_duration': 9.305890650296176}",,"{'MODE_HEAVY': 91.7407641269289, 'MODE_LIGHT': 0, 'MODE_TURBO': 8.2592358730711}","{'up': 38.11363312290163, 'down': 36.541228627354386, 'plane': 25.345138249743982}",0.44900307,51.81,2.15,29.496,,36.75338,77.475624,86.78152,1447264.0,3508011.0,79579.0,845,1,5632.093,6308.585,7269.503,2.0,0.0,0.0
[],916722872880201728-1785974387000,1785974387000,1785977568000,632578958264631296,916722872880201728,,,1785974387000-632578958264631296-916722872880201728,,20.288,4.8,,0.0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3181,,0,0,"{'fifth_gear_duration': 10.600210961859863, 'first_gear_duration': 5.076564902111379, 'sixth_gear_duration': 51.76357503506372, 'third_gear_duration': 11.70232998229964, 'fourth_gear_duration': 12.496549438443914, 'second_gear_duration': 8.36076968022149}",,,"{'up': 25.167151533711024, 'down': 24.983412443219517, 'plane': 49.84943602306946}",0.6286416,25.08,0.85,4.227,,22.960327,51.763577,62.363785,820996.0,1117503.0,155498.0,0,0,1205.745,1452.659,2329.331,6.0,5.0,0.0
[],1063501597117513728-1785974354000,1785974354000,1785976681000,632578958264631296,1063501597117513728,,,1785974354000-632578958264631296-1063501597117513728,,9.903,1.628,,0.0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2327,,0,1,"{'fifth_gear_duration': 10.624460431654677, 'first_gear_duration': 3.3791148899062566, 'sixth_gear_duration': 15.35478526269893, 'third_gear_duration': 2.7032919119250054, 'eighth_gear_duration': 33.07172443863091, 'fourth_gear_duration': 2.7032919119250054, 'second_gear_duration': 4.054937867887508, 'seventh_gear_duration': 28.1083932853717}",,,"{'up': 100, 'down': 0, 'plane': 0}",0.45021984,38.4,0.65,6.084,,15.320498,33.071724,61.18012,457000.0,581075.0,54333.0,1033,1,379.25,701.583,1146.75,5.0,0.0,0.0
[],866686329780436992-1785974348000,1785974348000,1785984340000,632578958264631296,866686329780436992,,,1785974348000-632578958264631296-866686329780436992,,137.088,4.027,,0.0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,50,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4540,5452,,0,3,"{'fifth_gear_duration': 1.6301259890379578, 'first_gear_duration': 0.512962811968674, 'sixth_gear_duration': 96.23832284472094, 'third_gear_duration': 0.08862708269615832, 'fourth_gear_duration': 0.7940771756041977, 'second_gear_duration': 0.7358840959720656}",,"{'MODE_HEAVY': 100, 'MODE_LIGHT': 0, 'MODE_TURBO': 0}","{'up': 18.666880797791386, 'down': 25.802035775192913, 'plane': 55.531083427015695}",0.35316053,43.02,2.7,34.044,2.1153414,49.391193,96.23832,97.86845,429242.0,6141170.0,0.0,3679,1,8958.505,9110.248,9308.667,2.0,1.0,0.0
[],1083016936570224640-1785974345000,1785974345000,1785979680000,632578958264631296,1083016936570224640,,,1785974345000-632578958264631296-1083016936570224640,,52.579,1.805,,0.0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5335,,0,1,"{'fifth_gear_duration': 4.412251180865731, 'first_gear_duration': 0.3364463683934032, 'sixth_gear_duration': 9.159090544127329, 'third_gear_duration': 0.3249760844579947, 'eighth_gear_duration': 71.51907852326977, 'fourth_gear_duration': 0.6118249451146913, 'second_gear_duration': 0.3364463683934032, 'seventh_gear_duration': 13.299885985377683}",,,"{'up': 70.35372809717263, 'down': 0, 'plane': 29.646271902827355}",0.67879057,58.84,1.45,29.125,,35.479736,71.51908,84.81896,165670.0,2321581.0,7083.0,1566,1,3117.581,3697.335,4359.09,1.0,0.0,0.0
[],1537822792169291776-1785974332000,1785974332000,1785974733000,632578958264631296,1537822792169291776,,,1785974332000-632578958264631296-1537822792169291776,,0.1,0.309,,0.0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,401,,0,0,,,"{'MODE_HEAVY': 0, 'MODE_LIGHT': 0, 'MODE_TURBO': 100}",,,,0.09745444,0.324,,0.8977556,,,,,,0,0,,,,,,
[],1464260641047969792-1785974302000,1785974302000,1785977964000,632578958264631296,1464260641047969792,,,1785974302000-632578958264631296-1464260641047969792,,27.289,1.993,,0.0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3662,,0,1,"{'fifth_gear_duration': 8.52762628923474, 'first_gear_duration': 3.707395330513985, 'sixth_gear_duration': 14.789901607598003, 'third_gear_duration': 7.815448192500407, 'eighth_gear_duration': 38.50410007894808, 'fourth_gear_duration': 5.518454706112227, 'second_gear_duration': 4.756819357625292, 'seventh_gear_duration': 16.380254437467272}",,,"{'up': 40.16907216494846, 'down': 20.292783505154638, 'plane': 39.538144329896916}",0.38395602,43.38,1.0,13.696,,26.82698,38.5041,54.884354,320031.0,1977505.0,75163.0,630,1,1216.847,1734.513,3160.305,3.0,1.0,0.0
[],947102733284933632-1785974271000,1785974271000,1785976184000,632578958264631296,947102733284933632,,,1785974271000-632578958264631296-947102733284933632,,6.116,1.296,,0.0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1913,,0,0,"{'fifth_gear_duration': 8.47949106256426, 'first_gear_duration': 11.055650887024694, 'sixth_gear_duration': 31.325537665065628, 'third_gear_duration': 4.7592652021277635, 'eighth_gear_duration': 6.129651387404399, 'fourth_gear_duration': 12.642102089836724, 'second_gear_duration': 5.437164774329637, 'seventh_gear_duration': 20.171136931646892}",,,"{'up': 0, 'down': 0, 'plane': 100}",,40.03,0.5,4.718,,11.509461,6.1296515,26.300789,801543.0,480509.0,0.0,0,0,69.335,297.499,1131.141,3.0,1.0,1.0
[],1049976772092755968-1785974265000,1785974265000,1785974684000,632578958264631296,1049976772092755968,,,1785974265000-632578958264631296-1049976772092755968,,0.125,0.668,,0.0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,419,,20058,0,,,,,,,0.109791666,0.187,,1.0739857,,,,,,0,0,,,,,,
[],1176582767303983104-1785974255000,1785974255000,1785982672000,632578958264631296,1176582767303983104,,,1785974255000-632578958264631296-1176582767303983104,,108.936,2.723,,0.0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2872,5545,,0,1,"{'fifth_gear_duration': 1.2410080886746715, 'first_gear_duration': 0.5043416667127132, 'sixth_gear_duration': 0.7060783333977985, 'third_gear_duration': 0.40347333337017066, 'eighth_gear_duration': 93.88026414426106, 'fourth_gear_duration': 0.9603870439118654, 'second_gear_duration': 0.40347333337017066, 'seventh_gear_duration': 1.900974056301554}",,,"{'up': 22.974368692850717, 'down': 18.29535225280712, 'plane': 58.73027905434216}",0.33201766,46.2,2.3,40.008,,46.592564,93.880264,95.781235,421339.0,4549513.0,0.0,1540,1,7135.837,7280.33,7600.998,2.0,1.0,0.0
