vehicle_id_agg,trip_id,start_time_agg,end_time_agg,counts,total_distance,total_fuel_consumed,mean_mileage,account_id,start_time_trips,vehicle_id_trips,vehicle_plate,duration,end_time_trips,carbon_emission,distance,engine_hours,fuel_consumed,mileage,raw_fuel_consumed,id,odo_distance_km,load_estimation,driver_ids,vehicle_device_type,active_driver,adblue_consumed
1536014609964597248,1785926060000-632578958264631296-1536014609964597248,1785926060000,1785940382000,1,173.605,55.576,3.1237404635094284,632578958264631296,1785926060000,1536014609964597248,NL01AK9197,14322000,1785940382000,146.7217232985916,173.605,3.9500000000000455,55.5764103403756,3.1237173998241845,55.5764103403756,1785926060000-632578958264631296-1536014609964597248,178.1850000000013,,,,,
836966844580495360,1785913950000-632578958264631296-836966844580495360,1785913950000,1785925529000,1,171.7,43.5,3.947126436781609,632578958264631296,1785913950000,836966844580495360,RJ47GA2578,11579000,1785925529000,114.84,171.70000000001164,3.149999999999636,43.5,3.947126436781877,43.5,1785913950000-632578958264631296-836966844580495360,171.70000000001164,"{'confidence': 66.3, 'count': 10, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 54792.346885297295, 'std': 11684.11533868103, 'timestamp': 1786058177454}",['900758004192772103'],,900758004192772103,
932333591893901312,1785923585000-632578958264631296-932333591893901312,1785923585000,1785938419000,1,170.67,67.808,2.5169596507786687,632578958264631296,1785923585000,932333591893901312,RJ47GA4639,14834000,1785938419000,179.01367902914922,170.67,0.0,67.80821175346561,2.5169517907435037,67.80821175346561,1785923585000-632578958264631296-932333591893901312,177.59999999997672,"{'confidence': 66.5, 'count': 25, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 46706.39579929954, 'std': 15632.21483966067, 'timestamp': 1785947817250}",,,,
1469693281720860672,1785919897000-632578958264631296-1469693281720860672,1785919897000,1785936721000,1,170.566,43.856,3.889228383801532,632578958264631296,1785919897000,1469693281720860672,RJ47GA4898,16824000,1785936721000,115.7807201928529,170.566,4.600000000000364,43.85633340638367,3.889198816952916,43.85633340638367,1785919897000-632578958264631296-1469693281720860672,175.29999999999927,"{'confidence': 71.9, 'count': 13, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'MEDIUM', 'mean': 29759.63747598058, 'std': 6031.107894930354, 'timestamp': 1785947708236}",['1497578727075217408'],,,
1176582767303983104,1785902870000-632578958264631296-1176582767303983104,1785902870000,1785916354000,1,170.27,63.133,2.697004736033453,632578958264631296,1785902870000,1176582767303983104,RJ47GA6341,13484000,1785916354000,166.67040521334297,170.27,3.699999999999818,63.1327292474784,2.6970163024719986,63.1327292474784,1785902870000-632578958264631296-1176582767303983104,180.80000000001746,"{'confidence': 60.3, 'count': 9, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 47458.774413761, 'std': 11316.160657055976, 'timestamp': 1785930088405}",,,,
1067772524470730752,1785929436000-632578958264631296-1067772524470730752,1785929436000,1785944472000,1,168.772,57.148,2.9532442080212777,632578958264631296,1785929436000,1067772524470730752,RJ47GA6418,15036000,1785944472000,150.87063408258174,168.772,4.149999999999636,57.147967455523386,2.953245889827147,57.147967455523386,1785929436000-632578958264631296-1067772524470730752,174.29999999998836,,,,,
1056588446363025408,1785972153000-632578958264631296-1056588446363025408,1785972153000,1785987500000,1,168.376,59.227,2.8428925996589394,632578958264631296,1785972153000,1056588446363025408,RJ47GA3530,15347000,1785987500000,156.35833134832856,168.376,4.200000000000728,59.226640662245664,2.842909847955165,59.226640662245664,1785972153000-632578958264631296-1056588446363025408,,,,,,
1079095522620342272,1785917446000-632578958264631296-1079095522620342272,1785917446000,1785930194000,1,167.393,42.427,3.945435689537323,632578958264631296,1785917446000,1079095522620342272,RJ47GA3785,12748000,1785930194000,112.00692747688863,167.393,3.5,42.42686646851842,3.945448107137701,42.42686646851842,1785917446000-632578958264631296-1079095522620342272,,,,,,
869903761768710144,1785898160000-632578958264631296-869903761768710144,1785898160000,1785911240000,1,167.1,51.885,3.2205839838103496,632578958264631296,1785898160000,869903761768710144,RJ47GA4506,13080000,1785911240000,136.9771172003607,167.1,3.7000000000007276,51.88527166680329,3.2205671211106375,51.88527166680329,1785898160000-632578958264631296-869903761768710144,174.40000000002328,"{'confidence': 69.4, 'count': 15, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 53217.82825139072, 'std': 12608.719064959358, 'timestamp': 1785924997048}",,,,2.155511638437456
1536014609964597248,1785910500000-632578958264631296-1536014609964597248,1785910500000,1785923379000,1,166.566,53.025,3.141272984441301,632578958264631296,1785910500000,1536014609964597248,NL01AK9197,12879000,1785923379000,139.9848423253574,166.566,3.5499999999999545,53.0245614868778,3.141298962768806,53.0245614868778,1785910500000-632578958264631296-1536014609964597248,170.96500000000015,,,,,
