vehicle_id_agg,trip_id,start_time_agg,end_time_agg,counts,total_distance,total_fuel_consumed,mean_mileage,account_id,start_time_trips,vehicle_id_trips,vehicle_plate,duration,end_time_trips,carbon_emission,distance,fuel_consumed,mileage,odo_distance_km,raw_fuel_consumed,id,driver_ids,engine_hours
1365353079293083648,1783907327000-1205841794575630336-1365353079293083648,1783907327000,1783913075000,1,83.571,12.82,6.518798751950078,1205841794575630336,1783907327000,1365353079293083648,OD05BX3350SV,5748000,1783913075000,33.84471942998907,83.571,6.337746588255351,13.186232493875295,83.96299999998882,6.337746588255351,1783907327000-1205841794575630336-1365353079293083648,,1.5956597222222222
1396249660175155200,1783918693000-1205841794575630336-1396249660175155200,1783918693000,1783930690000,1,72.529,11.788,6.152782490668476,1205841794575630336,1783918693000,1396249660175155200,OD05BY4958SV,11997000,1783930690000,31.1204320327468,72.529,5.073777916976187,14.294870841178836,73.59300000000076,5.073777916976187,1783918693000-1205841794575630336-1396249660175155200,,3.329568888888889
1396248881112547328,1783918399000-1205841794575630336-1396248881112547328,1783918399000,1783924905000,1,63.02,9.71,6.4902162718846546,1205841794575630336,1783918399000,1396248881112547328,OD05BY4974SV,6506000,1783924905000,25.63505221229965,63.02,4.4855337309000065,14.049610097872403,64.1909999999989,4.4855337309000065,1783918399000-1205841794575630336-1396248881112547328,,1.806111111111111
1357330305232404480,1783924314000-1205841794575630336-1357330305232404480,1783924314000,1783930273000,1,62.266,10.255,6.071769868356898,1205841794575630336,1783924314000,1357330305232404480,OD05BW8215SV,5959000,1783930273000,27.072765486451846,62.266,5.3356379058823435,11.669832379621194,61.046000000002095,5.3356379058823435,1783924314000-1205841794575630336-1357330305232404480,,1.6513002777777777
1365019356743860224,1783913670000-1205841794575630336-1365019356743860224,1783913670000,1783918640000,1,45.54,7.409,6.14657848562559,1205841794575630336,1783913670000,1365019356743860224,OD05BX3353SV,4970000,1783918640000,19.559011078634988,45.553,3.949827352421429,11.532909146541273,46.75200000000041,3.949827352421429,1783913670000-1205841794575630336-1365019356743860224,,1.3794444444444445
1364977851744387072,1783908961000-1205841794575630336-1364977851744387072,1783908961000,1783914175000,1,43.092,6.875,6.267927272727272,1205841794575630336,1783908961000,1364977851744387072,OD05BX2563SV,5214000,1783914175000,18.150942961129985,43.092,2.9541874003738084,14.586752348394468,44.07499999999709,2.9541874003738084,1783908961000-1205841794575630336-1364977851744387072,,1.4427777777777777
1365353079293083648,1783913641000-1205841794575630336-1365353079293083648,1783913641000,1783917720000,1,42.482,6.716,6.325491363907087,1205841794575630336,1783913641000,1365353079293083648,OD05BX3350SV,4079000,1783917720000,17.730167368140414,42.482,3.0243334018039723,14.046731744145697,42.653999999994994,3.0243334018039723,1783913641000-1205841794575630336-1365353079293083648,,1.1203711111111112
1365353079293083648,1783927203000-1205841794575630336-1365353079293083648,1783927203000,1783931216000,1,41.396,6.463,6.4050750425499,1205841794575630336,1783927203000,1365353079293083648,OD05BX3350SV,4013000,1783931216000,17.061628815845406,41.396,2.91733398931686,14.189667741708767,41.53900000000431,2.91733398931686,1783927203000-1205841794575630336-1365353079293083648,,1.106030833333333
1365019356743860224,1783932378000-1205841794575630336-1365019356743860224,1783932378000,1783936253000,1,34.812,5.352,6.504484304932735,1205841794575630336,1783932378000,1365019356743860224,OD05BX3353SV,3875000,1783936253000,14.128716273412168,34.812,2.0733590178126966,16.790145701213454,35.70999999999913,2.0733590178126966,1783932378000-1205841794575630336-1365019356743860224,,1.0734577777777778
1364977851744387072,1783933519000-1205841794575630336-1364977851744387072,1783933519000,1783936557000,1,34.7,5.488,6.322886297376093,1205841794575630336,1783933519000,1364977851744387072,OD05BX2563SV,3038000,1783936557000,14.488222743883764,34.7,2.6328223374166657,13.179772712672957,35.580000000001746,2.6328223374166657,1783933519000-1205841794575630336-1364977851744387072,,0.8415133333333333
1341870116324769792,1783911014000-1205841794575630336-1341870116324769792,1783911014000,1783913704000,1,28.374,4.334,6.546838947854177,1205841794575630336,1783911014000,1341870116324769792,OD05BV5946,2690000,1783913704000,11.4406074860954,28.374,1.6248886514896825,17.462119619080966,28.95100000000093,1.6248886514896825,1783911014000-1205841794575630336-1341870116324769792,,0.7442911111111111
1365353079293083648,1783932086000-1205841794575630336-1365353079293083648,1783932086000,1783934619000,1,27.802,4.334,6.414859252422705,1205841794575630336,1783932086000,1365353079293083648,OD05BX3350SV,2533000,1783934619000,11.442668414766155,27.802,2.191178391593653,12.688149950118618,27.929999999993015,2.191178391593653,1783932086000-1205841794575630336-1365353079293083648,,0.6945977777777779
1364977851744387072,1783928532000-1205841794575630336-1364977851744387072,1783928532000,1783930610000,1,27.207,4.028,6.75446871896723,1205841794575630336,1783928532000,1364977851744387072,OD05BX2563SV,2078000,1783930610000,10.635151151629886,27.207,1.8435090260777776,14.758267855018431,27.919000000008964,1.8435090260777776,1783928532000-1205841794575630336-1364977851744387072,,0.5716666666666667
1396248881112547328,1783912399000-1205841794575630336-1396248881112547328,1783912399000,1783915646000,1,27.015,4.319,6.254920120398241,1205841794575630336,1783912399000,1396248881112547328,OD05BY4974SV,3247000,1783915646000,11.403209774605019,27.015,2.1489418958682553,12.571303138508032,27.40899999999965,2.1489418958682553,1783912399000-1205841794575630336-1396248881112547328,,0.899291111111111
1357330305232404480,1783920492000-1205841794575630336-1357330305232404480,1783920492000,1783923420000,1,26.442,4.168,6.34404990403071,1205841794575630336,1783920492000,1357330305232404480,OD05BW8215SV,2928000,1783923420000,11.00395550548154,26.442,1.6636301605059522,15.894157624527747,25.9320000000007,1.6636301605059522,1783920492000-1205841794575630336-1357330305232404480,,0.8113697222222223
1365353079293083648,1783905077000-1205841794575630336-1365353079293083648,1783905077000,1783906877000,1,25.07,3.818,6.566265060240964,1205841794575630336,1783905077000,1365353079293083648,OD05BX3350SV,1800000,1783906877000,10.080476371486576,25.07,1.757309143536507,14.266129606284148,25.214000000007218,1.757309143536507,1783905077000-1205841794575630336-1365353079293083648,,0.4988888888888889
1341890676589068288,1783922833000-1205841794575630336-1341890676589068288,1783922833000,1783924546000,1,23.287,3.391,6.86729578295488,1205841794575630336,1783922833000,1341890676589068288,OD05BV5915TV,1713000,1783924546000,8.952872787295505,23.287,1.2164434656134915,19.143511933171194,22.611000000004424,1.2164434656134917,1783922833000-1205841794575630336-1341890676589068288,,0.47262444444444446
