trip_id,vehicle_id,start_time,end_time,distance,fuel_consumed
1787530870000-1205841794575630336-1262030247306461184,1262030247306461184,1787530870000,1787532041000,5.2,1.314
1787530870000-1205841794575630336-1262030247306461184,1262030247306461184,1787532042000,1787532404000,1.5,0.28
1787530870000-1205841794575630336-1262030247306461184,1262030247306461184,1787532405000,1787534787000,13.9,2.464
1787534130000-1205841794575630336-1207352824061493248,1207352824061493248,1787534130000,1787536460000,20.99,8.906
1787534130000-1205841794575630336-1207352824061493248,1207352824061493248,1787536461000,1787536706000,1.59,0.821
1787534573000-1205841794575630336-1262456454338576384,1262456454338576384,1787534573000,1787544880000,52.75,11.765
1787534573000-1205841794575630336-1262456454338576384,1262456454338576384,1787544881000,1787546462000,6.0,1.948
1787534573000-1205841794575630336-1262456454338576384,1262456454338576384,1787546463000,1787547909000,11.5,1.874
1787535125000-1205841794575630336-1262206641525227520,1262206641525227520,1787535125000,1787546678000,91.125,13.49
1787535125000-1205841794575630336-1262206641525227520,1262206641525227520,1787546679000,1787547395000,2.5,0.631
1787535125000-1205841794575630336-1262206641525227520,1262206641525227520,1787547396000,1787547729000,0.125,0.108
1787535948000-1205841794575630336-1207295710072930304,1207295710072930304,1787535948000,1787538726000,0.0,3.564
1787535948000-1205841794575630336-1207295710072930304,1207295710072930304,1787538727000,1787541666000,15.0,3.719
1787537797000-1205841794575630336-1262459364938088448,1262459364938088448,1787537797000,1787539906000,11.125,3.532
1787537797000-1205841794575630336-1262459364938088448,1262459364938088448,1787539907000,1787541419000,7.125,2.403
1787537797000-1205841794575630336-1262459364938088448,1262459364938088448,1787541420000,1787542446000,3.875,1.047
1787537797000-1205841794575630336-1262459364938088448,1262459364938088448,1787542447000,1787544625000,9.25,3.05
1787537797000-1205841794575630336-1262459364938088448,1262459364938088448,1787544626000,1787544953000,1.0,0.459
1787539693000-1205841794575630336-1207323947960369152,1207323947960369152,1787539693000,1787541586000,16.0,2.875
1787539693000-1205841794575630336-1207323947960369152,1207323947960369152,1787541587000,1787543402000,12.0,2.402
1787541164000-1205841794575630336-1262120656426762240,1262120656426762240,1787541164000,1787544790000,21.0,5.043
1787541164000-1205841794575630336-1262120656426762240,1262120656426762240,1787544791000,1787551317000,38.875,9.634
1787543891000-1205841794575630336-1262068928729841664,1262068928729841664,1787543891000,1787544841000,9.7,1.343
1787543891000-1205841794575630336-1262068928729841664,1262068928729841664,1787544842000,1787553103000,66.9,11.533
1787544575000-1205841794575630336-1262458236729032704,1262458236729032704,1787544575000,1787547619000,23.0,4.615
1787544575000-1205841794575630336-1262458236729032704,1262458236729032704,1787547620000,1787551068000,23.75,4.272
1787545409000-1205841794575630336-1262399706210762752,1262399706210762752,1787545409000,1787553638000,47.125,9.672
1787545409000-1205841794575630336-1262399706210762752,1262399706210762752,1787553639000,1787557939000,29.75,5.237
1787547638000-1205841794575630336-1262122414779662336,1262122414779662336,1787547638000,1787551686000,19.125,3.543
1787547638000-1205841794575630336-1262122414779662336,1262122414779662336,1787551687000,1787552101000,1.25,0.32
1787547638000-1205841794575630336-1262122414779662336,1262122414779662336,1787552102000,1787563988000,57.75,10.269
1787550234000-1205841794575630336-1262051605394489344,1262051605394489344,1787550234000,1787550854000,4.9,0.863
1787550234000-1205841794575630336-1262051605394489344,1262051605394489344,1787550855000,1787552519000,12.9,1.919
1787550420000-1205841794575630336-1262140486982828032,1262140486982828032,1787550420000,1787554689000,26.75,4.968
1787550420000-1205841794575630336-1262140486982828032,1262140486982828032,1787554690000,1787555185000,0.0,0.136
1787551191000-1205841794575630336-1262219283132317696,1262219283132317696,1787551191000,1787553215000,12.125,2.909
1787551191000-1205841794575630336-1262219283132317696,1262219283132317696,1787553216000,1787553501000,0.75,0.279
1787551533000-1205841794575630336-1263153978288373760,1263153978288373760,1787551533000,1787552222000,2.375,0.565
1787551533000-1205841794575630336-1263153978288373760,1263153978288373760,1787552223000,1787558994000,40.0,7.546
1787554499000-1205841794575630336-1207352824061493248,1207352824061493248,1787554499000,1787557856000,30.435,8.949
1787554499000-1205841794575630336-1207352824061493248,1207352824061493248,1787557857000,1787558301000,3.74,1.406
1787557500000-1205841794575630336-1262073855476760576,1262073855476760576,1787557500000,1787558313000,9.5,1.601
1787557500000-1205841794575630336-1262073855476760576,1262073855476760576,1787558314000,1787558881000,0.3,0.221
1787561678000-1205841794575630336-1262145926537936896,1262145926537936896,1787561678000,1787563800000,14.0,2.774
1787561678000-1205841794575630336-1262145926537936896,1262145926537936896,1787563801000,1787564234000,2.125,0.449
1787562889000-1205841794575630336-1207345153560281088,1207345153560281088,1787562889000,1787565485000,19.0,3.587
1787562889000-1205841794575630336-1207345153560281088,1207345153560281088,1787565486000,1787566385000,5.0,1.145
1787564512000-1205841794575630336-1262227914544381952,1262227914544381952,1787564512000,1787567761000,16.75,3.5
1787564512000-1205841794575630336-1262227914544381952,1262227914544381952,1787567762000,1787574166000,40.25,6.958
1787565924000-1205841794575630336-1262399467382898688,1262399467382898688,1787565924000,1787571658000,43.625,8.443
1787565924000-1205841794575630336-1262399467382898688,1262399467382898688,1787571659000,1787572676000,4.0,1.09
1787565924000-1205841794575630336-1262399467382898688,1262399467382898688,1787572677000,1787574794000,11.0,2.66
1787567121000-1205841794575630336-1207351633235673088,1207351633235673088,1787567121000,1787570076000,21.405,7.195
1787567121000-1205841794575630336-1207351633235673088,1207351633235673088,1787570077000,1787571438000,9.505,3.302
