vehicle_id_agg,trip_id,start_time_agg,end_time_agg,counts,total_distance,total_fuel_consumed,mean_mileage,account_id,start_time_trips,vehicle_id_trips,vehicle_plate,duration,end_time_trips,carbon_emission,distance,fuel_consumed,mileage,odo_distance_km,raw_fuel_consumed,id,load_estimation,driver_ids,engine_hours
1207353920964263936,1787614362000-1205841794575630336-1207353920964263936,1787614362000,1787644767000,1,252.096,69.156,3.6453236161721323,1205841794575630336,1787614362000,1207353920964263936,OD10Y3942,30405000,1787644767000,182.5722642739998,252.096,69.15616070984841,3.6453151449180936,259.9899999999907,69.15616070984841,1787614362000-1205841794575630336-1207353920964263936,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1787644777307}",,0.0
1262052610576220160,1787530563000-1205841794575630336-1262052610576220160,1787530563000,1787572219000,1,231.833,43.132,5.374965223036261,1205841794575630336,1787530563000,1262052610576220160,OD26G3613,41656000,1787572219000,113.86942770205921,231.833,43.13235897805273,5.374920488767258,243.5,43.13235897805273,1787530563000-1205841794575630336-1262052610576220160,"{'confidence': 70.1, 'count': 19, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'LOW', 'mean': 5362.0091207946425, 'std': 1399.7872120340026, 'timestamp': 1787573000564}",,0.0
1321504772410310656,1787593286000-1205841794575630336-1321504772410310656,1787593286000,1787611120000,1,215.237,46.088,4.6701310536365215,1205841794575630336,1787593286000,1321504772410310656,OD08X4547,17834000,1787611120000,121.67189520814007,215.237,46.08783909399245,4.670147358417942,220.22000000000116,46.08783909399245,1787593286000-1205841794575630336-1321504772410310656,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1787611126816}",,0.0
1262062608723214336,1787530376000-1205841794575630336-1262062608723214336,1787530376000,1787577557000,1,206.179,41.773,4.93570009336174,1205841794575630336,1787530376000,1262062608723214336,OD17AB7319,47181000,1787577557000,110.2801558692166,206.179,41.772786314097196,4.935725341606435,215.70000000001164,41.77076287389801,1787530376000-1205841794575630336-1262062608723214336,"{'confidence': 84.3, 'count': 43, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 9250.613325749819, 'std': 1904.6153574370703, 'timestamp': 1787577594778}",,0.0
1207350809923158016,1787590357000-1205841794575630336-1207350809923158016,1787590357000,1787607937000,2,199.92499999999998,45.829,4.362412446267647,1205841794575630336,1787590357000,1207350809923158016,OD18M8045,17580000,1787607937000,120.52895485295797,196.516,45.654907141271956,4.304378484264835,202.2400000000198,45.65490714127196,1787590357000-1205841794575630336-1207350809923158016,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1787607946148}",,0.0
1207354165982920704,1787563681000-1205841794575630336-1207354165982920704,1787563681000,1787581726000,1,185.766,54.874,3.3853190946532052,1205841794575630336,1787563681000,1207354165982920704,OD18M8085,18045000,1787581726000,144.86655967751153,185.766,54.87369684754224,3.385337797016319,192.26499999998487,54.87369684754224,1787563681000-1205841794575630336-1207354165982920704,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1787581733701}",,0.0
1207354165982920704,1787538552000-1205841794575630336-1207354165982920704,1787538552000,1787554141000,1,161.017,48.865,3.2951396705208222,1205841794575630336,1787538552000,1207354165982920704,OD18M8085,15589000,1787554141000,129.00279212008914,161.017,48.864693984882244,3.2951603063310992,166.64999999999418,48.864693984882244,1787538552000-1205841794575630336-1207354165982920704,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1787554151323}",,0.0
1262019157017231360,1787560621000-1205841794575630336-1262019157017231360,1787560621000,1787580103000,1,156.495,23.844,6.563286361348767,1205841794575630336,1787560621000,1262019157017231360,OD15Y6390,19482000,1787580103000,62.948831216023734,156.495,23.844254248493836,6.5632163777940455,,23.844254248493836,1787560621000-1205841794575630336-1262019157017231360,"{'confidence': 50.1, 'count': 14, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'LOW', 'mean': 5506.6845277739, 'std': 2055.352223285411, 'timestamp': 1787580229300}",,0.0
1262207033747177472,1787552383000-1205841794575630336-1262207033747177472,1787552383000,1787576384000,1,155.137,31.907,4.862161908045256,1205841794575630336,1787552383000,1262207033747177472,OD29M5973,24001000,1787576384000,84.23395605060146,155.137,31.906801534318735,4.862192151511511,166.0,31.90680153431874,1787552383000-1205841794575630336-1262207033747177472,"{'confidence': 85.4, 'count': 31, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 7567.3007656864265, 'std': 1231.7751708370865, 'timestamp': 1787577081855}",,6.600000000000364
1262028045678542848,1787531386000-1205841794575630336-1262028045678542848,1787531386000,1787552895000,1,147.337,26.617,5.535447270541383,1205841794575630336,1787531386000,1262028045678542848,OD31L9988,21509000,1787552895000,70.26770527932538,147.337,26.616555030047493,5.535539810981207,152.40000000002328,26.59377367316663,1787531386000-1205841794575630336-1262028045678542848,"{'confidence': 69.6, 'count': 38, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'MEDIUM', 'mean': 7410.374334728958, 'std': 2778.392426550315, 'timestamp': 1787553932882}",,0.0
