vehicle_id_agg,trip_id,start_time_agg,end_time_agg,counts,total_distance,total_fuel_consumed,mean_mileage,account_id,start_time_trips,vehicle_id_trips,vehicle_plate,duration,end_time_trips,carbon_emission,engine_hours,fuel_consumed,mileage,odo_distance_km,raw_fuel_consumed,id,distance,load_estimation,driver_ids,vehicle_device_type,active_driver,adblue_consumed
1536014529144553472,1785656684000-632578958264631296-1536014529144553472,1785656684000,1785683550000,1,285.081,105.238,2.708916931146544,632578958264631296,1785656684000,1536014529144553472,NL01AK8376,26866000,1785683550000,277.8295004381536,7.399999999999977,105.23844713566425,2.70890542153761,293.97999999999956,105.23844713566425,1785656684000-632578958264631296-1536014529144553472,285.081,"{'confidence': 46.4, 'count': 11, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 64438.01801046844, 'std': 22903.573348434737, 'timestamp': 1785683799373}",,,,
1464286463544786944,1785663506000-632578958264631296-1464286463544786944,1785663506000,1785683760000,1,262.894,81.521,3.224862305418236,632578958264631296,1785663506000,1464286463544786944,NL01AK1962,20254000,1785683760000,215.21484535110045,5.599999999999909,81.52077475420471,3.224871215866853,269.75,81.52077475420471,1785663506000-632578958264631296-1464286463544786944,262.894,"{'confidence': 68.8, 'count': 24, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 46028.196204062486, 'std': 14075.44803759525, 'timestamp': 1785683831720}",,,,
1396881508228136960,1785651108000-632578958264631296-1396881508228136960,1785651108000,1785678508000,1,251.572,98.625,2.5507934093789606,632578958264631296,1785651108000,1396881508228136960,NL01AJ6925,27400000,1785678508000,260.36981970883426,7.549999999999727,98.62493170789176,2.5507951756570875,259.0,98.62493170789175,1785651108000-632578958264631296-1396881508228136960,251.572,"{'confidence': 77.6, 'count': 39, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 58767.278813728386, 'std': 16456.91061444523, 'timestamp': 1785678945841}",,,,
1187402009754468352,1785712579000-632578958264631296-1187402009754468352,1785712579000,1785734266000,1,243.2,82.0,2.9658536585365853,632578958264631296,1785712579000,1187402009754468352,RJ47GA6476,21687000,1785734266000,216.48000000000002,6.0,82.0,2.9658536585365853,259.1000000000058,82.0,1785712579000-632578958264631296-1187402009754468352,243.2,"{'confidence': 55.2, 'count': 7, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'LOW', 'mean': 30574.12346702019, 'std': 7246.077432736359, 'timestamp': 1785734511678}",,,,
784445389880164352,1785676282000-632578958264631296-784445389880164352,1785676282000,1785693166000,1,222.351,64.628,3.4404747168409977,632578958264631296,1785676282000,784445389880164352,RJ47GA3188,16884000,1785693166000,170.61857056879288,4.649999999999636,64.62824642757306,3.440461598307206,249.89999999996508,64.62824642757306,1785676282000-632578958264631296-784445389880164352,222.351,"{'confidence': 81, 'count': 28, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 51612.92654356051, 'std': 10381.637413605897, 'timestamp': 1785693218812}",['900758004171800596'],,900758004171800596,
1536014550107684864,1785677491000-632578958264631296-1536014550107684864,1785677491000,1785694611000,1,203.79,64.57,3.15610964844355,632578958264631296,1785677491000,1536014550107684864,NL01AK9195,17120000,1785694611000,170.4646985611441,4.75,64.56996157619095,3.156111526557637,209.32500000000073,64.56996157619095,1785677491000-632578958264631296-1536014550107684864,203.79,"{'confidence': 78.1, 'count': 30, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 58025.17676022728, 'std': 13917.423511260335, 'timestamp': 1785694613966}",,,,
938815406225752064,1785672105000-632578958264631296-938815406225752064,1785672105000,1785691395000,1,203.141,59.078,3.4385219540268794,632578958264631296,1785672105000,938815406225752064,RJ47GA3910,19290000,1785691395000,155.9661661914889,5.299999999999272,59.078093254351856,3.438516526344324,204.0,59.078093254351856,1785672105000-632578958264631296-938815406225752064,203.141,"{'confidence': 52.4, 'count': 10, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 41234.70047839421, 'std': 12410.914798374597, 'timestamp': 1785691533461}",,,,
1050036509840769024,1785669388000-632578958264631296-1050036509840769024,1785669388000,1785684050000,1,200.536,67.652,2.964228699816709,632578958264631296,1785669388000,1050036509840769024,RJ47GA6390,14662000,1785684050000,178.60019981233245,4.050000000000182,67.65159083800471,2.9642466276985857,212.30000000001746,67.65159083800471,1785669388000-632578958264631296-1050036509840769024,200.536,"{'confidence': 61.4, 'count': 6, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 44300.35037752647, 'std': 8378.245440464156, 'timestamp': 1785684054243}",,,,
642055098863718400,1785670816000-632578958264631296-642055098863718400,1785670816000,1785692418000,1,194.085,61.46,3.1579075821672635,632578958264631296,1785670816000,642055098863718400,RJ47GA2705,21602000,1785692418000,162.25344049030204,5.949999999998909,61.45963654935683,3.1579262569204225,,61.45963654935683,1785670816000-632578958264631296-642055098863718400,194.085,"{'confidence': 60.6, 'count': 10, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 44228.27930923899, 'std': 11010.636958454052, 'timestamp': 1785692542651}",['900758004196966402'],,900758004196966402,
1047649870816477184,1785643591000-632578958264631296-1047649870816477184,1785643591000,1785658504000,1,184.157,43.531,4.230479428453287,632578958264631296,1785643591000,1047649870816477184,RJ47GA3762,14913000,1785658504000,114.92214834904283,4.100000000000364,43.53111679887986,4.230468077601417,186.5,43.53111679887986,1785643591000-632578958264631296-1047649870816477184,184.157,"{'confidence': 60, 'count': 8, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'LOW', 'mean': 24999.083672435907, 'std': 5663.526815982857, 'timestamp': 1785658514155}",,,,
