trip_id,vehicle_id,start_time,end_time,distance,fuel_consumed
1788827545000-649034868264558592-1476550907393998848,1476550907393998848,1788827545000,1788839249000,202.58,60.672
1788827545000-649034868264558592-1476550907393998848,1476550907393998848,1788839250000,1788841658000,0.0,6.576
1788873641000-649034868264558592-1518565483060658176,1518565483060658176,1788873641000,1788897680000,98.12,55.283
1788873641000-649034868264558592-1518565483060658176,1518565483060658176,1788897681000,1788918215000,307.48,110.878
1788873641000-649034868264558592-1518565483060658176,1518565483060658176,1788918216000,1788931313000,145.72,62.554
1788875206000-649034868264558592-1334832578175172608,1334832578175172608,1788875206000,1788892047000,61.32,34.082
1788875206000-649034868264558592-1334832578175172608,1334832578175172608,1788892048000,1788893104000,9.56,3.737
1788878183000-649034868264558592-1552709347677569024,1552709347677569024,1788878183000,1788890414000,51.965,22.966
1788878183000-649034868264558592-1552709347677569024,1552709347677569024,1788890415000,1788892794000,21.945,8.496
1788878918000-649034868264558592-1334833501215653888,1334833501215653888,1788878918000,1788882912000,67.245,18.858
1788878918000-649034868264558592-1334833501215653888,1334833501215653888,1788882913000,1788891541000,149.87,43.18
1788878918000-649034868264558592-1334833501215653888,1334833501215653888,1788891542000,1788915693000,362.345,103.986
1788879352000-649034868264558592-1146410298802962432,1146410298802962432,1788879352000,1788920610000,661.23,193.123
1788879352000-649034868264558592-1146410298802962432,1146410298802962432,1788920611000,1788937001000,206.565,61.411
1788879762000-649034868264558592-1536322320262496256,1536322320262496256,1788879762000,1788883212000,10.53,6.102
1788879762000-649034868264558592-1536322320262496256,1536322320262496256,1788883213000,1788887680000,22.3,11.909
1788879762000-649034868264558592-1536322320262496256,1536322320262496256,1788887681000,1788908100000,476.35,120.345
1788879762000-649034868264558592-1536322320262496256,1536322320262496256,1788908101000,1788932395000,268.62,99.578
1788881194000-649034868264558592-1192134718468915200,1192134718468915200,1788881194000,1788895073000,168.455,53.282
1788881194000-649034868264558592-1192134718468915200,1192134718468915200,1788895074000,1788922376000,388.48,133.013
1788881725000-649034868264558592-930508235230674944,930508235230674944,1788881725000,1788882616000,0.0,4.508
1788881725000-649034868264558592-930508235230674944,930508235230674944,1788882617000,1788883092000,0.0,2.913
1788881725000-649034868264558592-930508235230674944,930508235230674944,1788883093000,1788914133000,0.0,5.242
1788888084000-649034868264558592-1494312254978392064,1494312254978392064,1788888084000,1788894218000,41.86,18.366
1788888084000-649034868264558592-1494312254978392064,1494312254978392064,1788894219000,1788918985000,422.38,145.319
1788888084000-649034868264558592-1494312254978392064,1494312254978392064,1788918986000,1788928961000,0.0,38.087
1788890139000-649034868264558592-1334833384924381184,1334833384924381184,1788890139000,1788900740000,147.21,46.586
1788890139000-649034868264558592-1334833384924381184,1334833384924381184,1788900741000,1788900971000,0.0,0.035
1788892808000-649034868264558592-1192134642870779904,1192134642870779904,1788892808000,1788909932000,298.35,84.149
1788892808000-649034868264558592-1192134642870779904,1192134642870779904,1788909933000,1788910903000,5.25,1.728
