vehicle_id,trip_id,start_time,end_time,counts,total_distance,total_fuel_consumed,mean_mileage
1047649870816477184,1789028905000-632578958264631296-1047649870816477184,1789028905000,1789053768000,1,242.933,84.938,2.8601215003885185
1458037913185943552,1789028182000-632578958264631296-1458037913185943552,1789028182000,1789046334000,1,225.519,60.326,3.7383383615688097
1526925618065702912,1789028047000-632578958264631296-1526925618065702912,1789028047000,1789044468000,1,218.358,58.052,3.7614207951491765
1385588816730914816,1789002956000-632578958264631296-1385588816730914816,1789002956000,1789024537000,1,216.68,96.437,2.2468554600412705
1067767710965825536,1789010263000-632578958264631296-1067767710965825536,1789010263000,1789026627000,1,204.296,47.846,4.2698658195042425
1067764843953520640,1789028631000-632578958264631296-1067764843953520640,1789028631000,1789043150000,1,197.442,63.175,3.125318559556787
1545823852121030656,1789014636000-632578958264631296-1545823852121030656,1789014636000,1789031115000,1,190.141,54.555,3.48530840436257
931856805720489984,1789027850000-632578958264631296-931856805720489984,1789027850000,1789043353000,1,190.076,78.57,2.41919307623775
1101156788989853696,1789006332000-632578958264631296-1101156788989853696,1789006332000,1789023634000,1,189.834,74.067,2.5630037668597354
967085947369816064,1789030472000-632578958264631296-967085947369816064,1789030472000,1789045379000,1,189.251,62.501,3.02796755251916
879404563604439040,1789027951000-632578958264631296-879404563604439040,1789027951000,1789044426000,1,185.399,38.042,4.873534514483991
794219272623620096,1788997727000-632578958264631296-794219272623620096,1788997727000,1789012850000,1,185.254,56.251,3.2933458960729585
1097510484225032192,1789000288000-632578958264631296-1097510484225032192,1789000288000,1789015911000,1,182.168,60.215,3.0252927011541972
1067764685513687040,1789029471000-632578958264631296-1067764685513687040,1789029471000,1789045624000,1,181.892,72.567,2.506538784847107
1050036509840769024,1789031791000-632578958264631296-1050036509840769024,1789031791000,1789046171000,1,180.331,60.389,2.9861564192154195
932333591893901312,1789025521000-632578958264631296-932333591893901312,1789025521000,1789039859000,1,180.128,66.975,2.6894811496827176
870309644059279360,1788998988000-632578958264631296-870309644059279360,1788998988000,1789011859000,1,178.343,43.457,4.103895805048668
938815406225752064,1789082785000-632578958264631296-938815406225752064,1789082785000,1789098486000,1,176.943,56.738,3.1185977651662027
1176582451024101376,1789007802000-632578958264631296-1176582451024101376,1789007802000,1789020454000,1,175.879,33.966,5.178089854560443
1535695002116554752,1788995449000-632578958264631296-1535695002116554752,1788995449000,1789009968000,1,174.749,49.019,3.564923805055183
906553960083488768,1789024170000-632578958264631296-906553960083488768,1789024170000,1789039023000,1,173.463,48.143,3.6030783291444237
786329086610898944,1789008900000-632578958264631296-786329086610898944,1789008900000,1789024720000,1,172.192,66.555,2.587213582751108
1371466234314358784,1789031556000-632578958264631296-1371466234314358784,1789031556000,1789045997000,1,171.712,58.375,2.9415331905781583
1050036509840769024,1789015567000-632578958264631296-1050036509840769024,1789015567000,1789029522000,1,170.312,56.776,2.9997181907848387
1138783468012961792,1789004153000-632578958264631296-1138783468012961792,1789004153000,1789017940000,1,170.309,58.441,2.914204069061104
