vehicle_id_agg,trip_id,start_time_agg,end_time_agg,counts,total_distance,total_fuel_consumed,mean_mileage,account_id,start_time_trips,vehicle_id_trips,vehicle_plate,duration,end_time_trips,load_estimation,carbon_emission,distance,engine_hours,fuel_consumed,mileage,odo_distance_km,raw_fuel_consumed,id,driver_ids,vehicle_device_type,active_driver,adblue_consumed
1050037649940676608,1789002785000-632578958264631296-1050037649940676608,1789002785000,1789003343000,1,4.217,1.665,2.5327327327327325,632578958264631296,1789002785000,1050037649940676608,RJ47GA6280,558000,1789003343000,,4.395152542372881,4.217,0.1500000000005457,1.6648305084745763,2.5329905828455077,4.2000000000116415,1.6648305084745763,1789002785000-632578958264631296-1050037649940676608,,,,
946034884164452352,1789046886000-632578958264631296-946034884164452352,1789046886000,1789048428000,1,4.198,1.692,2.481087470449173,632578958264631296,1789046886000,946034884164452352,RJ47GA3663,1542000,1789048428000,,4.466587434618251,4.198,0.4000000000005457,1.6918891797796407,2.481249983847504,3.625,1.691889179779641,1789046886000-632578958264631296-946034884164452352,,,,
947104748366987264,1789043002000-632578958264631296-947104748366987264,1789043002000,1789043494000,1,4.182,0.862,4.851508120649653,632578958264631296,1789043002000,947104748366987264,RJ47GA2627,492000,1789043494000,,2.276935072984933,4.182,0.09999999999990905,0.8624754064336868,4.848833913180737,,0.7182274731638417,1789043002000-632578958264631296-947104748366987264,,,,
1181865772805259264,1789029822000-632578958264631296-1181865772805259264,1789029822000,1789031274000,1,4.179,3.388,1.2334710743801653,632578958264631296,1789029822000,1181865772805259264,RJ47GA6388,1452000,1789031274000,,8.943406099643298,4.179,0.3499999999994543,3.387653825622461,1.2335971191602302,4.2000000000116415,3.3876538256224604,1789029822000-632578958264631296-1181865772805259264,,,,
1105914860262129664,1789040466000-632578958264631296-1105914860262129664,1789040466000,1789042364000,1,4.176,2.527,1.6525524337158686,632578958264631296,1789040466000,1105914860262129664,RJ47GA3915,1898000,1789042364000,,6.670975989011987,4.176,0.5,2.5268848443227223,1.6526277441500459,4.125,2.5268848443227223,1789040466000-632578958264631296-1105914860262129664,,,,
635414442816888832,1789041303000-632578958264631296-635414442816888832,1789041303000,1789041583000,1,4.175,0.715,5.839160839160839,632578958264631296,1789041303000,635414442816888832,RJ47GA2707,280000,1789041583000,,1.8884099887674124,4.175,0.07427777777777776,0.7153068139270501,5.836656269327505,,0.6198212874899356,1789041303000-632578958264631296-635414442816888832,['900758004201160704'],,900758004201160704,
635414442816888832,1789048246000-632578958264631296-635414442816888832,1789048246000,1789048739000,1,4.169,1.435,2.9052264808362365,632578958264631296,1789048246000,635414442816888832,RJ47GA2707,493000,1789048739000,,3.787668030370371,4.169,0.13152777777777777,1.4347227387766557,2.9057879179880977,,1.4347227387766557,1789048246000-632578958264631296-635414442816888832,['900758004201160704'],,900758004201160704,
635414442816888832,1789009410000-632578958264631296-635414442816888832,1789009410000,1789009692000,1,4.165,0.71,5.866197183098592,632578958264631296,1789009410000,635414442816888832,RJ47GA2707,282000,1789009692000,,1.8748309598647375,4.165,0.0,0.7101632423730065,5.864848743906649,,0.48167579365079366,1789009410000-632578958264631296-635414442816888832,['900758004201160704'],,900758004201160704,
1176134230934028288,1789032905000-632578958264631296-1176134230934028288,1789032905000,1789033682000,1,4.164,1.503,2.7704590818363273,632578958264631296,1789032905000,1176134230934028288,RJ47GA6323,777000,1789033682000,,3.968008132530122,4.164,0.1999999999998181,1.5030333835341372,2.770397547796999,3.7999999999883585,1.5030333835341372,1789032905000-632578958264631296-1176134230934028288,,,,
1153273602804547584,1789062117000-632578958264631296-1153273602804547584,1789062117000,1789062605000,1,4.153,1.342,3.0946348733233973,632578958264631296,1789062117000,1153273602804547584,RJ47GA6314,488000,1789062605000,,3.5420551232624113,4.153,0.10560083333333334,1.3416875466903073,3.0953555544617486,3.7999999999883585,1.3416875466903073,1789062117000-632578958264631296-1153273602804547584,,,,
1461772563532218368,1789016501000-632578958264631296-1461772563532218368,1789016501000,1789017887000,1,4.151,1.672,2.4826555023923444,632578958264631296,1789016501000,1461772563532218368,NL01AK1959,1386000,1789017887000,,4.414598263976945,4.151,0.34999999999990905,1.672196312112479,2.482364044180948,4.375,1.672196312112479,1789016501000-632578958264631296-1461772563532218368,,,,
1350071704793120768,1789045146000-632578958264631296-1350071704793120768,1789045146000,1789045648000,1,4.116,1.99,2.0683417085427136,632578958264631296,1789045146000,1350071704793120768,RJ47GA3451,502000,1789045648000,,5.2542429063867555,4.116,0.1000000000003638,1.990243525146498,2.068088627343746,4.25,1.990243525146498,1789045146000-632578958264631296-1350071704793120768,,,,
1536014625517076480,1789039994000-632578958264631296-1536014625517076480,1789039994000,1789040910000,1,4.106,3.375,1.2165925925925924,632578958264631296,1789039994000,1536014625517076480,NL01AK9417,916000,1789040910000,,8.910310950313828,4.106,0.25,3.3751177842097833,1.2165501361788291,3.9549999999981083,3.3751177842097833,1789039994000-632578958264631296-1536014625517076480,,,,
1136716787434389504,1789017255000-632578958264631296-1136716787434389504,1789017255000,1789017871000,1,4.1,1.754,2.33751425313569,632578958264631296,1789017255000,1136716787434389504,RJ47GA5299,616000,1789017871000,,4.629966076086727,4.099999999976717,0.1000000000003638,1.7537750288207299,2.3378141053437345,4.099999999976717,1.7537750288207299,1789017255000-632578958264631296-1136716787434389504,,,,
790970454885007360,1789038333000-632578958264631296-790970454885007360,1789038333000,1789039437000,1,4.1,1.378,2.9753265602322205,632578958264631296,1789038333000,790970454885007360,RJ47GA3108,1104000,1789039437000,,3.637217122563213,4.1,0.25,1.3777337585466716,2.975901530006031,4.5,1.3777337585466716,1789038333000-632578958264631296-790970454885007360,['900758004205355017'],,900758004205355017,
789852692640956416,1789053806000-632578958264631296-789852692640956416,1789053806000,1789054577000,1,4.091,1.857,2.2030156165858914,632578958264631296,1789053806000,789852692640956416,RJ47GA2228,771000,1789054577000,,4.902135238933834,4.091,0.1999999999989086,1.856869408687058,2.2031705519305396,4.5,1.8568694086870579,1789053806000-632578958264631296-789852692640956416,,,,
1067771070980816896,1789049466000-632578958264631296-1067771070980816896,1789049466000,1789050206000,1,4.09,1.91,2.141361256544503,632578958264631296,1789049466000,1067771070980816896,RJ47GA3902,740000,1789050206000,,5.042573685925926,4.09,0.1499999999996362,1.9100657901234568,2.141287499702114,4.0,1.910065790123457,1789049466000-632578958264631296-1067771070980816896,,,,
1536014737035231232,1789040988000-632578958264631296-1536014737035231232,1789040988000,1789041390000,1,4.082,1.067,3.8256794751640113,632578958264631296,1789040988000,1536014737035231232,RJ47GA8944,402000,1789041390000,,2.8158916793915347,4.082,0.10861111111111112,1.066625636133157,3.8270222107153677,,1.066625636133157,1789040988000-632578958264631296-1536014737035231232,,,,
635414442816888832,1789010888000-632578958264631296-635414442816888832,1789010888000,1789011173000,1,4.08,0.817,4.993880048959609,632578958264631296,1789010888000,635414442816888832,RJ47GA2707,285000,1789011173000,,2.1557407226086958,4.08,0.0,0.8165684555335968,4.996519241407475,,0.8165684555335968,1789010888000-632578958264631296-635414442816888832,['900758004201160704'],,900758004201160704,
