vehicle_id_agg,trip_id,start_time_agg,end_time_agg,counts,total_distance,total_fuel_consumed,mean_mileage,account_id,start_time_trips,vehicle_id_trips,vehicle_plate,duration,end_time_trips,carbon_emission,distance,fuel_consumed,mileage,odo_distance_km,raw_fuel_consumed,id,load_estimation,driver_ids,engine_hours
1262062608723214336,1788135398000-1205841794575630336-1262062608723214336,1788135398000,1788182490000,3,218.79999999999998,43.425000000000004,5.0385722510074835,1205841794575630336,1788135398000,1262062608723214336,OD17AB7319,47092000,1788182490000,114.65881561840395,209.609,43.431369552425735,4.826212071138634,220.19999999998254,43.431369552425735,1788135398000-1205841794575630336-1262062608723214336,"{'confidence': 81.9, 'count': 47, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 9589.126947374518, 'std': 2381.4046887627755, 'timestamp': 1788183273394}",,0.0
1207350809923158016,1788197576000-1205841794575630336-1207350809923158016,1788197576000,1788216784000,1,214.679,51.575,4.162462433349491,1205841794575630336,1788197576000,1207350809923158016,OD18M8045,19208000,1788216784000,136.15799892277659,214.679,51.574999591960825,4.1624624662811005,221.10500000001048,51.574999591960825,1788197576000-1205841794575630336-1207350809923158016,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1788216791964}",,0.0
1207354165982920704,1788165532000-1205841794575630336-1207354165982920704,1788165532000,1788187385000,1,213.651,56.021,3.8137662662215956,1205841794575630336,1788165532000,1207354165982920704,OD18M8085,21853000,1788187385000,147.89570770537387,213.651,56.0211014035507,3.8137593629399524,220.95999999999185,56.0211014035507,1788165532000-1205841794575630336-1207354165982920704,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1788188594907}",,0.0
1262064779728519168,1788136169000-1205841794575630336-1262064779728519168,1788136169000,1788164049000,1,200.909,37.958,5.292929026819116,1205841794575630336,1788136169000,1262064779728519168,OD31L8521,27880000,1788164049000,100.20834127587355,200.909,37.95770502873998,5.2929701584402995,209.0,37.95770502873998,1788136169000-1205841794575630336-1262064779728519168,"{'confidence': 62.1, 'count': 20, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'MEDIUM', 'mean': 7602.799137005316, 'std': 2575.0301271173907, 'timestamp': 1788164054480}",,0.0
1262028045678542848,1788141242000-1205841794575630336-1262028045678542848,1788141242000,1788168573000,1,200.756,32.876,6.106460639980534,1205841794575630336,1788141242000,1262028045678542848,OD31L9988,27331000,1788168573000,86.79352160776118,200.756,32.87633394233378,6.106398613426087,209.30000000001746,32.87711651821522,1788141242000-1205841794575630336-1262028045678542848,"{'confidence': 40.9, 'count': 15, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'MEDIUM', 'mean': 7703.398010987456, 'std': 3528.2698411973265, 'timestamp': 1788168580224}",,0.0
1262052865707343872,1788135527000-1205841794575630336-1262052865707343872,1788135527000,1788165247000,1,194.076,43.774,4.433590715950107,1205841794575630336,1788135527000,1262052865707343872,OD26G3693,29720000,1788165247000,115.56355089429415,194.076,43.77407230844475,4.43358339229863,202.19999999998254,43.723699944770345,1788135527000-1205841794575630336-1262052865707343872,"{'confidence': 43.1, 'count': 10, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'LOW', 'mean': 5389.741903206924, 'std': 1940.3554503169776, 'timestamp': 1788165258253}",,0.0
1207353920964263936,1788140151000-1205841794575630336-1207353920964263936,1788140151000,1788163587000,1,186.283,50.906,3.6593525321180214,1205841794575630336,1788140151000,1207353920964263936,OD10Y3942,23436000,1788163587000,134.39173860218955,186.283,50.90596159173846,3.6593552930789133,190.38999999999942,50.90596159173846,1788140151000-1205841794575630336-1207353920964263936,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1788163595819}",,0.0
1262222597332926464,1788169460000-1205841794575630336-1262222597332926464,1788169460000,1788188583000,1,164.565,37.708,4.364193274636682,1205841794575630336,1788169460000,1262222597332926464,OD21R1668,19123000,1788188583000,99.54967053493931,164.565,37.70820853596186,4.3641691395404365,176.125,37.70820853596186,1788169460000-1205841794575630336-1262222597332926464,"{'confidence': 71.8, 'count': 28, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 12448.609867192998, 'std': 3717.374762073917, 'timestamp': 1788189678305}",,5.25
1207324802503671808,1788166554000-1205841794575630336-1207324802503671808,1788166554000,1788181800000,1,144.0,28.277,5.0924779856420415,1205841794575630336,1788166554000,1207324802503671808,OD30F1965,15246000,1788181800000,74.65168862273056,144.0,28.277154781337334,5.092450110823692,144.0,28.277154781337334,1788166554000-1205841794575630336-1207324802503671808,"{'confidence': None, 'count': None, 'error_code': 'RANSAC_NO_VALID_MODEL', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1788181819064}",,0.0
1262220397747634176,1788161072000-1205841794575630336-1262220397747634176,1788161072000,1788180386000,1,142.957,37.0,3.8637027027027027,1205841794575630336,1788161072000,1262220397747634176,OD21R1629,19314000,1788180386000,97.68,142.957,37.0,3.8637027027027027,151.375,37.0,1788161072000-1205841794575630336-1262220397747634176,"{'confidence': 73, 'count': 12, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 11865.454352220922, 'std': 2220.748369950952, 'timestamp': 1788180397005}",,5.300000000000182
1262225278621450240,1788169332000-1205841794575630336-1262225278621450240,1788169332000,1788202088000,1,142.942,30.863,4.631500502219486,1205841794575630336,1788169332000,1262225278621450240,OD11AE5071,32756000,1788202088000,81.47930094048318,142.942,30.86337156836484,4.631444742949487,154.625,30.86337156836484,1788169332000-1205841794575630336-1262225278621450240,"{'confidence': 79.7, 'count': 6, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 8023.002473025008, 'std': 797.0598283537837, 'timestamp': 1788202094439}",,9.0
1207355284746403840,1788217947000-1205841794575630336-1207355284746403840,1788217947000,1788234786000,1,139.176,40.81,3.4103406027934327,1205841794575630336,1788217947000,1207355284746403840,OD10AA3909,16839000,1788234786000,107.7373550710537,139.176,40.809604193580945,3.4103736791912174,144.42999999999302,40.809604193580945,1788217947000-1205841794575630336-1207355284746403840,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1788235913282}",,0.0
1508194562475032576,1788141306000-1205841794575630336-1508194562475032576,1788141306000,1788148750000,1,138.661,14.669,9.452655259390552,1205841794575630336,1788141306000,1508194562475032576,OD02DL2379,7444000,1788148750000,38.72508638586923,138.661,14.66859332798077,9.452917324764885,,9.283261028530005,1788141306000-1205841794575630336-1508194562475032576,"{'confidence': 13.3, 'count': 8, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 6162.7839598210585, 'std': 3022.3810454952527, 'timestamp': 1788150217340}",,2.0
1262143934218371072,1788135621000-1205841794575630336-1262143934218371072,1788135621000,1788170016000,1,138.331,28.209,4.903789570704385,1205841794575630336,1788135621000,1262143934218371072,OD01AW2592,34395000,1788170016000,74.47098374489798,138.331,28.208705963976506,4.903840685802939,147.625,28.208705963976506,1788135621000-1205841794575630336-1262143934218371072,"{'confidence': 76.6, 'count': 21, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'MEDIUM', 'mean': 6609.981271855142, 'std': 1418.33133918521, 'timestamp': 1788170129327}",,9.399999999999636
1207297493239332864,1788135334000-1205841794575630336-1207297493239332864,1788135334000,1788163884000,1,135.277,31.831,4.2498507744023115,1205841794575630336,1788135334000,1207297493239332864,OD18M3255,28550000,1788163884000,84.03298010429371,135.277,31.830674281929433,4.249894262428427,139.0,31.830674281929433,1788135334000-1205841794575630336-1207297493239332864,"{'confidence': None, 'count': None, 'error_code': 'RANSAC_TOO_FEW_POCKETS', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1788164021231}",,0.0
1262052610576220160,1788149938000-1205841794575630336-1262052610576220160,1788149938000,1788170467000,2,135.0,25.672,5.258647553755064,1205841794575630336,1788149938000,1262052610576220160,OD26G3613,20529000,1788170467000,67.79453424734264,128.739,25.679747820963122,5.013250164976567,135.29999999998836,25.679747820963122,1788149938000-1205841794575630336-1262052610576220160,"{'confidence': 63.1, 'count': 9, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'MEDIUM', 'mean': 6307.26607952427, 'std': 1397.9628726456183, 'timestamp': 1788170651515}",,0.0
1262456454338576384,1788135934000-1205841794575630336-1262456454338576384,1788135934000,1788157327000,1,134.676,27.55,4.888421052631578,1205841794575630336,1788135934000,1262456454338576384,OD11AE3308,21393000,1788157327000,72.73281536599866,134.676,27.55030885075707,4.888366251338745,144.25,27.55030885075707,1788135934000-1205841794575630336-1262456454338576384,"{'confidence': 40.5, 'count': 8, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 7861.560345300796, 'std': 2647.019967063999, 'timestamp': 1788158570957}",,5.899999999999636
1262010010972454912,1788145067000-1205841794575630336-1262010010972454912,1788145067000,1788162518000,1,134.579,20.915,6.434568491513269,1205841794575630336,1788145067000,1262010010972454912,OD15Y6345,17451000,1788162518000,55.21596861551348,134.579,20.91513962708844,6.434525535067371,139.30000000001746,20.88727635976128,1788145067000-1205841794575630336-1262010010972454912,"{'confidence': 12.7, 'count': 7, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 9345.130266874989, 'std': 4317.3267473043725, 'timestamp': 1788162524456}",,0.0
1262010010972454912,1788164184000-1205841794575630336-1262010010972454912,1788164184000,1788180604000,1,134.518,18.343,7.33347871122499,1205841794575630336,1788164184000,1262010010972454912,OD15Y6345,16420000,1788180604000,48.42634011470896,134.518,18.34331064951097,7.333354516546131,140.80000000001746,18.34331064951097,1788164184000-1205841794575630336-1262010010972454912,"{'confidence': 62.8, 'count': 10, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'MEDIUM', 'mean': 7013.1912815986525, 'std': 1649.7704059059354, 'timestamp': 1788180613166}",,0.0
