account_id,start_time,vehicle_id,vehicle_plate,duration,end_time,carbon_emission,engine_hours,fuel_consumed,mileage,odo_distance_km,raw_fuel_consumed,id,distance,driver_ids,active_driver,adblue_consumed
632578958264631296,1776485420000,1545824482457812992,NL01AK8869,139000,1776485559000,,,,,,,1776485420000-632578958264631296-1545824482457812992,,,,
632578958264631296,1776480813000,1545824482457812992,NL01AK8869,258000,1776481071000,,,,,,,1776480813000-632578958264631296-1545824482457812992,,,,
632578958264631296,1776487764000,1545825206881222656,NL01AK8997,553000,1776488317000,,,,,,,1776487764000-632578958264631296-1545825206881222656,,,,
1194637793272266752,1776518060000,874238000127541248,RJ47GA4754,523000,1776518583000,2.731378383703704,0.12869083333333334,1.0346130241301907,2.8107127323713943,3.0,1.0346130241301907,1776518060000-1194637793272266752-874238000127541248,2908.0,,,0.0
1194637793272266752,1776513607000,874238000127541248,RJ47GA4754,510000,1776514117000,1.1960769499371067,0.12472222222222222,0.45305945073375253,0.2361720957960553,0.10000000000582077,0.45305945073375253,1776513607000-1194637793272266752-874238000127541248,107.0,,,0.0
1194637793272266752,1776513143000,874238000127541248,RJ47GA4754,159000,1776513302000,0.5157468746527778,0.019559722222222225,0.19535866464120372,2.052634833148956,,0.19535866464120372,1776513143000-1194637793272266752-874238000127541248,401.0,,,
1194637793272266752,1776511929000,874238000127541248,RJ47GA4754,488000,1776512417000,1.7035344752380952,0.12277777777777778,0.6452782103174602,1.5729649378686537,,0.6452782103174602,1776511929000-1194637793272266752-874238000127541248,1015.0,,,0.0
1194637793272266752,1776511589000,874238000127541248,RJ47GA4754,165000,1776511754000,0.4048412500000001,0.028611111111111108,0.15334895833333337,0.7499235811568113,,0.15334895833333337,1776511589000-1194637793272266752-874238000127541248,115.0,,,
1194637793272266752,1776510953000,874238000127541248,RJ47GA4754,221000,1776511174000,0.46801587409420264,0.04854166666666667,0.17727874018719797,,0.0,0.17727874018719797,1776510953000-1194637793272266752-874238000127541248,,,,
1194637793272266752,1776508092000,874238000127541248,RJ47GA4754,570000,1776508662000,1.8953180497777782,0.1451388888888889,0.7179235037037038,0.19639975467106657,0.1999999999825377,0.7179235037037038,1776508092000-1194637793272266752-874238000127541248,141.0,,,0.0
1194637793272266752,1776507809000,874238000127541248,RJ47GA4754,218000,1776508027000,0.4725139727536232,0.046918888888888885,0.1789825654369785,0.1396784091174665,,0.1789825654369785,1776507809000-1194637793272266752-874238000127541248,25.0,,,
1194637793272266752,1776506669000,874238000127541248,RJ47GA4754,231000,1776506900000,0.6244456551932366,0.05097222222222222,0.23653244514895325,0.12260474448542409,0.10000000000582077,0.23653244514895325,1776506669000-1194637793272266752-874238000127541248,29.0,,,
1194637793272266752,1776506009000,874238000127541248,RJ47GA4754,339000,1776506348000,1.0666163095238095,0.08666666666666667,0.40402132936507934,0.8910420659368182,0.3000000000174623,0.40402132936507934,1776506009000-1194637793272266752-874238000127541248,360.0,,,
1194637793272266752,1776505097000,874238000127541248,RJ47GA4754,684000,1776505781000,2.7307927255536004,0.0999999999994543,1.0343911839218183,0.6979951214032877,0.7000000000116415,1.0343911839218183,1776505097000-1194637793272266752-874238000127541248,722.0,,,0.0
1194637793272266752,1776486014000,874238000127541248,RJ47GA4754,191000,1776486205000,0.9294216437621836,0.04099194444444444,0.35205365294022106,0.32097380344236187,0.10000000000582077,0.35205365294022106,1776486014000-1194637793272266752-874238000127541248,113.0,,,
1194637793272266752,1776485423000,874238000127541248,RJ47GA4754,108000,1776485531000,0.62799,0.028611111111111108,0.237875,1.4209143457698372,,0.237875,1776485423000-1194637793272266752-874238000127541248,338.0,,,
1194637793272266752,1776483463000,874238000127541248,RJ47GA4754,676000,1776484139000,4.349666026292384,0.1999999999998181,1.647600767534994,2.7221400283213586,4.5,1.647600767534994,1776483463000-1194637793272266752-874238000127541248,4485.0,,,0.0
1194637793272266752,1776482231000,874238000127541248,RJ47GA4754,518000,1776482749000,3.471600804260937,0.12722222222222224,1.3150003046442942,1.9231934708061462,1.8999999999941792,1.3150003046442942,1776482231000-1194637793272266752-874238000127541248,2529.0,,,0.0
