vehicle_id_agg,trip_id,start_time_agg,end_time_agg,counts,total_distance,total_fuel_consumed,mean_mileage,account_id,start_time_trips,vehicle_id_trips,vehicle_plate,duration,end_time_trips,carbon_emission,engine_hours,fuel_consumed,mileage,odo_distance_km,raw_fuel_consumed,id,distance,driver_ids,active_driver,adblue_consumed
1286352128566099968,1776522023000-632578958264631296-1286352128566099968,1776522023000,1776542206000,1,260.455,82.1,3.1724116930572475,632578958264631296,1776522023000,1286352128566099968,NL01AG9587,20183000,1776542206000,216.74365730413615,5.550000000000182,82.09987019096066,3.172416708993488,266.3999999999942,82.09987019096066,1776522023000-632578958264631296-1286352128566099968,260.455,,,
1537822792169291776,1776526322000-632578958264631296-1537822792169291776,1776526322000,1776543732000,1,209.42,79.347,2.6392932309980215,632578958264631296,1776526322000,1537822792169291776,NL01AK8056,17410000,1776543732000,209.4765528368935,4.800000000000011,79.34717910488389,2.6392872735044715,215.31500000000005,79.34717910488389,1776526322000-632578958264631296-1537822792169291776,209.42,,,
1362453820235317248,1776524263000-632578958264631296-1362453820235317248,1776524263000,1776541143000,1,202.183,36.383,5.557073358436632,632578958264631296,1776524263000,1362453820235317248,NL01AJ4179,16880000,1776541143000,96.05021575749075,4.650000000000091,36.38265748389801,5.557125674216645,214.0,36.38265748389801,1776524263000-632578958264631296-1362453820235317248,202.183,,,
947102733284933632,1776504252000-632578958264631296-947102733284933632,1776504252000,1776521614000,1,188.086,64.872,2.8993402392403502,632578958264631296,1776504252000,947102733284933632,RJ47GA3510,17362000,1776521614000,171.26138058833476,4.799999999999272,64.87173507133892,2.8993520798104657,191.0,64.87173507133892,1776504252000-632578958264631296-947102733284933632,188.086,,,
873109579045535744,1776489160000-632578958264631296-873109579045535744,1776489160000,1776501606000,1,186.923,35.179,5.313482475340401,632578958264631296,1776489160000,873109579045535744,RJ14GN1568,12446000,1776501606000,92.87277968036616,3.4000000000005457,35.17908321225991,5.31346990688084,194.59999999997672,35.17908321225991,1776489160000-632578958264631296-873109579045535744,186.923,,,1.7552914480879553
1465365829724930048,1776494846000-632578958264631296-1465365829724930048,1776494846000,1776512613000,1,184.982,58.845,3.1435466054889964,632578958264631296,1776494846000,1465365829724930048,RJ14GQ0815,17767000,1776512613000,155.3503311306538,4.900000000000546,58.84482239797492,3.1435560931587747,179.0,58.84482239797492,1776494846000-632578958264631296-1465365829724930048,184.982,,,
1062738070563979264,1776470068000-632578958264631296-1062738070563979264,1776470068000,1776483805000,1,181.125,62.635,2.891753811766584,632578958264631296,1776470068000,1062738070563979264,RJ47GA3845,13737000,1776483805000,165.35602393667688,3.7999999999992724,62.634857551771546,2.8917603883794114,181.125,62.634857551771546,1776470068000-632578958264631296-1062738070563979264,181.125,,,
866245373776101376,1776494822000-632578958264631296-866245373776101376,1776494822000,1776508651000,1,180.024,53.699,3.352464664146446,632578958264631296,1776494822000,866245373776101376,RJ47GA4404,13829000,1776508651000,141.76661045787176,3.7000000000007276,53.69947365828476,3.3524350936021863,188.0,53.69947365828476,1776494822000-632578958264631296-866245373776101376,180.024,['900758004146634763'],900758004146634763,3.234949593320489
1083019060351860736,1776516887000-632578958264631296-1083019060351860736,1776516887000,1776531927000,1,178.386,71.25,2.503663157894737,632578958264631296,1776516887000,1083019060351860736,RJ47GA5912,15040000,1776531927000,188.10000000000002,4.149999999999636,71.25,2.503663157894737,188.79999999998836,71.25,1776516887000-632578958264631296-1083019060351860736,178.386,,,
1083727986517082112,1776516912000-632578958264631296-1083727986517082112,1776516912000,1776531944000,1,178.314,66.131,2.6963753761473437,632578958264631296,1776516912000,1083727986517082112,RJ47GA6315,15032000,1776531944000,174.5868398095506,4.149999999999636,66.13137871573886,2.6963599347666762,187.79999999998836,66.13137871573886,1776516912000-632578958264631296-1083727986517082112,178.314,,,
1050036836505747456,1776472325000-632578958264631296-1050036836505747456,1776472325000,1776487219000,1,175.593,45.587,3.851821791300151,632578958264631296,1776472325000,1050036836505747456,RJ47GA6288,14894000,1776487219000,120.34982868864354,4.099999999999454,45.58705632145588,3.8518170324885808,185.20000000001164,45.58705632145588,1776472325000-632578958264631296-1050036836505747456,175.593,,,
