vehicle_id,trip_id,start_time,end_time,counts,total_distance,total_fuel_consumed,mean_mileage
1406271868830220288,1775487437000-649034868264558592-1406271868830220288,1775487437000,1775545141000,2,997.644,252.14,3.9567065915761086
1518565483060658176,1775485928000-649034868264558592-1518565483060658176,1775485928000,1775543545000,2,867.7929999999999,266.344,3.258166131018532
1494312585351135232,1775399080000-649034868264558592-1494312585351135232,1775399080000,1775456717000,3,861.71,295.20500000000004,2.919022374282278
1494313280225673216,1775487506000-649034868264558592-1494313280225673216,1775487506000,1775545166000,2,842.694,246.35500000000002,3.4206490633435487
1536322320262496256,1775399824000-649034868264558592-1536322320262496256,1775399824000,1775448579000,3,833.426,236.497,3.5240447024697987
1494313280225673216,1775400791000-649034868264558592-1494313280225673216,1775400791000,1775441377000,3,822.0039999999999,199.272,4.12503512786543
1268894095296692224,1775399558000-649034868264558592-1268894095296692224,1775399558000,1775456564000,2,798.026,273.733,2.9153445145451955
1518565483060658176,1775399624000-649034868264558592-1518565483060658176,1775399624000,1775456317000,3,797.469,252.47500000000002,3.158605802554708
1474016264899788800,1775486362000-649034868264558592-1474016264899788800,1775486362000,1775538258000,2,796.115,263.758,3.018353945662312
1334832234422599680,1775407813000-649034868264558592-1334832234422599680,1775407813000,1775465433000,2,792.8209999999999,283.438,2.7971584614624714
1268893877926887424,1775494300000-649034868264558592-1268893877926887424,1775494300000,1775548209000,2,763.679,270.306,2.8252388034301865
1268893773056704512,1775405657000-649034868264558592-1268893773056704512,1775405657000,1775463341000,3,763.626,258.51300000000003,2.9539172111267127
930508235230674944,1775499603000-649034868264558592-930508235230674944,1775499603000,1775545256000,1,741.11,224.612,3.299512047441811
1220369221305761792,1775478022000-649034868264558592-1220369221305761792,1775478022000,1775537783000,4,703.416,272.849,2.578041334217828
1334833501215653888,1775486248000-649034868264558592-1334833501215653888,1775486248000,1775528805000,1,695.902,201.888,3.4469705975590426
1186996414987632640,1775470331000-649034868264558592-1186996414987632640,1775470331000,1775527991000,3,685.543,249.72,2.745246676277431
1284476928488636416,1775487538000-649034868264558592-1284476928488636416,1775487538000,1775530938000,2,664.238,207.33700000000002,3.203663600804487
1284477133422329856,1775399940000-649034868264558592-1284477133422329856,1775399940000,1775440074000,2,662.6379999999999,195.66299999999998,3.3866290509702908
1186996301657538560,1775405147000-649034868264558592-1186996301657538560,1775405147000,1775452528000,3,657.894,226.99099999999999,2.8983263653625038
1268893955106275328,1775493464000-649034868264558592-1268893955106275328,1775493464000,1775541153000,3,650.005,232.09,2.800659227023999
1334833185816576000,1775398809000-649034868264558592-1334833185816576000,1775398809000,1775439179000,1,647.986,169.598,3.8207172254389787
930508235230674944,1775401769000-649034868264558592-930508235230674944,1775401769000,1775441110000,1,636.466,189.357,3.361196047677139
933044705925529600,1775403768000-649034868264558592-933044705925529600,1775403768000,1775438924000,1,632.173,177.89,3.553729833042892
1192134718468915200,1775390418000-649034868264558592-1192134718468915200,1775390418000,1775441378000,2,631.145,191.704,3.29228915411259
1474013563159838720,1775484186000-649034868264558592-1474013563159838720,1775484186000,1775534461000,3,622.1700000000001,209.04000000000002,2.9763203214695753
1474013563159838720,1775401922000-649034868264558592-1474013563159838720,1775401922000,1775451564000,2,616.293,218.20499999999998,2.8243761600329966
1192134718468915200,1775487148000-649034868264558592-1192134718468915200,1775487148000,1775536746000,1,614.959,182.784,3.364402792366947
1284477133422329856,1775493905000-649034868264558592-1284477133422329856,1775493905000,1775532345000,2,611.654,175.361,3.487970529365138
1084481853835968512,1775405895000-649034868264558592-1084481853835968512,1775405895000,1775440988000,2,610.8499999999999,190.326,3.2094931853766693
1066488795177680896,1775485836000-649034868264558592-1066488795177680896,1775485836000,1775529662000,1,610.531,209.452,2.9148969692340008
1406272050288394240,1775409802000-649034868264558592-1406272050288394240,1775409802000,1775454607000,2,609.413,208.666,2.920518915395896
1536322320262496256,1775495210000-649034868264558592-1536322320262496256,1775495210000,1775541200000,3,607.903,211.66899999999998,2.8719510178627954
1146410747421523968,1775498233000-649034868264558592-1146410747421523968,1775498233000,1775540522000,3,607.225,216.99599999999998,2.7983234714003946
1474013221449891840,1775488945000-649034868264558592-1474013221449891840,1775488945000,1775530795000,2,606.316,204.523,2.964536995839099
1474016042442293248,1775400417000-649034868264558592-1474016042442293248,1775400417000,1775442989000,3,599.025,190.23000000000002,3.148951269515849
1140330319757443072,1775478136000-649034868264558592-1140330319757443072,1775478136000,1775478691000,1,593.0,0.262,2263.358778625954
1494312472553717760,1775417158000-649034868264558592-1494312472553717760,1775417158000,1775460298000,3,587.15,222.517,2.6386747978806113
1066488845387694080,1775400350000-649034868264558592-1066488845387694080,1775400350000,1775442254000,1,575.432,192.878,2.983398832422568
1334832578175172608,1775412170000-649034868264558592-1334832578175172608,1775412170000,1775456494000,3,575.052,198.018,2.9040390267551435
