vehicle_id_agg,trip_id,start_time_agg,end_time_agg,counts,total_distance,total_fuel_consumed,mean_mileage,account_id,start_time_trips,vehicle_id_trips,vehicle_plate,duration,end_time_trips,carbon_emission,fuel_consumed,mileage,odo_distance_km,raw_fuel_consumed,id,distance,load_estimation,driver_ids,engine_hours
1207353920964263936,1789169272000-1205841794575630336-1207353920964263936,1789169272000,1789199499000,1,249.035,67.538,3.687331576297788,1205841794575630336,1789169272000,1207353920964263936,OD10Y3942,30227000,1789199499000,178.3003077350281,67.53799535417731,3.6873318299429934,257.1450000000041,67.53799535417731,1789169272000-1205841794575630336-1207353920964263936,249.035,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1789199506927}",,0.0
1321504772410310656,1789149220000-1205841794575630336-1321504772410310656,1789149220000,1789167462000,1,214.839,46.946,4.5763004302816,1205841794575630336,1789149220000,1321504772410310656,OD08X4547,18242000,1789167462000,123.93792127026141,46.946182299341444,4.576282659793909,219.7850000000035,46.946182299341444,1789149220000-1205841794575630336-1321504772410310656,214.839,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1789167468705}",,0.0
1207353169709891584,1789114936000-1205841794575630336-1207353169709891584,1789114936000,1789138451000,2,202.73000000000002,51.674,3.923249603282115,1205841794575630336,1789114936000,1207353169709891584,OD10Y3956,23515000,1789138451000,136.4387270042409,51.681335986454876,3.835175624174033,204.63499999999476,51.681335986454876,1789114936000-1205841794575630336-1207353169709891584,198.207,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1789138461998}",,0.0
1262017082736771072,1789110764000-1205841794575630336-1262017082736771072,1789110764000,1789136602000,1,175.0,28.391,6.163925187559438,1205841794575630336,1789110764000,1262017082736771072,OD31L8596,25838000,1789136602000,74.95138814624029,28.39067732812132,6.1639952431378,182.20000000001164,28.39067732812132,1789110764000-1205841794575630336-1262017082736771072,175.0,"{'confidence': 67.4, 'count': 10, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 8443.81728877172, 'std': 1738.8071465792218, 'timestamp': 1789136661650}",,0.0
1262199013944328192,1789085864000-1205841794575630336-1262199013944328192,1789085864000,1789118574000,1,169.188,38.5,4.3944935064935065,1205841794575630336,1789085864000,1262199013944328192,OD29N3024,32710000,1789118574000,101.64,38.5,4.3944935064935065,181.375,38.5,1789085864000-1205841794575630336-1262199013944328192,169.188,"{'confidence': 81.4, 'count': 44, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 7529.896216494456, 'std': 1856.8606953582243, 'timestamp': 1789118580640}",,9.050000000000182
1262196772147560448,1789087921000-1205841794575630336-1262196772147560448,1789087921000,1789109517000,1,147.739,23.704,6.232661154235572,1205841794575630336,1789087921000,1262196772147560448,OD11AE5012,21596000,1789109517000,62.57909902914734,23.704204177707325,6.2326074688025805,158.75,23.69319381629914,1789087921000-1205841794575630336-1262196772147560448,147.739,"{'confidence': 62.4, 'count': 8, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 10724.60558078808, 'std': 2279.3688806239516, 'timestamp': 1789109675990}",,5.981319444444263
1262052865707343872,1789105596000-1205841794575630336-1262052865707343872,1789105596000,1789127201000,1,145.782,31.274,4.661444010999553,1205841794575630336,1789105596000,1262052865707343872,OD26G3693,21605000,1789127201000,82.56464721056709,31.27448757976026,4.661371337522567,153.29999999998836,31.27448757976026,1789105596000-1205841794575630336-1262052865707343872,145.782,"{'confidence': 53.3, 'count': 20, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'LOW', 'mean': 5988.830058420483, 'std': 2502.8193470028464, 'timestamp': 1789127205383}",,0.0
1263152400886136832,1789084941000-1205841794575630336-1263152400886136832,1789084941000,1789105341000,1,145.51,33.551,4.3369795237101725,1205841794575630336,1789084941000,1263152400886136832,OD34U6420,20400000,1789105341000,88.57398635092208,33.550752405652304,4.337011529299888,156.625,33.550752405652304,1789084941000-1205841794575630336-1263152400886136832,145.51,"{'confidence': 52.3, 'count': 9, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 10838.439934930315, 'std': 3102.450937371222, 'timestamp': 1789105377260}",,5.649999999999636
1207324802503671808,1789117172000-1205841794575630336-1207324802503671808,1789117172000,1789131474000,1,143.0,25.69,5.566368236667964,1205841794575630336,1789117172000,1207324802503671808,OD30F1965,14302000,1789131474000,67.82172515981107,25.690047409019343,5.566357964360748,143.0,25.69004740901934,1789117172000-1205841794575630336-1207324802503671808,143.0,"{'confidence': None, 'count': None, 'error_code': 'ACCELERATION_FILTER_FAILED', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1789131492250}",,0.0
1207354165982920704,1789115173000-1205841794575630336-1207354165982920704,1789115173000,1789131638000,1,137.654,44.731,3.0773736334980213,1205841794575630336,1789115173000,1207354165982920704,OD18M8085,16465000,1789131638000,118.08966746753444,44.730934646793344,3.0773781296311027,142.59500000000116,44.730934646793344,1789115173000-1205841794575630336-1207354165982920704,137.654,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1789132211190}",,0.0
