vehicle_id_agg,trip_id,start_time_agg,end_time_agg,counts,total_distance,total_fuel_consumed,mean_mileage,account_id,start_time_trips,vehicle_id_trips,vehicle_plate,duration,end_time_trips,carbon_emission,fuel_consumed,mileage,odo_distance_km,raw_fuel_consumed,id,distance,load_estimation,driver_ids,engine_hours
1262066070110339072,1789086686000-1205841794575630336-1262066070110339072,1789086686000,1789103254000,2,111.30000000000001,18.582,5.989667420083952,1205841794575630336,1789086686000,1262066070110339072,OD27D5002,16568000,1789103254000,49.069671983705206,18.586996963524697,5.773121941676559,112.40000000002328,18.586996963524697,1789086686000-1205841794575630336-1262066070110339072,107.305,"{'confidence': 30.8, 'count': 7, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'MEDIUM', 'mean': 6135.994605275257, 'std': 2248.027848488858, 'timestamp': 1789103293467}",,0.0
1207300169024929792,1789115810000-1205841794575630336-1207300169024929792,1789115810000,1789128978000,2,73.0,15.158000000000001,4.815938778202929,1205841794575630336,1789115810000,1207300169024929792,OD18M3386,13168000,1789128978000,39.9540467818406,15.134108629485075,4.670311395961273,73.0,15.134108629485077,1789115810000-1205841794575630336-1207300169024929792,70.681,"{'confidence': None, 'count': None, 'error_code': 'RANSAC_NO_VALID_MODEL', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1789129405131}",,0.0
1262213791316180992,1789096933000-1205841794575630336-1262213791316180992,1789096933000,1789107397000,2,67.625,14.511000000000001,4.660257735510991,1205841794575630336,1789096933000,1262213791316180992,OD34T6556,10464000,1789107397000,38.15323492248685,14.451982925184414,4.410052262719978,67.625,14.451982925184412,1789096933000-1205841794575630336-1262213791316180992,63.734,"{'confidence': 79.9, 'count': 22, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 8738.694059079267, 'std': 1645.0810966429804, 'timestamp': 1789107402756}",,2.850000000000364
1262220021451456512,1789091223000-1205841794575630336-1262220021451456512,1789091223000,1789099227000,2,64.5,14.868,4.33817594834544,1205841794575630336,1789091223000,1262220021451456512,OD21R1695,8004000,1789099227000,39.10679248757666,14.813178972566917,4.171893157737977,65.625,14.813178972566918,1789091223000-1205841794575630336-1262220021451456512,61.799,"{'confidence': 51.6, 'count': 8, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 15374.542308138454, 'std': 4208.50404876239, 'timestamp': 1789099237671}",,2.199999999999818
1262401303171039232,1789085575000-1205841794575630336-1262401303171039232,1789085575000,1789091339000,2,61.0,8.606,7.088078085056937,1205841794575630336,1789085575000,1262401303171039232,OD11AE4863,5764000,1789091339000,22.747904944936778,8.616630660960901,6.6426196331382625,61.875,8.616630660960901,1789085575000-1205841794575630336-1262401303171039232,57.237,,,1.550000000000182
1262056838044581888,1789114388000-1205841794575630336-1262056838044581888,1789114388000,1789121013000,2,54.0,8.204,6.582155046318868,1205841794575630336,1789114388000,1262056838044581888,OD17AB5639,6625000,1789121013000,21.6683883276201,8.20772285137125,6.332816170969531,54.5,8.20772285137125,1789114388000-1205841794575630336-1262056838044581888,51.978,,,0.0
1262220639310184448,1789089440000-1205841794575630336-1262220639310184448,1789089440000,1789098425000,3,53.875,9.315,5.783682232957595,1205841794575630336,1789089440000,1262220639310184448,OD21R1603,8985000,1789098425000,24.615933991388673,9.324217420980558,5.570118933856668,55.75,9.324217420980558,1789089440000-1205841794575630336-1262220639310184448,51.937,"{'confidence': 67.8, 'count': 12, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 9085.991870388574, 'std': 2026.046010337656, 'timestamp': 1789098432648}",,2.449999999999818
1262220639310184448,1789115886000-1205841794575630336-1262220639310184448,1789115886000,1789124033000,2,46.0,7.817,5.884610464372521,1205841794575630336,1789115886000,1262220639310184448,OD21R1603,8147000,1789124033000,20.645790088039185,7.820375033348176,5.623515472399472,46.5,7.820375033348175,1789115886000-1205841794575630336-1262220639310184448,43.978,"{'confidence': 63.4, 'count': 14, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 7306.520771997122, 'std': 1999.1103562636417, 'timestamp': 1789124039219}",,2.2000000000007276
1262071215879618560,1789124537000-1205841794575630336-1262071215879618560,1789124537000,1789130690000,2,42.5,7.0120000000000005,6.061038220193953,1205841794575630336,1789124537000,1262071215879618560,OD03AA8117,6153000,1789130690000,18.505585152145667,7.009691345509721,5.879288825805383,43.10000000000582,7.009691345509721,1789124537000-1205841794575630336-1262071215879618560,41.212,,,0.0
1262216481572126720,1789137678000-1205841794575630336-1262216481572126720,1789137678000,1789142140000,2,37.0,5.098000000000001,7.257748136524126,1205841794575630336,1789137678000,1262216481572126720,OD22Y4908,4462000,1789142140000,13.469820525047485,5.102204744336168,7.037545884425644,38.25,5.102204744336168,1789137678000-1205841794575630336-1262216481572126720,35.907,,,1.199999999999818
1262208034461974528,1789097789000-1205841794575630336-1262208034461974528,1789097789000,1789102760000,2,35.625,6.886,5.173540516990996,1205841794575630336,1789097789000,1262208034461974528,OD06M9151,4971000,1789102760000,18.187011007336952,6.8890193209609665,4.931616303735504,36.125,6.8890193209609665,1789097789000-1205841794575630336-1262208034461974528,33.974,,,1.3500000000003638
1262060081143349248,1789126994000-1205841794575630336-1262060081143349248,1789126994000,1789131949000,2,33.9,5.920000000000001,5.72635135135135,1205841794575630336,1789126994000,1262060081143349248,OD17AB5642,4955000,1789131949000,15.608245721940163,5.912214288613698,5.5595075542681585,34.29999999998836,5.912214288613698,1789126994000-1205841794575630336-1262060081143349248,32.869,,,0.0
1207344411910864896,1789087320000-1205841794575630336-1207344411910864896,1789087320000,1789090927000,2,29.0,4.266,6.797937177684013,1205841794575630336,1789087320000,1207344411910864896,OD08V3345,3607000,1789090927000,11.244236229775321,4.259180390066409,6.5536083104394605,29.0,4.259180390066409,1789087320000-1205841794575630336-1207344411910864896,27.913,,,0.0
1207345316857118720,1789095902000-1205841794575630336-1207345316857118720,1789095902000,1789099773000,2,26.0,5.218999999999999,4.981797279172255,1205841794575630336,1789095902000,1207345316857118720,OD24J9742,3871000,1789099773000,13.724345418627767,5.1986156888741535,4.777810380012738,26.0,5.1986156888741535,1789095902000-1205841794575630336-1207345316857118720,24.838,,,0.0
