vehicle_id_agg,trip_id,start_time_agg,end_time_agg,counts,total_distance,total_fuel_consumed,mean_mileage,account_id,start_time_trips,vehicle_id_trips,vehicle_plate,duration,end_time_trips,carbon_emission,distance,fuel_consumed,mileage,odo_distance_km,raw_fuel_consumed,id,engine_hours
1262220397747634176,1783407181000-1205841794575630336-1262220397747634176,1783407181000,1783427222000,1,143.407,40.316,3.5570741144954856,1205841794575630336,1783407181000,1262220397747634176,OD21R1629,20041000,1783427222000,106.43411270553098,143.407,40.315951782398095,3.5570783687317378,154.625,40.315951782398095,1783407181000-1205841794575630336-1262220397747634176,5.5
1262068694117253120,1783417401000-1205841794575630336-1262068694117253120,1783417401000,1783434777000,2,135.052,22.248,6.0702984537935984,1205841794575630336,1783417401000,1262068694117253120,OD17AB5436,17376000,1783434777000,59.35182336604158,110.114,22.48175127501575,4.897928041859046,114.80000000001746,22.48175127501575,1783417401000-1205841794575630336-1262068694117253120,0.0
1262075530765664256,1783414133000-1205841794575630336-1262075530765664256,1783414133000,1783431476000,1,134.501,26.384,5.097824439053972,1205841794575630336,1783414133000,1262075530765664256,OD15Y8031,17343000,1783431476000,69.65357802041949,134.501,26.38393106834071,5.097837757823508,140.79999999998836,26.38393106834071,1783414133000-1205841794575630336-1262075530765664256,0.0
1207351058741854208,1783391920000-1205841794575630336-1207351058741854208,1783391920000,1783407891000,1,132.243,37.484,3.5279852737167854,1205841794575630336,1783391920000,1207351058741854208,OD18M8059,15971000,1783407891000,98.95739685503109,132.243,37.48386244508753,3.5279982204003413,136.35500000001048,37.48386244508753,1783391920000-1205841794575630336-1207351058741854208,0.0
1262014975119982592,1783414742000-1205841794575630336-1262014975119982592,1783414742000,1783432509000,1,130.388,20.093,6.489225103269796,1205841794575630336,1783414742000,1262014975119982592,OD15Y8010,17767000,1783432509000,53.04482029562484,130.388,20.092734960463954,6.489310701433214,135.5,20.092734960463954,1783414742000-1205841794575630336-1262014975119982592,0.0
1351922428674048000,1783414549000-1205841794575630336-1351922428674048000,1783414549000,1783427041000,1,130.267,19.605,6.644580464167304,1205841794575630336,1783414549000,1351922428674048000,GJ01JT8367,12492000,1783427041000,51.75628273793598,130.267,19.604652552248478,6.644698224200844,134.8000000000029,19.604652552248478,1783414549000-1205841794575630336-1351922428674048000,0.0
1207350892068601856,1783399475000-1205841794575630336-1207350892068601856,1783399475000,1783416336000,1,128.235,39.632,3.2356429148163106,1205841794575630336,1783399475000,1207350892068601856,OD08W4631,16861000,1783416336000,104.62777578903173,128.235,39.63173325342111,3.235664692735346,132.59000000001106,39.63173325342111,1783399475000-1205841794575630336-1207350892068601856,0.0
1262068694117253120,1783384461000-1205841794575630336-1262068694117253120,1783384461000,1783411930000,1,127.175,37.82,3.3626388154415654,1205841794575630336,1783384461000,1262068694117253120,OD17AB5436,27469000,1783411930000,99.84412338898986,127.175,37.8197437079507,3.3626616029464125,133.09999999997672,37.8197437079507,1783384461000-1205841794575630336-1262068694117253120,0.0
1262027899922284544,1783412540000-1205841794575630336-1262027899922284544,1783412540000,1783427670000,1,124.486,18.904,6.585167160389336,1205841794575630336,1783412540000,1262027899922284544,OD27D5068,15130000,1783427670000,49.90640324361382,124.486,18.903940622580993,6.585187844448682,130.29999999998836,18.903940622580993,1783412540000-1205841794575630336-1262027899922284544,0.0
1262224388988600320,1783392487000-1205841794575630336-1262224388988600320,1783392487000,1783407774000,1,121.84,32.336,3.7679366650173183,1205841794575630336,1783392487000,1262224388988600320,OD21R1626,15287000,1783407774000,85.3678261287135,121.84,32.33629777602784,3.7679019671301006,130.75,32.33629777602784,1783392487000-1205841794575630336-1262224388988600320,4.25
1207340613821792256,1783408134000-1205841794575630336-1207340613821792256,1783408134000,1783422299000,1,121.732,19.77,6.157410217501265,1205841794575630336,1783408134000,1207340613821792256,OD20C5878,14165000,1783422299000,52.19185838867423,121.732,19.769643329043266,6.157521305463588,125.0,19.769643329043266,1783408134000-1205841794575630336-1207340613821792256,0.0
1262146098550538240,1783412941000-1205841794575630336-1262146098550538240,1783412941000,1783431906000,1,120.86,21.5,5.6213953488372095,1205841794575630336,1783412941000,1262146098550538240,OD01AW2505,18965000,1783431906000,56.760648647395655,120.86,21.50024569977108,5.621331108848064,129.375,21.50024569977108,1783412941000-1205841794575630336-1262146098550538240,5.25
1262195380511047680,1783400690000-1205841794575630336-1262195380511047680,1783400690000,1783425776000,1,120.326,26.588,4.525575447570332,1205841794575630336,1783400690000,1262195380511047680,OD11AE3285,25086000,1783425776000,70.1929739105937,120.326,26.5882476934067,4.5255332877705285,128.875,26.5882476934067,1783400690000-1205841794575630336-1262195380511047680,6.850000000000364
1262146098550538240,1783384098000-1205841794575630336-1262146098550538240,1783384098000,1783400456000,1,119.104,24.298,4.901802617499383,1205841794575630336,1783384098000,1262146098550538240,OD01AW2505,16358000,1783400456000,64.14639471931703,119.104,24.297876787620087,4.901827474106058,127.5,24.297876787620087,1783384098000-1205841794575630336-1262146098550538240,4.449999999999818
1207345153560281088,1783414563000-1205841794575630336-1207345153560281088,1783414563000,1783429777000,1,118.255,22.189,5.329442516562261,1205841794575630336,1783414563000,1207345153560281088,OD24J9538,15214000,1783429777000,58.579636389986234,118.255,22.189256208328118,5.329380980134714,121.0,22.189256208328118,1783414563000-1205841794575630336-1207345153560281088,0.0
1207336641052540928,1783408786000-1205841794575630336-1207336641052540928,1783408786000,1783424077000,1,118.207,21.015,5.624886985486556,1205841794575630336,1783408786000,1207336641052540928,OD30F2048,15291000,1783424077000,55.480398624210785,118.207,21.015302509170752,5.62480601687348,122.0,21.015302509170752,1783408786000-1205841794575630336-1207336641052540928,0.0
1207350809923158016,1783420794000-1205841794575630336-1207350809923158016,1783420794000,1783435226000,1,117.661,31.439,3.742517255637902,1205841794575630336,1783420794000,1207350809923158016,OD18M8045,14432000,1783435226000,82.99780860415763,117.661,31.43856386521122,3.7425691741027465,121.26000000000931,31.43856386521122,1783420794000-1205841794575630336-1207350809923158016,0.0
1207345153560281088,1783400118000-1205841794575630336-1207345153560281088,1783400118000,1783414385000,1,117.644,22.147,5.311960987944191,1205841794575630336,1783400118000,1207345153560281088,OD24J9538,14267000,1783414385000,58.46677340312886,117.644,22.14650507694275,5.312079697960197,121.0,22.14650507694275,1783400118000-1205841794575630336-1207345153560281088,0.0
1207345153560281088,1783384186000-1205841794575630336-1207345153560281088,1783384186000,1783399290000,1,117.467,23.056,5.09485600277585,1205841794575630336,1783384186000,1207345153560281088,OD24J9538,15104000,1783399290000,60.8681833014209,117.467,23.056130038417006,5.094827267380605,120.0,23.056130038417006,1783384186000-1205841794575630336-1207345153560281088,0.0
1207354467398189056,1783414869000-1205841794575630336-1207354467398189056,1783414869000,1783430881000,1,117.251,24.421,4.801236640596208,1205841794575630336,1783414869000,1207354467398189056,OD08W5721,16012000,1783430881000,64.47103070995526,117.251,24.42084496589214,4.801267120927263,120.0,24.42084496589214,1783414869000-1205841794575630336-1207354467398189056,0.0
1341891089526685696,1783419611000-1205841794575630336-1341891089526685696,1783419611000,1783427060000,1,116.988,18.202,6.427205801560268,1205841794575630336,1783419611000,1341891089526685696,OD05BV5998,7449000,1783427060000,48.053040969703986,116.988,18.201909458221206,6.427237772417352,119.29300000000512,40.98406105166842,1783419611000-1205841794575630336-1341891089526685696,2.063611111111111
1262012583611727872,1783412812000-1205841794575630336-1262012583611727872,1783412812000,1783426948000,1,116.852,18.861,6.1954297227082336,1205841794575630336,1783412812000,1262012583611727872,OD26G5242,14136000,1783426948000,49.79199289309693,116.852,18.86060336859732,6.195560010267603,123.0,18.86060336859732,1783412812000-1205841794575630336-1262012583611727872,0.0
1207354467398189056,1783388779000-1205841794575630336-1207354467398189056,1783388779000,1783404142000,1,113.552,22.835,4.972717319903657,1205841794575630336,1783388779000,1207354467398189056,OD08W5721,15363000,1783404142000,60.2842373898749,113.552,22.834938405255645,4.972730733263774,117.0,22.834938405255645,1783388779000-1205841794575630336-1207354467398189056,0.0
1207336970854858752,1783407924000-1205841794575630336-1207336970854858752,1783407924000,1783413270000,1,113.0,14.776,7.6475365457498645,1205841794575630336,1783407924000,1207336970854858752,OD30F2058,5346000,1783413270000,39.009494775899036,113.0,14.776323778749633,7.647368972958578,113.0,7.207114452491787,1783407924000-1205841794575630336-1207336970854858752,0.0
1262099826342887424,1783386981000-1205841794575630336-1262099826342887424,1783386981000,1783402383000,1,110.939,23.55,4.7107855626326955,1205841794575630336,1783386981000,1262099826342887424,OD17AB5424,15402000,1783402383000,62.17169321066411,110.939,23.549883791918223,4.710808808240136,119.5,23.549883791918226,1783386981000-1205841794575630336-1262099826342887424,0.0
1207353807600615424,1783403540000-1205841794575630336-1207353807600615424,1783403540000,1783414395000,1,110.522,33.319,3.3170863471292655,1205841794575630336,1783403540000,1207353807600615424,OD10Y5209,10855000,1783414395000,87.96116954635028,110.522,33.31862482816298,3.317123697931852,111.95000000000073,33.31862482816298,1783403540000-1205841794575630336-1207353807600615424,0.0
1262076027933294592,1783383801000-1205841794575630336-1262076027933294592,1783383801000,1783398524000,1,109.704,19.246,5.700093525927466,1205841794575630336,1783383801000,1262076027933294592,OD15Y6343,14723000,1783398524000,50.808968158398876,109.704,19.245821272120786,5.700146460308015,115.5,19.245821272120786,1783383801000-1205841794575630336-1262076027933294592,0.0
1262136222998855680,1783409120000-1205841794575630336-1262136222998855680,1783409120000,1783426288000,1,108.707,19.5,5.574717948717948,1205841794575630336,1783409120000,1262136222998855680,OD11AE3463,17168000,1783426288000,51.480000000000004,108.707,19.5,5.574717948717948,116.5,19.5,1783409120000-1205841794575630336-1262136222998855680,4.75
1262031242937761792,1783409872000-1205841794575630336-1262031242937761792,1783409872000,1783425436000,1,106.885,19.611,5.450257508541125,1205841794575630336,1783409872000,1262031242937761792,OD03AA8268,15564000,1783425436000,51.77231908318994,106.885,19.610726925450734,5.450333402036465,110.0,19.610726925450734,1783409872000-1205841794575630336-1262031242937761792,0.0
1207340533945466880,1783389206000-1205841794575630336-1207340533945466880,1783389206000,1783399147000,1,106.608,17.848,5.97310623038996,1205841794575630336,1783389206000,1207340533945466880,OD20C5811,9941000,1783399147000,47.11759893742877,106.608,17.847575355086654,5.973248347687528,110.0,17.847575355086654,1783389206000-1205841794575630336-1207340533945466880,0.0
1207337394370510848,1783384648000-1205841794575630336-1207337394370510848,1783384648000,1783396348000,1,105.485,15.314,6.8881415698054065,1205841794575630336,1783384648000,1207337394370510848,OD30F1994,11700000,1783396348000,40.429795518875856,105.485,15.314316484422672,6.887999220030265,109.0,15.314316484422672,1783384648000-1205841794575630336-1207337394370510848,0.0
1207323821376274432,1783408020000-1205841794575630336-1207323821376274432,1783408020000,1783420989000,1,105.365,22.101,4.767431337948509,1205841794575630336,1783408020000,1207323821376274432,OD20C8478,12969000,1783420989000,58.347925478064795,105.365,22.10148692350939,4.767326305449751,109.0,22.10148692350939,1783408020000-1205841794575630336-1207323821376274432,0.0
1207352230378733568,1783385652000-1205841794575630336-1207352230378733568,1783385652000,1783399146000,1,104.16,35.852,2.905277250920451,1205841794575630336,1783385652000,1207352230378733568,OD08X4578,13494000,1783399146000,94.64823867408222,104.16,35.851605558364476,2.9053092149648125,107.7899999999936,35.851605558364476,1783385652000-1205841794575630336-1207352230378733568,0.0
1424705322294968320,1783428968000-1205841794575630336-1424705322294968320,1783428968000,1783440971000,1,104.146,16.556,6.290529113312394,1205841794575630336,1783428968000,1424705322294968320,OD06P6619MB,12003000,1783440971000,43.707999286160046,104.146,16.556060335666682,6.290506188579085,107.80000000000291,16.556060335666682,1783428968000-1205841794575630336-1424705322294968320,3.25
1207345693178462208,1783399181000-1205841794575630336-1207345693178462208,1783399181000,1783413113000,1,104.062,19.986,5.206744721304913,1205841794575630336,1783399181000,1207345693178462208,OD24J9586,13932000,1783413113000,52.764317204666,104.062,19.98648378964621,5.206618687670726,107.0,19.98648378964621,1783399181000-1205841794575630336-1207345693178462208,0.0
1207354165982920704,1783416485000-1205841794575630336-1207354165982920704,1783416485000,1783426125000,1,102.109,33.822,3.0190112944237475,1205841794575630336,1783416485000,1207354165982920704,OD18M8085,9640000,1783426125000,89.29076863775265,102.109,33.82226084763358,3.018988010884086,105.58999999999651,33.82226084763358,1783416485000-1205841794575630336-1207354165982920704,0.0
1207354165982920704,1783396763000-1205841794575630336-1207354165982920704,1783396763000,1783406683000,1,101.684,29.782,3.414277080115506,1205841794575630336,1783396763000,1207354165982920704,OD18M8085,9920000,1783406683000,78.62572325447893,101.684,29.782470929726866,3.4142230925005568,105.14499999998952,29.782470929726866,1783396763000-1205841794575630336-1207354165982920704,0.0
1262064901493358592,1783385939000-1205841794575630336-1262064901493358592,1783385939000,1783400827000,1,100.518,19.14,5.251724137931034,1205841794575630336,1783385939000,1262064901493358592,OD27D5004,14888000,1783400827000,50.52961982544513,100.518,19.140007509638306,5.251722077401605,105.59999999997672,19.140007509638306,1783385939000-1205841794575630336-1262064901493358592,0.0
1321504772410310656,1783428334000-1205841794575630336-1321504772410310656,1783428334000,1783439566000,1,100.5,24.002,4.187151070744105,1205841794575630336,1783428334000,1321504772410310656,OD08X4547,11232000,1783439566000,63.36509899573776,100.5,24.001931437779454,4.187163031463846,103.69000000000233,24.001931437779454,1783428334000-1205841794575630336-1321504772410310656,0.0
1262142965292204032,1783384299000-1205841794575630336-1262142965292204032,1783384299000,1783395702000,1,100.304,17.996,5.573683040675706,1205841794575630336,1783384299000,1262142965292204032,OD04U4706,11403000,1783395702000,47.51016281816513,100.304,17.996273794759517,5.573598242832266,107.75,17.996273794759517,1783384299000-1205841794575630336-1262142965292204032,3.100000000000364
1263540089556828160,1783427714000-1205841794575630336-1263540089556828160,1783427714000,1783439948000,1,100.296,12.826,7.819741150787463,1205841794575630336,1783427714000,1263540089556828160,OD18N1983,12234000,1783439948000,33.861074248866394,100.296,12.826164488206967,7.819640867089869,105.89999999999418,12.826164488206967,1783427714000-1205841794575630336-1263540089556828160,3.300000000000182
1263540421879922688,1783394804000-1205841794575630336-1263540421879922688,1783394804000,1783403072000,1,100.006,15.261,6.5530437061791496,1205841794575630336,1783394804000,1263540421879922688,OD11AF3976,8268000,1783403072000,40.28818683637673,100.006,15.260676831960883,6.553182476844966,104.39999999999418,15.260676831960883,1783394804000-1205841794575630336-1263540421879922688,2.25
1262021725181181952,1783413180000-1205841794575630336-1262021725181181952,1783413180000,1783426726000,1,99.998,16.23,6.161306223043746,1205841794575630336,1783413180000,1262021725181181952,OD31L9892,13546000,1783426726000,42.84821174499872,99.998,16.23038323674194,6.161160740408582,104.59999999997672,16.23038323674194,1783413180000-1205841794575630336-1262021725181181952,0.0
1262213665130545152,1783384425000-1205841794575630336-1262213665130545152,1783384425000,1783398062000,2,98.524,18.173000000000002,5.421449402960436,1205841794575630336,1783384425000,1262213665130545152,OD34T6510,13637000,1783398062000,47.88476237932903,98.539,18.138167567927663,5.432687708445201,104.625,18.138167567927663,1783384425000-1205841794575630336-1262213665130545152,3.699999999999818
1207296603921055744,1783400195000-1205841794575630336-1207296603921055744,1783400195000,1783413093000,1,98.09,18.369,5.339974957809353,1205841794575630336,1783400195000,1207296603921055744,OD08V3387,12898000,1783413093000,48.49290683135673,98.09,18.36852531490785,5.34011295508793,100.0,18.36852531490785,1783400195000-1205841794575630336-1207296603921055744,0.0
1262094673921441792,1783404629000-1205841794575630336-1262094673921441792,1783404629000,1783416136000,1,97.971,15.374,6.372512033302979,1205841794575630336,1783404629000,1262094673921441792,OD26G4237,11507000,1783416136000,40.588312987370855,97.971,15.374360980064717,6.3723624108367725,102.10000000000582,15.374360980064717,1783404629000-1205841794575630336-1262094673921441792,0.0
1262223645783097344,1783425327000-1205841794575630336-1262223645783097344,1783425327000,1783434875000,1,97.8,14.323,6.828178454234448,1205841794575630336,1783425327000,1262223645783097344,OD05BU0583,9548000,1783434875000,37.813219056214635,97.8,14.323189036444937,6.828088336413821,103.875,14.323189036444937,1783425327000-1205841794575630336-1262223645783097344,2.599999999999909
1207346475139334144,1783414747000-1205841794575630336-1207346475139334144,1783414747000,1783427646000,1,97.512,15.978,6.102891475779196,1205841794575630336,1783414747000,1207346475139334144,OD24J9533,12899000,1783427646000,42.18119958156651,97.512,15.977727114229738,6.102995707891141,,15.977727114229738,1783414747000-1205841794575630336-1207346475139334144,0.0
1262052313451724800,1783398634000-1205841794575630336-1262052313451724800,1783398634000,1783412327000,1,97.037,16.794,5.778075503155889,1205841794575630336,1783398634000,1262052313451724800,OD26G5271,13693000,1783412327000,44.33707217786168,97.037,16.7943455219173,5.777956626732658,101.20000000001164,16.7943455219173,1783398634000-1205841794575630336-1262052313451724800,0.0
1262052313451724800,1783413144000-1205841794575630336-1262052313451724800,1783413144000,1783426198000,1,96.954,14.331,6.765333891563743,1205841794575630336,1783413144000,1262052313451724800,OD26G5271,13054000,1783426198000,37.8337371476581,96.954,14.33096104077958,6.765352283361302,100.69999999998254,14.33096104077958,1783413144000-1205841794575630336-1262052313451724800,0.0
1262095009591590912,1783420046000-1205841794575630336-1262095009591590912,1783420046000,1783432102000,1,96.42,19.297,4.996631600766959,1205841794575630336,1783420046000,1262095009591590912,OD26G4265,12056000,1783432102000,50.94520415109918,96.42,19.297425814810296,4.99652134566052,102.5,19.297425814810296,1783420046000-1205841794575630336-1262095009591590912,0.0
1262031242937761792,1783391833000-1205841794575630336-1262031242937761792,1783391833000,1783407029000,1,96.329,18.437,5.22476541736725,1205841794575630336,1783391833000,1262031242937761792,OD03AA8268,15196000,1783407029000,48.674459578003734,96.329,18.437295294698384,5.224681736680719,100.60000000000582,18.437295294698384,1783391833000-1205841794575630336-1262031242937761792,0.0
1262213665130545152,1783403295000-1205841794575630336-1262213665130545152,1783403295000,1783415793000,1,96.074,14.7,6.535646258503402,1205841794575630336,1783403295000,1262213665130545152,OD34T6510,12498000,1783415793000,38.80911218991748,96.074,14.70042128405965,6.535458960225684,102.375,14.70042128405965,1783403295000-1205841794575630336-1262213665130545152,3.4000000000005457
1207296121005670400,1783412509000-1205841794575630336-1207296121005670400,1783412509000,1783424166000,1,95.941,22.155,4.330444594899571,1205841794575630336,1783412509000,1207296121005670400,OD30F1977,11657000,1783424166000,58.48828426907994,95.941,22.15465313222725,4.330512395178939,97.0,22.15465313222725,1783412509000-1205841794575630336-1207296121005670400,0.0
1262029917936156672,1783413579000-1205841794575630336-1262029917936156672,1783413579000,1783427920000,1,95.753,14.505,6.601378834884522,1205841794575630336,1783413579000,1262029917936156672,OD03AB1511,14341000,1783427920000,38.29228799806349,95.753,14.504654544721019,6.60153605897835,98.79999999998836,14.504654544721019,1783413579000-1205841794575630336-1262029917936156672,0.0
1262053656635637760,1783415327000-1205841794575630336-1262053656635637760,1783415327000,1783429723000,1,95.188,17.796,5.3488424365025855,1205841794575630336,1783415327000,1262053656635637760,OD17AB7301,14396000,1783429723000,46.980601202813524,95.188,17.795682273793002,5.348937935365345,100.0,17.795682273793002,1783415327000-1205841794575630336-1262053656635637760,0.0
1207301696301039616,1783384191000-1205841794575630336-1207301696301039616,1783384191000,1783394880000,1,95.128,20.187,4.7123396245108236,1205841794575630336,1783384191000,1207301696301039616,OD10X1853,10689000,1783394880000,53.29490126787645,95.128,20.18746260146835,4.7122316399031146,99.0,20.18746260146835,1783384191000-1205841794575630336-1207301696301039616,0.0
1262226735076737024,1783386656000-1205841794575630336-1262226735076737024,1783386656000,1783398840000,1,95.098,15.76,6.034137055837563,1205841794575630336,1783386656000,1262226735076737024,OD11AE3429,12184000,1783398840000,41.605354794847706,95.098,15.759604088957463,6.034288644765756,102.0,15.759604088957463,1783386656000-1205841794575630336-1262226735076737024,3.350000000000364
1262136222998855680,1783384053000-1205841794575630336-1262136222998855680,1783384053000,1783398884000,1,94.841,16.267,5.830269871519026,1205841794575630336,1783384053000,1262136222998855680,OD11AE3463,14831000,1783398884000,42.945974521842594,94.841,16.267414591607043,5.830121281161172,101.5,16.267414591607043,1783384053000-1205841794575630336-1262136222998855680,4.050000000000182
1262056558871707648,1783416236000-1205841794575630336-1262056558871707648,1783416236000,1783428477000,1,94.52,17.442,5.419103313840155,1205841794575630336,1783416236000,1262056558871707648,OD17AB7181,12241000,1783428477000,46.047208470125085,94.52,17.442124420501926,5.419064657565379,99.10000000000582,17.442124420501926,1783416236000-1205841794575630336-1262056558871707648,0.0
1262095009591590912,1783388407000-1205841794575630336-1262095009591590912,1783388407000,1783399999000,1,94.347,19.794,4.766444377083965,1205841794575630336,1783388407000,1262095009591590912,OD26G4265,11592000,1783399999000,52.25614336175828,94.347,19.79399369763571,4.766445894709427,100.39999999999418,19.79399369763571,1783388407000-1205841794575630336-1262095009591590912,0.0
1207354088103084032,1783387861000-1205841794575630336-1207354088103084032,1783387861000,1783402032000,1,94.279,28.182,3.345362287985239,1205841794575630336,1783387861000,1207354088103084032,OD10Y4007,14171000,1783402032000,74.40077491598062,94.279,28.18211171059872,3.3453490273599185,97.39499999998952,28.18211171059872,1783387861000-1205841794575630336-1207354088103084032,0.0
1207324587549786112,1783397119000-1205841794575630336-1207324587549786112,1783397119000,1783411037000,1,94.037,16.816,5.592114652711704,1205841794575630336,1783397119000,1207324587549786112,OD30F1904,13918000,1783411037000,44.39374618832782,94.037,16.815812950124172,5.5921768563265095,96.0,16.815812950124172,1783397119000-1205841794575630336-1207324587549786112,0.0
1262195647763709952,1783395752000-1205841794575630336-1262195647763709952,1783395752000,1783407462000,1,93.855,16.783,5.592265983435619,1205841794575630336,1783395752000,1262195647763709952,OD11AE5054,11710000,1783407462000,44.30695421811461,93.855,16.782937203831292,5.592286907834841,100.75,16.782937203831292,1783395752000-1205841794575630336-1262195647763709952,3.199999999999818
1262053656635637760,1783398800000-1205841794575630336-1262053656635637760,1783398800000,1783411859000,1,93.823,16.8,5.58470238095238,1205841794575630336,1783398800000,1262053656635637760,OD17AB7301,13059000,1783411859000,44.353179552872966,93.823,16.80044680033067,5.584553858302945,98.10000000000582,16.80044680033067,1783398800000-1205841794575630336-1262053656635637760,0.0
1262391263752093696,1783390920000-1205841794575630336-1262391263752093696,1783390920000,1783406488000,1,93.388,19.355,4.825006458279515,1205841794575630336,1783390920000,1262391263752093696,OD11AE5095,15568000,1783406488000,51.097536703961644,93.388,19.35512753937941,4.824974664206958,100.25,19.35512753937941,1783390920000-1205841794575630336-1262391263752093696,4.300000000000182
1207349271276290048,1783417526000-1205841794575630336-1207349271276290048,1783417526000,1783433168000,1,93.312,17.477,5.33913142987927,1205841794575630336,1783417526000,1207349271276290048,OD24J9552,15642000,1783433168000,46.138486870524375,93.312,17.47669957216832,5.339223210576872,96.0,17.47669957216832,1783417526000-1205841794575630336-1207349271276290048,0.0
1207324428367560704,1783416567000-1205841794575630336-1207324428367560704,1783416567000,1783428759000,1,93.172,14.574,6.393028681213119,1205841794575630336,1783416567000,1207324428367560704,OD30F1913,12192000,1783428759000,38.47565344931033,93.172,14.57411115504179,6.3929799223308335,96.0,14.57411115504179,1783416567000-1205841794575630336-1207324428367560704,0.0
