tags,id,start_time,end_time,account_id,vehicle_id,driver_id,driver_type,trip_id,driver_session_id,distance,mileage,loss,idling_alert_fuel_consumed,ready,alert_breath_test_duration,alert_breath_test_count,alert_camera_tampered_duration,alert_camera_tampered_count,alert_distracted_driving_duration,alert_distracted_driving_count,alert_drowsiness_duration,alert_drowsiness_count,alert_emergency_recording_duration,alert_emergency_recording_count,alert_eyes_closed_duration,alert_eyes_closed_count,alert_fcw_duration,alert_fcw_count,alert_lane_departure_warning_duration,alert_lane_departure_warning_count,alert_mobile_phone_duration,alert_mobile_phone_count,alert_pcw_duration,alert_pcw_count,alert_sd_card_tampered_duration,alert_sd_card_tampered_count,alert_seatbelt_violation_duration,alert_seatbelt_violation_count,alert_tailgating_duration,alert_tailgating_count,alert_smoking_duration,alert_smoking_count,alert_idling_duration,alert_idling_count,alert_over_speed_duration,alert_over_speed_count,alert_speeding_duration,alert_speeding_count,alert_freerun_duration,alert_freerun_count,alert_over_acc_duration,alert_over_acc_count,alert_hard_brake_duration,alert_hard_brake_count,alert_unscheduled_driving_duration,alert_unscheduled_driving_count,alert_slow_running_duration,alert_slow_running_count,alert_continuous_driving_duration,alert_continuous_driving_count,alert_fuel_chori_amount,alert_fuel_chori_count,alert_def_chori_amount,alert_def_chori_count,accident_count,unresolved_alerts_count,day_driving_duration,night_driving_duration,driver_idle_duration_before_trip,vehicle_idle_duration_before_trip,total_alerts_count,gear_utilization,peak_torque_range,fuel_smart_mode,terrain,uphill_slope,engine_load,engine_hours,fuel_consumed,adblue_consumed,avg_speed,last_gear_utilization,last_two_gear_utilization,below_ptr_duration,between_ptr_duration,above_ptr_duration,alert_stoppage_duration,alert_stoppage_count,last_gear_utilization_duration,last_two_gear_utilization_duration,total_gear_utilization_duration,first_gear_pickup_count,second_gear_pickup_count,third_and_higher_gear_pickup_count
[],1430193762327330816-1785542248000,1785542248000,1785557750000,642689989225816064,1430193762327330816,1521273622155493376,verified_drivers,1785524393000-642689989225816064-1430193762327330816,,240.3,3.636,,0.0,True,0,0,0,0,0.0,0,0.0,0,0,0,1520.026,4,6.364,3,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,26,9950,5552,0.0,0,26,,,,,,50.5,4.2,66.084,,55.804413,,,,,,3035,18,,,,,,
[],1533610372471193600-1785541727000,1785541727000,1785542822000,642689989225816064,1533610372471193600,,,1785541727000-642689989225816064-1533610372471193600,,0.774,0.918,,0.0,True,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1095,,166,1,"{'fifth_gear_duration': 17.670886075949365, 'first_gear_duration': 2.6582278481012658, 'ninth_gear_duration': 2.7088607594936707, 'sixth_gear_duration': 26.88607594936709, 'tenth_gear_duration': 2.7088607594936707, 'third_gear_duration': 10.784810126582279, 'eighth_gear_duration': 10.835443037974683, 'fourth_gear_duration': 8.075949367088606, 'second_gear_duration': 0, 'seventh_gear_duration': 17.670886075949365, 'twelfth_gear_duration': 0, 'eleventh_gear_duration': 0}",,,,,16.61,0.27527776,0.843,,2.5446575,0.0,0.0,108800.0,24200.0,0.0,8204,1,0.0,0.0,197.5,,,
[],739451124913799168-1785541680000,1785541680000,1785551099000,642689989225816064,739451124913799168,,,1785541680000-642689989225816064-739451124913799168,,132.264,4.125,,0.0,True,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,6,3299,6120,,0,6,"{'fifth_gear_duration': 28.0595694981005, 'first_gear_duration': 1.3002522251295703, 'sixth_gear_duration': 43.94581884033705, 'third_gear_duration': 6.21766502097685, 'fourth_gear_duration': 18.868023179166986, 'second_gear_duration': 1.6086712362890478}",,,"{'up': 26.26367355468216, 'down': 31.02580795537659, 'plane': 42.710518489941244}",0.43575403,52.88,,32.061,,50.552116,43.94582,72.00539,1362786.0,3614427.0,46224.0,979,4,3530.125,5784.123,8032.903,2.0,1.0,0.0
[],1326601836949405696-1785541667000,1785541667000,1785554139000,642689989225816064,1326601836949405696,1546625092811751424,verified_drivers,1785541667000-642689989225816064-1326601836949405696,,186.735,3.414,,0.0,True,0,0,0,0,0.0,0,0.0,0,0,0,2108.901,6,37.759,18,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,32,6,0,0,0,0,0,0,0,0,0,0,0,35,6339,6133,0.0,0,35,"{'fifth_gear_duration': 19.22412856332178, 'first_gear_duration': 2.9146493123890704, 'sixth_gear_duration': 42.829890247878005, 'third_gear_duration': 14.499595522982748, 'fourth_gear_duration': 12.837013872957995, 'second_gear_duration': 7.694722480470401}",,,"{'up': 10.692447715604441, 'down': 16.080093325744034, 'plane': 73.22745895865152}",0.3860681,42.38,3.4233334,54.695,,53.900417,42.82989,62.05402,4359107.0,2640650.0,319950.0,1450,5,1773.65,2569.75,4141.15,7.0,3.0,0.0
[],718584903502921728-1785541665000,1785541665000,1785542379000,642689989225816064,718584903502921728,,,1785541665000-642689989225816064-718584903502921728,,6.926,3.486,,0.0,True,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,714,,651,1,,,,"{'up': 100, 'down': 0, 'plane': 0}",0.8405279,49.01,,1.987,,34.92101,,,,,,5217,1,,,,,,
[],1326602160833560576-1785541627000,1785541627000,1785557264000,642689989225816064,1326602160833560576,911222618265223171,verified_drivers,1785541627000-642689989225816064-1326602160833560576,,199.045,2.994,,0.0,True,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,40,1,0,0,0.0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,16,9464,6173,0.0,0,16,"{'fifth_gear_duration': 20.89386580819127, 'first_gear_duration': 4.186861227555825, 'sixth_gear_duration': 40.67310645007479, 'third_gear_duration': 10.998856211294163, 'fourth_gear_duration': 17.578373275701573, 'second_gear_duration': 5.668937027182379}",,,"{'up': 25.26876957471089, 'down': 22.588630121995088, 'plane': 52.14260030329402}",0.41882506,42.09,4.306667,66.472,,45.824776,40.673107,61.56697,4997748.0,3615482.0,310250.0,6518,14,2449.016,3707.081,6021.217,14.0,8.0,0.0
[],739115416302911488-1785541271000,1785541271000,1785547573000,642689989225816064,739115416302911488,1531063751191560192,verified_drivers,1785520080000-642689989225816064-739115416302911488,,0.0,0.0,,0.0,True,0,0,0,0,11.663,1,0.0,0,0,0,0.0,0,4.372,2,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,6302,0.0,1,8,,,,,,70.92,1.75,24.326,,0.0,,,,,,1812,5,,,,,,
[],739451124913799168-1785540210000,1785540210000,1785541658000,642689989225816064,739451124913799168,,,1785540210000-642689989225816064-739451124913799168,,18.752,4.317,,0.0,True,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1448,,0,1,"{'fifth_gear_duration': 31.418588225640065, 'first_gear_duration': 1.8395972052893184, 'sixth_gear_duration': 24.170100464222077, 'third_gear_duration': 6.072986026446591, 'fourth_gear_duration': 33.09575166463472, 'second_gear_duration': 3.4029764137672323}",,,"{'up': 80.14583101413781, 'down': 19.854168985862195, 'plane': 0}",0.3338285,,,4.344,,46.620995,24.170101,55.588688,283776.0,617265.0,0.0,0,0,329.889,758.71,1364.864,,,
[],1533593777682251776-1785540084000,1785540084000,1785554712000,642689989225816064,1533593777682251776,911222618336526374,verified_drivers,1785540084000-642689989225816064-1533593777682251776,,204.287,3.472,,0.0,True,0,0,0,0,0.0,0,0.0,0,0,0,109.833,4,4.442,2,0,0,11.937,1,0,0,0,0,0,0,0.0,0,0,0,0.0,0,80,2,0,0,0.0,0,42,9,220,42,0,0,0,0,0,0,0,0,0,0,0,74,6912,7716,0.0,0,75,"{'fifth_gear_duration': 1.2629720210385171, 'first_gear_duration': 0.7355926761786952, 'ninth_gear_duration': 6.456501827178214, 'sixth_gear_duration': 1.8295389089810294, 'tenth_gear_duration': 11.197722401110472, 'third_gear_duration': 0.5557076892569475, 'eighth_gear_duration': 4.31251829538909, 'fourth_gear_duration': 0.7355926761786952, 'second_gear_duration': 0.7577832126231102, 'seventh_gear_duration': 2.2733496378693308, 'twelfth_gear_duration': 52.83236230063928, 'eleventh_gear_duration': 17.050358353556625}",,,"{'up': 24.962990474297317, 'down': 22.84180847112734, 'plane': 52.19520105457535}",0.41066498,38.95,4.026111,58.837,,50.27572,52.832363,69.88272,4266650.0,2774350.0,206950.0,7484,15,5595.0,7400.65,10590.1,,,
[],1326601969871093760-1785539976000,1785539976000,1785553821000,642689989225816064,1326601969871093760,911222618336526362,verified_drivers,1785539976000-642689989225816064-1326601969871093760,,186.928,3.697,,0.0,True,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,1.785,1,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,9,2,0,0,0,0,0,0,0,0,0,0,0,11,6021,7824,0.0,0,11,"{'fifth_gear_duration': 18.88791365147609, 'first_gear_duration': 3.4833228896052053, 'sixth_gear_duration': 38.67666768350768, 'third_gear_duration': 13.29235133655859, 'fourth_gear_duration': 16.937561189417657, 'second_gear_duration': 8.722183249434773}",,,"{'up': 10.750305150719148, 'down': 16.08045854168894, 'plane': 73.1692363075919}",0.37490642,36.87,3.7902777,50.559,,48.60533,38.676666,57.564583,4632400.0,2592200.0,126050.0,1950,8,1756.0,2613.55,4540.205,7.0,5.0,0.0
[],739451124913799168-1785539782000,1785539782000,1785540188000,642689989225816064,739451124913799168,,,1785539782000-642689989225816064-739451124913799168,,7.101,4.488,,0.0,True,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,406,,0,0,,,,"{'up': 0, 'down': 0, 'plane': 100}",,,,1.582,,62.96453,,,,,,0,0,,,,,,
[],718584903502921728-1785539649000,1785539649000,1785541014000,642689989225816064,718584903502921728,,,1785539649000-642689989225816064-718584903502921728,,6.99,2.993,,0.0,True,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1365,,904,3,"{'fifth_gear_duration': 30.127427184466022, 'first_gear_duration': 5.24878640776699, 'third_gear_duration': 21.055825242718445, 'fourth_gear_duration': 34.1626213592233, 'second_gear_duration': 9.405339805825243}",,,"{'up': 0, 'down': 0, 'plane': 100}",,38.11,,2.336,,18.435165,30.127428,64.29005,323135.0,269666.0,0.0,1378,3,198.6,423.8,659.2,3.0,0.0,0.0
[],739451124913799168-1785539595000,1785539595000,1785539760000,642689989225816064,739451124913799168,,,1785539595000-642689989225816064-739451124913799168,,2.975,4.208,,0.0,True,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,,22,0,,,,,,,,0.707,,64.90909,,,,,,0,0,,,,,,
