vehicle_id_agg,trip_id,start_time_agg,end_time_agg,counts,total_distance,total_fuel_consumed,mean_mileage,account_id,start_time_trips,vehicle_id_trips,vehicle_plate,duration,end_time_trips,carbon_emission,fuel_consumed,odo_distance_km,raw_fuel_consumed,id,mileage,distance,load_estimation,engine_hours,active_driver,driver_ids
566306901520842752,1785494673000-642689989225816064-566306901520842752,1785494673000,1785514809000,1,227.257,49.233,4.615948652326692,642689989225816064,1785494673000,566306901520842752,MP09AF2718,20136000,1785514809000,129.97605517850124,49.233354234280775,,37.85722404415953,1785494673000-642689989225816064-566306901520842752,4.615915440548287,227.257,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1785575931127}",3.2434886111111196,,
739919483375714304,1785505668000-642689989225816064-739919483375714304,1785505668000,1785528207000,1,220.799,58.345,3.784368840517611,642689989225816064,1785505668000,739919483375714304,MP13P8163,22539000,1785528207000,154.03146527591392,58.345251998452234,,58.345251998452234,1785505668000-642689989225816064-739919483375714304,3.7843524954842476,220.799,"{'confidence': 62.3, 'count': 4, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 14095.809769683761, 'std': 2124.609887563071, 'timestamp': 1785580514258}",0.0,,
739928272518774784,1785507479000-642689989225816064-739928272518774784,1785507479000,1785526862000,1,217.754,52.484,4.148959682950994,642689989225816064,1785507479000,739928272518774784,MP13P7218,19383000,1785526862000,138.55813634841513,52.48414255621785,198.375,52.48414255621785,1785507479000-642689989225816064-739928272518774784,4.148948413642369,217.754,"{'confidence': 62.9, 'count': 5, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 15309.36138840982, 'std': 2538.1312309119016, 'timestamp': 1785549864071}",0.0,,
1326601740895649792,1785498744000-642689989225816064-1326601740895649792,1785498744000,1785516328000,1,209.389,65.863,3.179159771039886,642689989225816064,1785498744000,1326601740895649792,MP09DT3654,17584000,1785516328000,173.87702653498928,65.8625100511323,207.19999999995343,65.8625100511323,1785498744000-642689989225816064-1326601740895649792,3.179183420696251,209.389,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1785543256760}",4.829722222222699,,
1532377823644221440,1785460982000-642689989225816064-1532377823644221440,1785460982000,1785476564000,1,207.509,46.307,4.481158356188049,642689989225816064,1785460982000,1532377823644221440,MP09BJ9733,15582000,1785476564000,122.24920073022624,46.30651542811599,,46.15925677684243,1785460982000-642689989225816064-1532377823644221440,4.481205249013542,207.509,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1785558230455}",4.255555555555475,,
1533593777682251776,1785540084000-642689989225816064-1533593777682251776,1785540084000,1785554712000,1,204.287,58.837,3.472083892788551,642689989225816064,1785540084000,1533593777682251776,MP09BL8707,14628000,1785554712000,155.33054697526035,58.83732839971982,,58.83732839971982,1785540084000-642689989225816064-1533593777682251776,3.4720645134012034,204.287,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1785585490654}",4.026111111111277,,
1326602160833560576,1785500659000-642689989225816064-1326602160833560576,1785500659000,1785517826000,1,200.543,68.747,2.9171163832603604,642689989225816064,1785500659000,1326602160833560576,MP09DT3645,17167000,1785517826000,181.49145136391274,68.74676188026997,198.15999999991618,68.74676188026997,1785500659000-642689989225816064-1326602160833560576,2.917126487343035,200.543,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1785543809148}",4.739444444443507,,
1326601811460620288,1785503971000-642689989225816064-1326601811460620288,1785503971000,1785520730000,1,200.49,67.138,2.9862373022729303,642689989225816064,1785503971000,1326601811460620288,MP09AE9054,16759000,1785520730000,177.24319576966775,67.13757415517718,198.59999999997672,67.13757415517718,1785503971000-642689989225816064-1326601811460620288,2.9862562435842737,200.49,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1785606851498}",4.606944444443798,,
1533070673256120320,1785504735000-642689989225816064-1533070673256120320,1785504735000,1785522103000,1,199.454,68.066,2.930302941262892,642689989225816064,1785504735000,1533070673256120320,MP09BQ7694,17368000,1785522103000,179.6950078065965,68.066290835832,196.93999999999505,68.066290835832,1785504735000-642689989225816064-1533070673256120320,2.930290420570439,199.454,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1785612561599}",4.768611111111113,,
1326601999923281920,1785506718000-642689989225816064-1326601999923281920,1785506718000,1785524132000,1,199.312,72.88,2.734796926454446,642689989225816064,1785506718000,1326601999923281920,MP09DZ9027,17414000,1785524132000,192.40198075808755,72.87953816594225,197.04000000003725,72.87953816594225,1785506718000-642689989225816064-1326601999923281920,2.7348142567283946,199.312,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1785549289060}",4.78305555555562,,
