vehicle_id_agg,trip_id,start_time_agg,end_time_agg,counts,total_distance,total_fuel_consumed,mean_mileage,account_id,start_time_trips,vehicle_id_trips,vehicle_plate,duration,end_time_trips,carbon_emission,fuel_consumed,odo_distance_km,raw_fuel_consumed,id,mileage,distance,load_estimation,engine_hours,active_driver,driver_ids
1527036626096619520,1785490122000-642689989225816064-1527036626096619520,1785490122000,1785518058000,2,0.0,79.611,0.0,642689989225816064,1785490122000,1527036626096619520,MP09BJ9703,27936000,1785518058000,210.21815103412288,79.62808751292533,,79.62808751292533,1785490122000-642689989225816064-1527036626096619520,4.1865880546972445,333.37,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1785575052440}",7.722222222222172,,
566303952333733888,1785467812000-642689989225816064-566303952333733888,1785467812000,1785481409000,2,0.0,46.347,0.0,642689989225816064,1785467812000,566303952333733888,MP09AF4518,13597000,1785481409000,121.3986493977749,45.984336893096554,,45.984336893096554,1785467812000-642689989225816064-566303952333733888,3.294382614501561,151.49,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1785585948499}",3.727777777778101,,
579291634907242496,1785480721000-642689989225816064-579291634907242496,1785480721000,1785495066000,2,0.0,21.616,0.0,642689989225816064,1785480721000,579291634907242496,MP09BP1492,14345000,1785495066000,74.12418384265415,28.07734236464172,,21.61579945357194,1785480721000-642689989225816064-579291634907242496,4.643886814736421,130.388,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1785563932715}",2.4341944444444494,,
589014414737289216,1785459175000-642689989225816064-589014414737289216,1785459175000,1785516849000,2,0.0,100.15,0.0,642689989225816064,1785459175000,589014414737289216,MP09BP1574,57674000,1785516849000,331.40726366835435,125.53305441983119,,100.15017369929396,1785459175000-642689989225816064-589014414737289216,4.630111190126346,581.232,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1785574892100}",9.660541666666656,,
589017381083291648,1785462692000-642689989225816064-589017381083291648,1785462692000,1785478005000,2,0.0,30.843,0.0,642689989225816064,1785462692000,589017381083291648,MP09BP1514,15313000,1785478005000,97.17953369841784,36.81042943121888,,30.842710545102236,1785462692000-642689989225816064-589017381083291648,4.524777422420982,166.559,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1785496087914}",2.587215277777784,,
739115416302911488,1785520080000-642689989225816064-739115416302911488,1785520080000,1785547573000,2,0.0,91.72200000000001,0.0,642689989225816064,1785520080000,739115416302911488,MP13P7281,27493000,1785547573000,241.64734138727454,91.53308385881611,,91.53308385881611,1785520080000-642689989225816064-739115416302911488,3.7657968623855154,344.695,"{'confidence': 81.2, 'count': 31, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 23031.520352192252, 'std': 4829.360885288444, 'timestamp': 1785612373712}",7.649999999997817,,
739421717067202560,1785522532000-642689989225816064-739421717067202560,1785522532000,1785552981000,2,0.0,110.286,0.0,642689989225816064,1785522532000,739421717067202560,Mp13p8136,30449000,1785552981000,290.96393531293825,110.21361186096145,,110.21361186096145,1785522532000-642689989225816064-739421717067202560,3.868651002363407,426.378,"{'confidence': 72.6, 'count': 13, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 17534.26922583242, 'std': 3458.544565099415, 'timestamp': 1785565246693}",0.0,,
739426360824430592,1785456091000-642689989225816064-739426360824430592,1785456091000,1785465555000,2,0.0,46.900999999999996,0.0,642689989225816064,1785456091000,739426360824430592,Mp13p2745,9464000,1785465555000,123.88547112082465,46.926314818494184,,46.926314818494184,1785456091000-642689989225816064-739426360824430592,3.477302674014583,163.177,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1785526664245}",0.0,,
739910017485897728,1785521819000-642689989225816064-739910017485897728,1785521819000,1785536325000,2,0.0,34.206,0.0,642689989225816064,1785521819000,739910017485897728,MP13P3663,14506000,1785536325000,104.36668306365797,39.53283449380984,,34.31285508141364,1785521819000-642689989225816064-739910017485897728,4.127986320473755,163.191,"{'confidence': 65.8, 'count': 13, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 21061.334510073433, 'std': 5199.410314989518, 'timestamp': 1785551256873}",0.0,,
739915798490906624,1785525455000-642689989225816064-739915798490906624,1785525455000,1785545706000,2,0.0,64.70400000000001,0.0,642689989225816064,1785525455000,739915798490906624,MP13P5481,20251000,1785545706000,173.0458074903086,65.54765435238961,,65.54765435238961,1785525455000-642689989225816064-739915798490906624,4.163398411373527,272.901,"{'confidence': 77.4, 'count': 17, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 17176.56407287811, 'std': 3200.8105283883106, 'timestamp': 1785583224517}",5.600000000002183,,
