vehicle_id_agg,trip_id,start_time_agg,end_time_agg,counts,total_distance,total_fuel_consumed,mean_mileage,account_id,start_time_trips,vehicle_id_trips,vehicle_plate,duration,end_time_trips,carbon_emission,distance,fuel_consumed,mileage,odo_distance_km,raw_fuel_consumed,id,load_estimation,driver_ids,engine_hours
1262213665130545152,1786753164000-1205841794575630336-1262213665130545152,1786753164000,1786768751000,2,105.25,17.139,6.140965050469689,1205841794575630336,1786753164000,1262213665130545152,OD34T6510,15587000,1786768751000,45.263267187805546,98.838,17.14517696507786,5.764769894257616,106.25,17.14517696507786,1786753164000-1205841794575630336-1262213665130545152,,,4.300000000000182
1262224388988600320,1786780198000-1205841794575630336-1262224388988600320,1786780198000,1786787314000,2,62.25,15.571,3.9978164536638623,1205841794575630336,1786780198000,1262224388988600320,OD21R1626,7116000,1786787314000,41.13691254962638,59.987,15.582163844555447,3.849722066743639,63.375,15.582163844555447,1786780198000-1205841794575630336-1262224388988600320,,,1.949999999999818
1262213270287155200,1786765024000-1205841794575630336-1262213270287155200,1786765024000,1786773408000,2,60.875,10.835,5.618366405168435,1205841794575630336,1786765024000,1262213270287155200,OD34T6536,8384000,1786773408000,28.54648527864889,57.5,10.813062605548822,5.3176423828798836,61.875,10.813062605548822,1786765024000-1205841794575630336-1262213270287155200,,,2.25
1262199464832008192,1786802579000-1205841794575630336-1262199464832008192,1786802579000,1786809327000,2,56.75,9.376,6.052687713310581,1205841794575630336,1786802579000,1262199464832008192,OD06N1318,6748000,1786809327000,24.72290802576801,54.112,9.364737888548488,5.778271708615566,58.25,9.364737888548488,1786802579000-1205841794575630336-1262199464832008192,,,1.800000000000182
1262071077832491008,1786774297000-1205841794575630336-1262071077832491008,1786774297000,1786781305000,2,56.4,9.338000000000001,6.039837224245019,1205841794575630336,1786774297000,1262071077832491008,OD23Q8703,7008000,1786781305000,24.624466145780136,54.595,9.327449297643991,5.853154303802014,56.69999999998254,9.327449297643991,1786774297000-1205841794575630336-1262071077832491008,,,0.0
1262215339517673472,1786793936000-1205841794575630336-1262215339517673472,1786793936000,1786802094000,3,51.875,10.167000000000002,5.10229172814006,1205841794575630336,1786793936000,1262215339517673472,OD34T6550,8158000,1786802094000,26.784949940044186,49.544,10.145814371228857,4.88319598478907,53.0,10.145814371228857,1786793936000-1205841794575630336-1262215339517673472,,,2.2000000000007276
1262207902261706752,1786771641000-1205841794575630336-1262207902261706752,1786771641000,1786777924000,2,50.625,8.528,5.9363273921200745,1205841794575630336,1786771641000,1262207902261706752,OD06M9162,6283000,1786777924000,22.537896940264613,48.756,8.537082174342656,5.711084771625049,52.0,8.537082174342656,1786771641000-1205841794575630336-1262207902261706752,,,1.75
1262213270287155200,1786753975000-1205841794575630336-1262213270287155200,1786753975000,1786760210000,2,49.75,9.741999999999999,5.106754259905564,1205841794575630336,1786753975000,1262213270287155200,OD34T6536,6235000,1786760210000,25.738172528054935,48.098,9.749307775778384,4.933478469055703,51.375,9.74931047251787,1786753975000-1205841794575630336-1262213270287155200,,,1.6688888888894347
1262220901445795840,1786783006000-1205841794575630336-1262220901445795840,1786783006000,1786791599000,2,48.0,8.97,5.351170568561873,1205841794575630336,1786783006000,1262220901445795840,OD21R1655,8593000,1786791599000,23.695670125674773,45.854,8.975632623361657,5.108720680105804,49.25,8.975632623361657,1786783006000-1205841794575630336-1262220901445795840,,,2.300000000000182
1207337475438018560,1786754769000-1205841794575630336-1207337475438018560,1786754769000,1786761185000,2,47.0,7.726,6.08335490551385,1205841794575630336,1786754769000,1207337475438018560,OD30F1998,6416000,1786761185000,20.288684568530407,44.684,7.685107791110003,5.814362168308122,47.0,7.685107791110003,1786754769000-1205841794575630336-1207337475438018560,,,0.0
1207349917090054144,1786777668000-1205841794575630336-1207349917090054144,1786777668000,1786787667000,2,45.0,12.262,3.6698744087424564,1205841794575630336,1786777668000,1207349917090054144,OD18M3207,9999000,1786787667000,32.45100107634366,43.212,12.292045862251385,3.5154440915895986,45.0,12.292045862251385,1786777668000-1205841794575630336-1207349917090054144,,,0.0
1207350520574902272,1786781300000-1205841794575630336-1207350520574902272,1786781300000,1786787484000,2,45.0,9.668,4.654530409598676,1205841794575630336,1786781300000,1207350520574902272,OD24K6312,6184000,1786787484000,25.590875143902547,43.142,9.693513312084297,4.4506051223159275,45.0,9.693513312084297,1786781300000-1205841794575630336-1207350520574902272,,,0.0
1262200737681637376,1786797631000-1205841794575630336-1262200737681637376,1786797631000,1786803119000,2,38.375,4.614,8.317078456870394,1205841794575630336,1786797631000,1262200737681637376,OD06M9136,5488000,1786803119000,12.192148127839735,37.032,4.618237927212021,8.018642734233445,39.625,4.618237927212021,1786797631000-1205841794575630336-1262200737681637376,,,1.449999999999818
1262200874315284480,1786753581000-1205841794575630336-1262200874315284480,1786753581000,1786758071000,2,32.0,6.393,5.005474737994682,1205841794575630336,1786753581000,1262200874315284480,OD06N1374,4490000,1786758071000,16.767003373496788,33.951,6.351137641476056,5.345656466061018,34.5,6.351137641476056,1786753581000-1205841794575630336-1262200874315284480,,,1.2000000000007276
1262071077832491008,1786769182000-1205841794575630336-1262071077832491008,1786769182000,1786774003000,3,30.4,5.531000000000001,5.496293617790633,1205841794575630336,1786769182000,1262071077832491008,OD23Q8703,4821000,1786774003000,14.659438576722101,31.797,5.552817642697765,5.726282051025871,32.80000000001746,5.539769405822685,1786769182000-1205841794575630336-1262071077832491008,,,0.0
1262391725414940672,1786775121000-1205841794575630336-1262391725414940672,1786775121000,1786779796000,2,30.375,5.664000000000001,5.362817796610169,1205841794575630336,1786775121000,1262391725414940672,OD11AE3405,4675000,1786779796000,14.867093070382092,28.795,5.631474647872004,5.113225540468504,30.75,5.631474647872004,1786775121000-1205841794575630336-1262391725414940672,,,1.25
1262218234732478464,1786783156000-1205841794575630336-1262218234732478464,1786783156000,1786787856000,2,28.625,4.840999999999999,5.913034497004752,1205841794575630336,1786783156000,1262218234732478464,OD22Y2778,4700000,1786787856000,12.789053281034585,27.716,4.844338364028252,5.721317942158172,29.5,4.844338364028252,1786783156000-1205841794575630336-1262218234732478464,,,1.199999999999818
1262451775248531456,1786769640000-1205841794575630336-1262451775248531456,1786769640000,1786773542000,2,28.25,5.147,5.488634155818923,1205841794575630336,1786769640000,1262451775248531456,OD11AE3441,3902000,1786773542000,13.587278212813835,26.716,5.146696292732513,5.190902761782314,28.25,5.146696292732513,1786769640000-1205841794575630336-1262451775248531456,,,1.050000000000182
1262139618942255104,1786758898000-1205841794575630336-1262139618942255104,1786758898000,1786763793000,2,26.5,4.627,5.727253079749298,1205841794575630336,1786758898000,1262139618942255104,OD01AV6893,4895000,1786763793000,12.21433109917438,24.868,4.626640567869083,5.374958273763978,26.5,4.626640567869083,1786758898000-1205841794575630336-1262139618942255104,,,1.300000000000182
1262202920749760512,1786775147000-1205841794575630336-1262202920749760512,1786775147000,1786779092000,2,25.5,3.335,7.646176911544228,1205841794575630336,1786775147000,1262202920749760512,OD06N1254,3945000,1786779092000,8.819170773871162,23.775,3.340594990102713,7.116995646116619,25.5,3.340594990102713,1786775147000-1205841794575630336-1262202920749760512,,,1.0499999999992724
1207339360685391872,1786781609000-1205841794575630336-1207339360685391872,1786781609000,1786784393000,2,20.0,5.478,3.6509675063891933,1205841794575630336,1786781609000,1207339360685391872,OD20C5820,2784000,1786784393000,14.480979366776912,20.629,5.485219457112467,3.7608340306696744,21.0,5.485219457112467,1786781609000-1205841794575630336-1207339360685391872,,,0.0
1262068928729841664,1786789981000-1205841794575630336-1262068928729841664,1786789981000,1786792871000,2,16.1,2.859,5.631339629240994,1205841794575630336,1786789981000,1262068928729841664,OD17AB5476,2890000,1786792871000,7.496375089806579,16.984,2.839536018866128,5.981258870166395,17.5,2.839536018866128,1786789981000-1205841794575630336-1262068928729841664,,,0.0
1263540089556828160,1786780372000-1205841794575630336-1263540089556828160,1786780372000,1786783292000,2,14.0,3.397,4.12128348542832,1205841794575630336,1786780372000,1263540089556828160,OD18N1983,2920000,1786783292000,8.934249509117615,14.878,3.3841854201203083,4.396331215052361,15.599999999976717,3.3841854201203083,1786780372000-1205841794575630336-1263540089556828160,,,0.75
1311348957217030144,1786773738000-1205841794575630336-1311348957217030144,1786773738000,1786775332000,2,13.0,2.72,4.779411764705882,1205841794575630336,1786773738000,1311348957217030144,OD10X1996,1594000,1786775332000,7.142251549155818,13.471,2.705398314074173,4.979303760899242,14.0,2.7053983140741735,1786773738000-1205841794575630336-1311348957217030144,,,0.0
1262131774725554176,1786788161000-1205841794575630336-1262131774725554176,1786788161000,1786790193000,2,11.25,2.221,5.065285907248986,1205841794575630336,1786788161000,1262131774725554176,OD22Y2742,2032000,1786790193000,5.902359931332078,11.988,2.2357423982318476,5.361977305382227,12.375,2.2357423982318476,1786788161000-1205841794575630336-1262131774725554176,,,0.5499999999992724
