vehicle_id_agg,trip_id,start_time_agg,end_time_agg,counts,total_distance,total_fuel_consumed,mean_mileage,account_id,start_time_trips,vehicle_id_trips,vehicle_plate,duration,end_time_trips,carbon_emission,distance,engine_hours,fuel_consumed,mileage,raw_fuel_consumed,id,odo_distance_km,driver_ids,vehicle_device_type,active_driver,adblue_consumed
1525526061327056896,1776006342000-632578958264631296-1525526061327056896,1776006342000,1776020161000,1,152.877,54.722,2.793702715544023,632578958264631296,1776006342000,1525526061327056896,NL01AK6559,13819000,1776020161000,144.4669100391084,152.877,3.8000000000000114,54.72231440875318,2.793686664238499,54.72231440875318,1776006342000-632578958264631296-1525526061327056896,159.625,,,,
1183367596062277632,1775966912000-632578958264631296-1183367596062277632,1775966912000,1775978639000,1,152.034,43.913,3.462163823924578,632578958264631296,1775966912000,1183367596062277632,RJ47GA6402,11727000,1775978639000,115.93123439211875,152.034,3.199999999999818,43.91334636065104,3.4621365165700846,43.91334636065104,1775966912000-632578958264631296-1183367596062277632,160.39999999999418,,,,
1083040452048846848,1775949182000-632578958264631296-1083040452048846848,1775949182000,1775962828000,1,151.009,49.998,3.020300812032481,632578958264631296,1775949182000,1083040452048846848,RJ47GA5867,13646000,1775962828000,131.99535001857853,151.009,3.75,49.99823864340096,3.0202863960274926,49.99823864340096,1775949182000-632578958264631296-1083040452048846848,156.87999999997555,,,,
1045646209449984000,1775982235000-632578958264631296-1045646209449984000,1775982235000,1775995620000,1,150.998,44.406,3.4003963428365536,632578958264631296,1775982235000,1045646209449984000,RJ47GA3764,13385000,1775995620000,117.23183999996866,150.998,3.7000000000007276,44.405999999988126,3.4003963428374626,44.405999999988126,1775982235000-632578958264631296-1045646209449984000,154.875,,,,
1046442077992255488,1775982225000-632578958264631296-1046442077992255488,1775982225000,1775996339000,1,150.947,54.874,2.750792725152167,632578958264631296,1775982225000,1046442077992255488,RJ47GA3596,14114000,1775996339000,144.86719076588923,150.947,3.899999999999636,54.87393589617017,2.750795938633137,54.87393589617017,1775982225000-632578958264631296-1046442077992255488,153.875,,,,
1101156788989853696,1775976701000-632578958264631296-1101156788989853696,1775976701000,1775991224000,1,150.741,53.313,2.8274717235946207,632578958264631296,1775976701000,1101156788989853696,RJ47GA3707,14523000,1775991224000,140.74613410149297,150.741,4.0,53.31292958389885,2.827475458139626,53.31292958389885,1775976701000-632578958264631296-1101156788989853696,156.25,,,,
947094374120947712,1776001681000-632578958264631296-947094374120947712,1776001681000,1776013315000,1,150.454,55.452,2.713229459712905,632578958264631296,1776001681000,947094374120947712,RJ47GA3346,11634000,1776013315000,146.3933881339332,150.454,3.2000000000007276,55.45204095982318,2.713227455577494,55.45204095982318,1776001681000-632578958264631296-947094374120947712,146.0,,,,
944591832124227584,1775987998000-632578958264631296-944591832124227584,1775987998000,1775999865000,1,149.56,59.908,2.4964946250918074,632578958264631296,1775987998000,944591832124227584,RJ47GA3458,11867000,1775999865000,158.1578791173332,149.56,3.2999999999992724,59.9082875444444,2.49648264255668,59.9082875444444,1775987998000-632578958264631296-944591832124227584,145.75,,,,
1132636348465807360,1775974247000-632578958264631296-1132636348465807360,1775974247000,1775987400000,1,149.27,44.321,3.367929423975091,632578958264631296,1775974247000,1132636348465807360,RJ14GQ0820,13153000,1775987400000,117.00803068597592,149.27,3.600000000000364,44.32122374468785,3.3679124218200513,44.32122374468785,1775974247000-632578958264631296-1132636348465807360,153.89999999999418,,,,
1083729116835872768,1776004429000-632578958264631296-1083729116835872768,1776004429000,1776018579000,1,148.293,48.124,3.081477017704264,632578958264631296,1776004429000,1083729116835872768,RJ47GA6361,14150000,1776018579000,127.04708080275185,148.293,3.8499999999994543,48.12389424346661,3.0814837895237988,48.12389424346661,1776004429000-632578958264631296-1083729116835872768,157.89999999999418,,,,
