alert_name,mismatch_count,total_joined_trips,mismatch_pct
unscheduled_driving,5,4562,0.11
fuel_chori,3,4562,0.07
idling,1,4562,0.02
over_speed,1,4562,0.02
freerun,0,4562,0.0
over_acc,0,4562,0.0
hard_brake,0,4562,0.0
continuous_driving,0,4562,0.0
