account_id,start_time,vehicle_id,vehicle_plate,duration,end_time,engine_hours,fuel_consumed,mileage,odo_distance_km,raw_fuel_consumed,id,distance,carbon_emission,driver_ids,vehicle_device_type,active_driver,adblue_consumed
632578958264631296,1773547375000,1505944797024616448,RJ47GA8532,3842000,1773551217000,,,,,,1773547375000-632578958264631296-1505944797024616448,,,,,,
632578958264631296,1773535696000,1505944797024616448,RJ47GA8532,9624000,1773545320000,,,,,,1773535696000-632578958264631296-1505944797024616448,,,,,,
632578958264631296,1773545363000,873109579045535744,RJ14GN1568,2135000,1773547498000,0.5,10.980396832020821,2.327875794566869,26.5,10.980396832020821,1773545363000-632578958264631296-873109579045535744,25561.0,,,,,1.1040000000000025
1194637793272266752,1773592883000,874238000127541248,RJ47GA4754,7341000,1773600224000,1.9000000000005457,37.727399114268536,1.9231646417035744,74.60000000000582,37.727399114268536,1773592883000-1194637793272266752-874238000127541248,72556.0,,,,,0.0
1194637793272266752,1773586302000,874238000127541248,RJ47GA4754,2982000,1773589284000,0.8000000000001819,17.802183043689478,2.181923413812391,39.79999999998836,17.802183043689478,1773586302000-1194637793272266752-874238000127541248,38843.0,,,,,0.0
1194637793272266752,1773579042000,874238000127541248,RJ47GA4754,6225000,1773585267000,1.699999999999818,32.99439965375154,2.513578088109574,85.0,32.99439965375154,1773579042000-1194637793272266752-874238000127541248,82934.0,,,,,0.0
1194637793272266752,1773568012000,874238000127541248,RJ47GA4754,10394000,1773578406000,2.9000000000005457,47.59287221748427,2.5203563981568946,123.20000000001164,47.59287221748427,1773568012000-1194637793272266752-874238000127541248,119951.0,,,,,0.0
1194637793272266752,1773551115000,874238000127541248,RJ47GA4754,6305000,1773557420000,1.699999999999818,32.052787698238106,2.4991897975976456,82.19999999998254,32.052787698238106,1773551115000-1194637793272266752-874238000127541248,80106.0,,,,,0.0
1194637793272266752,1773541173000,874238000127541248,RJ47GA4754,5906000,1773547079000,1.6000000000003638,26.892179701877584,2.520695635365964,69.70000000001164,26.892179701877588,1773541173000-1194637793272266752-874238000127541248,67787.0,,,,,0.0
1194637793272266752,1773539359000,874238000127541248,RJ47GA4754,953000,1773540312000,0.2999999999992724,0.9863565145173959,,0.0,0.9863565145173959,1773539359000-1194637793272266752-874238000127541248,,,,,,0.0
