vehicle_id_agg,trip_id,start_time_agg,end_time_agg,counts,total_distance,total_fuel_consumed,mean_mileage,account_id,start_time_trips,vehicle_id_trips,vehicle_plate,duration,end_time_trips,engine_hours,fuel_consumed,mileage,odo_distance_km,raw_fuel_consumed,id,distance,carbon_emission,driver_ids,vehicle_device_type,active_driver,adblue_consumed
944587945103327232,1773571402000-632578958264631296-944587945103327232,1773571402000,1773571757000,1,496.935,180.872,2.747440178689902,632578958264631296,1773571402000,944587945103327232,RJ47GA3791,355000,1773571757000,0.09423611111111112,1.3321231022067366,3.2669653373555856,3.625,1.3321231022067366,1773571402000-632578958264631296-944587945103327232,4.352,,,,,
1477629515881512960,1773569877000-632578958264631296-1477629515881512960,1773569877000,1773588627000,1,199.675,58.074,3.438285635568413,632578958264631296,1773569877000,1477629515881512960,NL01AK3041,18750000,1773588627000,5.150000000000091,58.07361062230532,3.6268624895711525,210.625,58.07361062230532,1773569877000-632578958264631296-1477629515881512960,210.625,,,,,
1062738070563979264,1773539053000-632578958264631296-1062738070563979264,1773539053000,1773551064000,1,142.058,48.818,2.9099512474906795,632578958264631296,1773539053000,1062738070563979264,RJ47GA3845,12011000,1773551064000,3.2999999999992724,48.81798679575814,3.139211795872666,153.25,48.81798679575814,1773539053000-632578958264631296-1062738070563979264,153.25,,,,,
1385304935976927232,1773533995000-632578958264631296-1385304935976927232,1773533995000,1773545812000,1,113.068,36.19,3.124288477479967,632578958264631296,1773533995000,1385304935976927232,NL01AJ5688,11817000,1773545812000,2.3599547222219495,38.23346284542451,3.1222649249068968,119.375,36.21837937099045,1773533995000-632578958264631296-1385304935976927232,119.375,,,,,
1477629515881512960,1773540889000-632578958264631296-1477629515881512960,1773540889000,1773552309000,1,104.57,39.157,2.670531450315397,632578958264631296,1773540889000,1477629515881512960,NL01AK3041,11420000,1773552309000,3.150000000000091,39.156576586196834,2.8188112859413894,110.375,39.156576586196834,1773540889000-632578958264631296-1477629515881512960,110.375,,,,,
1060533930890887168,1773549131000-632578958264631296-1060533930890887168,1773549131000,1773556960000,1,92.205,30.518,3.021331673110951,632578958264631296,1773549131000,1060533930890887168,RJ47GA5615,7829000,1773556960000,2.149999999999636,30.51784831861116,3.221065881634931,98.29999999998836,30.51784831861116,1773549131000-632578958264631296-1060533930890887168,98.29999999998836,,,,,
940988876032311296,1773563886000-632578958264631296-940988876032311296,1773563886000,1773572005000,1,84.5,21.323,3.962857008863668,632578958264631296,1773563886000,940988876032311296,RJ47GA4497,8119000,1773572005000,2.25,21.323151058842914,3.8132262804694603,84.5,21.323151058842914,1773563886000-632578958264631296-940988876032311296,81.31,,,,,
1500145408670695424,1773541878000-632578958264631296-1500145408670695424,1773541878000,1773549448000,1,79.653,14.151,5.628789484842061,632578958264631296,1773541878000,1500145408670695424,NL01AK3125,7570000,1773549448000,2.099999999999966,14.150955514059195,5.83882833338786,82.625,14.150955514059195,1773541878000-632578958264631296-1500145408670695424,82.625,,,,,
789513633972355072,1773567019000-632578958264631296-789513633972355072,1773567019000,1773570176000,1,77.4222,49.875,1.5523248120300752,632578958264631296,1773567019000,789513633972355072,RJ47GA2709,3157000,1773570176000,0.7999999999992724,13.222404589970674,2.762659374960256,41.05999999999767,13.222404589970674,1773567019000-632578958264631296-789513633972355072,36.529,,['900758004201160708'],,900758004201160708,
1389244082743672832,1773567832000-632578958264631296-1389244082743672832,1773567832000,1773576803000,1,70.159,21.74,3.227184912603496,632578958264631296,1773567832000,1389244082743672832,NL01AJ6141,8971000,1773576803000,1.569841111111293,22.27210977146845,3.227130287049637,71.875,21.717957148562217,1773567832000-632578958264631296-1389244082743672832,71.875,,,,,
