alert_name,mismatch_count,total_joined_trips,mismatch_pct
idling,591,4659,12.69
slow_running,3,4659,0.06
fuel_chori,2,4659,0.04
unscheduled_driving,1,4659,0.02
over_speed,0,4659,0.0
freerun,0,4659,0.0
over_acc,0,4659,0.0
hard_brake,0,4659,0.0
continuous_driving,0,4659,0.0
