vehicle_id_agg,trip_id,start_time_agg,end_time_agg,counts,total_distance,total_fuel_consumed,mean_mileage,account_id,start_time_trips,vehicle_id_trips,vehicle_plate,duration,end_time_trips,engine_hours,fuel_consumed,mileage,odo_distance_km,raw_fuel_consumed,id,distance,carbon_emission,driver_ids,vehicle_device_type,active_driver,adblue_consumed
944587945103327232,1773571402000-632578958264631296-944587945103327232,1773571402000,1773571757000,1,496.935,180.872,2.747440178689902,632578958264631296,1773571402000,944587945103327232,RJ47GA3791,355000,1773571757000,0.09423611111111112,1.3321231022067366,3.2669653373555856,3.625,1.3321231022067366,1773571402000-632578958264631296-944587945103327232,4.352,,,,,
873900831743672320,1773536948000-632578958264631296-873900831743672320,1773536948000,1773565056000,1,303.483,87.799,3.4565655645280695,632578958264631296,1773536948000,873900831743672320,RJ14GN1587,28108000,1773565056000,7.699999999999818,87.79876902762251,3.4565746577212346,313.5,87.79876902762251,1773536948000-632578958264631296-873900831743672320,303.483,,,,,4.379132067826577
871401551996911616,1773554351000-632578958264631296-871401551996911616,1773554351000,1773575195000,1,241.44,48.289,4.999896456749984,632578958264631296,1773554351000,871401551996911616,Rj47GA3754,20844000,1773575195000,5.75,48.2894494441134,4.999849921242623,247.625,40.66563471088011,1773554351000-632578958264631296-871401551996911616,241.44,,,,,
1471165285556813824,1773550488000-632578958264631296-1471165285556813824,1773550488000,1773569197000,1,232.555,47.24,4.922840812870449,632578958264631296,1773550488000,1471165285556813824,NL01AK2623,18709000,1773569197000,5.149999999999864,47.23971686879765,4.922870317912619,243.375,47.23971686879765,1773550488000-632578958264631296-1471165285556813824,232.555,,,,,
1097510484225032192,1773544943000-632578958264631296-1097510484225032192,1773544943000,1773561989000,1,217.615,52.659,4.132531950853606,632578958264631296,1773544943000,1097510484225032192,RJ47GA3830,17046000,1773561989000,0.1000000000003638,52.65862848256102,4.132561106715259,236.5,36.08726024946167,1773544943000-632578958264631296-1097510484225032192,217.615,,,,,
1083728870357598208,1773578628000-632578958264631296-1083728870357598208,1773578628000,1773595367000,1,214.3,66.884,3.2040547814125953,632578958264631296,1773578628000,1083728870357598208,RJ47GA6364,16739000,1773595367000,4.600000000000364,66.88440610743973,3.2040353270949185,228.30000000001746,66.88440610743973,1773578628000-632578958264631296-1083728870357598208,214.3,,,,,
1477629515881512960,1773569877000-632578958264631296-1477629515881512960,1773569877000,1773588627000,1,199.675,58.074,3.438285635568413,632578958264631296,1773569877000,1477629515881512960,NL01AK3041,18750000,1773588627000,5.150000000000091,58.07361062230532,3.6268624895711525,210.625,58.07361062230532,1773569877000-632578958264631296-1477629515881512960,210.625,,,,,
1478688867300147200,1773578578000-632578958264631296-1478688867300147200,1773578578000,1773595553000,1,199.501,61.5,3.243918699186992,632578958264631296,1773578578000,1478688867300147200,NL01AK3095,16975000,1773595553000,4.649999999999977,61.49999999999999,3.243918699186992,210.375,61.5,1773578578000-632578958264631296-1478688867300147200,199.501,,,,,
1471165126924042240,1773578628000-632578958264631296-1471165126924042240,1773578628000,1773595219000,1,199.398,61.883,3.2221773346476414,632578958264631296,1773578628000,1471165126924042240,NL01AK2621,16591000,1773595219000,4.600000000000023,61.8825322468134,3.2222016902074637,209.5,61.88253224681339,1773578628000-632578958264631296-1471165126924042240,199.398,,,,,
1060533930890887168,1773529774000-632578958264631296-1060533930890887168,1773529774000,1773545439000,1,190.914,59.543,3.206321481954218,632578958264631296,1773529774000,1060533930890887168,RJ47GA5615,15665000,1773545439000,4.300000000000182,59.54326687685113,3.206307111009765,203.70000000001164,59.54326687685113,1773529774000-632578958264631296-1060533930890887168,190.914,,,,,
