vehicle_id_agg,trip_id,start_time_agg,end_time_agg,counts,total_distance,total_fuel_consumed,mean_mileage,account_id,start_time_trips,vehicle_id_trips,vehicle_plate,driver_ids,duration,end_time_trips,carbon_emission,engine_hours,fuel_consumed,mileage,odo_distance_km,raw_fuel_consumed,id,distance,load_estimation,vehicle_device_type,active_driver,adblue_consumed
1535695002116554752,1782738695000-632578958264631296-1535695002116554752,1782738695000,1782757042000,1,244.666,52.163,4.6904127446657595,632578958264631296,1782738695000,1535695002116554752,NL01AK7895,,18347000.0,1782757042000.0,137.7106065136217,5.050000000000068,52.16310852788701,4.690402986033677,251.96000000000276,52.16310852788701,1782738695000-632578958264631296-1535695002116554752,244.666,,,,
787647951882158080,1782734180000-632578958264631296-787647951882158080,1782734180000,1782757715000,1,243.205,70.834,3.4334500381172885,632578958264631296,1782734180000,787647951882158080,RJ47GA2574,['900758004192772101'],23535000.0,1782757715000.0,187.00291741615,6.5,70.83443841520834,3.433428787483452,273.7300000000396,70.83443841520834,1782734180000-632578958264631296-787647951882158080,243.205,,,900758004192772101,
1120316268595904512,1782718632000-632578958264631296-1120316268595904512,1782718632000,1782740914000,1,230.575,90.055,2.5603797679196045,632578958264631296,1782718632000,1120316268595904512,RJ47GA6295,,22282000.0,1782740914000.0,237.74513463935855,0.0,90.05497524218127,2.5603804718165075,247.10000000000582,90.05526580913451,1782718632000-632578958264631296-1120316268595904512,230.575,,,,
1067767710965825536,1782704180000-632578958264631296-1067767710965825536,1782704180000,1782719329000,1,202.889,45.108,4.497849605391505,632578958264631296,1782704180000,1067767710965825536,RJ47GA6291,,15149000.0,1782719329000.0,119.08506629379657,4.150000000000546,45.10797965674112,4.497851633877809,212.89999999999418,45.10797965674112,1782704180000-632578958264631296-1067767710965825536,202.889,,,,
1067776159577538560,1782734948000-632578958264631296-1067776159577538560,1782734948000,1782751375000,1,200.253,43.375,4.616783861671469,632578958264631296,1782734948000,1067776159577538560,RJ14GP9561,,16427000.0,1782751375000.0,114.50876468678152,4.549999999999272,43.37453207832633,4.616833667240037,207.89999999999418,43.37453207832633,1782734948000-632578958264631296-1067776159577538560,200.253,,,,
1083727986517082112,1782719913000-632578958264631296-1083727986517082112,1782719913000,1782736538000,1,198.975,77.55,2.5657640232108316,632578958264631296,1782719913000,1083727986517082112,RJ47GA6315,,16625000.0,1782736538000.0,204.73140488455192,4.550000000000182,77.54977457748178,2.56577148140127,210.30000000001746,77.54977457748178,1782719913000-632578958264631296-1083727986517082112,198.975,,,,
1536393085787832320,1782719902000-632578958264631296-1536393085787832320,1782719902000,1782736465000,1,198.948,74.924,2.655330735144947,632578958264631296,1782719902000,1536393085787832320,NL01AK8055,,16563000.0,1782736465000.0,197.80041284222273,4.550000000000068,74.92439880387224,2.6553166014822662,203.51499999999942,74.92439880387224,1782719902000-632578958264631296-1536393085787832320,198.948,,,,
1136716787434389504,1782690281000-632578958264631296-1136716787434389504,1782690281000,1782707865000,1,196.938,46.055,4.276148083812832,632578958264631296,1782690281000,1136716787434389504,RJ47GA5299,,17584000.0,1782707865000.0,121.58401925579925,4.850000000000364,46.0545527484088,4.276189610956633,202.5,46.0545527484088,1782690281000-632578958264631296-1136716787434389504,196.938,,,,
873821465244336128,1782691198000-632578958264631296-873821465244336128,1782691198000,1782706434000,1,193.238,50.247,3.845761936035982,632578958264631296,1782691198000,873821465244336128,RJ14GN1590,,15236000.0,1782706434000.0,132.65220774815518,4.200000000000728,50.247048389452715,3.845758232448979,200.40000000002328,50.247048389452715,1782691198000-632578958264631296-873821465244336128,193.238,,,,2.440189512390061
1536014517601828864,1782721333000-632578958264631296-1536014517601828864,1782721333000,1782736564000,1,189.603,54.698,3.466360744451351,632578958264631296,1782721333000,1536014517601828864,NL01AK8407,,15231000.0,1782736564000.0,144.40213198802027,4.150000000000091,54.69777726818949,3.4663748596282935,193.8849999999984,54.69777726818949,1782721333000-632578958264631296-1536014517601828864,189.603,,,,
1176582767303983104,1782684594000-632578958264631296-1176582767303983104,1782684594000,1782699362000,1,186.942,66.101,2.8281266546648314,632578958264631296,1782684594000,1176582767303983104,RJ47GA6341,,14768000.0,1782699362000.0,174.50749455685965,3.449999999999818,66.10132369578017,2.828112805431371,166.89999999999418,66.10132369578017,1782684594000-632578958264631296-1176582767303983104,186.942,,,,
787647951882158080,1782698087000-632578958264631296-787647951882158080,1782698087000,1782714125000,1,182.656,52.965,3.4486170112338335,632578958264631296,1782698087000,787647951882158080,RJ47GA2574,['900758004192772101'],16038000.0,1782714125000.0,139.826391838509,4.399999999999636,52.964542363071594,3.448646808800769,205.69000000000233,52.964542363071594,1782698087000-632578958264631296-787647951882158080,182.656,,,900758004192772101,
857602255610707968,1782689553000-632578958264631296-857602255610707968,1782689553000,1782703189000,1,181.925,53.586,3.395009890643079,632578958264631296,1782689553000,857602255610707968,RJ47GA4334,['900758004230520839'],13636000.0,1782703189000.0,141.46650540132134,3.6999999999989086,53.585797500500504,3.395022720307574,188.29999999998836,53.585797500500504,1782689553000-632578958264631296-857602255610707968,181.925,"{'count': 29, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'mean': 42424.095555949345, 'std': 14166.913758177232, 'timestamp': 1782861248413}",,900758004230520839,3.379498213729997
938442824968306688,1782689135000-632578958264631296-938442824968306688,1782689135000,1782703166000,1,181.907,49.48,3.6763742926434926,632578958264631296,1782689135000,938442824968306688,RJ47GA4501,,14031000.0,1782703166000.0,130.62769109051465,0.0,49.48018601913433,3.6763604714350775,186.59999999997672,49.48018601913433,1782689135000-632578958264631296-938442824968306688,181.907,"{'count': 18, 'error_code': None, 'flags': {'alta-status': 'NA-alt', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'mean': 35216.89789096403, 'std': 10127.32189718582, 'timestamp': 1782861241681}",,,
1294704486559776768,1782707311000-632578958264631296-1294704486559776768,1782707311000,1782722911000,1,179.975,55.063,3.268528776129161,632578958264631296,1782707311000,1294704486559776768,NL01AH7659,,15600000.0,1782722911000.0,145.36569859176544,4.300000000000182,55.06276461809296,3.2685427484122793,183.375,55.06276461809296,1782707311000-632578958264631296-1294704486559776768,179.975,,,,
803716121332023296,1782734968000-632578958264631296-803716121332023296,1782734968000,1782749494000,1,179.337,45.535,3.9384429559679366,632578958264631296,1782734968000,803716121332023296,RJ47GA2708,['900758004201160706'],14526000.0,1782749494000.0,120.21223930386321,4.0,45.53493913025122,3.9384482207610363,198.6600000000326,45.53493913025122,1782734968000-632578958264631296-803716121332023296,179.337,,,900758004201160706,
1076923642098483200,1782700283000-632578958264631296-1076923642098483200,1782700283000,1782714850000,1,178.673,66.481,2.687579910049488,632578958264631296,1782700283000,1076923642098483200,RJ47GA3462,,14567000.0,1782714850000.0,175.51020403566952,4.049999999999272,66.48113789229906,2.6875743355875508,192.75,66.48113789229906,1782700283000-632578958264631296-1076923642098483200,178.673,,,,
