vehicle_id_agg,trip_id,start_time_agg,end_time_agg,counts,total_distance,total_fuel_consumed,mean_mileage,account_id,start_time_trips,vehicle_id_trips,vehicle_plate,duration,end_time_trips,carbon_emission,distance,fuel_consumed,mileage,odo_distance_km,raw_fuel_consumed,id,load_estimation,engine_hours,active_driver,driver_ids
1429476090367180800,1786379269000-642689989225816064-1429476090367180800,1786379269000,1786419597000,3,644.2,160.877,4.004301422826134,642689989225816064,1786379269000,1429476090367180800,MP09AN1563,40328000,1786419597000,424.6787982401885,624.834,160.86318115158653,3.8842573889621073,646.6999999999534,160.85448531912866,1786379269000-642689989225816064-1429476090367180800,"{'confidence': 89.2, 'count': 114, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 14391.979562538234, 'std': 3329.7070233181703, 'timestamp': 1786459978019}",10.700000000000728,,
1430193762327330816,1786386811000-642689989225816064-1430193762327330816,1786386811000,1786413112000,3,434.5,107.141,4.055403626996201,642689989225816064,1786386811000,1430193762327330816,MP09AN2545,26301000,1786413112000,282.71053591144846,423.306,107.08732420888198,3.9529048197554117,438.20000000001164,107.08732420888198,1786386811000-642689989225816064-1430193762327330816,,7.199999999999818,,
1439682401377714176,1786380428000-642689989225816064-1439682401377714176,1786380428000,1786413027000,2,432.3,126.393,3.420284351190335,642689989225816064,1786380428000,1439682401377714176,mp09an6583,32599000,1786413027000,334.62000000000006,421.429,126.75000000000001,3.324883629191321,434.3999999999942,126.75,1786380428000-642689989225816064-1439682401377714176,"{'confidence': 74.9, 'count': 33, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'MEDIUM', 'mean': 13805.964135325024, 'std': 3979.6198980094546, 'timestamp': 1786457587143}",8.949999999999818,,
1425525382987120640,1786386522000-642689989225816064-1425525382987120640,1786386522000,1786413750000,2,412.20000000000005,107.62299999999999,3.830036330524145,642689989225816064,1786386522000,1425525382987120640,MP09AM6115,27228000,1786413750000,282.3451723134962,402.166,106.94892890662734,3.7603555651418854,413.5999999999476,106.87416786294425,1786386522000-642689989225816064-1425525382987120640,"{'confidence': 78.9, 'count': 57, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'MEDIUM', 'mean': 13948.055869883214, 'std': 4434.570163355024, 'timestamp': 1786489466087}",6.650000000000091,,
1533593777682251776,1786380880000-642689989225816064-1533593777682251776,1786380880000,1786395148000,1,410.29,76.357,5.373312204513011,642689989225816064,1786380880000,1533593777682251776,MP09BL8707,14268000,1786395148000,201.5815066191891,410.29,76.35663129514738,5.373338150737339,,53.85547524292341,1786380880000-642689989225816064-1533593777682251776,,3.908333333333303,,
1530989903863611392,1786343123000-642689989225816064-1530989903863611392,1786343123000,1786357957000,1,396.618,67.594,5.867650974938605,642689989225816064,1786343123000,1530989903863611392,MP09BL8795,14834000,1786357957000,178.44742904829045,396.618,67.59372312435244,5.867675009857651,,55.78037633875591,1786343123000-642689989225816064-1530989903863611392,,4.065555555555875,,
1533610372471193600,1786345276000-642689989225816064-1533610372471193600,1786345276000,1786377885000,2,396.04,136.79899999999998,2.895050402415223,642689989225816064,1786345276000,1533610372471193600,MP09BL8769,32609000,1786377885000,361.6594235346843,399.813,136.9922058843501,2.918509103631233,396.9499999999971,136.9922058843501,1786345276000-642689989225816064-1533610372471193600,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1786494286972}",9.002500000000055,,
1326602030344568832,1786355134000-642689989225816064-1326602030344568832,1786355134000,1786387294000,1,387.983,122.74,3.1610151539840317,642689989225816064,1786355134000,1326602030344568832,MP09DY9063,32160000,1786387294000,324.0337175451895,387.983,122.74004452469299,3.161014007306679,383.7200000000885,122.68416618869284,1786355134000-642689989225816064-1326602030344568832,,8.870555555555256,,
1326602059092328448,1786351685000-642689989225816064-1326602059092328448,1786351685000,1786383085000,1,387.657,132.981,2.9151307329618517,642689989225816064,1786351685000,1326602059092328448,MP09DT9045,31400000,1786383085000,351.06860378912734,387.657,132.9805317383058,2.9151409979535607,381.0799999999581,132.9805317383058,1786351685000-642689989225816064-1326602059092328448,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1786409110016}",8.681944444442706,,
739928272518774784,1786375332000-642689989225816064-739928272518774784,1786375332000,1786406422000,1,373.955,91.684,4.078737838663234,642689989225816064,1786375332000,739928272518774784,MP13P7218,31090000,1786406422000,242.04490559072275,373.955,91.68367636012225,4.078752236452109,340.625,80.29085150117265,1786375332000-642689989225816064-739928272518774784,,0.0,,
