vehicle_id_agg,trip_id,start_time_agg,end_time_agg,counts,total_distance,total_fuel_consumed,mean_mileage,account_id,start_time_trips,vehicle_id_trips,vehicle_plate,duration,end_time_trips,carbon_emission,distance,engine_hours,fuel_consumed,mileage,odo_distance_km,raw_fuel_consumed,id
930508235230674944,1773933503000-649034868264558592-930508235230674944,1773933503000,1773990220000,1,896.312,258.019,3.473821695301509,649034868264558592,1773933503000,930508235230674944,MP07P7770,56717000,1773990220000,681.1701070526591,896.312,0.0,258.018979944189,3.4738219653216107,919.6500000000233,258.018979944189,1773933503000-649034868264558592-930508235230674944
1494312472553717760,1773929626000-649034868264558592-1494312472553717760,1773929626000,1773987097000,1,867.369,263.891,3.286845705234358,649034868264558592,1773929626000,1494312472553717760,Mp09AZ9990,57471000,1773987097000,696.6733957504565,867.369,15.936666666666497,263.8914377842638,3.2868402525022065,859.4449999999924,263.8914377842638,1773929626000-649034868264558592-1494312472553717760
1220369221305761792,1773938274000-649034868264558592-1220369221305761792,1773938274000,1773995673000,1,795.862,275.885,2.8847599543287963,649034868264558592,1773938274000,1220369221305761792,MP09ZY9990,57399000,1773995673000,728.3367643381314,795.862,15.908333333332848,275.8851380068679,2.8847585112764853,791.8399999999674,275.8851380068679,1773938274000-649034868264558592-1220369221305761792
1334832234422599680,1773915690000-649034868264558592-1334832234422599680,1773915690000,1773973311000,1,763.603,276.264,2.7640336779312538,649034868264558592,1773915690000,1334832234422599680,MP09DR0666,57621000,1773973311000,729.3377316593301,763.603,15.978333333332557,276.2642922952008,2.764030753507789,751.1600000000326,276.2642922952008,1773915690000-649034868264558592-1334832234422599680
1268893877926887424,1773937953000-649034868264558592-1268893877926887424,1773937953000,1773995374000,2,744.178,269.344,2.7629277058334325,649034868264558592,1773937953000,1268893877926887424,MP09DH0009,57421000,1773995374000,711.1317864145282,744.191,15.885277777777446,269.368100914594,2.762728762140821,,269.368100914594,1773937953000-649034868264558592-1268893877926887424
1494312254978392064,1773934587000-649034868264558592-1494312254978392064,1773934587000,1773978686000,3,717.75,213.631,3.3597652026157254,649034868264558592,1773934587000,1494312254978392064,MP09AY9990,44099000,1773978686000,563.820867150349,717.819,12.213055555555457,213.56851028422312,3.361071344481945,713.7799999999988,213.56851028422312,1773934587000-649034868264558592-1494312254978392064
1140330395766620160,1773936686000-649034868264558592-1140330395766620160,1773936686000,1773973726000,1,682.339,162.35,4.202888820449647,649034868264558592,1773936686000,1140330395766620160,MP09DD0666,37040000,1773973726000,428.6043957865223,682.339,10.241111111112332,162.3501499191372,4.202884939372443,674.2399999999907,162.3501499191372,1773936686000-649034868264558592-1140330395766620160
1474013221449891840,1773930567000-649034868264558592-1474013221449891840,1773930567000,1773976925000,1,661.044,203.084,3.2550274763152194,649034868264558592,1773930567000,1474013221449891840,MP09AS9990,46358000,1773976925000,536.1425531733385,661.044,12.849999999999909,203.08430044444637,3.2550226608030113,657.3800000000047,203.08430044444637,1773930567000-649034868264558592-1474013221449891840
1406272050288394240,1773926425000-649034868264558592-1406272050288394240,1773926425000,1773972847000,2,644.633,232.14600000000002,2.7768430212021746,649034868264558592,1773926425000,1406272050288394240,MP09AT9000,46422000,1773972847000,612.9156729413347,644.653,12.849999999999909,232.16502762929343,2.7767015841392855,641.570000000007,232.1650276292934,1773926425000-649034868264558592-1406272050288394240
1334833501215653888,1773935334000-649034868264558592-1334833501215653888,1773935334000,1773973067000,1,637.918,180.288,3.538327564785232,649034868264558592,1773935334000,1334833501215653888,MP09DS9990,37733000,1773973067000,475.9603200000013,637.918,10.400000000001455,180.28800000000047,3.5383275647852233,657.6500000000233,180.28800000000047,1773935334000-649034868264558592-1334833501215653888
