tags,id,start_time,end_time,account_id,vehicle_id,driver_id,driver_type,trip_id,driver_session_id,distance,mileage,loss,idling_alert_fuel_consumed,ready,alert_breath_test_duration,alert_breath_test_count,alert_camera_tampered_duration,alert_camera_tampered_count,alert_distracted_driving_duration,alert_distracted_driving_count,alert_drowsiness_duration,alert_drowsiness_count,alert_emergency_recording_duration,alert_emergency_recording_count,alert_eyes_closed_duration,alert_eyes_closed_count,alert_fcw_duration,alert_fcw_count,alert_lane_departure_warning_duration,alert_lane_departure_warning_count,alert_mobile_phone_duration,alert_mobile_phone_count,alert_pcw_duration,alert_pcw_count,alert_sd_card_tampered_duration,alert_sd_card_tampered_count,alert_seatbelt_violation_duration,alert_seatbelt_violation_count,alert_tailgating_duration,alert_tailgating_count,alert_smoking_duration,alert_smoking_count,alert_idling_duration,alert_idling_count,alert_over_speed_duration,alert_over_speed_count,alert_speeding_duration,alert_speeding_count,alert_freerun_duration,alert_freerun_count,alert_over_acc_duration,alert_over_acc_count,alert_hard_brake_duration,alert_hard_brake_count,alert_unscheduled_driving_duration,alert_unscheduled_driving_count,alert_slow_running_duration,alert_slow_running_count,alert_continuous_driving_duration,alert_continuous_driving_count,alert_fuel_chori_amount,alert_fuel_chori_count,alert_def_chori_amount,alert_def_chori_count,accident_count,unresolved_alerts_count,day_driving_duration,night_driving_duration,driver_idle_duration_before_trip,vehicle_idle_duration_before_trip,total_alerts_count,gear_utilization,peak_torque_range,fuel_smart_mode,terrain,uphill_slope,engine_load,engine_hours,fuel_consumed,adblue_consumed,avg_speed,last_gear_utilization,last_two_gear_utilization,below_ptr_duration,between_ptr_duration,above_ptr_duration,alert_stoppage_duration,alert_stoppage_count
[],1494312254978392064-1773944851000,1773944851000,1773966526000,649034868264558592,1494312254978392064,1527003819060232192,verified_drivers,1773934587000-649034868264558592-1494312254978392064,,396.958,3.619,,1.41,True,0,0,0,0,0.0,0,0.0,0,0,0,1951.133,9,21.331,11,0,0,181.815,4,0,0,0,0,0,0,0.0,0,0.0,0,1548.0,1,1480,31,0,0,0,0,0,0,12,3,0,0,0,0,0,0,0,0,0,0,0,63,0,21675,25515.0,1,63,"{'fifth_gear_duration': 0.993940936053816, 'first_gear_duration': 0.3005677390626739, 'ninth_gear_duration': 5.030136289181152, 'sixth_gear_duration': 1.2738347036465705, 'tenth_gear_duration': 6.2228654124457305, 'third_gear_duration': 0.6472543375582449, 'eighth_gear_duration': 3.3444124616338797, 'fourth_gear_duration': 0.6806507530096532, 'second_gear_duration': 0.10018924635422463, 'seventh_gear_duration': 2.1755379208345924, 'twelfth_gear_duration': 66.73080898840668, 'eleventh_gear_duration': 12.49980121181279}",,,"{'up': 22.759294356230107, 'down': 20.108352312241546, 'plane': 57.13235333152834}",0.78873014,46.9,6.0191665,109.673,,65.949,66.73081,79.23061,3563250.0,8289500.0,391000.0,2299,4
[],1192134718468915200-1773944519000,1773944519000,1773979157000,649034868264558592,1192134718468915200,1437131832641454080,verified_drivers,1773931429000-649034868264558592-1192134718468915200,,502.037,4.129,,0.39,True,0,0,0,0,14.807,1,0.0,0,0,0,0.0,0,2.26,1,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,1451.5,1,0,0,0,0,0,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,13,8957,25681,64193.0,1,13,"{'fifth_gear_duration': 8.03197772655724, 'first_gear_duration': 0.6509591203038168, 'sixth_gear_duration': 82.00637565731348, 'third_gear_duration': 2.7298611634471834, 'fourth_gear_duration': 4.710096716365408, 'second_gear_duration': 1.8707296160128628}",,"{'MODE_HEAVY': 0, 'MODE_LIGHT': 0, 'MODE_TURBO': 100}","{'up': 18.09006986027939, 'down': 28.935878243513002, 'plane': 52.974051896207605}",0.46370167,39.52,9.55,121.585,,52.56932,82.00638,90.03835,2153842.0,5874846.0,11682751.0,4320,8
[],1334832669606805504-1773944281000,1773944281000,1773955177000,649034868264558592,1334832669606805504,1506657089034911744,verified_drivers,1773944281000-649034868264558592-1334832669606805504,,166.983,2.726,,0.0,True,0,0,0,0,219.229,7,0.0,0,0,0,910.264,4,1.941,1,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,980,17,0,0,0,0,0,0,29,6,0,0,0,0,0,0,0,0,0,0,0,37,0,10896,45764.0,1851,37,"{'fifth_gear_duration': 1.4089059133349295, 'first_gear_duration': 0.5123294230308834, 'ninth_gear_duration': 9.012449126167105, 'sixth_gear_duration': 2.3132631074934165, 'tenth_gear_duration': 14.388316973904717, 'third_gear_duration': 0.7403638975341154, 'eighth_gear_duration': 7.6879339238688065, 'fourth_gear_duration': 1.6369403878381614, 'second_gear_duration': 0.19212353363658127, 'seventh_gear_duration': 4.626526214986833, 'twelfth_gear_duration': 39.02202537706488, 'eleventh_gear_duration': 18.458822121139573}",,,"{'up': 45.51269552747605, 'down': 21.20910983502418, 'plane': 33.278194637499766}",1.0836955,51.06,2.965,61.264,,56.318043,39.022026,57.480846,1899500.0,4047300.0,287200.0,800,2
[],1289228257593393152-1773943984000,1773943984000,1773964765000,649034868264558592,1289228257593393152,,,1773943984000-649034868264558592-1289228257593393152,,289.182,2.909,,0.0,True,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,20,5,0,0,0,0,0,0,0,0,0,0,0,6,0,20781,,1676,6,"{'fifth_gear_duration': 28.763103517534795, 'first_gear_duration': 1.0448827078095089, 'sixth_gear_duration': 31.341161990390283, 'third_gear_duration': 12.508233247491562, 'fourth_gear_duration': 21.548803516238813, 'second_gear_duration': 4.79381502053504}",,,"{'up': 27.758214702366896, 'down': 37.737888189866794, 'plane': 34.5038971077663}",0.72668415,57.62,,99.399,,,31.341162,60.104267,1782751.0,8064766.0,3505976.0,680,1
[],1476550907393998848-1773943974000,1773943974000,1773963146000,649034868264558592,1476550907393998848,,,1773943974000-649034868264558592-1476550907393998848,,395.845,3.564,,0.0,True,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,10848,26,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,28,0,19172,,1692,28,"{'fifth_gear_duration': 1.056428103573808, 'first_gear_duration': 0.12031698465396216, 'ninth_gear_duration': 4.319885755087468, 'sixth_gear_duration': 1.1202410837524281, 'tenth_gear_duration': 4.7589865261844055, 'third_gear_duration': 0.330871707798396, 'eighth_gear_duration': 3.46642228450469, 'fourth_gear_duration': 0.528214051786904, 'second_gear_duration': 0.42110944628886754, 'seventh_gear_duration': 1.8216216368169973, 'twelfth_gear_duration': 74.66062458008528, 'eleventh_gear_duration': 7.395277839466782}",,,"{'up': 20.203169921019168, 'down': 14.16124274583988, 'plane': 65.63558733314096}",0.5124938,50.25,5.2883334,111.061,,74.85251,74.66062,82.0559,1758400.0,11198250.0,410250.0,130,1
[],1186996414987632640-1773943540000,1773943540000,1773956410000,649034868264558592,1186996414987632640,,,1773943540000-649034868264558592-1186996414987632640,,209.202,3.48,,0.0,True,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,71,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,12870,,88,4,"{'fifth_gear_duration': 2.2109507504240136, 'first_gear_duration': 0.6123525682551572, 'ninth_gear_duration': 6.297870721052262, 'sixth_gear_duration': 2.847779777601532, 'tenth_gear_duration': 9.18736426592678, 'third_gear_duration': 0.8744323061581214, 'eighth_gear_duration': 4.326417364274575, 'fourth_gear_duration': 1.7215426569325893, 'second_gear_duration': 1.0375423905456866, 'seventh_gear_duration': 4.515552065233655, 'twelfth_gear_duration': 50.89501674864406, 'eleventh_gear_duration': 15.473178384951561}",,,"{'up': 30.736051480769422, 'down': 43.03445665275386, 'plane': 26.229491866476724}",0.605212,48.11,3.5172222,60.109,,59.479324,50.895016,66.368195,2410151.0,6311528.0,39528.0,300,1
[],1151974728106246144-1773943094000,1773943094000,1773967375000,649034868264558592,1151974728106246144,1532763931041333248,verified_drivers,1773943094000-649034868264558592-1151974728106246144,,319.931,2.941,,0.0,True,0,0,0,0,90.959,7,0.0,0,0,0,33.004,2,12.337,6,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,39,0,24281,13628.0,1829,39,"{'fifth_gear_duration': 18.23556850973173, 'first_gear_duration': 1.8303831779880084, 'sixth_gear_duration': 58.412951335691055, 'third_gear_duration': 7.167031231989396, 'fourth_gear_duration': 10.180212128150892, 'second_gear_duration': 4.173853616448922}",,,"{'up': 40.864011255419776, 'down': 25.23232382999847, 'plane': 33.90366491458175}",0.7067334,48.07,6.2,108.8,,51.601772,58.412952,76.64852,1111168.0,3259490.0,8825340.0,2587,6
[],1192134793974775808-1773942791000,1773942791000,1773986435000,649034868264558592,1192134793974775808,,,1773942791000-649034868264558592-1192134793974775808,,533.966,2.852,,1.01,True,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,2521.663,1,194,2,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,21,16235,27409,,1314,21,"{'fifth_gear_duration': 18.396395142496317, 'first_gear_duration': 1.6317431926805248, 'sixth_gear_duration': 59.83060949378651, 'third_gear_duration': 7.38200006108994, 'fourth_gear_duration': 9.292831532462632, 'second_gear_duration': 3.4664205774840697}",,"{'MODE_HEAVY': 0, 'MODE_LIGHT': 0, 'MODE_TURBO': 100}","{'up': 36.95295794725584, 'down': 30.208283836223988, 'plane': 32.83875821652016}",0.6913601,47.81,12.1,187.244,,44.12942,59.83061,78.227005,4388083.0,4497257.0,13539322.0,9640,17
[],1146410747421523968-1773942470000,1773942470000,1773981770000,649034868264558592,1146410747421523968,1533105887311298560,verified_drivers,1773942470000-649034868264558592-1146410747421523968,,576.372,2.832,,2.3,True,0,0,0,0,244.433,12,0.0,0,0,0,6225.418,21,67.986,33,0,0,123.336,5,0,0,0,0,0,0,0.0,0,0.0,0,3386.56,2,3630,61,0,0,0,0,0,0,13,3,0,0,0,0,0,0,0,0,0,0,0,145,11570,27730,46731.0,1495,145,"{'fifth_gear_duration': 1.5150837641205286, 'first_gear_duration': 0.6872131110600186, 'ninth_gear_duration': 7.102700138919488, 'sixth_gear_duration': 2.4598457510677108, 'tenth_gear_duration': 10.879821183370234, 'third_gear_duration': 0.9710920647847948, 'eighth_gear_duration': 4.740495893375283, 'fourth_gear_duration': 1.161845892736717, 'second_gear_duration': 0.9736559345085886, 'seventh_gear_duration': 3.700044910931454, 'twelfth_gear_duration': 49.19044933241282, 'eleventh_gear_duration': 16.617752022712367}",,,"{'up': 32.2466842154879, 'down': 44.1635666166308, 'plane': 23.5897491678813}",0.9104168,47.66,10.859445,203.532,,53.07564,49.19045,65.808205,4750467.0,16638524.0,937047.0,3290,8
[],1084481853835968512-1773942284000,1773942284000,1773952296000,649034868264558592,1084481853835968512,1532813567751880704,verified_drivers,1773942284000-649034868264558592-1084481853835968512,,150.025,2.726,,0.0,True,0,0,0,0,0.0,0,266.435,2,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,11,0,10012,100530.0,1299,11,"{'fifth_gear_duration': 16.097378277153556, 'first_gear_duration': 0.9737827715355805, 'sixth_gear_duration': 71.13857677902622, 'third_gear_duration': 3.4906367041198503, 'fourth_gear_duration': 6.853932584269663, 'second_gear_duration': 1.445692883895131}",,,"{'up': 58.35622450140596, 'down': 15.55922175446582, 'plane': 26.084553744128225}",0.9125304,56.91,2.7,55.028,,55.564816,71.13858,87.235954,417500.0,871000.0,3739000.0,1841,5
