vehicle_id_agg,trip_id,start_time_agg,end_time_agg,counts,total_distance,total_fuel_consumed,mean_mileage,account_id,start_time_trips,vehicle_id_trips,vehicle_plate,duration,end_time_trips,carbon_emission,distance,engine_hours,fuel_consumed,mileage,odo_distance_km,raw_fuel_consumed,id
1220369364222476288,1778161173000-649034868264558592-1220369364222476288,1778161173000,1778217473000,3,933.999,340.626,2.742007362914164,649034868264558592,1778161173000,1220369364222476288,MP09ZX9990,56300000,1778217473000,669.7451449043808,644.863,15.590555555554602,253.6913427668109,2.5419196136808972,642.2399999999907,253.69134276681092,1778161173000-649034868264558592-1220369364222476288
1334833185816576000,1778164254000-649034868264558592-1334833185816576000,1778164254000,1778221885000,1,877.953,245.916,3.570133704191675,649034868264558592,1778164254000,1334833185816576000,MP09DS0999,57631000,1778221885000,649.2177431471378,877.953,16.0,245.91581179815822,3.5701364364508725,907.2150000000838,245.91581179815822,1778164254000-649034868264558592-1334833185816576000
1284477133422329856,1778169464000-649034868264558592-1284477133422329856,1778169464000,1778225989000,3,875.648,288.335,3.0369119253645938,649034868264558592,1778169464000,1284477133422329856,MP09DH9990,56525000,1778225989000,759.4575333421875,875.682,15.649999999999636,287.67330808416193,3.044015469602796,932.8649999999907,287.67330808416193,1778169464000-649034868264558592-1284477133422329856
1494313280225673216,1778146771000-649034868264558592-1494313280225673216,1778146771000,1778204420000,4,865.253,239.228,3.616855050412159,649034868264558592,1778146771000,1494313280225673216,MP09BL9990,57649000,1778204420000,631.3929017804927,865.389,15.987499999999955,239.16397794715633,3.618391897592576,854.8550000000032,239.16397794715633,1778146771000-649034868264558592-1494313280225673216
1494312585351135232,1778166671000-649034868264558592-1494312585351135232,1778166671000,1778223384000,3,859.721,289.645,2.9681886447202612,649034868264558592,1778166671000,1494312585351135232,MP09AZ0009,56713000,1778223384000,765.3637607767255,859.761,15.707777777777665,289.91051544572935,2.9656081935425536,,289.91051544572935,1778166671000-649034868264558592-1494312585351135232
1289228109731594240,1778153300000-649034868264558592-1289228109731594240,1778153300000,1778210941000,3,847.038,257.762,3.2861244093388473,649034868264558592,1778153300000,1289228109731594240,MP09DK9990,57641000,1778210941000,682.9273565064047,847.083,0.0,258.6846047372745,3.2745783262220614,875.5999999999767,258.6846047372745,1778153300000-649034868264558592-1289228109731594240
1536322320262496256,1778165138000-649034868264558592-1536322320262496256,1778165138000,1778216412000,5,834.3710000000001,243.98399999999998,3.419777526395174,649034868264558592,1778165138000,1536322320262496256,MP09BL9000,51274000,1778216412000,640.9108186145203,834.668,14.177222222222326,242.76924947519706,3.4381125360989153,823.6699999999983,242.72367574226598,1778165138000-649034868264558592-1536322320262496256
1518565483060658176,1778164383000-649034868264558592-1518565483060658176,1778164383000,1778220725000,2,797.657,273.02700000000004,2.9215315701377516,649034868264558592,1778164383000,1518565483060658176,MP09BK9000,56342000,1778220725000,719.6744132983915,797.693,15.611111111111086,272.6039444312089,2.9261975708546517,789.9649999999965,272.6039444312089,1778164383000-649034868264558592-1518565483060658176
1220369221305761792,1778150374000-649034868264558592-1220369221305761792,1778150374000,1778208025000,4,722.571,258.921,2.7907006384186683,649034868264558592,1778150374000,1220369221305761792,MP09ZY9990,57651000,1778208025000,683.6708597385425,722.65,15.98666666666395,258.9662347494479,2.7905182337734886,723.7600000000093,258.9662347494479,1778150374000-649034868264558592-1220369221305761792
1476550907393998848,1778170269000-649034868264558592-1476550907393998848,1778170269000,1778206737000,3,681.51,172.329,3.954702922897481,649034868264558592,1778170269000,1476550907393998848,MP09DP0666,36468000,1778206737000,457.27034631820334,681.596,9.965277777777828,173.20846451447096,3.935119463766478,680.0100000000093,173.20846451447096,1778170269000-649034868264558592-1476550907393998848
