tags,id,start_time,end_time,account_id,vehicle_id,driver_id,driver_type,trip_id,driver_session_id,distance,mileage,loss,idling_alert_fuel_consumed,ready,alert_breath_test_duration,alert_breath_test_count,alert_camera_tampered_duration,alert_camera_tampered_count,alert_distracted_driving_duration,alert_distracted_driving_count,alert_drowsiness_duration,alert_drowsiness_count,alert_emergency_recording_duration,alert_emergency_recording_count,alert_eyes_closed_duration,alert_eyes_closed_count,alert_fcw_duration,alert_fcw_count,alert_lane_departure_warning_duration,alert_lane_departure_warning_count,alert_mobile_phone_duration,alert_mobile_phone_count,alert_pcw_duration,alert_pcw_count,alert_sd_card_tampered_duration,alert_sd_card_tampered_count,alert_seatbelt_violation_duration,alert_seatbelt_violation_count,alert_tailgating_duration,alert_tailgating_count,alert_smoking_duration,alert_smoking_count,alert_idling_duration,alert_idling_count,alert_over_speed_duration,alert_over_speed_count,alert_speeding_duration,alert_speeding_count,alert_freerun_duration,alert_freerun_count,alert_over_acc_duration,alert_over_acc_count,alert_hard_brake_duration,alert_hard_brake_count,alert_unscheduled_driving_duration,alert_unscheduled_driving_count,alert_slow_running_duration,alert_slow_running_count,alert_continuous_driving_duration,alert_continuous_driving_count,alert_fuel_chori_amount,alert_fuel_chori_count,alert_def_chori_amount,alert_def_chori_count,accident_count,unresolved_alerts_count,day_driving_duration,night_driving_duration,driver_idle_duration_before_trip,vehicle_idle_duration_before_trip,total_alerts_count,gear_utilization,peak_torque_range,fuel_smart_mode,terrain,uphill_slope,engine_load,engine_hours,fuel_consumed,adblue_consumed,avg_speed,last_gear_utilization,last_two_gear_utilization,below_ptr_duration,between_ptr_duration,above_ptr_duration,alert_stoppage_duration,alert_stoppage_count,last_gear_utilization_duration,last_two_gear_utilization_duration,total_gear_utilization_duration,first_gear_pickup_count,second_gear_pickup_count,third_and_higher_gear_pickup_count
[],1326601811460620288-1785369278000,1785369278000,1785384741000,642689989225816064,1326601811460620288,1546625092811751424,verified_drivers,1785369278000-642689989225816064-1326601811460620288,,196.083,3.145,,1.36,True,0,0,0,0,0.0,0,0.0,0,0,0,5833.553,4,4.438,2,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,2082.75,1,0,0,0,0,0.0,0,0,0,35,8,0,0,0,0,0,0,0,0,0,0,0,25,9741,5722,0.0,0,25,"{'fifth_gear_duration': 2.285026838134958, 'first_gear_duration': 0.488043073561296, 'ninth_gear_duration': 7.1026826169057005, 'sixth_gear_duration': 1.6848908870920605, 'tenth_gear_duration': 8.554238437142892, 'third_gear_duration': 1.2267073384568867, 'eighth_gear_duration': 4.459138979796497, 'fourth_gear_duration': 1.7111238236023711, 'second_gear_duration': 0.3917543897597661, 'seventh_gear_duration': 2.1004758286501404, 'twelfth_gear_duration': 55.74775144614815, 'eleventh_gear_duration': 14.248166340749277}",,,"{'up': 12.70016653856008, 'down': 20.596336151678198, 'plane': 66.70349730976173}",0.3835962,40.4,4.240278,62.341,,45.65083,55.747753,69.99592,5034132.0,2801800.0,415600.0,12190,10,6056.55,7604.5,10864.205,,,
[],1326602059092328448-1785368972000,1785368972000,1785384054000,642689989225816064,1326602059092328448,911222618336526354,verified_drivers,1785368972000-642689989225816064-1326602059092328448,,198.801,3.227,,0.0,True,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,46.299,22,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,17,4,0,0,0,0,0,0,0,0,0,0,0,38,9054,6028,0.0,0,38,"{'fifth_gear_duration': 1.8386405707273445, 'first_gear_duration': 0.9347116204579962, 'ninth_gear_duration': 7.10663699328189, 'sixth_gear_duration': 1.9526196468312569, 'tenth_gear_duration': 12.979055304810833, 'third_gear_duration': 0.7566713117993302, 'eighth_gear_duration': 5.287963559974209, 'fourth_gear_duration': 1.3211589259343997, 'second_gear_duration': 0.8011813889639967, 'seventh_gear_duration': 3.1793506520518315, 'twelfth_gear_duration': 44.80708833378398, 'eleventh_gear_duration': 19.034921691382934}",,,"{'up': 30.21280372563146, 'down': 22.742223475237267, 'plane': 47.044972799131266}",0.40027165,40.55,4.1266665,61.599,,47.45283,44.807087,63.84201,4615100.0,3415350.0,336000.0,3336,12,5385.7,7673.65,12019.75,,,
[],1326602059092328448-1785368204000,1785368204000,1785368559000,642689989225816064,1326602059092328448,,,1785368204000-642689989225816064-1326602059092328448,,0.0,,,0.0,True,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,355,,0,0,,,,,,,0.08879167,0.307,,0.0,,,,,,0,0,,,,,,
[],1326601969871093760-1785368197000,1785368197000,1785368507000,642689989225816064,1326601969871093760,,,1785368197000-642689989225816064-1326601969871093760,,0.015,0.084,,0.0,True,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310,,0,0,,,,,,,0.07901195,0.179,,0.17419355,,,,,,0,0,,,,,,
[],1533070673256120320-1785368080000,1785368080000,1785368280000,642689989225816064,1533070673256120320,,,1785368080000-642689989225816064-1533070673256120320,,0.025,0.25,,0.0,True,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,,0,0,,,,,,,0.047036666,0.1,,0.45,,,,,,0,0,,,,,,
[],1326601999923281920-1785367941000,1785367941000,1785368640000,642689989225816064,1326601999923281920,,,1785367941000-642689989225816064-1326601999923281920,,0.417,0.995,,0.0,True,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,699,,20,2,"{'fifth_gear_duration': 0, 'first_gear_duration': 35.26360153781841, 'sixth_gear_duration': 0, 'third_gear_duration': 22.693101061533298, 'fourth_gear_duration': 10.999102253959334, 'second_gear_duration': 31.044195146688963}",,,,,,0.15277778,0.419,,2.1476395,0.0,0.0,,,,8807,2,0.0,0.0,145.921,4.0,0.0,0.0
[],1534933431186620416-1785367742000,1785367742000,1785370018000,642689989225816064,1534933431186620416,1528473253893373952,verified_drivers,1785367742000-642689989225816064-1534933431186620416,,15.27,2.593,,0.0,True,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2276,0.0,0,1,,,,,,30.52,0.61138886,5.89,,24.1529,,,,,,230,1,,,,,,
[],739451124913799168-1785367561000,1785367561000,1785369832000,642689989225816064,739451124913799168,,,1785367561000-642689989225816064-739451124913799168,,33.459,4.199,,0.0,True,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2271,,0,1,"{'fifth_gear_duration': 35.27451872849519, 'first_gear_duration': 2.198319470418576, 'sixth_gear_duration': 39.77204604358623, 'third_gear_duration': 3.2807823919364765, 'fourth_gear_duration': 18.378994087724305, 'second_gear_duration': 1.0953392778392248}",,,"{'up': 30.161454360539032, 'down': 0, 'plane': 69.83854563946097}",0.4294147,57.67,,7.968,,53.039368,39.772045,75.04656,334104.0,962392.0,0.0,72,1,843.233,1591.111,2120.165,,,
[],1326601999923281920-1785366939000,1785366939000,1785367921000,642689989225816064,1326601999923281920,911222618336526354,verified_drivers,1785354738000-642689989225816064-1326601999923281920,,10.76,3.046,,0.0,True,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,982,0.0,0,1,,,,,,35.31,0.21388888,3.533,,39.44603,,,,,,213,1,,,,,,
[],1531014613364113408-1785366917000,1785366917000,1785381322000,642689989225816064,1531014613364113408,911222618336526362,verified_drivers,1785366917000-642689989225816064-1531014613364113408,,272.178,5.381,,0.0,True,0,0,0,0,0.0,0,0.0,0,0,0,6.246,1,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,8,2,149,22,0,0,0,0,0,0,0,0,0,0,0,35,6322,8083,0.0,0,35,"{'fifth_gear_duration': 2.3089743958159716, 'first_gear_duration': 0.8486833912851902, 'ninth_gear_duration': 7.061984539785627, 'sixth_gear_duration': 2.3717156623274613, 'tenth_gear_duration': 9.630544939030814, 'third_gear_duration': 0.8683199708803893, 'eighth_gear_duration': 5.9666465511461055, 'fourth_gear_duration': 1.2136364071764514, 'second_gear_duration': 0.8711936166748085, 'seventh_gear_duration': 3.2941559623360823, 'twelfth_gear_duration': 55.26116650861614, 'eleventh_gear_duration': 10.30297805492495}",,,"{'up': 21.611974863129948, 'down': 16.15403640124561, 'plane': 62.23398873562444}",0.34702054,36.22,3.973611,50.58,,68.02088,55.261166,65.56415,5088000.0,2592800.0,80250.0,3990,10,5769.1,6844.7,10439.7,,,
[],718816574726733824-1785366823000,1785366823000,1785369859000,642689989225816064,718816574726733824,,,1785366823000-642689989225816064-718816574726733824,,27.271,6.853,,0.0,True,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3036,,0,5,"{'fifth_gear_duration': 28.27963176064442, 'first_gear_duration': 3.23168392788646, 'third_gear_duration': 32.73878020713464, 'fourth_gear_duration': 23.935558112773304, 'second_gear_duration': 11.814345991561181}",,,"{'up': 40.079578895013896, 'down': 40.65569693704148, 'plane': 19.264724167944625}",0.74100935,42.49,,3.979,,32.337154,28.279633,52.21519,616399.0,1177191.0,75462.0,811,5,589.8,1089.0,2085.6,8.0,0.0,0.0
[],1514683047356661760-1785366758000,1785366758000,1785366796000,642689989225816064,1514683047356661760,,,1785366758000-642689989225816064-1514683047356661760,,,,,0.0,True,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,,0,0,,,,,,,,,,,,,,,,0,0,,,,,,
[],1514683047356661760-1785366601000,1785366601000,1785366750000,642689989225816064,1514683047356661760,,,1785366601000-642689989225816064-1514683047356661760,,0.041,0.458,,0.0,True,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,,4194,0,,,,,,,0.0224375,0.089,,0.99060404,,,,,,0,0,,,,,,
[],1533070673256120320-1785366550000,1785366550000,1785367656000,642689989225816064,1533070673256120320,,,1785366550000-642689989225816064-1533070673256120320,,1.255,0.992,,0.0,True,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1106,,0,1,"{'fifth_gear_duration': 3.286754575870891, 'first_gear_duration': 25.19189135996851, 'ninth_gear_duration': 2.1058846683723678, 'sixth_gear_duration': 4.2117693367447355, 'tenth_gear_duration': 10.529423341861838, 'third_gear_duration': 6.317654005117103, 'eighth_gear_duration': 4.2117693367447355, 'fourth_gear_duration': 6.317654005117103, 'second_gear_duration': 14.662468018106672, 'seventh_gear_duration': 10.529423341861838, 'twelfth_gear_duration': 10.529423341861838, 'eleventh_gear_duration': 2.1058846683723678}",,,,,21.51,0.275,1.264,,4.084991,10.529424,12.635308,120700.0,51150.0,10700.0,7679,1,26.75,32.1,254.05,,,
