vehicle_id_agg,trip_id,start_time_agg,end_time_agg,counts,total_distance,total_fuel_consumed,mean_mileage,account_id,start_time_trips,vehicle_id_trips,vehicle_plate,duration,end_time_trips,carbon_emission,distance,fuel_consumed,mileage,odo_distance_km,raw_fuel_consumed,id,engine_hours,load_estimation,active_driver,driver_ids
1429476090367180800,1785343285000-642689989225816064-1429476090367180800,1785343285000,1785385297000,2,646.9,159.24200000000002,4.062370480149709,642689989225816064,1785343285000,1429476090367180800,MP09AN1563,42012000,1785385297000,420.4421130391714,624.469,159.25837615120128,3.9211061615190888,647.5999999999767,159.25837615120128,1785343285000-642689989225816064-1429476090367180800,11.450000000000728,,,
1430193762327330816,1785349133000-642689989225816064-1430193762327330816,1785349133000,1785377283000,2,435.9,115.059,3.788491121946132,642689989225816064,1785349133000,1430193762327330816,MP09AN2545,28150000,1785377283000,303.8410677504235,422.567,115.09131354182708,3.67158030433312,437.1000000000349,115.07422708017816,1785349133000-642689989225816064-1430193762327330816,7.643519444444444,"{'confidence': 82.2, 'count': 28, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 16164.302406108874, 'std': 3040.7170960742496, 'timestamp': 1785464533106}",,
739928272518774784,1785334739000-642689989225816064-739928272518774784,1785334739000,1785369690000,2,373.875,103.181,3.6234868822748374,642689989225816064,1785334739000,739928272518774784,MP13P7218,34951000,1785369690000,253.83005063457196,411.679,96.14774645248937,4.281733219856878,375.25,96.14774645248937,1785334739000-642689989225816064-739928272518774784,0.0,"{'confidence': 90.3, 'count': 4, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 38074.80380293026, 'std': 1484.034282117449, 'timestamp': 1785461200523}",,
1533593777682251776,1785343878000-642689989225816064-1533593777682251776,1785343878000,1785359461000,3,203.52,56.129000000000005,3.625933118352367,642689989225816064,1785343878000,1533593777682251776,MP09BL8707,15583000,1785359461000,148.41534247868478,214.73,56.21793275707757,3.8195997161237933,205.10000000000582,56.21793275707757,1785343878000-642689989225816064-1533593777682251776,4.279722222222517,,,
1326601836949405696,1785357926000-642689989225816064-1326601836949405696,1785357926000,1785371527000,3,187.04,59.0,3.1701694915254235,642689989225816064,1785357926000,1326601836949405696,MP09DY9036,13601000,1785371527000,155.82218713391146,194.46,59.02355573254221,3.2946168285958732,189.55999999993946,59.02355573254221,1785357926000-642689989225816064-1326601836949405696,3.728055555555329,,,
1533070725588451328,1785319241000-642689989225816064-1533070725588451328,1785319241000,1785333320000,2,168.035,54.135999999999996,3.1039419240431507,642689989225816064,1785319241000,1533070725588451328,MP09BQ7645,14079000,1785333320000,153.2857723424186,177.933,58.06279255394644,3.064492632432061,176.02999999999884,58.06279255394644,1785319241000-642689989225816064-1533070725588451328,3.8825000000001637,,,
1326602030344568832,1785289950000-642689989225816064-1326602030344568832,1785289950000,1785309881000,3,148.88,70.338,2.1166368108277176,642689989225816064,1785289950000,1326602030344568832,MP09DY9063,19931000,1785309881000,185.4088580927917,199.747,70.2306280654514,2.84415796216212,,70.2306280654514,1785289950000-642689989225816064-1326602030344568832,5.495277777778028,,,
718907611667234816,1785319718000-642689989225816064-718907611667234816,1785319718000,1785331482000,2,133.89748,52.089,2.570551939948934,642689989225816064,1785319718000,718907611667234816,MP09DK6372,11764000,1785331482000,138.60792000006884,138.1,52.50300000002608,2.6303258861385332,137.2771029099822,52.50300000002608,1785319718000-642689989225816064-718907611667234816,0.0,,,
1326601969871093760,1785326998000-642689989225816064-1326601969871093760,1785326998000,1785330956000,2,27.16,11.056000000000001,2.4565846599131693,642689989225816064,1785326998000,1326601969871093760,MP09BN3893,3958000,1785330956000,28.739974016452063,30.192,10.88635379411063,2.773380377949269,29.19999999999709,10.88635379411063,1785326998000-642689989225816064-1326601969871093760,1.0705555555557567,,,
739115416302911488,1785330867000-642689989225816064-739115416302911488,1785330867000,1785373231000,3,0.0,144.051,0.0,642689989225816064,1785330867000,739115416302911488,MP13P7281,42364000,1785373231000,379.2990384682812,535.862,143.67387820768226,3.729710694002463,,143.67387820768226,1785330867000-642689989225816064-739115416302911488,11.75,,,
739471116254314496,1785331402000-642689989225816064-739471116254314496,1785331402000,1785376859000,3,0.0,146.218,0.0,642689989225816064,1785331402000,739471116254314496,MP13P5418,45457000,1785376859000,391.6152033829543,562.165,148.33909219051299,3.789729272968769,,148.33909219051299,1785331402000-642689989225816064-739471116254314496,12.599999999998545,,,
739919483375714304,1785332021000-642689989225816064-739919483375714304,1785332021000,1785371897000,3,0.0,137.363,0.0,642689989225816064,1785332021000,739919483375714304,MP13P8163,39876000,1785371897000,358.18357256841404,470.204,135.6755956698538,3.4656490555911827,,135.6755956698538,1785332021000-642689989225816064-739919483375714304,0.0,,,
1515667522240643072,1785293070000-642689989225816064-1515667522240643072,1785293070000,1785326606000,2,0.0,78.751,0.0,642689989225816064,1785293070000,1515667522240643072,MP09BJ5830,33536000,1785326606000,221.86828829137653,338.661,84.04101829218807,4.029710811244178,,79.15283179626213,1785293070000-642689989225816064-1515667522240643072,7.3263263888895676,,,
566303952333733888,1785325671000-642689989225816064-566303952333733888,1785325671000,1785339494000,2,0.0,36.429,0.0,642689989225816064,1785325671000,566303952333733888,MP09AF4518,13823000,1785339494000,100.86352628798575,151.464,38.20588116969157,3.964415827167342,,38.20588116969157,1785325671000-642689989225816064-566303952333733888,3.8027777777788287,,,
579291634907242496,1785289998000-642689989225816064-579291634907242496,1785289998000,1785305555000,2,0.0,24.875,0.0,642689989225816064,1785289998000,579291634907242496,MP09BP1492,15557000,1785305555000,93.4018150575085,166.407,35.3794754005714,4.70348975262964,,24.875494432524718,1785289998000-642689989225816064-579291634907242496,2.4859652777777823,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1785456701150}",,
589016215549128704,1785309198000-642689989225816064-589016215549128704,1785309198000,1785331223000,2,0.0,46.15,0.0,642689989225816064,1785309198000,589016215549128704,MP09BP1580,22025000,1785331223000,143.80928708247433,235.565,54.473214803967544,4.324418906571357,,46.149216906904655,1785309198000-642689989225816064-589016215549128704,3.7766944444444546,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1785451076295}",,
739421717067202560,1785350239000-642689989225816064-739421717067202560,1785350239000,1785385446000,2,0.0,114.905,0.0,642689989225816064,1785350239000,739421717067202560,Mp13p8136,35207000,1785385446000,304.2624146570555,426.245,115.25091464282404,3.6984088266976682,,115.25091464282404,1785350239000-642689989225816064-739421717067202560,0.0,,,
739497118649024512,1785343406000-642689989225816064-739497118649024512,1785343406000,1785387750000,2,0.0,145.449,0.0,642689989225816064,1785343406000,739497118649024512,MP13P8127,44344000,1785387750000,383.82609333087856,504.85,145.38867171624187,3.4724163446883014,,145.38867171624187,1785343406000-642689989225816064-739497118649024512,0.0,,,
739915798490906624,1785353808000-642689989225816064-739915798490906624,1785353808000,1785378917000,2,0.0,90.061,0.0,642689989225816064,1785353808000,739915798490906624,MP13P5481,25109000,1785378917000,237.92907359992006,344.98,90.1246490908788,3.827809633434836,,90.1246490908788,1785353808000-642689989225816064-739915798490906624,7.0,,,
