vehicle_id_agg,trip_id,start_time_agg,end_time_agg,counts,total_distance,total_fuel_consumed,mean_mileage,account_id,start_time_trips,vehicle_id_trips,vehicle_plate,duration,end_time_trips,load_estimation,carbon_emission,distance,engine_hours,fuel_consumed,mileage,odo_distance_km,raw_fuel_consumed,id,driver_ids,vehicle_device_type,active_driver,adblue_consumed
1173302979768352768,1788599207000-632578958264631296-1173302979768352768,1788599207000,1788612749000,1,164.844,53.214,3.0977562295636485,632578958264631296,1788599207000,1173302979768352768,RJ47GA6351,13542000,1788612749000,"{'confidence': 62.6, 'count': 20, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 51527.3161107927, 'std': 17215.39031265495, 'timestamp': 1788612756942}",140.4838472912701,164.844,3.75,53.213578519420494,3.097780765483373,174.29999999998836,53.213578519420494,1788599207000-632578958264631296-1173302979768352768,,,,
1067775974323519488,1788575453000-632578958264631296-1067775974323519488,1788575453000,1788589886000,1,164.597,43.375,3.7947435158501444,632578958264631296,1788575453000,1067775974323519488,RJ14GP9560,14433000,1788589886000,"{'confidence': 76.7, 'count': 3, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'MEDIUM', 'mean': 26391.13689414366, 'std': 2125.8037358890447, 'timestamp': 1788589898370}",114.50986113204354,164.597,4.0,43.37494739850134,3.7947481177968423,169.39999999999418,43.37494739850134,1788575453000-632578958264631296-1067775974323519488,,,,
1545824860603678720,1788588038000-632578958264631296-1545824860603678720,1788588038000,1788601253000,1,164.579,41.334,3.9816857792616247,632578958264631296,1788588038000,1545824860603678720,NL01AK8994,13215000,1788601253000,"{'confidence': 75, 'count': 37, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 41794.705163570885, 'std': 12691.460720195117, 'timestamp': 1788601258762}",109.122910163493,164.579,3.6499999999999773,41.33443566798977,3.9816438120008817,171.11999999999898,41.33443566798977,1788588038000-632578958264631296-1545824860603678720,,,,
871764433825693696,1788597776000-632578958264631296-871764433825693696,1788597776000,1788610944000,1,163.937,42.283,3.877137383818556,632578958264631296,1788597776000,871764433825693696,RJ47GA4669,13168000,1788610944000,"{'confidence': 60.8, 'count': 8, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 38214.41313733808, 'std': 8471.535538447337, 'timestamp': 1788611147343}",111.62812945283927,163.937,3.600000000000364,42.28338236849972,3.877102322876843,169.5,42.28338236849972,1788597776000-632578958264631296-871764433825693696,,,,2.3428957934817296
1478819140813717504,1788599692000-632578958264631296-1478819140813717504,1788599692000,1788613558000,1,163.696,46.543,3.517091721633758,632578958264631296,1788599692000,1478819140813717504,NL01AK3097,13866000,1788613558000,"{'confidence': 68.1, 'count': 10, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 126}, 'load_class': 'LOW', 'mean': 29849.199711624202, 'std': 6031.206774128795, 'timestamp': 1788613562058}",122.87326917939298,163.696,3.8500000000001364,46.54290499219431,3.517098901055991,165.125,46.54290499219431,1788599692000-632578958264631296-1478819140813717504,,,,
1071858322266652672,1788608420000-632578958264631296-1071858322266652672,1788608420000,1788624214000,1,163.693,58.577,2.7944927189852677,632578958264631296,1788608420000,1071858322266652672,RJ47GA5753,15794000,1788624214000,"{'confidence': 73, 'count': 13, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 49519.715234496616, 'std': 9631.362816313753, 'timestamp': 1788624304946}",154.64337346673366,163.693,4.399999999999636,58.57703540406578,2.7944910299888313,170.79999999998836,58.577035404065775,1788608420000-632578958264631296-1071858322266652672,,,,
1079774673618599936,1788608400000-632578958264631296-1079774673618599936,1788608400000,1788624273000,1,163.672,58.031,2.8204235667143425,632578958264631296,1788608400000,1079774673618599936,RJ47GA5739,15873000,1788624273000,"{'confidence': 42.9, 'count': 7, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 38865.75931734766, 'std': 11734.246824387925, 'timestamp': 1788624321168}",153.20184000000705,163.672,4.350000000000364,58.03100000000267,2.8204235667142123,169.79999999998836,58.03100000000268,1788608400000-632578958264631296-1079774673618599936,,,,
1067765446171688960,1788649112000-632578958264631296-1067765446171688960,1788649112000,1788664359000,1,161.866,56.625,2.858560706401766,632578958264631296,1788649112000,1067765446171688960,RJ47GA6211,15247000,1788664359000,"{'confidence': 47.2, 'count': 12, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 48596.20964421278, 'std': 17792.46405414743, 'timestamp': 1788664528502}",149.49,161.866,4.200000000000728,56.625,2.858560706401766,170.19999999998254,56.625,1788649112000-632578958264631296-1067765446171688960,,,,
1046443765134262272,1788594022000-632578958264631296-1046443765134262272,1788594022000,1788607877000,1,161.597,51.615,3.1308146856533954,632578958264631296,1788594022000,1046443765134262272,RJ47GA4014,13855000,1788607877000,"{'confidence': 50.5, 'count': 15, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'MEDIUM', 'mean': 37183.44055088122, 'std': 14255.891466044783, 'timestamp': 1788607922032}",136.26415239606837,161.597,3.850000000000364,51.61520924093498,3.1308019937627356,164.875,51.61520924093498,1788594022000-632578958264631296-1046443765134262272,,,,
1536014570613637120,1788581365000-632578958264631296-1536014570613637120,1788581365000,1788595929000,1,160.181,60.173,2.6620078772871554,632578958264631296,1788581365000,1536014570613637120,NL01AK9202,14564000,1788595929000,"{'confidence': 69.5, 'count': 22, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 71762.7818090013, 'std': 20507.164239689846, 'timestamp': 1788596111010}",158.85704532672554,160.181,4.050000000000068,60.17312322982028,2.662002425704544,164.60499999999956,60.17312322982028,1788581365000-632578958264631296-1536014570613637120,,,,
