vehicle_id_agg,trip_id,start_time_agg,end_time_agg,counts,total_distance,total_fuel_consumed,mean_mileage,account_id,start_time_trips,vehicle_id_trips,vehicle_plate,duration,end_time_trips,carbon_emission,fuel_consumed,mileage,odo_distance_km,raw_fuel_consumed,id,distance,load_estimation,driver_ids,engine_hours
1262197311740575744,1786493690000-1205841794575630336-1262197311740575744,1786493690000,1786540376000,1,230.111,51.537,4.464966916972272,1205841794575630336,1786493690000,1262197311740575744,OD29N3061,46686000,1786540376000,136.05817396425576,51.53718710767263,4.464950706743987,248.0,51.53718710767263,1786493690000-1205841794575630336-1262197311740575744,230.111,"{'confidence': 55, 'count': 11, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'MEDIUM', 'mean': 5516.83886410732, 'std': 1647.9174683269252, 'timestamp': 1786583636058}",,12.949999999999818
1321504772410310656,1786556479000-1205841794575630336-1321504772410310656,1786556479000,1786577219000,1,213.309,50.117,4.256220444160665,1205841794575630336,1786556479000,1321504772410310656,OD08X4547,20740000,1786577219000,132.30773856087097,50.11656763669355,4.256257163226453,218.17999999999302,50.11656763669355,1786556479000-1205841794575630336-1321504772410310656,213.309,,,0.0
1262195380511047680,1786493954000-1205841794575630336-1262195380511047680,1786493954000,1786536628000,2,206.125,38.433,5.363229516301096,1205841794575630336,1786493954000,1262195380511047680,OD11AE3285,42674000,1786536628000,101.43978836698882,38.424162260223035,5.0446122595276295,207.25,38.43100035540248,1786493954000-1205841794575630336-1262195380511047680,193.835,"{'confidence': 52, 'count': 7, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 7822.908271306517, 'std': 1987.1979104642335, 'timestamp': 1786671695352}",,11.772777777777778
1207350658773024768,1786506089000-1205841794575630336-1207350658773024768,1786506089000,1786522050000,1,201.437,46.681,4.315181765600566,1205841794575630336,1786506089000,1207350658773024768,OD10AA3952,15961000,1786522050000,123.23785333300664,46.6810050503813,4.315181298744437,207.04999999998836,46.6810050503813,1786506089000-1205841794575630336-1207350658773024768,201.437,,,0.0
1207339563534516224,1786520269000-1205841794575630336-1207339563534516224,1786520269000,1786542845000,1,200.731,28.426,7.061528178428199,1205841794575630336,1786520269000,1207339563534516224,OD20C5868,22576000,1786542845000,75.0446412302375,28.426000465999053,7.06152806266568,208.0,28.426000465999053,1786520269000-1205841794575630336-1207339563534516224,200.731,,,0.0
1207353169709891584,1786522549000-1205841794575630336-1207353169709891584,1786522549000,1786546808000,1,198.223,50.65,3.913583415597236,1205841794575630336,1786522549000,1207353169709891584,OD10Y3956,24259000,1786546808000,133.7159520418541,50.64998183403564,3.913584819230846,203.625,50.64998183403564,1786522549000-1205841794575630336-1207353169709891584,198.223,,,0.0
1207350809923158016,1786554168000-1205841794575630336-1207350809923158016,1786554168000,1786573276000,1,196.048,45.157,4.341475297296101,1205841794575630336,1786554168000,1207350809923158016,OD18M8045,19108000,1786573276000,119.21418837269066,45.156889535110096,4.341485917615517,201.7050000000163,45.156889535110096,1786554168000-1205841794575630336-1207350809923158016,196.048,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1786644231885}",,0.0
1207354165982920704,1786501855000-1205841794575630336-1207354165982920704,1786501855000,1786520596000,1,189.521,58.392,3.245667214686943,1205841794575630336,1786501855000,1207354165982920704,OD18M8085,18741000,1786520596000,154.15410691261692,58.391707163870045,3.245683491803548,195.63000000000466,58.391707163870045,1786501855000-1205841794575630336-1207354165982920704,189.521,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1786667431750}",,0.0
1262199013944328192,1786510354000-1205841794575630336-1262199013944328192,1786510354000,1786540186000,1,171.859,33.537,5.124459552136447,1205841794575630336,1786510354000,1262199013944328192,OD29N3024,29832000,1786540186000,88.53876059974797,33.537409318086354,5.124397009023543,185.0,33.537409318086354,1786510354000-1205841794575630336-1262199013944328192,171.859,,,8.25
1207349271276290048,1786495033000-1205841794575630336-1207349271276290048,1786495033000,1786520575000,1,170.751,30.804,5.543143747565252,1205841794575630336,1786495033000,1207349271276290048,OD24J9552,25542000,1786520575000,81.32237475391084,30.80392983102683,5.543156374418611,173.0,30.80392983102683,1786495033000-1205841794575630336-1207349271276290048,170.751,"{'confidence': 0, 'count': 2, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 12192.798553821458, 'std': 1022.4852759669644, 'timestamp': 1786584417542}",,0.0
1262019157017231360,1786524233000-1205841794575630336-1262019157017231360,1786524233000,1786542689000,1,157.059,24.209,6.487628567887976,1205841794575630336,1786524233000,1262019157017231360,OD15Y6390,18456000,1786542689000,63.91302894591359,24.209480661330904,6.487499760821625,164.5,24.209480661330904,1786524233000-1205841794575630336-1262019157017231360,157.059,,,0.0
1305231238159663104,1786494328000-1205841794575630336-1305231238159663104,1786494328000,1786513737000,1,152.588,28.334,5.38533210983271,1205841794575630336,1786494328000,1305231238159663104,OD34T6505,19409000,1786513737000,74.80059637689868,28.333559233673743,5.38541588586064,163.625,28.333559233673743,1786494328000-1205841794575630336-1305231238159663104,152.588,"{'confidence': 63.3, 'count': 18, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 8062.566657436109, 'std': 2509.153087316351, 'timestamp': 1786658502148}",,5.350000000000364
1207352417205616640,1786518969000-1205841794575630336-1207352417205616640,1786518969000,1786539536000,1,151.026,37.81,3.994340121660936,1205841794575630336,1786518969000,1207352417205616640,OD24J9746,20567000,1786539536000,99.81715269527375,37.80952753608854,3.9943900345183714,156.0,37.80952753608854,1786518969000-1205841794575630336-1207352417205616640,151.026,"{'confidence': 68.9, 'count': 11, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 13490.96611164351, 'std': 2785.503861258877, 'timestamp': 1786623825385}",,0.0
1207352417205616640,1786499883000-1205841794575630336-1207352417205616640,1786499883000,1786516015000,1,150.744,31.871,4.729817075083933,1205841794575630336,1786499883000,1207352417205616640,OD24J9746,16132000,1786516015000,84.13916506706443,31.870895858736525,4.729832530222953,155.0,31.870895858736525,1786499883000-1205841794575630336-1207352417205616640,150.744,"{'confidence': 68, 'count': 16, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 10679.149207447213, 'std': 2733.362607104729, 'timestamp': 1786575940197}",,0.0
1262220397747634176,1786494092000-1205841794575630336-1262220397747634176,1786494092000,1786512658000,1,143.463,36.53,3.9272652614289623,1205841794575630336,1786494092000,1262220397747634176,OD21R1629,18566000,1786512658000,96.43918955478664,36.529996043479784,3.9272656867863693,155.0,36.529996043479784,1786494092000-1205841794575630336-1262220397747634176,143.463,"{'confidence': 69, 'count': 8, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 10361.41159454751, 'std': 1819.236322187639, 'timestamp': 1786658381299}",,5.099999999999454
1261663499809980416,1786501555000-1205841794575630336-1261663499809980416,1786501555000,1786520976000,1,143.118,27.081,5.284812229976736,1205841794575630336,1786501555000,1261663499809980416,OD03AB1562,19421000,1786520976000,71.49384047379226,27.081000179466763,5.284812194954095,149.0,27.081000179466763,1786501555000-1205841794575630336-1261663499809980416,143.118,"{'confidence': 57, 'count': 13, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'MEDIUM', 'mean': 7966.729842148231, 'std': 2470.6766142819442, 'timestamp': 1786561664830}",,0.0
1263152400886136832,1786497318000-1205841794575630336-1263152400886136832,1786497318000,1786513234000,1,142.072,31.984,4.4419709854927465,1205841794575630336,1786497318000,1263152400886136832,OD34U6420,15916000,1786513234000,84.4369285030386,31.98368503902977,4.4420147280286555,152.0,31.983685039029773,1786497318000-1205841794575630336-1263152400886136832,142.072,,,4.400000000000091
1262220397747634176,1786517544000-1205841794575630336-1262220397747634176,1786517544000,1786537218000,1,141.997,38.359,3.7017909747386533,1205841794575630336,1786517544000,1262220397747634176,OD21R1629,19674000,1786537218000,101.26872403790499,38.3593651658731,3.7017557351634554,153.25,38.3593651658731,1786517544000-1205841794575630336-1262220397747634176,141.997,"{'confidence': 71.6, 'count': 7, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 12436.200956080711, 'std': 1868.6779754912538, 'timestamp': 1786671836587}",,5.399999999999636
1207324802503671808,1786525309000-1205841794575630336-1207324802503671808,1786525309000,1786539884000,1,139.991,24.826,5.638886651091598,1205841794575630336,1786525309000,1207324802503671808,OD30F1965,14575000,1786539884000,65.53933431086647,24.82550542078275,5.6389989902403395,145.0,24.825505420782754,1786525309000-1205841794575630336-1207324802503671808,139.991,,,0.0
1262135674694270976,1786512742000-1205841794575630336-1262135674694270976,1786512742000,1786537240000,1,137.65,31.79,4.329977980497012,1205841794575630336,1786512742000,1262135674694270976,OD11AE4873,24498000,1786537240000,83.92492919056835,31.789745905518313,4.3300125898806145,147.25,31.78974590551831,1786512742000-1205841794575630336-1262135674694270976,137.65,,,6.75
1207351058741854208,1786500682000-1205841794575630336-1207351058741854208,1786500682000,1786517937000,1,135.693,35.92,3.7776447661469934,1205841794575630336,1786500682000,1207351058741854208,OD18M8059,17255000,1786517937000,94.82811222255653,35.919739478241105,3.7776721649720755,140.25,35.919739478241105,1786500682000-1205841794575630336-1207351058741854208,135.693,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1786661561544}",,0.0
1262052610576220160,1786508119000-1205841794575630336-1262052610576220160,1786508119000,1786528165000,2,133.5,22.483,5.937819685984966,1205841794575630336,1786508119000,1262052610576220160,OD26G3613,20046000,1786528165000,59.3302812841621,22.473591395515946,5.7161313356276215,134.60000000000582,22.473591395515946,1786508119000-1205841794575630336-1262052610576220160,128.462,"{'confidence': 68.7, 'count': 7, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'MEDIUM', 'mean': 7027.566502944447, 'std': 1163.3449080830244, 'timestamp': 1786666959704}",,0.0
1262014975119982592,1786524998000-1205841794575630336-1262014975119982592,1786524998000,1786541743000,1,130.973,20.272,6.4607833464877675,1205841794575630336,1786524998000,1262014975119982592,OD15Y8010,16745000,1786541743000,53.51890372850414,20.27231201837278,6.460683906270744,136.5,20.27231201837278,1786524998000-1205841794575630336-1262014975119982592,130.973,,,0.0
1207353169709891584,1786502873000-1205841794575630336-1207353169709891584,1786502873000,1786517788000,1,128.288,37.704,3.402503713133885,1205841794575630336,1786502873000,1207353169709891584,OD10Y3956,14915000,1786517788000,99.53975396082296,37.70445225788748,3.402462900735102,131.83000000000175,37.70445225788748,1786502873000-1205841794575630336-1207353169709891584,128.288,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1786665002288}",,0.0
1321504772410310656,1786538620000-1205841794575630336-1321504772410310656,1786538620000,1786553337000,1,127.764,34.483,3.7051300640895515,1205841794575630336,1786538620000,1321504772410310656,OD08X4547,14717000,1786553337000,91.03561312566339,34.48318679002401,3.705109993980085,130.89000000001397,34.48318679002401,1786538620000-1205841794575630336-1321504772410310656,127.764,,,0.0
1262224388988600320,1786502811000-1205841794575630336-1262224388988600320,1786502811000,1786517981000,1,121.78,31.353,3.8841578158389947,1205841794575630336,1786502811000,1262224388988600320,OD21R1626,15170000,1786517981000,82.77121514080727,31.35273300788154,3.884190892366117,130.25,31.35273300788154,1786502811000-1205841794575630336-1262224388988600320,121.78,"{'confidence': 53.7, 'count': 14, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 11121.883591414731, 'std': 3856.415504889656, 'timestamp': 1786560583160}",,4.150000000000546
1262227054074527744,1786501760000-1205841794575630336-1262227054074527744,1786501760000,1786518828000,1,121.214,20.921,5.793891305386932,1205841794575630336,1786501760000,1262227054074527744,OD11AE3239,17068000,1786518828000,55.231232163407434,20.920921274017967,5.793913107953694,130.25,20.920921274017967,1786501760000-1205841794575630336-1262227054074527744,121.214,"{'confidence': 76.7, 'count': 14, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'MEDIUM', 'mean': 6141.954758502216, 'std': 1069.5083758232902, 'timestamp': 1786662564232}",,4.649999999999636
1262207033747177472,1786493137000-1205841794575630336-1262207033747177472,1786493137000,1786536028000,1,120.908,28.0,4.318142857142857,1205841794575630336,1786493137000,1262207033747177472,OD29M5973,42891000,1786536028000,73.92,28.0,4.318142857142857,130.5,28.0,1786493137000-1205841794575630336-1262207033747177472,120.908,,,11.849999999999454
