account_id,start_time,vehicle_id,vehicle_plate,duration,end_time,carbon_emission,distance,engine_hours,fuel_consumed,mileage,odo_distance_km,raw_fuel_consumed,id,driver_ids,vehicle_device_type,active_driver,adblue_consumed
902855557075959808,1773922965000,1152270135390633984,RJ47GA6196,9631000,1773932596000,71.40880533249262,92584.0,2.6500000000005457,27.048789898671444,3.422851829853854,95.80000000001746,27.048789898671444,1773922965000-902855557075959808-1152270135390633984,,,,
902855557075959808,1773909079000,1152270135390633984,RJ47GA6196,12323000,1773921402000,,123395.0,3.399999999999636,43.3822669779063,2.844364958217664,127.69999999998254,43.3822669779063,1773909079000-902855557075959808-1152270135390633984,,,,
902855557075959808,1773897134000,1152270135390633984,RJ47GA6196,10644000,1773907778000,,103263.0,2.949999999999818,35.34311065123195,2.9217292450289905,106.89999999999418,35.34311065123195,1773897134000-902855557075959808-1152270135390633984,,,,
902855557075959808,1773888212000,1152270135390633984,RJ47GA6196,7081000,1773895293000,,75691.0,1.949999999999818,22.107444436206215,3.4237788188687213,78.10000000000582,22.107444436206215,1773888212000-902855557075959808-1152270135390633984,,,,
902855557075959808,1773881856000,1152270135390633984,RJ47GA6196,6352000,1773888208000,55.08894192323893,71030.0,1.75,20.86702345577232,3.403935407967896,72.89999999999418,20.86702345577232,1773881856000-902855557075959808-1152270135390633984,,,,
902855557075959808,1773881408000,1152270135390633984,RJ47GA6196,355000,1773881763000,,,0.08287,0.22430991682673368,,0.0,0.22430991682673368,1773881408000-902855557075959808-1152270135390633984,,,,
901025643674730496,1773929193000,1291421127226163200,NL01AG9585,4677000,1773933870000,44.15386733923481,53741.0,1.25,16.724949749710152,3.2132234060034377,54.70000000001164,16.724949749710152,1773929193000-901025643674730496-1291421127226163200,,,,
901025643674730496,1773923560000,1291421127226163200,NL01AG9585,3757000,1773927317000,49.44752084544189,44454.0,1.0,18.730121532364354,2.3733962389505354,45.29999999998836,18.730121532364354,1773923560000-901025643674730496-1291421127226163200,,,,
901025643674730496,1773921936000,1291421127226163200,NL01AG9585,195000,1773922131000,,47.0,0.03163194444444444,0.12974824019607842,0.36223998051127754,,0.12974824019607842,1773921936000-901025643674730496-1291421127226163200,,,,
901025643674730496,1773919531000,1291421127226163200,NL01AG9585,2039000,1773921570000,,21115.0,0.5499999999992724,8.814990201375478,2.3953514998468455,21.5,8.814990201375478,1773919531000-901025643674730496-1291421127226163200,,,,
901025643674730496,1773918263000,1291421127226163200,NL01AG9585,1221000,1773919484000,,10617.0,0.3000000000001819,4.86202996637833,2.1836558131928756,10.800000000017462,4.86202996637833,1773918263000-901025643674730496-1291421127226163200,,,,
901025643674730496,1773915405000,1291421127226163200,NL01AG9585,2762000,1773918167000,,29173.0,0.75,10.982873647918959,2.656226497290872,29.5,10.982873647918959,1773915405000-901025643674730496-1291421127226163200,,,,
901025643674730496,1773908539000,1291421127226163200,NL01AG9585,5058000,1773913597000,,57491.0,1.3500000000003638,20.802108199497866,2.7637102667020907,58.39999999999418,20.802108199497866,1773908539000-901025643674730496-1291421127226163200,,,,
901025643674730496,1773899479000,1291421127226163200,NL01AG9585,7252000,1773906731000,,90783.0,2.0,28.37681731156983,3.1991959846386946,92.29999999998836,28.37681731156983,1773899479000-901025643674730496-1291421127226163200,,,,
901025643674730496,1773891575000,1291421127226163200,NL01AG9585,5885000,1773897460000,,59340.0,1.5999999999994543,21.485272109309747,2.761891946171233,59.89999999999418,21.485272109309747,1773891575000-901025643674730496-1291421127226163200,,,,
901025643674730496,1773883894000,1291421127226163200,NL01AG9585,5915000,1773889809000,,48531.0,1.6000000000003638,20.084570182805216,2.416332515870731,49.40000000002328,20.084570182805216,1773883894000-901025643674730496-1291421127226163200,,,,
901025643674730496,1773925860000,1447671848144732160,RJ14GQ0817,2949000,1773928809000,23.56903478602511,26943.0,0.8000000000001819,8.927664691676178,3.017922483706254,27.60000000000582,8.927664691676178,1773925860000-901025643674730496-1447671848144732160,,,,
901025643674730496,1773923675000,1447671848144732160,RJ14GQ0817,871000,1773924546000,,6658.0,0.1999999999998181,2.557652616192645,2.603168216765569,6.7999999999883585,2.557652616192645,1773923675000-901025643674730496-1447671848144732160,,,,
901025643674730496,1773910208000,1447671848144732160,RJ14GQ0817,253000,1773910461000,,409.0,0.05037138888888889,0.21640104398148152,1.8900093662903035,0.39999999999417923,0.21640104398148152,1773910208000-901025643674730496-1447671848144732160,,,,
901025643674730496,1773893788000,1447671848144732160,RJ14GQ0817,13703000,1773907491000,,165764.0,3.75,48.42235156221402,3.423295124092085,170.20000000001164,48.42235156221402,1773893788000-901025643674730496-1447671848144732160,,,,
901025643674730496,1773889246000,1447671848144732160,RJ14GQ0817,2591000,1773891837000,,29913.0,0.6500000000005457,9.999438801845361,2.991467880625427,30.70000000001164,9.999438801845361,1773889246000-901025643674730496-1447671848144732160,,,,
901025643674730496,1773876576000,1447671848144732160,RJ14GQ0817,11765000,1773888341000,,122409.0,3.25,34.69582207575174,3.5280616707320895,125.29999999998836,34.69582207575174,1773876576000-901025643674730496-1447671848144732160,,,,
632578958264631296,1773943499000,1500848886552461312,NL01AK3124,427000,1773943926000,,1229.0,,,,,,1773943499000-632578958264631296-1500848886552461312,,c,,
632578958264631296,1773929705000,1500848886552461312,NL01AK3124,183000,1773929888000,,361.0,,,,,,1773929705000-632578958264631296-1500848886552461312,,c,,
632578958264631296,1773920245000,1500848886552461312,NL01AK3124,317000,1773920562000,,978.0,,,,,,1773920245000-632578958264631296-1500848886552461312,,c,,
632578958264631296,1773919970000,1500848886552461312,NL01AK3124,31000,1773920001000,,135.0,,,,,,1773919970000-632578958264631296-1500848886552461312,,c,,
632578958264631296,1773899762000,1500848886552461312,NL01AK3124,3092000,1773902854000,,23168.0,,,,,,1773899762000-632578958264631296-1500848886552461312,,c,,
632578958264631296,1773890803000,1505944797024616448,RJ47GA8532,217000,1773891020000,,,,,,,,1773890803000-632578958264631296-1505944797024616448,,,,
632578958264631296,1773885958000,1505944797024616448,RJ47GA8532,424000,1773886382000,,,,,,,,1773885958000-632578958264631296-1505944797024616448,,,,
632578958264631296,1773885388000,1505944797024616448,RJ47GA8532,390000,1773885778000,,,,,,,,1773885388000-632578958264631296-1505944797024616448,,,,
632578958264631296,1773885121000,1505944797024616448,RJ47GA8532,233000,1773885354000,,,,,,,,1773885121000-632578958264631296-1505944797024616448,,,,
632578958264631296,1773877842000,1505944797024616448,RJ47GA8532,7209000,1773885051000,,,,,,,,1773877842000-632578958264631296-1505944797024616448,,,,
1194637793272266752,1773926548000,874238000127541248,RJ47GA4754,10578000,1773937126000,158.12497364411252,131208.0,2.899999999999636,59.89582335004261,2.190603495559205,134.69999999998254,59.895823350042605,1773926548000-1194637793272266752-874238000127541248,,,,0.0
1194637793272266752,1773908815000,874238000127541248,RJ47GA4754,15972000,1773924787000,,204182.0,4.399999999999636,79.08213323361782,2.5818979793681414,209.60000000000582,79.08213323361782,1773908815000-1194637793272266752-874238000127541248,,,,0.0
1194637793272266752,1773901462000,874238000127541248,RJ47GA4754,157000,1773901619000,,,0.028333333333333332,0.13280671701388888,0.03011895851308245,0.0,0.13280671701388888,1773901462000-1194637793272266752-874238000127541248,,,,
1194637793272266752,1773886272000,874238000127541248,RJ47GA4754,10611000,1773896883000,,97114.0,2.899999999999636,59.98683660381587,1.6189218418265852,99.10000000000582,59.98683660381587,1773886272000-1194637793272266752-874238000127541248,,,,0.0
