trip_id,vehicle_id,start_time,end_time,distance,fuel_consumed
1787452094000-1205841794575630336-1263151789792821248,1263151789792821248,1787452094000,1787453340000,3.25,0.955
1787452094000-1205841794575630336-1263151789792821248,1263151789792821248,1787453341000,1787454380000,8.625,1.917
1787453085000-1205841794575630336-1262094066884018176,1262094066884018176,1787453085000,1787466135000,101.1,17.717
1787453085000-1205841794575630336-1262094066884018176,1262094066884018176,1787466136000,1787466539000,0.4,0.182
1787455750000-1205841794575630336-1262202362500481024,1262202362500481024,1787455750000,1787456316000,5.875,1.188
1787455750000-1205841794575630336-1262202362500481024,1262202362500481024,1787456317000,1787456784000,0.875,0.199
1787456962000-1205841794575630336-1262225590694445056,1262225590694445056,1787456962000,1787459682000,14.125,2.345
1787456962000-1205841794575630336-1262225590694445056,1262225590694445056,1787459683000,1787461469000,12.625,2.766
1787459454000-1205841794575630336-1207337252074553344,1207337252074553344,1787459454000,1787461060000,10.0,1.626
1787459454000-1205841794575630336-1207337252074553344,1207337252074553344,1787461061000,1787462814000,13.0,1.978
1787460194000-1205841794575630336-1262075530765664256,1262075530765664256,1787460194000,1787474925000,101.5,19.141
1787460194000-1205841794575630336-1262075530765664256,1262075530765664256,1787474926000,1787491807000,133.9,21.914
1787463874000-1205841794575630336-1262456454338576384,1262456454338576384,1787463874000,1787473110000,56.125,10.127
1787463874000-1205841794575630336-1262456454338576384,1262456454338576384,1787473111000,1787473520000,1.125,0.237
1787464551000-1205841794575630336-1262221818765246464,1262221818765246464,1787464551000,1787465638000,7.125,1.618
1787464551000-1205841794575630336-1262221818765246464,1262221818765246464,1787465639000,1787466627000,7.75,1.247
1787464551000-1205841794575630336-1262221818765246464,1262221818765246464,1787466628000,1787468630000,13.625,2.412
1787465024000-1205841794575630336-1262095238910967808,1262095238910967808,1787465024000,1787466548000,6.8,1.312
1787465024000-1205841794575630336-1262095238910967808,1262095238910967808,1787466549000,1787467004000,2.5,0.271
1787467826000-1205841794575630336-1262213536738705408,1262213536738705408,1787467826000,1787474641000,17.875,3.68
1787467826000-1205841794575630336-1262213536738705408,1262213536738705408,1787474642000,1787480980000,40.5,7.635
1787467832000-1205841794575630336-1207342631755972608,1207342631755972608,1787467832000,1787472137000,41.0,5.431
1787467832000-1205841794575630336-1207342631755972608,1207342631755972608,1787472138000,1787472442000,1.0,0.267
1787469553000-1205841794575630336-1262122986631069696,1262122986631069696,1787469553000,1787482351000,94.625,25.062
1787469553000-1205841794575630336-1262122986631069696,1262122986631069696,1787482352000,1787483507000,7.125,5.233
1787469553000-1205841794575630336-1262122986631069696,1262122986631069696,1787483508000,1787484227000,0.625,0.85
1787469553000-1205841794575630336-1262122986631069696,1262122986631069696,1787484228000,1787485544000,7.0,2.221
1787469553000-1205841794575630336-1262122986631069696,1262122986631069696,1787485545000,1787486888000,7.875,2.12
1787473441000-1205841794575630336-1207339360685391872,1207339360685391872,1787473441000,1787475605000,8.0,2.306
1787473441000-1205841794575630336-1207339360685391872,1207339360685391872,1787475606000,1787475942000,1.0,0.4
1787477898000-1205841794575630336-1262456454338576384,1262456454338576384,1787477898000,1787488754000,55.75,12.344
1787477898000-1205841794575630336-1262456454338576384,1262456454338576384,1787488755000,1787489168000,0.75,0.3
1787477898000-1205841794575630336-1262456454338576384,1262456454338576384,1787489169000,1787489529000,0.25,0.142
1787482797000-1205841794575630336-1262223061768208384,1262223061768208384,1787482797000,1787486965000,29.0,4.437
1787482797000-1205841794575630336-1262223061768208384,1262223061768208384,1787486966000,1787489666000,18.125,2.673
1787484371000-1205841794575630336-1207340887542071296,1207340887542071296,1787484371000,1787486221000,11.0,4.137
1787484371000-1205841794575630336-1207340887542071296,1207340887542071296,1787486222000,1787486639000,1.0,1.113
