vehicle_id_agg,trip_id,start_time_agg,end_time_agg,counts,total_distance,total_fuel_consumed,mean_mileage,account_id,start_time_trips,vehicle_id_trips,vehicle_plate,duration,end_time_trips,carbon_emission,engine_hours,fuel_consumed,mileage,odo_distance_km,raw_fuel_consumed,id,distance,load_estimation,driver_ids,vehicle_device_type,active_driver,adblue_consumed
1094226778622263296,1789292200000-632578958264631296-1094226778622263296,1789292200000,1789317796000,1,273.208,113.01,2.417555968498363,632578958264631296,1789292200000,1094226778622263296,RJ47GA6284,25596000,1789317796000,298.34690344928674,7.050000000000182,113.0101907004874,2.4175518889627154,290.69999999995343,113.01019070048741,1789292200000-632578958264631296-1094226778622263296,273.208,"{'confidence': 75.6, 'count': 9, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 6}, 'load_class': 'LOW', 'mean': 31110.049756596436, 'std': 4545.975155806635, 'timestamp': 1789317809217}",,,,
1536014660929585152,1789302009000-632578958264631296-1536014660929585152,1789302009000,1789323511000,1,207.721,76.484,2.715875215731395,632578958264631296,1789302009000,1536014660929585152,RJ47GA8897,21502000,1789323511000,201.91891716552658,5.9500000000000455,76.48443832027522,2.7158596514780884,215.03000000000247,76.48443832027522,1789302009000-632578958264631296-1536014660929585152,207.721,"{'confidence': 77, 'count': 37, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 78922.00873921602, 'std': 22083.28515971324, 'timestamp': 1789324860736}",,,,
1406229042385911808,1789286826000-632578958264631296-1406229042385911808,1789286826000,1789304417000,1,206.212,70.245,2.935611075521389,632578958264631296,1789286826000,1406229042385911808,NL01AJ7422,17591000,1789304417000,185.44695186504737,4.849999999999909,70.24505752463915,2.9356086715092955,218.30999999999767,70.24505752463915,1789286826000-632578958264631296-1406229042385911808,206.212,"{'confidence': 84.3, 'count': 35, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 48604.616031192076, 'std': 9042.177394314389, 'timestamp': 1789304428991}",,,,
1536014505966829568,1789281655000-632578958264631296-1536014505966829568,1789281655000,1789296277000,1,202.159,64.281,3.1449261834756768,632578958264631296,1789281655000,1536014505966829568,NL01AK8408,14622000,1789296277000,169.7024648884484,4.0,64.28123670016984,3.144914603042568,207.7850000000035,64.28123670016984,1789281655000-632578958264631296-1536014505966829568,202.159,"{'confidence': 77.7, 'count': 20, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 50539.955185152765, 'std': 10075.364342752355, 'timestamp': 1789296283551}",,,,
1476549765217910784,1789301605000-632578958264631296-1476549765217910784,1789301605000,1789320211000,1,200.335,79.478,2.5206346410327387,632578958264631296,1789301605000,1476549765217910784,NL01AK3042,18606000,1789320211000,209.82085492518215,5.150000000000091,79.47759656256899,2.5206474360643965,213.5,79.47759656256899,1789301605000-632578958264631296-1476549765217910784,200.335,"{'confidence': 66.1, 'count': 22, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 49985.659296531056, 'std': 15880.202459741733, 'timestamp': 1789320227237}",,,,
1536014543027699712,1789286854000-632578958264631296-1536014543027699712,1789286854000,1789302442000,1,197.97,61.401,3.224214589338936,632578958264631296,1789286854000,1536014543027699712,NL01AK8409,15588000,1789302442000,162.09780435043436,4.2999999999999545,61.40068346607362,3.2242312108689553,204.23500000000058,61.40068346607362,1789286854000-632578958264631296-1536014543027699712,197.97,"{'confidence': 56.9, 'count': 15, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 63339.30273269012, 'std': 21138.893435701924, 'timestamp': 1789302448129}",,,,
1536014505966829568,1789263835000-632578958264631296-1536014505966829568,1789263835000,1789279063000,1,197.707,61.408,3.219564226159458,632578958264631296,1789263835000,1536014505966829568,NL01AK8408,15228000,1789279063000,162.11588031015495,4.2000000000000455,61.40753042051323,3.2195888459627064,203.20999999999913,61.40753042051323,1789263835000-632578958264631296-1536014505966829568,197.707,"{'confidence': 68.5, 'count': 15, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 53793.49779672114, 'std': 13105.153145360435, 'timestamp': 1789279075868}",,,,
1173302979768352768,1789261502000-632578958264631296-1173302979768352768,1789261502000,1789277103000,1,196.072,71.011,2.7611496810353326,632578958264631296,1789261502000,1173302979768352768,RJ47GA6351,15601000,1789277103000,187.46881424680382,4.300000000000182,71.01091448742568,2.7611530060596476,207.60000000000582,71.01091448742568,1789261502000-632578958264631296-1173302979768352768,196.072,"{'confidence': 71.2, 'count': 16, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 61360.913673380564, 'std': 14148.582027731853, 'timestamp': 1789277136779}",,,,
1049976646406242304,1789273038000-632578958264631296-1049976646406242304,1789273038000,1789287668000,1,193.489,82.66,2.3407815146382775,632578958264631296,1789273038000,1049976646406242304,RJ47GA5534,14630000,1789287668000,218.2217818890611,4.050000000000182,82.6597658670686,2.3407881448776937,205.29999999998836,82.6597658670686,1789273038000-632578958264631296-1049976646406242304,193.489,"{'confidence': 56.6, 'count': 10, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'MEDIUM', 'mean': 43141.93085756476, 'std': 11830.813083853867, 'timestamp': 1789287713267}",,,,
943458585302532096,1789290613000-632578958264631296-943458585302532096,1789290613000,1789314365000,1,185.081,75.179,2.461871001210444,632578958264631296,1789290613000,943458585302532096,RJ47GA4720,23752000,1789314365000,198.47278718843634,0.0,75.17908605622588,2.461868183148426,192.60000000003492,75.17908605622588,1789290613000-632578958264631296-943458585302532096,185.081,"{'confidence': 55.9, 'count': 12, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 55353.06603031002, 'std': 16912.75004540776, 'timestamp': 1789314406584}",,,,
