vehicle_id_agg,trip_id,start_time_agg,end_time_agg,counts,total_distance,total_fuel_consumed,mean_mileage,account_id,start_time_trips,vehicle_id_trips,vehicle_plate,duration,end_time_trips,carbon_emission,distance,fuel_consumed,mileage,odo_distance_km,raw_fuel_consumed,id,load_estimation,engine_hours,active_driver,driver_ids
1430193762327330816,1789751851000-642689989225816064-1430193762327330816,1789751851000,1789793226000,2,643.9000000000001,170.661,3.7729768371215457,642689989225816064,1789751851000,1430193762327330816,MP09AN2545,41375000,1789793226000,452.34815999999296,620.87,171.34399999999732,3.623529274442115,645.2000000000116,171.34399999999732,1789751851000-642689989225816064-1430193762327330816,"{'confidence': 81.4, 'count': 44, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'MEDIUM', 'mean': 13146.14410249338, 'std': 3241.9927415753887, 'timestamp': 1789793229763}",11.350000000000364,,
1429476090367180800,1789754439000-642689989225816064-1429476090367180800,1789754439000,1789780322000,3,447.8,102.16,4.383320281910729,642689989225816064,1789754439000,1429476090367180800,MP09AN1563,25883000,1789780322000,271.01184000000706,433.78,102.65600000000268,4.225568890274204,451.6000000000349,102.65600000000268,1789754439000-642689989225816064-1429476090367180800,"{'confidence': 77.6, 'count': 27, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 17314.924557234677, 'std': 4027.0205465343984, 'timestamp': 1789780327713}",7.0,,
739928272518774784,1789748214000-642689989225816064-739928272518774784,1789748214000,1789786713000,2,379.875,92.392,4.11155727768638,642689989225816064,1789748214000,739928272518774784,MP13P7218,38499000,1789786713000,273.00503138076687,416.564,103.41099673513897,4.028236968520118,381.625,91.42244765490503,1789748214000-642689989225816064-739928272518774784,"{'confidence': 91, 'count': 51, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 23964.399557246164, 'std': 3065.1765499774065, 'timestamp': 1789786910645}",10.649999999997817,,
1425525382987120640,1789762359000-642689989225816064-1425525382987120640,1789762359000,1789784185000,2,333.1,81.12700000000001,4.105908020757577,642689989225816064,1789762359000,1425525382987120640,MP09AM6115,21826000,1789784185000,214.22683886117744,322.044,81.14652987165812,3.9686724806266747,335.0,81.14652987165812,1789762359000-642689989225816064-1425525382987120640,"{'confidence': 81.9, 'count': 47, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 17894.990969942606, 'std': 4449.056110669273, 'timestamp': 1789784192615}",5.949999999999818,,
739467157439512576,1789755209000-642689989225816064-739467157439512576,1789755209000,1789781201000,3,0.0,67.921,0.0,642689989225816064,1789755209000,739467157439512576,MP13P6336,25992000,1789781201000,177.467068043353,302.186,67.22237425884583,4.495318758549132,,67.22237425884583,1789755209000-642689989225816064-739467157439512576,"{'confidence': 89.4, 'count': 83, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 17609.663704832965, 'std': 3393.14679310527, 'timestamp': 1789781296067}",7.200000000000728,,
1515667522240643072,1789699539000-642689989225816064-1515667522240643072,1789699539000,1789729510000,2,0.0,65.557,0.0,642689989225816064,1789699539000,1515667522240643072,MP09BJ5830,29971000,1789729510000,195.71965222362428,337.136,74.13623190288799,4.547520036378688,,65.55641724120166,1789699539000-642689989225816064-1515667522240643072,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1789729578873}",5.1349374999999915,,
566303952333733888,1789698069000-642689989225816064-566303952333733888,1789698069000,1789711566000,2,0.0,42.1,0.0,642689989225816064,1789698069000,566303952333733888,MP09AF4518,13497000,1789711566000,111.72856818802173,149.749,42.32142734394762,3.5383730984067476,,42.32142734394762,1789698069000-642689989225816064-566303952333733888,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1789711596490}",3.711388888888905,,
566306421637943296,1789722961000-642689989225816064-566306421637943296,1789722961000,1789736196000,2,0.0,26.502,0.0,642689989225816064,1789722961000,566306421637943296,MP09AF3618,13235000,1789736196000,86.50922472714002,148.043,32.76864572997728,4.517824789584389,,26.50131941666667,1789722961000-642689989225816064-566306421637943296,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1789736377132}",2.2383333333333377,,
589014414737289216,1789693430000-642689989225816064-589014414737289216,1789693430000,1789751041000,2,0.0,117.249,0.0,642689989225816064,1789693430000,589014414737289216,MP09BP1574,57611000,1789751041000,369.0256325514207,630.407,139.78243657250783,4.509915662208362,,117.24937696143364,1789693430000-642689989225816064-589014414737289216,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1789751092352}",9.797895833333332,,
739919483375714304,1789737894000-642689989225816064-739919483375714304,1789737894000,1789753332000,2,0.0,57.236000000000004,0.0,642689989225816064,1789737894000,739919483375714304,MP13P8163,15438000,1789753332000,151.1367713444965,168.985,57.24877702443049,2.9517661124513968,,57.24877702443048,1789737894000-642689989225816064-739919483375714304,"{'confidence': 25.3, 'count': 5, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 21926.926704357433, 'std': 7329.198537276199, 'timestamp': 1789753343972}",0.0,,
739919483375714304,1789755788000-642689989225816064-739919483375714304,1789755788000,1789784140000,2,0.0,115.946,0.0,642689989225816064,1789755788000,739919483375714304,MP13P8163,28352000,1789784140000,309.86659549888424,417.815,117.37371041624402,3.55969832186694,,117.37371041624402,1789755788000-642689989225816064-739919483375714304,"{'confidence': 86.5, 'count': 5, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 16974.598403679884, 'std': 1022.2709283027458, 'timestamp': 1789784150947}",0.0,,
