vehicle_id_agg,trip_id,start_time_agg,end_time_agg,counts,total_distance,total_fuel_consumed,mean_mileage,account_id,start_time_trips,vehicle_id_trips,vehicle_plate,duration,end_time_trips,carbon_emission,engine_hours,fuel_consumed,mileage,odo_distance_km,raw_fuel_consumed,id,distance,load_estimation,driver_ids,vehicle_device_type,active_driver,adblue_consumed
873568577507033088,1787660442000-632578958264631296-873568577507033088,1787660442000,1787678398000,1,243.331,74.206,3.279128372368811,632578958264631296,1787660442000,873568577507033088,RJ14GN1578,17956000,1787678398000,195.90328927524274,4.899999999999636,74.2057913921374,3.279137590678435,250.39999999996508,74.2057913921374,1787660442000-632578958264631296-873568577507033088,243.331,"{'confidence': 81.1, 'count': 4, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 42314.98141718306, 'std': 3197.581469691228, 'timestamp': 1787678405142}",,,,0.0
1536014543027699712,1787667532000-632578958264631296-1536014543027699712,1787667532000,1787688565000,1,211.71,94.17,2.2481682064351705,632578958264631296,1787667532000,1536014543027699712,NL01AK8409,21033000,1787688565000,248.6088000000002,5.7999999999999545,94.17000000000007,2.2481682064351687,217.7049999999981,94.17000000000007,1787667532000-632578958264631296-1536014543027699712,211.71,"{'confidence': 71.8, 'count': 30, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 74344.23946661242, 'std': 22936.613254080956, 'timestamp': 1787688571070}",,,,
1135529735623802880,1787658328000-632578958264631296-1135529735623802880,1787658328000,1787673673000,1,195.651,68.767,2.8451292044149086,632578958264631296,1787658328000,1135529735623802880,RJ47GA6233,15345000,1787673673000,181.5440395323577,4.199999999999818,68.76668164104457,2.8451423760896204,206.89999999999418,68.76668164104457,1787658328000-632578958264631296-1135529735623802880,195.651,"{'confidence': 67.1, 'count': 17, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 54853.78402788022, 'std': 14866.017422477837, 'timestamp': 1787674701043}",,,,
938815406225752064,1787630775000-632578958264631296-938815406225752064,1787630775000,1787647026000,1,193.713,74.375,2.604544537815126,632578958264631296,1787630775000,938815406225752064,RJ47GA3910,16251000,1787647026000,196.35000000000002,4.5,74.375,2.604544537815126,,74.375,1787630775000-632578958264631296-938815406225752064,193.713,"{'confidence': 51.1, 'count': 5, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'LOW', 'mean': 27617.45217048552, 'std': 6045.389373487362, 'timestamp': 1787647819489}",,,,
1536014529144553472,1787631532000-632578958264631296-1536014529144553472,1787631532000,1787646902000,1,193.567,65.9,2.9372837632776934,632578958264631296,1787631532000,1536014529144553472,NL01AK8376,15370000,1787646902000,173.97599999999906,4.25,65.89999999999964,2.93728376327771,199.29499999999825,65.89999999999964,1787631532000-632578958264631296-1536014529144553472,193.567,"{'confidence': 48.2, 'count': 11, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 80473.87478668864, 'std': 27667.693197523746, 'timestamp': 1787647849219}",,,,
1583173874076352512,1787631424000-632578958264631296-1583173874076352512,1787631424000,1787646967000,1,193.347,72.48,2.667591059602649,632578958264631296,1787631424000,1583173874076352512,RJ47GA5588,15543000,1787646967000,191.34794641989515,4.300000000001091,72.48028273480877,2.6675806537264624,205.29999999998836,72.48028273480877,1787631424000-632578958264631296-1583173874076352512,193.347,"{'confidence': 80.1, 'count': 29, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 59908.76979257811, 'std': 12818.714986242328, 'timestamp': 1787647145168}",,,,
1458037913185943552,1787701332000-632578958264631296-1458037913185943552,1787701332000,1787716980000,1,182.201,44.832,4.0640836902212705,632578958264631296,1787701332000,1458037913185943552,NL01AK1744,15648000,1787716980000,118.35648000000089,4.300000000000182,44.832000000000335,4.06408369022124,187.85499999999593,44.832000000000335,1787701332000-632578958264631296-1458037913185943552,182.201,"{'confidence': 77, 'count': 30, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 39585.08297267607, 'std': 9995.114723576477, 'timestamp': 1787717398199}",,,,
1526925618065702912,1787701227000-632578958264631296-1526925618065702912,1787701227000,1787716712000,1,181.628,46.123,3.9379051666196907,632578958264631296,1787701227000,1526925618065702912,RJ47GA8695,15485000,1787716712000,121.76601471918552,4.25,46.12349042393391,3.937863295483629,188.3149999999987,46.12349042393391,1787701227000-632578958264631296-1526925618065702912,181.628,"{'confidence': 60.4, 'count': 13, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 4}, 'load_class': 'HIGH', 'mean': 40953.05908037086, 'std': 11700.66919974874, 'timestamp': 1787716727648}",,,,
1081533146517733376,1787652686000-632578958264631296-1081533146517733376,1787652686000,1787666481000,1,179.945,53.623,3.3557428715290083,632578958264631296,1787652686000,1081533146517733376,RJ47GA5872,13795000,1787666481000,141.56382217435765,3.800000000000182,53.622659914529414,3.3557641543112395,187.5,53.622659914529414,1787652686000-632578958264631296-1081533146517733376,179.945,"{'confidence': 79.4, 'count': 13, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 41039.64544960798, 'std': 6102.268334322709, 'timestamp': 1787666931220}",,,,
870275474985582592,1787649328000-632578958264631296-870275474985582592,1787649328000,1787663878000,1,178.056,49.243,3.6158641837418517,632578958264631296,1787649328000,870275474985582592,RJ47GA4502,14550000,1787663878000,130.00170138513948,4.0,49.24306870649223,3.6158591386999612,185.59999999997672,49.24306870649223,1787649328000-632578958264631296-870275474985582592,178.056,"{'confidence': 55.7, 'count': 9, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 46721.92255029389, 'std': 12417.123782486426, 'timestamp': 1787664070841}",,,,1.9852756580286037
