tags,id,start_time,end_time,account_id,vehicle_id,driver_id,driver_type,trip_id,driver_session_id,distance,mileage,loss,idling_alert_fuel_consumed,ready,alert_breath_test_duration,alert_breath_test_count,alert_camera_tampered_duration,alert_camera_tampered_count,alert_distracted_driving_duration,alert_distracted_driving_count,alert_drowsiness_duration,alert_drowsiness_count,alert_emergency_recording_duration,alert_emergency_recording_count,alert_eyes_closed_duration,alert_eyes_closed_count,alert_fcw_duration,alert_fcw_count,alert_lane_departure_warning_duration,alert_lane_departure_warning_count,alert_mobile_phone_duration,alert_mobile_phone_count,alert_pcw_duration,alert_pcw_count,alert_sd_card_tampered_duration,alert_sd_card_tampered_count,alert_seatbelt_violation_duration,alert_seatbelt_violation_count,alert_tailgating_duration,alert_tailgating_count,alert_smoking_duration,alert_smoking_count,alert_idling_duration,alert_idling_count,alert_over_speed_duration,alert_over_speed_count,alert_speeding_duration,alert_speeding_count,alert_freerun_duration,alert_freerun_count,alert_over_acc_duration,alert_over_acc_count,alert_hard_brake_duration,alert_hard_brake_count,alert_unscheduled_driving_duration,alert_unscheduled_driving_count,alert_slow_running_duration,alert_slow_running_count,alert_continuous_driving_duration,alert_continuous_driving_count,alert_fuel_chori_amount,alert_fuel_chori_count,alert_def_chori_amount,alert_def_chori_count,accident_count,unresolved_alerts_count,day_driving_duration,night_driving_duration,driver_idle_duration_before_trip,vehicle_idle_duration_before_trip,total_alerts_count,gear_utilization,peak_torque_range,fuel_smart_mode,terrain,uphill_slope,engine_load,engine_hours,fuel_consumed,adblue_consumed,avg_speed,last_gear_utilization,last_two_gear_utilization,below_ptr_duration,between_ptr_duration,above_ptr_duration,alert_stoppage_duration,alert_stoppage_count,last_gear_utilization_duration,last_two_gear_utilization_duration,total_gear_utilization_duration,first_gear_pickup_count,second_gear_pickup_count,third_and_higher_gear_pickup_count,accounts_with_access,unresolved_idling_count,unresolved_over_speed_count,unresolved_speeding_count,unresolved_freerun_count,unresolved_over_acc_count,unresolved_hard_brake_count,unresolved_unscheduled_driving_count,unresolved_slow_running_count,unresolved_continuous_driving_count,unresolved_fuel_chori_count,unresolved_def_chori_count,unresolved_breath_test_count,unresolved_camera_tampered_count,unresolved_distracted_driving_count,unresolved_drowsiness_count,unresolved_emergency_recording_count,unresolved_eyes_closed_count,unresolved_fcw_count,unresolved_lane_departure_warning_count,unresolved_mobile_phone_count,unresolved_pcw_count,unresolved_sd_card_tampered_count,unresolved_seatbelt_violation_count,unresolved_tailgating_count,unresolved_smoking_count
[],1126571257152667648-1787702351000,1787702351000,1787715691000,632578958264631296,1126571257152667648,,,1787702351000-632578958264631296-1126571257152667648,,116.903,2.564,,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7891,5449,,0,0,"{'fifth_gear_duration': 3.493513479382288, 'first_gear_duration': 0.8698675520508211, 'sixth_gear_duration': 8.952573387481587, 'third_gear_duration': 1.1336364719018681, 'eighth_gear_duration': 62.523304876459974, 'fourth_gear_duration': 1.9395699737757697, 'second_gear_duration': 0.5581580855112925, 'seventh_gear_duration': 20.529376173436397}",,,"{'up': 47.85308776886377, 'down': 39.08863953374733, 'plane': 13.058272697388892}",0.51713187,49.22,3.65,45.597,,31.548037,62.523304,83.05268,4391997.0,3755163.0,114750.0,,,7822.497,10390.995,12511.33,3.0,3.0,0.0,"['632578958264631296', '902855557075959808', '1451622538516889600', '1350172676131389440']",,,,,,,,,,,,,,,,,,,,,,,,,
[],1536014603211767808-1787702345000,1787702345000,1787710080000,632578958264631296,1536014603211767808,,,1787702345000-632578958264631296-1536014603211767808,,99.599,2.62,,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2280,5455,,0,0,"{'fifth_gear_duration': 12.086490941686202, 'first_gear_duration': 2.6659408042640944, 'sixth_gear_duration': 9.306940377726395, 'third_gear_duration': 5.619233322536264, 'eighth_gear_duration': 52.575662336079645, 'fourth_gear_duration': 2.1246708764547986, 'second_gear_duration': 3.507390647599683, 'seventh_gear_duration': 12.113670693652926}",,"{'MODE_HEAVY': 54.35940636126133, 'MODE_LIGHT': 0, 'MODE_TURBO': 45.640593638738665}","{'up': 19.775283241091067, 'down': 20.289130004273378, 'plane': 59.93558675463555}",0.4461088,50.41,2.1,38.02,,46.35506,52.57566,64.68933,644077.0,4041614.0,6667.0,,,655.751,806.839,1247.252,3.0,0.0,1.0,"['632578958264631296', '907979122293080064', '1451622538516889600', '902855557075959808']",,,,,,,,,,,,,,,,,,,,,,,,,
[],965194336809517056-1787702316000,1787702316000,1787702551000,632578958264631296,965194336809517056,,,1787702316000-632578958264631296-965194336809517056,,0.04,0.135,,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235,,0,0,,,,,,,,0.297,,0.61276597,,,,,,,,,,,,,,"['632578958264631296', '902855557075959808', '1451622538516889600']",,,,,,,,,,,,,,,,,,,,,,,,,
[],1066703715756408832-1787702316000,1787702316000,1787706031000,632578958264631296,1066703715756408832,,,1787702316000-632578958264631296-1066703715756408832,,43.964,2.394,,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3715,,0,0,"{'fifth_gear_duration': 1.4848033870824768, 'first_gear_duration': 0.22672997162510974, 'sixth_gear_duration': 3.983572462752654, 'third_gear_duration': 1.1726474132450675, 'eighth_gear_duration': 85.18941314384364, 'fourth_gear_duration': 0.45588814810762385, 'second_gear_duration': 0.906919886500439, 'seventh_gear_duration': 6.580025586842991}",,,"{'up': 22.845752121607756, 'down': 34.190525039634416, 'plane': 42.96372283875783}",0.30360392,59.32,1.05,18.366,,42.60307,85.189415,91.76944,237998.0,1959167.0,69750.0,,,2911.913,3136.829,3418.163,1.0,1.0,0.0,"['632578958264631296', '902855557075959808', '1451622538516889600']",,,,,,,,,,,,,,,,,,,,,,,,,
[],1083727333329731584-1787702281000,1787702281000,1787716050000,632578958264631296,1083727333329731584,,,1787702281000-632578958264631296-1083727333329731584,,125.633,2.487,,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,280,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8250,5519,,0,2,"{'fifth_gear_duration': 4.391534391534392, 'first_gear_duration': 0.8831908831908831, 'sixth_gear_duration': 6.188441188441188, 'third_gear_duration': 3.3781033781033782, 'eighth_gear_duration': 61.21489621489622, 'fourth_gear_duration': 5.052910052910053, 'second_gear_duration': 1.927146927146927, 'seventh_gear_duration': 16.963776963776965}",,,"{'up': 31.984643382444606, 'down': 27.849658049343933, 'plane': 40.16569856821146}",0.6563074,42.23,3.75,50.511,,32.847614,61.214897,78.17867,570500.0,7312830.0,0.0,,,7520.25,9604.25,12285.0,3.0,3.0,0.0,"['632578958264631296', '902855557075959808', '1451622538516889600']",,2.0,,,,,,,,,,,,,,,,,,,,,,,
[],1465365829724930048-1787702279000,1787702279000,1787714711000,632578958264631296,1465365829724930048,,,1787702279000-632578958264631296-1465365829724930048,,142.985,3.931,,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6911,5521,,0,0,"{'fifth_gear_duration': 6.1965901120884554, 'first_gear_duration': 0.5776526059366197, 'sixth_gear_duration': 85.72865536255142, 'third_gear_duration': 2.2830112684278947, 'fourth_gear_duration': 3.559487012866657, 'second_gear_duration': 1.6546036381289482}",,,"{'up': 64.34034627145864, 'down': 14.194783195347835, 'plane': 21.464870533193523}",0.7118204,42.42,3.45,36.378,,41.404922,85.72865,91.92525,434741.0,6672336.0,334078.0,,,10129.337,10861.5,11815.579,2.0,2.0,0.0,"['632578958264631296', '907979122293080064', '1451622538516889600', '902855557075959808', '1495083123510083584']",,,,,,,,,,,,,,,,,,,,,,,,,
[],1428367002015105024-1787702275000,1787702275000,1787702794000,632578958264631296,1428367002015105024,,,1787702275000-632578958264631296-1428367002015105024,,0.401,2.231,,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,519,,0,0,,,,,,,0.1,0.18,,2.781503,,,,,,,,,,,,,,"['632578958264631296', '907979122293080064', '902855557075959808', '1451622538516889600']",,,,,,,,,,,,,,,,,,,,,,,,,
[],1065321017443876864-1787702268000,1787702268000,1787702724000,632578958264631296,1065321017443876864,,,1787702268000-632578958264631296-1065321017443876864,,0.607,1.035,,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,456,,482,0,,,,,,26.0,0.1,0.586,,4.792105,,,,,,,,,,,,,,"['632578958264631296', '902855557075959808', '1451622538516889600']",,,,,,,,,,,,,,,,,,,,,,,,,
[],1469693281720860672-1787702261000,1787702261000,1787709841000,632578958264631296,1469693281720860672,,,1787702261000-632578958264631296-1469693281720860672,,49.297,2.518,,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2041,5539,,0,0,"{'fifth_gear_duration': 21.25833535686348, 'first_gear_duration': 5.7891103291596595, 'sixth_gear_duration': 31.79487951098493, 'third_gear_duration': 13.427073600846953, 'fourth_gear_duration': 18.844089149721967, 'second_gear_duration': 8.88651205242301}",,,"{'up': 40.729514833191466, 'down': 51.07434241939836, 'plane': 8.19614274741016}",0.9354706,40.37,2.05,19.579,,23.412823,31.79488,53.053215,591755.0,3575997.0,87668.0,,,1986.332,3314.411,6247.333,6.0,1.0,0.0,"['632578958264631296', '907979122293080064', '1451622538516889600', '902855557075959808', '1495083123510083584']",,,,,,,,,,,,,,,,,,,,,,,,,
[],971379691866816512-1787702253000,1787702253000,1787705853000,632578958264631296,971379691866816512,,,1787702253000-632578958264631296-971379691866816512,,34.113,1.818,,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3600,,0,0,"{'fifth_gear_duration': 6.92919379004546, 'first_gear_duration': 2.0786621958064098, 'sixth_gear_duration': 8.298978386045032, 'third_gear_duration': 2.1294150944301333, 'eighth_gear_duration': 61.91146865201005, 'fourth_gear_duration': 4.490432263109167, 'second_gear_duration': 2.731574091396792, 'seventh_gear_duration': 11.430275527156958}",,,"{'up': 44.01039306323453, 'down': 0, 'plane': 55.989606936765455}",0.46407518,50.34,0.95,18.764,,34.113,61.91147,73.34174,249412.0,1925274.0,22417.0,,,1935.919,2293.334,3126.915,3.0,0.0,0.0,"['632578958264631296', '902855557075959808', '1451622538516889600']",,,,,,,,,,,,,,,,,,,,,,,,,
