account_id,start_time,vehicle_id,vehicle_plate,duration,end_time,carbon_emission,distance,engine_hours,fuel_consumed,mileage,odo_distance_km,raw_fuel_consumed,id,driver_ids,load_estimation,vehicle_device_type,active_driver,adblue_consumed
902855557075959808,1789750078000,1152270135390633984,RJ47GA6196,140000,1789750218000,0.11370333333333334,23.0,0.02138888888888889,0.043069444444444445,0.5340212834569493,,0.043069444444444445,1789750078000-902855557075959808-1152270135390633984,,,,,
902855557075959808,1789749055000,1152270135390633984,RJ47GA6196,246000,1789749301000,0.721241702063492,407.0,0.047753611111111115,0.2731976144179894,1.489764106714689,0.40000000002328306,0.2731976144179894,1789749055000-902855557075959808-1152270135390633984,,,,,
902855557075959808,1789740241000,1152270135390633984,RJ47GA6196,7347000,1789747588000,40.649392677642865,71105.0,2.0,15.397497226379873,4.617958292480083,72.5,15.397497226379873,1789740241000-902855557075959808-1152270135390633984,,"{'confidence': 76.2, 'count': 16, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'MEDIUM', 'mean': 24792.45285221297, 'std': 4729.449448375284, 'timestamp': 1789747902205}",,,
902855557075959808,1789735813000,1152270135390633984,RJ47GA6196,933000,1789736746000,3.228553139202618,2724.0,0.25,1.2229367951525068,2.2274250074062927,2.800000000046566,1.2229367951525068,1789735813000-902855557075959808-1152270135390633984,,,,,
902855557075959808,1789729087000,1152270135390633984,RJ47GA6196,153000,1789729240000,0.35584748725490195,99.99999997671694,0.024722222222222222,0.13479071486928104,0.7418908644686404,0.09999999997671694,0.13479071486928104,1789729087000-902855557075959808-1152270135390633984,,,,,
902855557075959808,1789722685000,1152270135390633984,RJ47GA6196,273000,1789722958000,0.5221151873492066,,0.07182777777777778,0.19777090429894187,,0.0,0.19777090429894187,1789722685000-902855557075959808-1152270135390633984,,,,,
901025643674730496,1789738092000,1291421127226163200,NL01AG9585,416000,1789738508000,0.6074175626666666,,0.09872222222222221,0.23008241010101005,0.16515821432554256,0.0,0.23008241010101005,1789738092000-901025643674730496-1291421127226163200,,,,,
901025643674730496,1789730256000,1291421127226163200,NL01AG9585,548000,1789730804000,1.2998843013002364,,0.11294083333333332,0.4923804171591804,0.23762114804451165,0.0,0.4923804171591804,1789730256000-901025643674730496-1291421127226163200,,,,,
901025643674730496,1789709259000,1291421127226163200,NL01AG9585,527000,1789709786000,1.4017093709397364,1253.0,0.1500000000005457,0.5309505192953546,2.3599185883891884,1.2999999999883585,0.5309505192953546,1789709259000-901025643674730496-1291421127226163200,,,,,
901025643674730496,1789708128000,1291421127226163200,NL01AG9585,1050000,1789709178000,8.54122619232225,3397.0,0.2000000000007276,3.235312951637216,1.049975705837348,3.3999999999941792,3.235312951637216,1789708128000-901025643674730496-1291421127226163200,,,,,
901025643674730496,1789699409000,1291421127226163200,NL01AG9585,338000,1789699747000,0.484100950307971,259.0,0.05486111111111111,0.18337157208635266,1.4124326745589153,,0.18337157208635266,1789699409000-901025643674730496-1291421127226163200,,,,,
901025643674730496,1789728411000,1447671848144732160,RJ14GQ0817,407000,1789728818000,0.6402553849491213,188.0,0.1003247222222222,0.2425209791473944,0.7751906687039278,0.20000000001164153,0.2425209791473944,1789728411000-901025643674730496-1447671848144732160,,,,,
1194637793272266752,1789741146000,874238000127541248,RJ47GA4754,142000,1789741288000,0.00264,,,0.001,,0.0,0.001,1789741146000-1194637793272266752-874238000127541248,,,,,
1194637793272266752,1789736425000,874238000127541248,RJ47GA4754,4475000,1789740900000,64.9826399647598,36128.0,1.199999999999818,24.614636350287803,1.4677446168965067,37.20000000001164,24.614636350287803,1789736425000-1194637793272266752-874238000127541248,,,,,0.0
1194637793272266752,1789729655000,874238000127541248,RJ47GA4754,6213000,1789735868000,67.63211436430164,70997.0,1.5999999999994543,25.618225137993043,2.771347336420589,72.79999999998836,25.618225137993043,1789729655000-1194637793272266752-874238000127541248,,,,,0.0
1194637793272266752,1789721333000,874238000127541248,RJ47GA4754,6137000,1789727470000,63.608180296327426,58982.0,1.5999999999994543,24.09400768800281,2.4479945704246227,60.70000000001164,24.09400768800281,1789721333000-1194637793272266752-874238000127541248,,,,,0.0
1194637793272266752,1789705510000,874238000127541248,RJ47GA4754,14448000,1789719958000,165.57441384905042,134039.0,3.899999999999636,62.71758100342819,2.1371838303628663,138.10000000000582,62.71758100342819,1789705510000-1194637793272266752-874238000127541248,,"{'confidence': 63.9, 'count': 6, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 80602.18007691482, 'std': 14266.01363585103, 'timestamp': 1789719964853}",,,0.0
1194637793272266752,1789699837000,874238000127541248,RJ47GA4754,3641000,1789703478000,40.879634998351385,29418.0,0.8999999999996362,15.48471022664825,1.8998095262624546,30.29999999998836,15.48471022664825,1789699837000-1194637793272266752-874238000127541248,,,,,0.0
