vehicle_id_agg,trip_id,start_time_agg,end_time_agg,counts,total_distance,total_fuel_consumed,mean_mileage,account_id,start_time_trips,vehicle_id_trips,vehicle_plate,duration,end_time_trips,carbon_emission,fuel_consumed,mileage,odo_distance_km,raw_fuel_consumed,id,distance,load_estimation,engine_hours,active_driver,driver_ids
1429476090367180800,1788452431000-642689989225816064-1429476090367180800,1788452431000,1788494025000,4,648.8,159.88400000000001,4.057942007955767,642689989225816064,1788452431000,1429476090367180800,MP09AN1563,41594000,1788494025000,422.23156774266295,159.93619990252384,3.931080020553112,653.5999999999767,159.93619990252384,1788452431000-642689989225816064-1429476090367180800,628.722,"{'confidence': 78.8, 'count': 27, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 15014.165118391102, 'std': 3314.162032691302, 'timestamp': 1788494029582}",11.400000000000546,,
1430193762327330816,1788459934000-642689989225816064-1430193762327330816,1788459934000,1788491569000,3,515.5,132.63,3.886752620070874,642689989225816064,1788459934000,1430193762327330816,MP09AN2545,31635000,1788491569000,348.9043909248407,132.16075413819723,3.7850797936345946,519.7000000000116,132.16075413819723,1788459934000-642689989225816064-1430193762327330816,500.239,"{'confidence': 86.4, 'count': 60, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 16534.576429757253, 'std': 3490.3263702421973, 'timestamp': 1788491666111}",8.649999999999636,,
1425525382987120640,1788459121000-642689989225816064-1425525382987120640,1788459121000,1788484523000,2,405.1,105.13499999999999,3.8531411994102824,642689989225816064,1788459121000,1425525382987120640,MP09AM6115,25402000,1788484523000,275.63183999998785,104.4059999999954,3.749161925559999,406.70000000001164,104.4059999999954,1788459121000-642689989225816064-1425525382987120640,391.435,"{'confidence': 73.1, 'count': 25, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'MEDIUM', 'mean': 12839.08574742203, 'std': 3459.539284563386, 'timestamp': 1788484529211}",6.950000000000728,,
1326603043004743680,1788420839000-642689989225816064-1326603043004743680,1788420839000,1788467395000,4,391.56,186.486,2.099675042630546,642689989225816064,1788420839000,1326603043004743680,MP09AE6372,46556000,1788467395000,492.3214747357966,186.48540709689263,3.1531850623275828,,186.48540709689263,1788420839000-642689989225816064-1326603043004743680,588.023,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1788467399737}",12.896388888888396,,
739508566909517824,1788452108000-642689989225816064-739508566909517824,1788452108000,1788485295000,3,377.25,96.59899999999999,3.9053199308481457,642689989225816064,1788452108000,739508566909517824,MP13P8154,33187000,1788485295000,244.36093706567695,92.56096100972611,4.065374817796671,380.875,92.5609610097261,1788452108000-642689989225816064-739508566909517824,376.295,"{'confidence': 62, 'count': 6, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 18193.88070033375, 'std': 3388.9004753398053, 'timestamp': 1788486116473}",0.0,,
718906843354628096,1788451857000-642689989225816064-718906843354628096,1788451857000,1788467141000,2,0.4828034,71.871,0.006717638546840868,642689989225816064,1788451857000,718906843354628096,MP09DK7263,15284000,1788467141000,185.61877638690513,70.3101425707974,2.702767951418262,,70.3101425707974,1788451857000-642689989225816064-718906843354628096,190.032,"{'confidence': 74.7, 'count': 7, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 27918.828001327976, 'std': 3740.7585806825155, 'timestamp': 1788468042422}",0.0,,
718906843354628096,1788446892000-642689989225816064-718906843354628096,1788446892000,1788451831000,3,0.0,27.93,0.0,642689989225816064,1788446892000,718906843354628096,MP09DK7263,4939000,1788451831000,77.92746959521185,29.517980907277213,1.3747552763676871,,29.263917542648343,1788446892000-642689989225816064-718906843354628096,40.58,,0.0,,
739471116254314496,1788442593000-642689989225816064-739471116254314496,1788442593000,1788490421000,3,0.0,143.0,0.0,642689989225816064,1788442593000,739471116254314496,MP13P5418,47828000,1788490421000,387.14903258159814,146.64736082636293,3.8300927942716,,146.64736082636293,1788442593000-642689989225816064-739471116254314496,561.673,"{'confidence': 81.1, 'count': 19, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 15947.079906129855, 'std': 2632.426778590103, 'timestamp': 1788490433721}",13.25,,
1515667522240643072,1788403666000-642689989225816064-1515667522240643072,1788403666000,1788435148000,2,0.0,66.132,0.0,642689989225816064,1788403666000,1515667522240643072,MP09BJ5830,31482000,1788435148000,204.17568632909183,77.339275124656,4.430077725033811,,66.13196509537877,1788403666000-642689989225816064-1515667522240643072,342.619,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1788435416134}",5.393111111111105,,
566303952333733888,1788402229000-642689989225816064-566303952333733888,1788402229000,1788411763000,2,0.0,34.411,0.0,642689989225816064,1788402229000,566303952333733888,MP09AF4518,9534000,1788411763000,91.24577618510004,34.56279400950759,3.615216986382177,,34.56279400950759,1788402229000-642689989225816064-566303952333733888,124.952,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1788412535399}",2.6113888888903602,,
566305663035146240,1788402236000-642689989225816064-566305663035146240,1788402236000,1788445773000,2,0.0,101.71700000000001,0.0,642689989225816064,1788402236000,566305663035146240,MP09AF2754,43537000,1788445773000,324.92645373899785,123.0782021738628,4.763142373268231,,101.71712297768978,1788402236000-642689989225816064-566305663035146240,586.239,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1788445840038}",7.495729166666624,,
566306901520842752,1788430851000-642689989225816064-566306901520842752,1788430851000,1788432376000,2,0.0,1.399,0.0,642689989225816064,1788430851000,566306901520842752,MP09AF2718,1525000,1788432376000,3.7164431746825985,1.4077436267737116,1.912990368972125,,1.3992025,1788430851000-642689989225816064-566306901520842752,2.693,,0.24681250000000002,797137039710486532,['1518643558708412416']
739115416302911488,1788452517000-642689989225816064-739115416302911488,1788452517000,1788498160000,2,0.0,132.397,0.0,642689989225816064,1788452517000,739115416302911488,MP13P7281,45643000,1788498160000,354.8313562232529,134.40581675123215,4.017445175006162,,134.40581675123215,1788452517000-642689989225816064-739115416302911488,539.968,"{'confidence': 41.9, 'count': 10, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 21428.20811684369, 'std': 7870.028643723684, 'timestamp': 1788498180827}",0.0,,
