vehicle_id_agg,trip_id,start_time_agg,end_time_agg,counts,total_distance,total_fuel_consumed,mean_mileage,account_id,start_time_trips,vehicle_id_trips,vehicle_plate,duration,end_time_trips,carbon_emission,fuel_consumed,mileage,odo_distance_km,raw_fuel_consumed,id,distance,load_estimation,engine_hours,active_driver,driver_ids
1429476090367180800,1788452431000-642689989225816064-1429476090367180800,1788452431000,1788494025000,4,648.8,159.88400000000001,4.057942007955767,642689989225816064,1788452431000,1429476090367180800,MP09AN1563,41594000,1788494025000,422.23156774266295,159.93619990252384,3.931080020553112,653.5999999999767,159.93619990252384,1788452431000-642689989225816064-1429476090367180800,628.722,"{'confidence': 78.8, 'count': 27, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 15014.165118391102, 'std': 3314.162032691302, 'timestamp': 1788494029582}",11.400000000000546,,
1430193762327330816,1788459934000-642689989225816064-1430193762327330816,1788459934000,1788491569000,3,515.5,132.63,3.886752620070874,642689989225816064,1788459934000,1430193762327330816,MP09AN2545,31635000,1788491569000,348.9043909248407,132.16075413819723,3.7850797936345946,519.7000000000116,132.16075413819723,1788459934000-642689989225816064-1430193762327330816,500.239,"{'confidence': 86.4, 'count': 60, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 16534.576429757253, 'std': 3490.3263702421973, 'timestamp': 1788491666111}",8.649999999999636,,
739915798490906624,1788449369000-642689989225816064-739915798490906624,1788449369000,1788489383000,1,490.41,132.765,3.6938199073551017,642689989225816064,1788449369000,739915798490906624,MP13P5481,40014000,1788489383000,350.50036640104605,132.76529030342653,3.6938118304806893,,132.76529030342653,1788449369000-642689989225816064-739915798490906624,490.41,"{'confidence': 73.5, 'count': 19, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 20274.79322348661, 'std': 4680.978114469188, 'timestamp': 1788489395245}",11.099999999998545,,
566304215165603840,1788420307000-642689989225816064-566304215165603840,1788420307000,1788463650000,1,462.214,107.209,4.311335802031546,642689989225816064,1788420307000,566304215165603840,MP09BV9682,43343000,1788463650000,283.03111653681395,107.20875626394466,4.311345603730756,,90.30839286129964,1788420307000-642689989225816064-566304215165603840,462.214,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1788463711080}",7.314499999999959,,
1440684104986132480,1788452450000-642689989225816064-1440684104986132480,1788452450000,1788484205000,2,426.1,118.991,3.5809430965367133,642689989225816064,1788452450000,1440684104986132480,MP09AN6571,31755000,1788484205000,314.2026181448121,119.01614323667125,3.487014355478853,428.0,119.01614323667124,1788452450000-642689989225816064-1440684104986132480,415.011,"{'confidence': 90, 'count': 111, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 19136.65768709251, 'std': 4049.130369408391, 'timestamp': 1788484210401}",8.800000000000182,,
1439682401377714176,1788454796000-642689989225816064-1439682401377714176,1788454796000,1788486477000,1,419.617,130.758,3.209111488398415,642689989225816064,1788454796000,1439682401377714176,mp09an6583,31681000,1788486477000,345.2003799314922,130.75771967101977,3.209118368351303,431.1000000000058,130.74630163669764,1788454796000-642689989225816064-1439682401377714176,419.617,"{'confidence': 89.4, 'count': 128, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 16067.010433024898, 'std': 3840.0703660823756, 'timestamp': 1788486484129}",8.400000000000546,,
1425525382987120640,1788459121000-642689989225816064-1425525382987120640,1788459121000,1788484523000,2,405.1,105.13499999999999,3.8531411994102824,642689989225816064,1788459121000,1425525382987120640,MP09AM6115,25402000,1788484523000,275.63183999998785,104.4059999999954,3.749161925559999,406.70000000001164,104.4059999999954,1788459121000-642689989225816064-1425525382987120640,391.435,"{'confidence': 73.1, 'count': 25, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'MEDIUM', 'mean': 12839.08574742203, 'std': 3459.539284563386, 'timestamp': 1788484529211}",6.950000000000728,,
1326603043004743680,1788420839000-642689989225816064-1326603043004743680,1788420839000,1788467395000,4,391.56,186.486,2.099675042630546,642689989225816064,1788420839000,1326603043004743680,MP09AE6372,46556000,1788467395000,492.3214747357966,186.48540709689263,3.1531850623275828,,186.48540709689263,1788420839000-642689989225816064-1326603043004743680,588.023,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1788467399737}",12.896388888888396,,
1533070673256120320,1788425305000-642689989225816064-1533070673256120320,1788425305000,1788455392000,1,388.234,130.958,2.964568793048153,642689989225816064,1788425305000,1533070673256120320,MP09BQ7694,30087000,1788455392000,345.7293969597116,130.95810490898165,2.964566418167321,,130.95810490898165,1788425305000-642689989225816064-1533070673256120320,388.234,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1788455402878}",8.32083333333344,,
1537194706461523968,1788418604000-642689989225816064-1537194706461523968,1788418604000,1788449388000,2,386.54999999999995,127.08699999999999,3.0416171598983373,642689989225816064,1788418604000,1537194706461523968,MP09BN3822,30784000,1788449388000,335.97031408585593,127.26148260827875,3.0578851670134837,387.5,127.26148260827875,1788418604000-642689989225816064-1537194706461523968,389.151,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1788449468305}",8.523611111111222,,
1557834733679804416,1788429080000-642689989225816064-1557834733679804416,1788429080000,1788461129000,1,384.923,126.181,3.050562287507628,642689989225816064,1788429080000,1557834733679804416,MP09BQ8967,32049000,1788461129000,333.1171506624671,126.18073888729813,3.0505686002029577,,126.18073888729815,1788429080000-642689989225816064-1557834733679804416,384.923,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1788461134940}",8.865833333333512,,
739508566909517824,1788452108000-642689989225816064-739508566909517824,1788452108000,1788485295000,3,377.25,96.59899999999999,3.9053199308481457,642689989225816064,1788452108000,739508566909517824,MP13P8154,33187000,1788485295000,244.36093706567695,92.56096100972611,4.065374817796671,380.875,92.5609610097261,1788452108000-642689989225816064-739508566909517824,376.295,"{'confidence': 62, 'count': 6, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 18193.88070033375, 'std': 3388.9004753398053, 'timestamp': 1788486116473}",0.0,,
