account_id,start_time,vehicle_id,vehicle_plate,duration,end_time,carbon_emission,distance,engine_hours,fuel_consumed,mileage,odo_distance_km,raw_fuel_consumed,id,load_estimation,driver_ids,vehicle_device_type,active_driver,adblue_consumed
902855557075959808,1789913233000,1152270135390633984,RJ47GA6196,10233000,1789923466000,86.89045969775879,106724.0,2.800000000000182,32.91305291581772,3.2426040900237907,109.59999999997672,32.91305291581772,1789913233000-902855557075959808-1152270135390633984,"{'confidence': 55.8, 'count': 16, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 45290.62175448875, 'std': 16011.75712551483, 'timestamp': 1789923480487}",,,,
902855557075959808,1789909184000,1152270135390633984,RJ47GA6196,1911000,1789911095000,15.221379980804727,18476.0,0.5,5.7656742351533055,3.204482120642866,18.900000000023283,5.7656742351533055,1789909184000-902855557075959808-1152270135390633984,,,,,
902855557075959808,1789903168000,1152270135390633984,RJ47GA6196,5828000,1789908996000,50.06282924883124,49158.0,1.6000000000003638,18.96319289728456,2.592284973646985,50.40000000002328,18.96319289728456,1789903168000-902855557075959808-1152270135390633984,,,,,
902855557075959808,1789890937000,1152270135390633984,RJ47GA6196,10014000,1789900951000,92.85466999661625,105467.0,2.75,35.17222348356676,2.998587793270349,108.20000000001164,35.17222348356676,1789890937000-902855557075959808-1152270135390633984,"{'confidence': 69.9, 'count': 14, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 39264.47426849687, 'std': 8846.646558648174, 'timestamp': 1789900966291}",,,,
902855557075959808,1789878414000,1152270135390633984,RJ47GA6196,8147000,1789886561000,64.13757360387523,72944.0,2.199999999999818,24.294535456013342,3.0024858936722345,74.90000000002328,24.294535456013342,1789878414000-902855557075959808-1152270135390633984,"{'confidence': 68.4, 'count': 20, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 40948.33277473116, 'std': 11586.3503560455, 'timestamp': 1789886735744}",,,,
902855557075959808,1789870265000,1152270135390633984,RJ47GA6196,5410000,1789875675000,42.675851843979636,55917.0,1.5,16.16509539544683,3.4591197040352735,57.29999999998836,16.16509539544683,1789870265000-902855557075959808-1152270135390633984,,,,,
902855557075959808,1789866850000,1152270135390633984,RJ47GA6196,2193000,1789869043000,17.227389158035933,23297.0,0.6000000000003638,6.525526196225732,3.570133549302835,23.900000000023283,6.525526196225732,1789866850000-902855557075959808-1152270135390633984,,,,,
902855557075959808,1789863598000,1152270135390633984,RJ47GA6196,2860000,1789866458000,22.395670850287896,29976.0,0.75,8.483208655412081,3.533568631590364,30.79999999998836,8.483208655412081,1789863598000-902855557075959808-1152270135390633984,,,,,
901025643674730496,1789924270000,1291421127226163200,NL01AG9585,518000,1789924788000,0.7202694955851064,,0.0835175,0.27282935438829786,,0.0,0.27282935438829786,1789924270000-901025643674730496-1291421127226163200,,,,,
901025643674730496,1789915733000,1291421127226163200,NL01AG9585,201000,1789915934000,0.2728387549512671,,0.03487666666666667,0.10334801323911631,,0.0,0.10334801323911631,1789915733000-901025643674730496-1291421127226163200,,,,,
901025643674730496,1789904503000,1291421127226163200,NL01AG9585,421000,1789904924000,1.0912408322849216,,0.10965277777777778,0.41334880010792485,,0.0,0.41334880010792485,1789904503000-901025643674730496-1291421127226163200,,,,,
901025643674730496,1789884763000,1291421127226163200,NL01AG9585,413000,1789885176000,0.5684939603782505,,0.082315,0.2153386213553979,,0.0,0.2153386213553979,1789884763000-901025643674730496-1291421127226163200,,,,,
901025643674730496,1789883928000,1291421127226163200,NL01AG9585,413000,1789884341000,0.7218761483687945,,0.0835175,0.27343793498817975,,0.0,0.27343793498817975,1789883928000-901025643674730496-1291421127226163200,,,,,
901025643674730496,1789902634000,1447671848144732160,RJ14GQ0817,7092000,1789909726000,64.53505195399019,64807.0,1.8499999999994543,24.445095437117498,2.6511248510650884,67.0,24.445272635497872,1789902634000-901025643674730496-1447671848144732160,,,,,
901025643674730496,1789896094000,1447671848144732160,RJ14GQ0817,6098000,1789902192000,63.545109415025614,58580.0,1.6499999999996362,24.070117202661216,2.4337230893717186,60.5,24.070117202661216,1789896094000-901025643674730496-1447671848144732160,,,,,
901025643674730496,1789891221000,1447671848144732160,RJ14GQ0817,1865000,1789893086000,15.554586843630952,15273.0,0.4499999999998181,5.891888955920815,2.5922077137336434,15.300000000017462,5.891888955920815,1789891221000-901025643674730496-1447671848144732160,,,,,
901025643674730496,1789888650000,1447671848144732160,RJ14GQ0817,598000,1789889248000,1.0388295135521455,225.0,0.1000000000003638,0.3934960278606611,0.5717973856642681,0.1999999999825377,0.3934960278606611,1789888650000-901025643674730496-1447671848144732160,,,,,
901025643674730496,1789888045000,1447671848144732160,RJ14GQ0817,395000,1789888440000,0.23194204881899474,,0.09611166666666666,0.08785683667386164,0.2845538372022649,0.0,0.08785683667386164,1789888045000-901025643674730496-1447671848144732160,,,,,
901025643674730496,1789882312000,1447671848144732160,RJ14GQ0817,5688000,1789888000000,41.25030654380388,43679.0,1.5,15.625116115077228,2.7954352261006616,45.10000000000582,15.625116115077228,1789882312000-901025643674730496-1447671848144732160,,,,,
901025643674730496,1789876545000,1447671848144732160,RJ14GQ0817,4687000,1789881232000,36.752413460898275,42189.0,1.25,13.92136873518874,3.0305209783977483,43.5,13.92136873518874,1789876545000-901025643674730496-1447671848144732160,,,,,
1194637793272266752,1789939812000,874238000127541248,RJ47GA4754,9177000,1789948989000,78.98406220366644,53597.0,2.600000000000364,29.91820538017668,1.7914510352119084,54.60000000000582,29.91820538017668,1789939812000-1194637793272266752-874238000127541248,"{'confidence': None, 'count': None, 'error_code': 'TORQUE_FILTER_FAILED', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1789948996652}",,,,0.0
1194637793272266752,1789938939000,874238000127541248,RJ47GA4754,864000,1789939803000,4.6203512745692885,1101.0,0.1999999999998181,1.7501330585489727,0.6290950248736139,1.1000000000058208,1.7501330585489727,1789938939000-1194637793272266752-874238000127541248,,,,,0.0
1194637793272266752,1789894628000,874238000127541248,RJ47GA4754,9667000,1789904295000,121.58568268422272,94141.0,2.600000000000364,46.05518283493284,2.04409133142327,96.89999999999418,46.05518283493284,1789894628000-1194637793272266752-874238000127541248,"{'confidence': 0, 'count': 5, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 86631.4642146191, 'std': 39462.62388689331, 'timestamp': 1789904659097}",,,,0.0
1194637793272266752,1789884042000,874238000127541248,RJ47GA4754,7632000,1789891674000,87.69411941058424,87677.0,2.0,33.217469473706146,2.6394846262868468,90.39999999999418,33.217469473706146,1789884042000-1194637793272266752-874238000127541248,"{'confidence': 69.6, 'count': 9, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 56101.24302428881, 'std': 10217.979446926887, 'timestamp': 1789892279280}",,,,0.0
