tags,id,start_time,end_time,account_id,vehicle_id,driver_id,driver_type,trip_id,driver_session_id,distance,mileage,loss,idling_alert_fuel_consumed,ready,alert_breath_test_duration,alert_breath_test_count,alert_camera_tampered_duration,alert_camera_tampered_count,alert_distracted_driving_duration,alert_distracted_driving_count,alert_drowsiness_duration,alert_drowsiness_count,alert_emergency_recording_duration,alert_emergency_recording_count,alert_eyes_closed_duration,alert_eyes_closed_count,alert_fcw_duration,alert_fcw_count,alert_lane_departure_warning_duration,alert_lane_departure_warning_count,alert_mobile_phone_duration,alert_mobile_phone_count,alert_pcw_duration,alert_pcw_count,alert_sd_card_tampered_duration,alert_sd_card_tampered_count,alert_seatbelt_violation_duration,alert_seatbelt_violation_count,alert_tailgating_duration,alert_tailgating_count,alert_smoking_duration,alert_smoking_count,alert_idling_duration,alert_idling_count,alert_over_speed_duration,alert_over_speed_count,alert_speeding_duration,alert_speeding_count,alert_freerun_duration,alert_freerun_count,alert_over_acc_duration,alert_over_acc_count,alert_hard_brake_duration,alert_hard_brake_count,alert_unscheduled_driving_duration,alert_unscheduled_driving_count,alert_slow_running_duration,alert_slow_running_count,alert_continuous_driving_duration,alert_continuous_driving_count,alert_fuel_chori_amount,alert_fuel_chori_count,alert_def_chori_amount,alert_def_chori_count,accident_count,unresolved_alerts_count,day_driving_duration,night_driving_duration,driver_idle_duration_before_trip,vehicle_idle_duration_before_trip,total_alerts_count,gear_utilization,peak_torque_range,fuel_smart_mode,terrain,uphill_slope,engine_load,engine_hours,fuel_consumed,adblue_consumed,avg_speed,last_gear_utilization,last_two_gear_utilization,below_ptr_duration,between_ptr_duration,above_ptr_duration,alert_stoppage_duration,alert_stoppage_count,last_gear_utilization_duration,last_two_gear_utilization_duration,total_gear_utilization_duration,first_gear_pickup_count,second_gear_pickup_count,third_and_higher_gear_pickup_count
[],1536014589357981696-1784764786000,1784764786000,1784765044000,632578958264631296,1536014589357981696,,,1784764786000-632578958264631296-1536014589357981696,,0.443,1.249,,0.0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,258,,0,1,,,"{'MODE_HEAVY': 0, 'MODE_LIGHT': 0, 'MODE_TURBO': 100}",,,,0.058472224,0.355,,6.1813955,,,,,,1078,1,,,,,,
[],1083727517765861376-1784764778000,1784764778000,1784764958000,632578958264631296,1083727517765861376,,,1784764778000-632578958264631296-1083727517765861376,,0.063,0.51,,0.0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,,0,0,,,,,,,0.029583333,0.124,,1.26,,,,,,0,0,,,,,,
[],1545823852121030656-1784764773000,1784764773000,1784766998000,632578958264631296,1545823852121030656,,,1784764773000-632578958264631296-1545823852121030656,,22.996,2.908,,0.0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,1910,1,0,0,0,0,0,0,0,0,0,2,0,2225,,0,2,"{'fifth_gear_duration': 17.14364984355171, 'first_gear_duration': 2.316308128631835, 'sixth_gear_duration': 74.1306972609989, 'third_gear_duration': 0.3853406154146522, 'fourth_gear_duration': 6.024004151402897, 'second_gear_duration': 0}",,"{'MODE_HEAVY': 0, 'MODE_LIGHT': 100, 'MODE_TURBO': 0}","{'up': 0, 'down': 0, 'plane': 100}",,78.04,0.55,7.909,,37.207012,74.1307,91.274345,295245.0,1104662.0,7583.0,3648,1,1442.828,1776.5,1946.33,1.0,0.0,0.0
[],866648852977942528-1784764769000,1784764769000,1784768089000,632578958264631296,866648852977942528,900758004234715148,verified_drivers,1784764769000-632578958264631296-866648852977942528,,22.149,3.214,,0.0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,2970,1,0,0,0,0,0,0,0,0,0,1,0,3320,0.0,0,1,"{'fifth_gear_duration': 26.09359841196956, 'first_gear_duration': 1.759459093099491, 'sixth_gear_duration': 40.36135215369887, 'third_gear_duration': 8.406959059388619, 'fourth_gear_duration': 18.913431191853185, 'second_gear_duration': 4.465200089990285}",,"{'MODE_HEAVY': 100, 'MODE_LIGHT': 0, 'MODE_TURBO': 0}","{'up': 0, 'down': 0, 'plane': 100}",,44.4,0.9,6.892,,24.016989,40.36135,66.45495,1546415.0,332745.0,0.0,0,0,1137.416,1872.755,2818.082,2.0,4.0,0.0
[],1406228892573761536-1784764765000,1784764765000,1784765031000,632578958264631296,1406228892573761536,,,1784764765000-632578958264631296-1406228892573761536,,0.0,,,0.0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266,,0,0,,,"{'MODE_HEAVY': 0, 'MODE_LIGHT': 100, 'MODE_TURBO': 0}",,,,0.058155,0.146,,0.0,,,,,,0,0,,,,,,
[],1535704124731949056-1784764701000,1784764701000,1784774649000,632578958264631296,1535704124731949056,,,1784764701000-632578958264631296-1535704124731949056,,107.306,3.59,,0.0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,8733,1,0,0,0,0,0,0,0,0,0,2,4449,5499,,0,2,"{'fifth_gear_duration': 24.299509150819944, 'first_gear_duration': 1.0022017330333188, 'sixth_gear_duration': 62.5824194159215, 'third_gear_duration': 1.7156877565861066, 'fourth_gear_duration': 9.182420446129207, 'second_gear_duration': 1.2177614975099207}",,"{'MODE_HEAVY': 0, 'MODE_LIGHT': 100, 'MODE_TURBO': 0}","{'up': 19.02478485034549, 'down': 38.1752970186057, 'plane': 42.799918131048805}",0.3640518,42.93,2.75,29.887,,38.83209,62.58242,86.88193,1784465.0,4102334.0,128498.0,3674,1,5588.759,7758.763,8930.238,2.0,0.0,0.0
[],1067775256489361408-1784764653000,1784764653000,1784779558000,632578958264631296,1067775256489361408,,,1784764653000-632578958264631296-1067775256489361408,,117.282,2.44,,0.67,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,664.413,2,0,0,0,0,0.0,0,0,0,0,0,8779,1,0,0,14448,1,0,0,0,0,0,6,9358,5547,,0,6,"{'fifth_gear_duration': 8.135263101751079, 'first_gear_duration': 1.3356458050205853, 'sixth_gear_duration': 7.6643953498989, 'third_gear_duration': 4.143595736050488, 'eighth_gear_duration': 54.367350310599704, 'fourth_gear_duration': 7.5719879377854555, 'second_gear_duration': 2.764898436930161, 'seventh_gear_duration': 14.01686332196363}",,,"{'up': 21.64403284866152, 'down': 30.465000533257484, 'plane': 47.89096661808099}",0.5733411,44.07,4.1,48.071,,28.327085,54.36735,68.38422,2242237.0,6931687.0,11837.0,5799,2,7252.517,9122.344,13339.839,9.0,2.0,1.0
[],1050024168621342720-1784764592000,1784764592000,1784771049000,632578958264631296,1050024168621342720,,,1784764592000-632578958264631296-1050024168621342720,,69.658,5.313,,0.0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,6140,1,0,0,0,0,0,0,0,0,0,2,849,5608,,0,2,"{'fifth_gear_duration': 0.9041465156553322, 'first_gear_duration': 0.4084802459770006, 'sixth_gear_duration': 7.131967059499396, 'third_gear_duration': 0, 'eighth_gear_duration': 78.77682060871074, 'fourth_gear_duration': 2.0532504652181522, 'second_gear_duration': 0.20559627740514394, 'seventh_gear_duration': 10.51973882753425}",,"{'MODE_HEAVY': 0, 'MODE_LIGHT': 100, 'MODE_TURBO': 0}","{'up': 43.25512334244803, 'down': 14.342418629266994, 'plane': 42.40245802828497}",0.6298316,,,13.111,,38.836735,78.77682,89.29656,433176.0,3248504.0,0.0,1251,1,4821.336,5465.17,6120.247,1.0,0.0,0.0
[],1093476797997121536-1784764576000,1784764576000,1784767905000,632578958264631296,1093476797997121536,,,1784764576000-632578958264631296-1093476797997121536,,14.858,1.755,,0.37,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,697.664,1,0,0,0,0,0.0,0,0,0,0,0,8359,1,0,0,0,0,0,0,0,0,0,2,0,3329,,0,2,"{'fifth_gear_duration': 15.232608183888239, 'first_gear_duration': 2.064724089739, 'sixth_gear_duration': 18.68498249739579, 'third_gear_duration': 6.83608341822476, 'eighth_gear_duration': 23.434801469001254, 'fourth_gear_duration': 12.49434352782516, 'second_gear_duration': 4.82435882318134, 'seventh_gear_duration': 16.428097990744458}",,"{'MODE_HEAVY': 0, 'MODE_LIGHT': 0, 'MODE_TURBO': 100}","{'up': 0, 'down': 34.38879690949228, 'plane': 65.61120309050773}",,42.24,0.9,8.466,,16.067528,23.434801,39.8629,750656.0,969344.0,0.0,0,0,550.502,936.411,2349.079,1.0,0.0,0.0
[],1536014674678513664-1784764568000,1784764568000,1784764949000,632578958264631296,1536014674678513664,,,1784764568000-632578958264631296-1536014674678513664,,0.006,0.029,,0.0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,381,,0,0,,,"{'MODE_HEAVY': 0, 'MODE_LIGHT': 97.00122396882132, 'MODE_TURBO': 2.9987760311786844}",,,,0.09077778,0.208,,0.056692913,,,,,,0,0,,,,,,
