vehicle_id_agg,trip_id,start_time_agg,end_time_agg,counts,total_distance,total_fuel_consumed,mean_mileage,account_id,start_time_trips,vehicle_id_trips,vehicle_plate,duration,end_time_trips,carbon_emission,distance,engine_hours,fuel_consumed,mileage,odo_distance_km,raw_fuel_consumed,id,driver_ids,vehicle_device_type,active_driver,adblue_consumed
1477629515881512960,1784684515000-632578958264631296-1477629515881512960,1784684515000,1784703303000,1,225.375,54.695,4.120577749337234,632578958264631296,1784684515000,1477629515881512960,NL01AK3041,18788000,1784703303000,144.39504379129022,225.375,5.2000000000000455,54.695092345185685,4.120570792305056,225.375,54.69509234518569,1784684515000-632578958264631296-1477629515881512960,,,,
1357047782162038784,1784690218000-632578958264631296-1357047782162038784,1784690218000,1784712534000,1,222.627,75.676,2.9418441778106668,632578958264631296,1784690218000,1357047782162038784,NL01AJ3746,22316000,1784712534000,199.7852464815103,222.627,6.150000000000091,75.67622972784481,2.9418352473509284,229.0,75.67622972784481,1784690218000-632578958264631296-1357047782162038784,,,,
1161991673035620352,1784725197000-632578958264631296-1161991673035620352,1784725197000,1784742461000,1,220.068,80.585,2.7308804368058577,632578958264631296,1784725197000,1161991673035620352,RJ47GA6310,17264000,1784742461000,212.74530362635713,220.068,4.75,80.58534228271103,2.7308688375108376,233.80000000001746,80.58534228271103,1784725197000-632578958264631296-1161991673035620352,,,,
1499777554695847936,1784710307000-632578958264631296-1499777554695847936,1784710307000,1784725343000,1,190.412,58.679,3.2449769082636037,632578958264631296,1784710307000,1499777554695847936,NL01AK3108,15036000,1784725343000,154.9125096764113,190.412,4.150000000000091,58.67898093803458,3.2449779623997976,200.875,58.67898093803458,1784710307000-632578958264631296-1499777554695847936,,,,
866245373776101376,1784727248000-632578958264631296-866245373776101376,1784727248000,1784741309000,1,177.097,49.491,3.5783677840415433,632578958264631296,1784727248000,866245373776101376,RJ47GA4404,14061000,1784741309000,130.65688549776536,177.097,3.7999999999992724,49.4912445067293,3.578350105459971,184.69999999995343,49.4912445067293,1784727248000-632578958264631296-866245373776101376,['900758004146634763'],,900758004146634763,2.655669034724002
1536014609964597248,1784679405000-632578958264631296-1536014609964597248,1784679405000,1784693744000,1,177.001,62.044,2.852830249500355,632578958264631296,1784679405000,1536014609964597248,NL01AK9197,14339000,1784693744000,163.79719721699067,177.001,3.9500000000000455,62.044392885223736,2.8528121844537204,180.1899999999987,62.04439288522374,1784679405000-632578958264631296-1536014609964597248,,,,
1536014550107684864,1784714548000-632578958264631296-1536014550107684864,1784714548000,1784728550000,1,175.408,53.043,3.3069019474765753,632578958264631296,1784714548000,1536014550107684864,NL01AK9195,14002000,1784728550000,140.03370705709415,175.408,3.8500000000000227,53.0430708549599,3.306897530115342,179.98500000000058,53.0430708549599,1784714548000-632578958264631296-1536014550107684864,,,,
1088511709141794816,1784712598000-632578958264631296-1088511709141794816,1784712598000,1784726444000,1,175.286,72.8,2.4077747252747255,632578958264631296,1784712598000,1088511709141794816,RJ47GA5905,13846000,1784726444000,192.1922743330021,175.286,3.800000000000182,72.80010391401595,2.4077712884452738,184.60000000000582,72.80010391401595,1784712598000-632578958264631296-1088511709141794816,,,,
1073983957575401472,1784720866000-632578958264631296-1073983957575401472,1784720866000,1784739668000,1,173.777,71.539,2.4291225764967357,632578958264631296,1784720866000,1073983957575401472,RJ47GA5592,18802000,1784739668000,188.86388638661478,173.777,5.149999999999636,71.53935090402075,2.4291106615315003,184.69999999998254,71.53935090402075,1784720866000-632578958264631296-1073983957575401472,,,,
931938734016823296,1784720926000-632578958264631296-931938734016823296,1784720926000,1784736066000,1,173.012,57.083,3.030884851882347,632578958264631296,1784720926000,931938734016823296,RJ14GN0975,15140000,1784736066000,150.69837244650145,173.012,4.200000000000728,57.082716835796,3.030899886872692,179.89999999996508,57.082716835796,1784720926000-632578958264631296-931938734016823296,,,,
929726540265029632,1784681846000-632578958264631296-929726540265029632,1784681846000,1784699036000,1,171.297,82.413,2.078519165665611,632578958264631296,1784681846000,929726540265029632,RJ47GA3766,17190000,1784699036000,217.56978726367225,171.297,4.75,82.41279820593645,2.0785242550793637,173.125,82.41279820593645,1784681846000-632578958264631296-929726540265029632,,,,
1536397466075660288,1784731878000-632578958264631296-1536397466075660288,1784731878000,1784746110000,1,170.055,56.849,2.991345494203944,632578958264631296,1784731878000,1536397466075660288,NL01AK8051,14232000,1784746110000,150.0821756867253,170.055,3.949999999999932,56.84930897224443,2.991329236438495,174.4350000000013,56.84930897224443,1784731878000-632578958264631296-1536397466075660288,,,,
947093103351693312,1784706312000-632578958264631296-947093103351693312,1784706312000,1784720183000,1,165.601,58.975,2.807986434930055,632578958264631296,1784706312000,947093103351693312,RJ47GA3310,13871000,1784720183000,155.69481242291073,165.601,3.850000000000364,58.975307735951034,2.807971782723747,192.375,58.97530773595103,1784706312000-632578958264631296-947093103351693312,,,,
1294723291725955072,1784714671000-632578958264631296-1294723291725955072,1784714671000,1784728498000,1,165.289,58.263,2.8369462609203095,632578958264631296,1784714671000,1294723291725955072,NL01AH7658,13827000,1784728498000,153.8142876000439,165.289,3.7999999999992724,58.26298772728936,2.8369468585041604,170.75,58.26298772728936,1784714671000-632578958264631296-1294723291725955072,,,,
784445514740400128,1784688970000-632578958264631296-784445514740400128,1784688970000,1784701194000,1,164.45,44.736,3.6760103719599426,632578958264631296,1784688970000,784445514740400128,RJ47GA3182,12224000,1784701194000,118.10417898623216,164.45,3.300000000000182,44.73643143417885,3.6759749208417953,185.53000000002794,44.73643143417885,1784688970000-632578958264631296-784445514740400128,,,,
1050036987500691456,1784712576000-632578958264631296-1050036987500691456,1784712576000,1784726307000,1,163.684,47.069,3.4775329834923197,632578958264631296,1784712576000,1050036987500691456,RJ47GA6281,13731000,1784726307000,124.26111309694396,163.684,3.75,47.0686034458121,3.4775622817966503,173.79999999998836,47.0686034458121,1784712576000-632578958264631296-1050036987500691456,,,,
1083727852433571840,1784703374000-632578958264631296-1083727852433571840,1784703374000,1784717759000,1,162.406,70.271,2.311138307409885,632578958264631296,1784703374000,1083727852433571840,RJ47GA6325,14385000,1784717759000,185.51425769041794,162.406,3.949999999999818,70.27055215546133,2.3111530366333977,172.60000000000582,70.27055215546133,1784703374000-632578958264631296-1083727852433571840,,,,
1545823503347875840,1784702497000-632578958264631296-1545823503347875840,1784702497000,1784716279000,1,161.293,56.477,2.855905944012607,632578958264631296,1784702497000,1545823503347875840,NL01AK8870,13782000,1784716279000,149.09923473706834,161.293,3.7999999999999545,56.47698285495012,2.8559068109967725,165.20000000000073,56.47698285495012,1784702497000-632578958264631296-1545823503347875840,,,,
1170761528379441152,1784760837000-632578958264631296-1170761528379441152,1784760837000,1784774319000,1,160.77,38.326,4.194802483953453,632578958264631296,1784760837000,1170761528379441152,RJ47GA5939,13482000,1784774319000,101.1811673988292,160.77,3.7000000000007276,38.326199772283786,4.194780618877415,166.40000000002328,38.326199772283786,1784760837000-632578958264631296-1170761528379441152,,,,
1050024168621342720,1784682841000-632578958264631296-1050024168621342720,1784682841000,1784697923000,1,160.584,29.33,5.4750767132628715,632578958264631296,1784682841000,1050024168621342720,RJ47GA6477,15082000,1784697923000,77.43049920063208,160.584,0.0,29.32973454569397,5.475126266479492,169.70000000001164,0.001,1784682841000-632578958264631296-1050024168621342720,,,,
862677558196436992,1784727665000-632578958264631296-862677558196436992,1784727665000,1784742765000,1,160.38,43.305,3.703498441288535,632578958264631296,1784727665000,862677558196436992,RJ47GA4379,15100000,1784742765000,114.3242324011642,160.38,4.099999999998545,43.304633485289465,3.7035297863560235,167.59999999997672,43.304633485289465,1784727665000-632578958264631296-862677558196436992,['900758004234715140'],,900758004234715140,2.0028282872253658
