alert_name,mismatch_count,total_joined_trips,mismatch_pct
unscheduled_driving,20,5183,0.39
slow_running,2,5183,0.04
fuel_chori,1,5183,0.02
idling,0,5183,0.0
over_speed,0,5183,0.0
freerun,0,5183,0.0
over_acc,0,5183,0.0
hard_brake,0,5183,0.0
continuous_driving,0,5183,0.0
