account_id,start_time,vehicle_id,vehicle_plate,duration,end_time,engine_hours,fuel_consumed,mileage,odo_distance_km,raw_fuel_consumed,id,distance,carbon_emission,driver_ids,vehicle_device_type,active_driver,adblue_consumed
902855557075959808,1773339215000,1152270135390633984,RJ47GA6196,363000,1773339578000,0.08249972222222222,0.11504177740839251,,0.0,0.11504177740839251,1773339215000-902855557075959808-1152270135390633984,,,,,,
902855557075959808,1773337543000,1152270135390633984,RJ47GA6196,464000,1773338007000,0.1000000000003638,0.31727786763967375,1.9289085764249916,0.6000000000058208,0.31727786763967375,1773337543000-902855557075959808-1152270135390633984,612.0,,,,,
902855557075959808,1773336796000,1152270135390633984,RJ47GA6196,349000,1773337145000,0.07662027777777779,0.19031967191734422,1.9020629678114225,0.39999999999417923,0.19031967191734422,1773336796000-902855557075959808-1152270135390633984,362.0,,,,,
902855557075959808,1773332861000,1152270135390633984,RJ47GA6196,459000,1773333320000,0.0500000000001819,0.37579720307713727,1.0723869062891322,0.40000000002328306,0.37579720307713727,1773332861000-902855557075959808-1152270135390633984,403.0,,,,,
902855557075959808,1773332051000,1152270135390633984,RJ47GA6196,355000,1773332406000,0.07851833333333333,0.2217800378004334,0.9559020825434529,0.20000000001164153,0.2217800378004334,1773332051000-902855557075959808-1152270135390633984,212.0,,,,,
902855557075959808,1773330032000,1152270135390633984,RJ47GA6196,354000,1773330386000,0.06250083333333332,0.24426657004429683,1.003002580154829,0.20000000001164153,0.24426657004429686,1773330032000-902855557075959808-1152270135390633984,245.0,,,,,
902855557075959808,1773329206000,1152270135390633984,RJ47GA6196,365000,1773329571000,0.08342638888888888,0.11223578398345152,,0.0,0.11223578398345152,1773329206000-902855557075959808-1152270135390633984,,,,,,
902855557075959808,1773324466000,1152270135390633984,RJ47GA6196,624000,1773325090000,0.1500000000005457,0.2987842611971363,2.29597100346387,0.6999999999825377,0.2987842611971363,1773324466000-902855557075959808-1152270135390633984,686.0,,,,,
902855557075959808,1773323683000,1152270135390633984,RJ47GA6196,429000,1773324112000,0.09747694444444445,0.21008842447006762,1.3803711495838162,0.29999999998835847,0.21008842447006762,1773323683000-902855557075959808-1152270135390633984,290.0,,,,,
902855557075959808,1773320182000,1152270135390633984,RJ47GA6196,154000,1773320336000,0.02240638888888889,0.07157517766203701,0.950050034399939,,0.07157517766203701,1773320182000-902855557075959808-1152270135390633984,68.0,,,,,
902855557075959808,1773316784000,1152270135390633984,RJ47GA6196,183000,1773316967000,0.03009277777777778,0.07837321454678361,1.007997444749982,0.20000000001164153,0.07837321454678361,1773316784000-902855557075959808-1152270135390633984,79.0,,,,,
902855557075959808,1773310979000,1152270135390633984,RJ47GA6196,1438000,1773312417000,0.3499999999994543,2.538283979818908,4.642506549184746,12.10000000000582,2.538283979818908,1773310979000-902855557075959808-1152270135390633984,11784.0,,,,,
902855557075959808,1773308932000,1152270135390633984,RJ47GA6196,1886000,1773310818000,0.5,3.297612668100762,3.800021791891389,12.60000000000582,3.297612668100762,1773308932000-902855557075959808-1152270135390633984,12531.0,,,,,
902855557075959808,1773306841000,1152270135390633984,RJ47GA6196,272000,1773307113000,0.06928138888888889,0.2339557958994709,0.8078449147770287,0.20000000001164153,0.2339557958994709,1773306841000-902855557075959808-1152270135390633984,189.0,,,,,
902855557075959808,1773300626000,1152270135390633984,RJ47GA6196,194000,1773300820000,0.03564833333333333,0.10274439261272136,1.0803509289153796,0.1999999999825377,0.10274439261272138,1773300626000-902855557075959808-1152270135390633984,111.0,,,,,
902855557075959808,1773295421000,1152270135390633984,RJ47GA6196,4673000,1773300094000,1.25,11.482299804971394,3.048169843540085,36.20000000001164,11.482299804971394,1773295421000-902855557075959808-1152270135390633984,35000.0,,,,,
902855557075959808,1773277592000,1152270135390633984,RJ47GA6196,13692000,1773291284000,3.75,45.14339320304143,3.391703395253071,158.5,45.14339320304143,1773277592000-902855557075959808-1152270135390633984,153113.0,,,,,
901025643674730496,1773331373000,1291421127226163200,NL01AG9585,269000,1773331642000,0.05430555555555556,0.11541207905982905,,0.0,0.11541207905982905,1773331373000-901025643674730496-1291421127226163200,,,,,,
901025643674730496,1773329082000,1291421127226163200,NL01AG9585,511000,1773329593000,0.1000000000003638,0.3080620946249216,0.11361345848996435,0.0,0.3080620946249216,1773329082000-901025643674730496-1291421127226163200,,,,,,
901025643674730496,1773323928000,1291421127226163200,NL01AG9585,1006000,1773324934000,0.25,3.915151812547893,2.221880636178674,8.799999999988358,3.915151812547893,1773323928000-901025643674730496-1291421127226163200,8699.0,,,,,
901025643674730496,1773312388000,1291421127226163200,NL01AG9585,9702000,1773322090000,2.7000000000007276,45.96819038421617,2.750554218976048,128.60000000000582,45.96819038421617,1773312388000-901025643674730496-1291421127226163200,126438.0,,,,,
901025643674730496,1773304679000,1291421127226163200,NL01AG9585,5632000,1773310311000,1.5,25.436079859666275,2.6151435428333625,67.60000000000582,25.436079859666275,1773304679000-901025643674730496-1291421127226163200,66519.0,,,,,
901025643674730496,1773296473000,1291421127226163200,NL01AG9585,7842000,1773304315000,2.100000000000364,32.561567780304216,2.870961270376724,95.0,32.561567780304216,1773296473000-901025643674730496-1291421127226163200,93483.0,,,,,
901025643674730496,1773282276000,1291421127226163200,NL01AG9585,12350000,1773294626000,3.399999999999636,54.66460783103003,2.946952450440081,163.90000000002328,54.66460783103004,1773282276000-901025643674730496-1291421127226163200,161094.0,,,,,
901025643674730496,1773278890000,1291421127226163200,NL01AG9585,1640000,1773280530000,0.4000000000005457,7.3038166034685466,2.5640019481193765,19.099999999976717,7.3038166034685466,1773278890000-901025643674730496-1291421127226163200,18727.0,,,,,
901025643674730496,1773277012000,1291421127226163200,NL01AG9585,920000,1773277932000,0.25,3.51776130851698,2.5399676715890718,8.89999999999418,3.51776130851698,1773277012000-901025643674730496-1291421127226163200,8935.0,,,,,
901025643674730496,1773275351000,1291421127226163200,NL01AG9585,1604000,1773276955000,0.4000000000005457,6.313644000770502,2.137117645270045,13.0,6.313644000770502,1773275351000-901025643674730496-1291421127226163200,13493.0,,,,,
901025643674730496,1773274086000,1291421127226163200,NL01AG9585,172000,1773274258000,0.017962222222222223,0.07229794444444444,0.13831651891132604,0.0,0.07229794444444444,1773274086000-901025643674730496-1291421127226163200,,,,,,
901025643674730496,1773272997000,1291421127226163200,NL01AG9585,164000,1773273161000,0.0202075,0.0712967560763889,0.21038825362445204,0.0,0.0712967560763889,1773272997000-901025643674730496-1291421127226163200,,,,,,
901025643674730496,1773272186000,1291421127226163200,NL01AG9585,401000,1773272587000,0.08219916666666666,0.17055830220646187,,0.0,0.17055830220646187,1773272186000-901025643674730496-1291421127226163200,,,,,,
901025643674730496,1773271881000,1291421127226163200,NL01AG9585,300000,1773272181000,0.07884166666666667,0.2104388833333333,,0.0,0.2104388833333333,1773271881000-901025643674730496-1291421127226163200,,,,,,
901025643674730496,1773332511000,1447671848144732160,RJ14GQ0817,1642000,1773334153000,0.4499999999998181,4.239735402745245,2.1204153434148134,9.200000000011642,4.239735402745245,1773332511000-901025643674730496-1447671848144732160,8990.0,,,,,
901025643674730496,1773325349000,1447671848144732160,RJ14GQ0817,6236000,1773331585000,1.699999999999818,22.35241187729284,2.635196609804682,60.5,22.35241187729284,1773325349000-901025643674730496-1447671848144732160,58903.0,,,,,
901025643674730496,1773320719000,1447671848144732160,RJ14GQ0817,3258000,1773323977000,0.8499999999994543,11.068024816998825,3.0128230241032297,34.20000000001164,11.068024816998825,1773320719000-901025643674730496-1447671848144732160,33346.0,,,,,
901025643674730496,1773303303000,1447671848144732160,RJ14GQ0817,15538000,1773318841000,4.300000000000182,55.982224808353,3.1767226223825396,182.29999999998836,55.982224808353,1773303303000-901025643674730496-1447671848144732160,177840.0,,,,,
901025643674730496,1773301087000,1447671848144732160,RJ14GQ0817,284000,1773301371000,0.059228333333333334,0.43299463709677416,2.3372113954700513,1.0,0.43299463709677416,1773301087000-901025643674730496-1447671848144732160,1012.0,,,,,
901025643674730496,1773292176000,1447671848144732160,RJ14GQ0817,8461000,1773300637000,2.350000000000364,25.725529984757653,3.9116006573867272,103.10000000000582,25.725529984757653,1773292176000-901025643674730496-1447671848144732160,100628.0,,,,,
901025643674730496,1773287127000,1447671848144732160,RJ14GQ0817,1534000,1773288661000,0.3999999999996362,3.063257712672186,5.869241730992426,18.39999999999418,2.52745368652103,1773287127000-901025643674730496-1447671848144732160,17979.0,,,,,
901025643674730496,1773271415000,1447671848144732160,RJ14GQ0817,15545000,1773286960000,4.300000000000182,50.630999452511176,3.3775157877417423,175.60000000000582,50.630999452511176,1773271415000-901025643674730496-1447671848144732160,171007.0,,,,,
632578958264631296,1773308373000,1500848886552461312,NL01AK3124,3256000,1773311629000,,,,,,1773308373000-632578958264631296-1500848886552461312,28891.0,,,c,,
632578958264631296,1773306618000,1500848886552461312,NL01AK3124,1337000,1773307955000,,,,,,1773306618000-632578958264631296-1500848886552461312,14657.0,,,c,,
632578958264631296,1773286471000,1500848886552461312,NL01AK3124,8921000,1773295392000,,,,,,1773286471000-632578958264631296-1500848886552461312,109787.0,,,c,,
632578958264631296,1773280763000,1500848886552461312,NL01AK3124,4376000,1773285139000,,,,,,1773280763000-632578958264631296-1500848886552461312,42738.0,,,c,,
632578958264631296,1773262612000,1500848886552461312,NL01AK3124,968000,1773263580000,,,,,,1773262612000-632578958264631296-1500848886552461312,8060.0,,,c,,
632578958264631296,1773259350000,1500848886552461312,NL01AK3124,2958000,1773262308000,,,,,,1773259350000-632578958264631296-1500848886552461312,28971.0,,,c,,
632578958264631296,1773257646000,1500848886552461312,NL01AK3124,21000,1773257667000,,,,,,1773257646000-632578958264631296-1500848886552461312,63.0,,,c,,
632578958264631296,1773326181000,1505944797024616448,RJ47GA8532,1288000,1773327469000,,,,,,1773326181000-632578958264631296-1505944797024616448,,,,,,
632578958264631296,1773323238000,1505944797024616448,RJ47GA8532,1029000,1773324267000,,,,,,1773323238000-632578958264631296-1505944797024616448,,,,,,
632578958264631296,1773322873000,1505944797024616448,RJ47GA8532,343000,1773323216000,,,,,,1773322873000-632578958264631296-1505944797024616448,,,,,,
632578958264631296,1773287490000,1505944797024616448,RJ47GA8532,209000,1773287699000,,,,,,1773287490000-632578958264631296-1505944797024616448,,,,,,
632578958264631296,1773286592000,1505944797024616448,RJ47GA8532,342000,1773286934000,,,,,,1773286592000-632578958264631296-1505944797024616448,,,,,,
632578958264631296,1773283035000,1505944797024616448,RJ47GA8532,1066000,1773284101000,,,,,,1773283035000-632578958264631296-1505944797024616448,,,,,,
1194637793272266752,1773337600000,874238000127541248,RJ47GA4754,1916000,1773339516000,0.3999999999996362,5.701636958518285,4.0339292324878455,23.39999999999418,5.701636958518286,1773337600000-1194637793272266752-874238000127541248,23000.0,,,,,0.0
1194637793272266752,1773336159000,874238000127541248,RJ47GA4754,1188000,1773337347000,0.1999999999998181,4.305478395068406,3.8279137618894374,15.800000000017462,4.305478395068406,1773336159000-1194637793272266752-874238000127541248,16481.0,,,,,0.0
1194637793272266752,1773333422000,874238000127541248,RJ47GA4754,392000,1773333814000,0.07405027777777778,0.3703163430611785,0.18632718024168,,0.3703163430611785,1773333422000-1194637793272266752-874238000127541248,69.0,,,,,
1194637793272266752,1773331784000,874238000127541248,RJ47GA4754,540000,1773332324000,0.13506944444444444,0.5762244351571267,,0.0,0.5762244351571267,1773331784000-1194637793272266752-874238000127541248,,,,,,0.0
1194637793272266752,1773326663000,874238000127541248,RJ47GA4754,222000,1773326885000,0.026806111111111107,0.13895658962359098,,0.0,0.13895658962359098,1773326663000-1194637793272266752-874238000127541248,,,,,,
1194637793272266752,1773322655000,874238000127541248,RJ47GA4754,159000,1773322814000,0.028611111111111108,0.1963495658730159,0.19353238613512155,,0.1963495658730159,1773322655000-1194637793272266752-874238000127541248,38.0,,,,,
1194637793272266752,1773310710000,874238000127541248,RJ47GA4754,565000,1773311275000,0.1463375,0.7743960452789143,1.7161761195737175,1.3000000000174623,0.7743960452789143,1773310710000-1194637793272266752-874238000127541248,1329.0,,,,,0.0
1194637793272266752,1773299967000,874238000127541248,RJ47GA4754,201000,1773300168000,0.040357222222222225,0.1908165828460039,0.24630982957037206,,0.1908165828460039,1773299967000-1194637793272266752-874238000127541248,47.0,,,,,
1194637793272266752,1773298838000,874238000127541248,RJ47GA4754,197000,1773299035000,0.039246111111111114,0.2544296446986202,0.08646791149694713,0.0,0.2544296446986202,1773298838000-1194637793272266752-874238000127541248,,,,,,
