vehicle_id_agg,trip_id,start_time_agg,end_time_agg,counts,total_distance,total_fuel_consumed,mean_mileage,account_id,start_time_trips,vehicle_id_trips,vehicle_plate,duration,end_time_trips,carbon_emission,fuel_consumed,mileage,odo_distance_km,raw_fuel_consumed,id,distance,load_estimation,engine_hours,active_driver,driver_ids
739508566909517824,1787242768000-642689989225816064-739508566909517824,1787242768000,1787275018000,2,380.25,94.041,4.04344913388841,642689989225816064,1787242768000,739508566909517824,MP13P8154,32250000,1787275018000,237.17804150060496,89.84016723507763,4.2019512164555,381.0,89.84016723507764,1787242768000-642689989225816064-739508566909517824,377.504,"{'confidence': 14.3, 'count': 5, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 17349.387249442134, 'std': 6651.162792905367, 'timestamp': 1787333512064}",0.0,,
740159491168796672,1787252540000-642689989225816064-740159491168796672,1787252540000,1787270440000,2,213.875,50.384,4.244899174341061,642689989225816064,1787252540000,740159491168796672,MP13P9027,17900000,1787270440000,151.53508797717302,57.39965453680796,4.069902543580557,215.375,50.349313303360326,1787252540000-642689989225816064-740159491168796672,233.611,"{'confidence': 68.2, 'count': 17, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 16389.949162930665, 'std': 4294.630996794915, 'timestamp': 1787332545942}",0.0,,
1326601836949405696,1787224501000-642689989225816064-1326601836949405696,1787224501000,1787243244000,2,201.2,66.90899999999999,3.0070693030832922,642689989225816064,1787224501000,1326601836949405696,MP09DY9036,18743000,1787243244000,176.6558038616951,66.91507722033904,3.108088769219629,202.88000000000466,66.91507722033904,1787224501000-642689989225816064-1326601836949405696,207.978,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1787311980864}",5.165833333334376,,
1531014613364113408,1787207087000-642689989225816064-1531014613364113408,1787207087000,1787222310000,2,190.87,60.057,3.178147426611386,642689989225816064,1787207087000,1531014613364113408,MP09BM0929,15223000,1787222310000,158.59127547681052,60.072452832125194,4.09405623384963,192.60000000000582,60.0724528321252,1787207087000-642689989225816064-1531014613364113408,245.94,,4.1875,,
1326601705701244928,1787217803000-642689989225816064-1326601705701244928,1787217803000,1787220182000,2,7.36,4.8149999999999995,1.528556593977155,642689989225816064,1787217803000,1326601705701244928,MP09DU7263,2379000,1787220182000,12.729884205949748,4.821925835587026,2.0050080257659144,8.839999999967404,4.821925835587026,1787217803000-642689989225816064-1326601705701244928,9.668,,0.6113888888903602,,
739471116254314496,1787232501000-642689989225816064-739471116254314496,1787232501000,1787276784000,4,0.0,137.349,0.0,642689989225816064,1787232501000,739471116254314496,MP13P5418,44283000,1787276784000,366.9909529281578,139.01172459399916,3.7539423492809956,,139.01172459399916,1787232501000-642689989225816064-739471116254314496,521.842,,12.25,,
739919483375714304,1787233757000-642689989225816064-739919483375714304,1787233757000,1787282002000,4,0.0,160.687,0.0,642689989225816064,1787233757000,739919483375714304,MP13P8163,48245000,1787282002000,422.1685397929486,159.9123256791472,3.5921120999299285,,159.9123256791472,1787233757000-642689989225816064-739919483375714304,574.423,,0.0,,
589014414737289216,1787187280000-642689989225816064-589014414737289216,1787187280000,1787216050000,3,0.0,61.808,0.0,642689989225816064,1787187280000,589014414737289216,MP09BP1574,28770000,1787216050000,196.263840906664,74.34236397979697,4.550487526761103,,61.80776237091505,1787187280000-642689989225816064-589014414737289216,338.294,,4.874222222222222,,
1514683047356661760,1787193863000-642689989225816064-1514683047356661760,1787193863000,1787208433000,2,0.0,32.985,0.0,642689989225816064,1787193863000,1514683047356661760,MP09BJ5826,14570000,1787208433000,102.32736052485785,38.76036383517343,4.455840526534811,,33.13756919523601,1787193863000-642689989225816064-1514683047356661760,172.71,,2.7331666666666714,,
566303952333733888,1787196029000-642689989225816064-566303952333733888,1787196029000,1787209912000,2,0.0,44.333,0.0,642689989225816064,1787196029000,566303952333733888,MP09AF4518,13883000,1787209912000,115.92860763603665,43.912351377286605,3.4787478968619787,,43.912351377286605,1787196029000-642689989225816064-566303952333733888,152.76,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1787344561408}",3.8333333333357587,,
566305663035146240,1787221371000-642689989225816064-566305663035146240,1787221371000,1787235613000,2,0.0,45.907,0.0,642689989225816064,1787221371000,566305663035146240,MP09AF2754,14242000,1787235613000,125.54182554417491,47.55372179703595,4.085505669339843,,47.55372179703595,1787221371000-642689989225816064-566305663035146240,194.281,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1787311188538}",3.905555555553292,,
582170543017459712,1787232608000-642689989225816064-582170543017459712,1787232608000,1787247090000,2,0.0,27.725,0.0,642689989225816064,1787232608000,582170543017459712,MP09AF2763,14482000,1787247090000,89.46580020638982,33.88856068423856,4.501932124575504,,27.725095525677673,1787232608000-642689989225816064-582170543017459712,152.564,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1787326826464}",2.438340277777783,,
739421717067202560,1787232127000-642689989225816064-739421717067202560,1787232127000,1787252496000,2,0.0,51.989,0.0,642689989225816064,1787232127000,739421717067202560,Mp13p8136,20369000,1787252496000,141.40726285197624,53.56335714090009,3.1029048377755792,,53.56335714090009,1787232127000-642689989225816064-739421717067202560,166.202,,0.0,,
739467157439512576,1787251123000-642689989225816064-739467157439512576,1787251123000,1787264920000,2,0.0,31.994999999999997,0.0,642689989225816064,1787251123000,739467157439512576,MP13P6336,13797000,1787264920000,98.72514448724321,37.3958880633497,4.11737781809501,,32.51973530019378,1787251123000-642689989225816064-739467157439512576,153.973,"{'confidence': 76.4, 'count': 13, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 15515.793756529969, 'std': 2641.9164752840948, 'timestamp': 1787360387068}",0.0,,
739497118649024512,1787251812000-642689989225816064-739497118649024512,1787251812000,1787289336000,2,0.0,132.185,0.0,642689989225816064,1787251812000,739497118649024512,MP13P8127,37524000,1787289336000,348.9871113862155,132.19208764629374,3.5129182711944242,,132.19208764629374,1787251812000-642689989225816064-739497118649024512,464.38,"{'confidence': 56.2, 'count': 6, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 18979.627779213577, 'std': 4069.6644563048844, 'timestamp': 1787322028814}",0.0,,
